percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0187,0.218628,0.249464,0.27836,0.0265,0.0256,0.037364,0.1346639999999999,0.2982579999999999,0.295745,0.2982579999999999,0.2989449999999999,0.298589,0.2982579999999999,0.295745,0.2982579999999999,0.295745,0.2982579999999999,0.295745,0.2982579999999999,0.237816,0.23007,0.237816,0.23593,0.23191,0.237816,0.23007,0.237816,0.23007,0.237816,0.23007,0.237816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03878,0.236236,0.271,0.283012,0.04218,0.1096,0.132652,0.158676,0.309356,0.310978,0.310434,0.30849,0.30789,0.309356,0.31009,0.309356,0.310978,0.3101779999999999,0.310978,0.310434,0.309208,0.303108,0.308116,0.30334,0.303348,0.309208,0.303116,0.309208,0.303116,0.310408,0.303116,0.310124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0745,0.2546839999999999,0.285452,0.290784,0.115712,0.122568,0.143984,0.217416,0.314867,0.319669,0.315902,0.3149,0.3138,0.314867,0.315367,0.315034,0.316667,0.315467,0.319669,0.315902,0.317862,0.3101,0.315,0.3144099999999999,0.313234,0.317862,0.314148,0.317862,0.313462,0.317962,0.310224,0.317548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.101056,0.270756,0.290712,0.2937,0.12894,0.1391,0.189524,0.238712,0.319012,0.327612,0.320168,0.317812,0.317256,0.319012,0.318124,0.319012,0.320012,0.320168,0.327612,0.319812,0.321064,0.313416,0.320716,0.319232,0.3186,0.321064,0.318116,0.321064,0.31788,0.321316,0.3138,0.320832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1132,0.27496,0.29292,0.2952,0.13968,0.15632,0.21056,0.24294,0.3225,0.330845,0.322545,0.321545,0.321445,0.3225,0.3216,0.3225,0.32268,0.322845,0.33059,0.32299,0.3232,0.31805,0.32317,0.32214,0.3217399999999999,0.3232,0.3211,0.3232,0.3214,0.32348,0.31814,0.3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.120652,0.2839359999999999,0.2995,0.302252,0.15522,0.1691679999999999,0.21842,0.2515,0.325934,0.332634,0.325736,0.325534,0.3243,0.325934,0.3242339999999999,0.325934,0.325534,0.3262,0.331934,0.326,0.326148,0.3226,0.3258,0.325024,0.3243,0.326148,0.323372,0.326148,0.323824,0.326448,0.3223479999999999,0.326148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.127596,0.299196,0.30354,0.305696,0.164536,0.183096,0.225336,0.257968,0.328523,0.334223,0.3288689999999999,0.327623,0.3268,0.328523,0.328623,0.328523,0.328623,0.3286,0.3338,0.3286,0.330034,0.325478,0.329556,0.327534,0.326912,0.330034,0.326312,0.330034,0.3254,0.330034,0.325478,0.330878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.134012,0.302512,0.3092359999999999,0.3104,0.173424,0.193336,0.233512,0.270456,0.331,0.336224,0.331524,0.3306,0.329812,0.331,0.3316,0.331,0.331312,0.331012,0.335212,0.331412,0.333096,0.3286,0.332064,0.3315,0.330532,0.333096,0.329532,0.333096,0.32826,0.333096,0.328832,0.333632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.139376,0.3054,0.3119,0.3122,0.180576,0.205276,0.245528,0.2832,0.333602,0.3384009999999999,0.333601,0.3331,0.332601,0.333602,0.3332009999999999,0.333602,0.3329009999999999,0.3338009999999999,0.3368,0.334505,0.335972,0.332086,0.335286,0.3343859999999999,0.3319,0.335972,0.3323859999999999,0.335972,0.3319,0.3358,0.332,0.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.14784,0.3077,0.31342,0.31364,0.18802,0.2137,0.25244,0.2899,0.33945,0.3399,0.33667,0.3364,0.3358,0.33945,0.33679,0.33945,0.3352799999999999,0.33847,0.33849,0.3377,0.3382799999999999,0.33474,0.3374,0.33654,0.3355,0.3382799999999999,0.33664,0.3382799999999999,0.33592,0.33808,0.33494,0.33788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.153404,0.309808,0.3161,0.314904,0.194312,0.2208,0.2595,0.2944,0.342258,0.340979,0.3408,0.3402159999999999,0.338437,0.342258,0.3392,0.342258,0.3385,0.342458,0.340358,0.341,0.3428,0.338564,0.340688,0.339394,0.33857,0.3428,0.3404,0.3428,0.339488,0.343752,0.338564,0.341964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.160204,0.3116,0.3177,0.316568,0.198568,0.22414,0.2667,0.2982,0.345536,0.342868,0.344268,0.343868,0.341168,0.345536,0.341904,0.345536,0.3408,0.3456,0.3419,0.343736,0.347544,0.341996,0.344648,0.343796,0.342492,0.347544,0.34274,0.347544,0.3423,0.347796,0.341848,0.345596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.166764,0.3136,0.3193,0.3183,0.203332,0.230228,0.26942,0.302632,0.3489,0.345014,0.346657,0.346128,0.3453,0.3489,0.345057,0.3489,0.343714,0.348657,0.344,0.347714,0.3519,0.345002,0.348702,0.347702,0.346506,0.3519,0.345704,0.3519,0.345102,0.351406,0.344412,0.349404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.173084,0.316392,0.322196,0.3205,0.210096,0.234692,0.2758879999999999,0.305292,0.351246,0.347046,0.3504,0.3485,0.348592,0.351246,0.3481,0.351246,0.346392,0.351092,0.345346,0.350538,0.3555,0.348712,0.353168,0.352956,0.351736,0.3555,0.348968,0.3555,0.348556,0.355456,0.348056,0.354268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
