percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.025084,0.0,0.0,0.0,0.036884,0.041052,0.044,0.0,0.0373,0.0,0.0,0.0,0.041484,0.042568,0.0444,0.0
1,0.029236,0.0,0.0,0.0,0.039768,0.045344,0.0526359999999999,0.052268,0.0405,0.0303959999999999,0.0,0.0,0.0446,0.046,0.045868,0.0455
2,0.0326,0.054052,0.0552,0.056052,0.043452,0.049804,0.0557,0.054704,0.0421,0.046952,0.0474,0.048,0.045652,0.047,0.0479,0.047604
3,0.0347,0.056408,0.0564,0.0576,0.045836,0.0519,0.0573,0.056672,0.043272,0.0487,0.0485,0.048636,0.0467,0.047972,0.0486,0.0491
4,0.03612,0.05852,0.0582,0.0584,0.04822,0.05422,0.05844,0.0576,0.0444,0.0498,0.0493,0.0497,0.04782,0.04872,0.0491,0.05
5,0.038308,0.059604,0.059404,0.059712,0.0518039999999999,0.0556,0.059908,0.059008,0.0454,0.0505,0.0503,0.0505,0.0488,0.0492,0.0501039999999999,0.050704
6,0.039988,0.0602,0.0605,0.0605,0.053,0.0574,0.0609,0.060488,0.046388,0.0513,0.051,0.0521,0.0496,0.050288,0.051688,0.0518
7,0.0419,0.0606,0.061,0.0613,0.0547,0.058672,0.0615,0.061372,0.0471,0.0535,0.053272,0.053272,0.0503,0.0511,0.0528,0.0528
8,0.044656,0.061612,0.0618,0.062356,0.056,0.059856,0.062456,0.0618,0.0484,0.054256,0.053956,0.0544,0.051,0.0516,0.0537,0.0543
9,0.0472,0.0626,0.06314,0.0675,0.0578,0.06138,0.06334,0.0626,0.0491399999999999,0.055,0.0549,0.0579,0.05194,0.05264,0.05424,0.0546
10,0.049,0.063924,0.067248,0.072424,0.0587,0.0628,0.0642,0.0638,0.0501,0.0553,0.059024,0.0637,0.0526,0.0535,0.0556,0.0551
11,0.0503,0.0673,0.069848,0.0761,0.059716,0.063608,0.065,0.064908,0.0511,0.056008,0.0619,0.0664,0.053108,0.054608,0.056408,0.056
12,0.051592,0.070792,0.0754,0.081468,0.060892,0.0645,0.0661,0.067676,0.0522,0.0595,0.063592,0.068476,0.054,0.0556,0.057092,0.0565
13,0.0534,0.0721,0.07768,0.0832,0.061752,0.0655,0.067076,0.069976,0.053,0.060776,0.0654,0.069976,0.055,0.0564,0.0579,0.057376
14,0.0546,0.0743399999999999,0.0807,0.0874,0.0633,0.0661,0.0686,0.07256,0.0539,0.0641,0.06752,0.07166,0.0559599999999999,0.0572,0.0584,0.0602599999999999
15,0.055888,0.078244,0.0831,0.0893,0.064,0.066844,0.070644,0.0742,0.054544,0.0667,0.069,0.0727,0.0569,0.058144,0.059844,0.064
16,0.0572,0.080596,0.0846,0.090828,0.064828,0.0675,0.073128,0.07634,0.055028,0.068956,0.070628,0.073128,0.0576,0.059,0.0628,0.0662
17,0.0584,0.083448,0.0873,0.0916,0.066012,0.068312,0.076312,0.08,0.0559,0.0706,0.073224,0.075312,0.0587,0.0602,0.064,0.07
18,0.0595,0.085892,0.091596,0.0922959999999999,0.0674,0.069996,0.0784919999999999,0.0825,0.0568,0.0714,0.0744959999999999,0.0761,0.059396,0.0611,0.065896,0.0705959999999999
19,0.06088,0.08718,0.0928,0.09446,0.0682,0.0715,0.0798,0.0846799999999999,0.0577,0.072,0.0753,0.0766,0.0605,0.0625,0.06858,0.07138
20,0.062,0.088464,0.0937,0.0953,0.069728,0.0733,0.0823,0.0875,0.0589,0.073128,0.0758,0.077,0.0617,0.063564,0.071228,0.0718
21,0.063848,0.089948,0.094896,0.096644,0.0711,0.0745,0.0841,0.089,0.0596,0.075,0.0764,0.0773,0.0632,0.0649,0.0721,0.0725
22,0.065032,0.092532,0.0957,0.097432,0.0718,0.075432,0.0851,0.0903,0.0604,0.0759,0.0772,0.0778,0.064,0.0665,0.0728,0.0731
23,0.0665,0.0948,0.0962,0.0979,0.072516,0.076516,0.086216,0.091116,0.0616,0.0766,0.0779,0.0783,0.065016,0.067916,0.0735,0.0738
24,0.0676,0.0957,0.0969,0.0985,0.0731,0.0776,0.0874,0.0917,0.0624,0.077,0.0785,0.0786,0.0658,0.069,0.074,0.0744
25,0.0688,0.0964,0.097784,0.099,0.073884,0.0787,0.088784,0.0922,0.0636,0.0775,0.0794,0.079384,0.066484,0.0697,0.0745,0.0751
26,0.0696,0.0968,0.0984,0.0997,0.0747,0.0804,0.0895,0.0932,0.064468,0.078,0.0798,0.0798,0.0673,0.070368,0.0749,0.0757
27,0.0709,0.0974,0.0991,0.1001,0.075956,0.0818,0.0907,0.0939,0.0652,0.0783,0.0802,0.0808,0.0681,0.0709,0.0754,0.0764
28,0.0719079999999999,0.0978,0.0996,0.1005,0.0775,0.082936,0.0918,0.0945,0.0659,0.0789,0.0809,0.0812,0.068936,0.0717,0.0759,0.0769
29,0.0736199999999999,0.0982,0.1001,0.1007,0.0788,0.08442,0.0925,0.09512,0.0666,0.0794,0.0813199999999999,0.08162,0.06982,0.0728,0.0763,0.0773199999999999
30,0.0746039999999999,0.0986039999999999,0.100404,0.1012,0.0802039999999999,0.0857039999999999,0.093,0.0963,0.0672039999999999,0.08,0.0816,0.0823,0.0706,0.0735,0.0766,0.0778
31,0.0755,0.0992,0.100988,0.1015,0.0823,0.087088,0.093788,0.0972,0.0683,0.080588,0.082088,0.0828,0.0712,0.0743,0.076988,0.078588
32,0.0765,0.099672,0.1016,0.102,0.083572,0.0879,0.0945,0.097972,0.0691,0.0812,0.0824,0.0833,0.071972,0.0752,0.0773,0.079
33,0.0779,0.1001,0.1022,0.102856,0.084456,0.0889,0.0952,0.098656,0.069656,0.0816,0.0829,0.0835,0.0727,0.0759,0.0776,0.0796
34,0.07934,0.10054,0.1027,0.1032,0.0856,0.0898,0.0958,0.0992,0.0707,0.08204,0.0833,0.084,0.0735,0.0766,0.078,0.0803
35,0.080424,0.1012,0.1032,0.1036,0.086324,0.0908,0.0965,0.0999,0.071624,0.0825,0.0837,0.0843,0.0745,0.077,0.078224,0.0807
36,0.081308,0.101908,0.1036,0.104,0.0877,0.092108,0.098,0.100308,0.0724,0.0832,0.084,0.0847,0.075408,0.0776,0.0787,0.081308
37,0.0822,0.103,0.104,0.1044,0.0885919999999999,0.0932919999999999,0.0991,0.1012,0.0732,0.0837,0.0843,0.0850919999999999,0.0761,0.0783,0.0792,0.082
38,0.0831,0.1036,0.1043,0.1048,0.089576,0.0947519999999999,0.1,0.101676,0.074,0.084276,0.0847,0.0855,0.0767,0.079,0.0799,0.0826
39,0.08396,0.10426,0.1048,0.1052,0.0904,0.0959,0.1006,0.1024,0.0747,0.08506,0.0851,0.0858,0.07736,0.07966,0.08056,0.0833
40,0.0849,0.105,0.1052439999999999,0.1057,0.0913,0.0970439999999999,0.1011,0.1033439999999999,0.0756,0.0856,0.0855,0.0861,0.0783,0.0803,0.0811,0.0837
41,0.0858,0.1056,0.106,0.1061,0.093,0.0984559999999999,0.101728,0.1042,0.076128,0.0859,0.0858,0.0864,0.078928,0.0809,0.0819,0.0841
42,0.0865,0.1063,0.1063,0.1071,0.0940239999999999,0.1,0.103,0.1053119999999999,0.0768119999999999,0.0863119999999999,0.0862,0.0867,0.0797,0.0819119999999999,0.0825,0.0847
43,0.087196,0.107,0.1067,0.1076,0.095796,0.1005,0.104696,0.106,0.0775,0.0869,0.0865,0.087,0.0805,0.0825,0.0833,0.0853
44,0.0885799999999999,0.1076,0.1073,0.1082,0.0967599999999999,0.1012,0.10668,0.1065,0.0781,0.08728,0.0868,0.0875799999999999,0.081,0.083,0.0839,0.0859799999999999
45,0.089664,0.1084,0.107828,0.1087,0.0985,0.102064,0.1073,0.1072,0.079164,0.0876,0.0872,0.0882,0.0817,0.0837,0.0846,0.0867
46,0.090648,0.109048,0.1085,0.1095,0.099948,0.1028,0.1079,0.107948,0.079948,0.088148,0.0878,0.0887,0.082348,0.0848,0.0855,0.0872
47,0.0919319999999999,0.1098319999999999,0.109,0.1098,0.1011,0.1036,0.1089,0.1086,0.0805,0.0885319999999999,0.088432,0.0891,0.0837319999999999,0.0855,0.0865,0.088
48,0.093332,0.1108,0.1095,0.1102,0.1024,0.1045,0.1096,0.109016,0.0815,0.0892,0.089216,0.0895,0.0848,0.0861,0.087216,0.0893
49,0.095,0.1113,0.1101,0.1108,0.1035,0.1056,0.1108,0.1102,0.0825,0.0898,0.0897,0.0899,0.0856,0.0866,0.0881,0.0901
50,0.0964679999999999,0.112,0.1107,0.1112,0.1047,0.106284,0.1114,0.111284,0.083384,0.090184,0.090284,0.0902,0.086584,0.087,0.089284,0.0906
51,0.098,0.1126,0.1117,0.1117,0.106468,0.107,0.1124,0.1125,0.084,0.090668,0.0907,0.092568,0.0876,0.0876,0.090268,0.091
52,0.1,0.1132,0.112552,0.1127,0.1076,0.1083,0.1133,0.1136,0.084952,0.091252,0.0913,0.0945,0.088752,0.0881,0.0911,0.0914519999999999
53,0.101472,0.113736,0.1134,0.1133,0.1084,0.1094,0.1141,0.1141,0.0858,0.091736,0.0922,0.0959,0.089836,0.088836,0.0918,0.0924
54,0.10302,0.11442,0.1139,0.11422,0.1098,0.11072,0.115,0.11492,0.0866,0.09242,0.09372,0.09772,0.09102,0.08952,0.0924,0.09312
55,0.1048,0.1151,0.114704,0.1156,0.1117,0.1121,0.1157,0.115604,0.087404,0.0933,0.096112,0.099,0.0918,0.0902,0.0932,0.094
56,0.1067,0.1156,0.1158,0.118,0.1127,0.1129,0.1163,0.116488,0.0883,0.0941,0.0975,0.1006,0.0924,0.091076,0.094088,0.0946
57,0.1079,0.1165,0.1167719999999999,0.119,0.1145,0.114,0.1173,0.1174719999999999,0.0893,0.0960719999999999,0.0995719999999999,0.1013,0.0931719999999999,0.0918,0.095,0.0952719999999999
58,0.108856,0.1169,0.119,0.12,0.1154,0.1150119999999999,0.1178,0.1188,0.0908,0.0978,0.1015119999999999,0.1021,0.0939,0.092556,0.0957,0.0959
59,0.1100399999999999,0.1179399999999999,0.1203,0.1206,0.1168799999999999,0.1174,0.1188,0.1194,0.0918399999999999,0.0995,0.1034199999999999,0.103,0.0946,0.0938,0.0965399999999999,0.0965399999999999
60,0.1113,0.1193,0.122048,0.121,0.1183,0.119,0.119948,0.1205239999999999,0.093624,0.101248,0.1053,0.1038,0.0952,0.0948239999999999,0.0978,0.0972
61,0.1142,0.1202,0.124508,0.1218,0.1193,0.119808,0.1216,0.1215,0.0949,0.1025079999999999,0.1061,0.1041,0.0962,0.096408,0.098408,0.0977
62,0.115992,0.1217,0.1267,0.124092,0.1202,0.1208,0.123192,0.122492,0.0961,0.104392,0.1068,0.1044,0.0968,0.0976,0.099984,0.0987
63,0.1177,0.1242359999999999,0.1274,0.126,0.1215,0.122176,0.1244,0.1241,0.0979,0.105676,0.1074,0.106252,0.0977,0.098876,0.1013,0.101376
64,0.11936,0.1273,0.1285,0.12656,0.1232,0.12396,0.12516,0.1258,0.099,0.107,0.1085,0.10746,0.0988,0.10036,0.10206,0.1047
65,0.122,0.129744,0.1293,0.1283,0.1246,0.1252,0.126,0.1272,0.1003,0.108444,0.1093,0.108444,0.100044,0.101744,0.102844,0.106844
66,0.1242,0.1325,0.130128,0.1289,0.1264,0.1261,0.1266,0.1283,0.101428,0.109528,0.1103,0.1094,0.101228,0.102828,0.1038,0.107828
67,0.126424,0.134512,0.131812,0.1293,0.128012,0.127412,0.127912,0.1298,0.102624,0.110612,0.1108,0.111212,0.102524,0.104012,0.105724,0.11006
68,0.1283959999999999,0.1364919999999999,0.1327959999999999,0.1307,0.1296,0.1283959999999999,0.1293959999999999,0.1312959999999999,0.1040959999999999,0.1116959999999999,0.1112,0.1129,0.1038,0.1056,0.1078919999999999,0.1119919999999999
69,0.1303,0.13798,0.1362199999999999,0.13416,0.131,0.1295599999999999,0.13058,0.1333,0.1051,0.1126,0.1126799999999999,0.1137,0.1054,0.1073,0.11068,0.11388
70,0.133164,0.139228,0.138,0.1373,0.1328639999999999,0.1305279999999999,0.1319,0.1346639999999999,0.1065,0.1145639999999999,0.1143,0.1147,0.1075,0.1091919999999999,0.112064,0.1154
71,0.135348,0.1402,0.1393,0.14054,0.134248,0.1326,0.1333,0.136048,0.1076,0.1166,0.1161,0.1157,0.1089,0.1108,0.113548,0.116548
72,0.138,0.1413,0.1428,0.1426319999999999,0.1363,0.1353319999999999,0.1344,0.1375,0.1086319999999999,0.119432,0.1178,0.1168,0.1103,0.1121,0.1155,0.1177
73,0.140512,0.143116,0.1451,0.1436,0.137932,0.138216,0.136116,0.138816,0.1104,0.1206,0.119632,0.118016,0.111616,0.1133,0.1168,0.1184
74,0.144,0.1472,0.1472,0.145,0.1405,0.1415,0.1385,0.1428,0.1125,0.1216,0.1217,0.119,0.1132,0.1143,0.1185,0.1198
75,0.1461839999999999,0.1486839999999999,0.1495,0.1471,0.1418,0.143284,0.1409,0.146868,0.114284,0.1235,0.123,0.1202,0.1148679999999999,0.1155,0.1194,0.121984
76,0.147836,0.15,0.1507,0.149336,0.143868,0.144868,0.143572,0.148968,0.116068,0.124768,0.1241,0.122668,0.115968,0.116668,0.121068,0.123868
77,0.149452,0.151252,0.1522,0.150504,0.1456,0.1473519999999999,0.1457,0.152304,0.1184,0.1267039999999999,0.1247,0.1293119999999999,0.1176519999999999,0.117952,0.1222,0.125352
78,0.151808,0.152672,0.1532,0.151836,0.148772,0.1489,0.148436,0.1548,0.120636,0.1282,0.125908,0.1358,0.119736,0.1198,0.123536,0.1273
79,0.15494,0.15442,0.15542,0.15322,0.15234,0.15052,0.15058,0.15672,0.12262,0.1292,0.1291,0.1371,0.1214,0.1221,0.1251,0.12872
80,0.1586240000000001,0.157512,0.157,0.154904,0.155208,0.1528,0.153412,0.159104,0.124804,0.130204,0.1354,0.139604,0.1237,0.124504,0.1264,0.129804
81,0.1628879999999999,0.1621,0.1586,0.1603159999999999,0.1590399999999999,0.155388,0.1565879999999999,0.1615879999999999,0.1271639999999999,0.1320879999999999,0.138476,0.1403,0.1260879999999999,0.1265879999999999,0.127888,0.131288
82,0.1655,0.1632439999999999,0.1606,0.1649319999999998,0.1617,0.1572719999999999,0.1616719999999999,0.1635,0.1307439999999999,0.1351,0.1414719999999999,0.1412,0.1288,0.1282,0.1290719999999999,0.1332
83,0.1694679999999999,0.1655,0.163056,0.1682,0.165356,0.1612239999999999,0.164356,0.165312,0.1337,0.137,0.142956,0.1418,0.131456,0.1311,0.131,0.1341
84,0.1730399999999999,0.1679,0.1677599999999999,0.17054,0.1691399999999999,0.1657399999999999,0.1679199999999999,0.1676799999999999,0.1361399999999999,0.1411799999999999,0.1436,0.1430399999999999,0.1337799999999999,0.1341799999999999,0.1334399999999999,0.1362799999999999
85,0.1779239999999999,0.1694,0.1708479999999999,0.1721,0.1727239999999999,0.1707959999999999,0.1724,0.1699,0.1396719999999999,0.1447479999999999,0.1441,0.1448,0.1387,0.1378479999999999,0.1368239999999999,0.139
86,0.1812079999999999,0.1717079999999999,0.1754559999999999,0.1762079999999999,0.1774639999999999,0.1772,0.1738,0.174416,0.1427,0.1462079999999999,0.145,0.1467,0.1417,0.1417159999999999,0.1389,0.1416
87,0.187992,0.177292,0.17926,0.1836,0.1808,0.182292,0.1771,0.1767,0.147792,0.1468,0.1461,0.14906,0.145276,0.144584,0.141692,0.144484
88,0.1924,0.1806,0.183476,0.184576,0.1862,0.185652,0.181252,0.1793,0.1518,0.1481,0.147076,0.152328,0.149152,0.1468,0.144876,0.1468
89,0.1978399999999999,0.1831,0.1885599999999999,0.1877799999999999,0.1934599999999999,0.19216,0.18782,0.184,0.15436,0.1492,0.149,0.1624399999999999,0.15172,0.1484599999999999,0.15006,0.15
90,0.203484,0.188852,0.190744,0.193732,0.202244,0.197788,0.1904,0.1879,0.157644,0.150244,0.156852,0.2281280000000002,0.156288,0.1533,0.154788,0.153488
91,0.2136680000000001,0.1946,0.1925,0.196428,0.2104400000000001,0.204928,0.1964,0.194428,0.161228,0.1534,0.1841080000000007,0.252112,0.1602,0.156628,0.157828,0.157028
92,0.2227239999999999,0.2013239999999999,0.1954119999999999,0.2056679999999998,0.218912,0.212612,0.207,0.2012119999999999,0.165512,0.1645439999999998,0.2581879999999997,0.263412,0.1630959999999999,0.1614239999999999,0.1619479999999999,0.1597
93,0.23198,0.204888,0.215188,0.2419520000000001,0.224292,0.219372,0.21626,0.20968,0.171688,0.2283680000000002,0.277864,0.273192,0.170288,0.170892,0.1691959999999999,0.164296
94,0.2522599999999998,0.2257799999999998,0.2749199999999977,0.3577399999999984,0.2387,0.2346799999999999,0.2311599999999999,0.2214399999999999,0.1784599999999999,0.2993199999999995,0.2878799999999999,0.27858,0.1783399999999999,0.1832199999999998,0.1744999999999998,0.1853799999999996
95,0.2671639999999999,0.3172679999999985,0.4201599999999988,0.4319119999999999,0.2602959999999992,0.2569639999999997,0.2432359999999997,0.2692159999999997,0.1861399999999998,0.3134679999999998,0.2992,0.3870199999999999,0.1917039999999998,0.1889,0.1844319999999998,0.2841479999999993
96,0.299924,0.479032,0.47328,0.450696,0.30742,0.308296,0.314244,0.369124,0.207376,0.321148,0.421448,0.3875,0.202444,0.196048,0.209608,0.347296
97,0.3888160000000039,0.5316840000000002,0.4952,0.4672,0.3503040000000004,0.3448480000000015,0.4372160000000055,0.5578120000000011,0.2421120000000002,0.4708,0.4222,0.3887,0.2164200000000001,0.202632,0.3730680000000004,0.3584440000000002
98,0.5861239999999994,0.553516,0.51,0.4721,0.5392359999999989,0.6401639999999988,0.6902599999999994,0.615632,0.3268439999999994,0.471332,0.4233159999999999,0.390516,0.3221839999999956,0.3751759999999958,0.4230919999999998,0.5431
