percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.07385,0.0,0.0,0.0,0.12989,0.15064,0.189558,0.20157,0.293003,0.2982,0.3014259999999999,0.2982,0.299616,0.295175,0.2982,0.297359,0.2982,0.298159,0.2982,0.299616,0.314018,0.311042,0.321416,0.320779,0.318472,0.314162,0.311042,0.320318,0.311042,0.320318,0.311042,0.320779,0.13207,0.0,0.0,0.0,0.17538,0.1971099999999999,0.219477,0.227108
1,0.09894,0.2224799999999999,0.23616,0.0,0.14944,0.171,0.206564,0.2235,0.311318,0.314254,0.316636,0.316872,0.314936,0.311318,0.314254,0.31299,0.314254,0.314608,0.314254,0.316636,0.330936,0.33488,0.3381,0.337608,0.335718,0.331748,0.33488,0.336462,0.33488,0.336218,0.33488,0.335872,0.16838,0.2382,0.235398,0.0,0.1983,0.21548,0.240718,0.243552
2,0.1099999999999999,0.23528,0.2451,0.248967,0.16002,0.18153,0.2128,0.2303,0.321508,0.32287,0.3275929999999999,0.327501,0.326032,0.321508,0.32287,0.322277,0.32287,0.326571,0.32287,0.326754,0.346427,0.347089,0.349627,0.350327,0.346581,0.3467969999999999,0.347089,0.349627,0.347089,0.348359,0.347089,0.347827,0.18191,0.2679,0.269821,0.26607,0.21047,0.22611,0.250431,0.258314
3,0.12118,0.245,0.249824,0.2552,0.16918,0.1895,0.2188,0.2365,0.331288,0.335372,0.338408,0.338408,0.338072,0.331288,0.335372,0.3336,0.335372,0.336244,0.335372,0.337744,0.355636,0.35448,0.3568,0.3568,0.355636,0.355736,0.35448,0.356608,0.35448,0.356308,0.35448,0.3562,0.19096,0.2732799999999999,0.277028,0.2835,0.22082,0.23808,0.2571,0.266
4,0.13125,0.2519,0.25423,0.2592,0.17715,0.19895,0.2281,0.244385,0.339,0.34059,0.345,0.34629,0.345,0.339,0.34059,0.339575,0.34059,0.3433799999999999,0.34059,0.345,0.36269,0.360545,0.3633249999999999,0.363745,0.361915,0.362935,0.360545,0.3649,0.360545,0.364035,0.360545,0.36269,0.2008,0.2796,0.289035,0.2927,0.2292,0.24495,0.2637,0.271
5,0.1372,0.25652,0.258108,0.2633,0.18174,0.2047,0.2327479999999999,0.249322,0.345732,0.347954,0.352154,0.352208,0.350362,0.3463,0.347954,0.346954,0.347954,0.350054,0.347954,0.350808,0.368462,0.364762,0.368862,0.368054,0.367354,0.368554,0.364762,0.370224,0.364762,0.3692,0.364762,0.368208,0.20784,0.28632,0.292884,0.29724,0.23574,0.2519,0.268154,0.277784
6,0.1437,0.2597399999999999,0.262184,0.2679,0.1873,0.2097,0.238006,0.2527,0.350913,0.352239,0.357913,0.358326,0.356039,0.352152,0.352239,0.353426,0.352239,0.3555129999999999,0.352239,0.356826,0.3723889999999999,0.368952,0.372626,0.370863,0.3705,0.372626,0.368952,0.37463,0.368952,0.373852,0.368952,0.3721629999999999,0.2142,0.29054,0.296498,0.30073,0.24208,0.25759,0.2727,0.283832
7,0.1499,0.26336,0.267148,0.2728,0.1935,0.2141,0.2423,0.255796,0.357972,0.35866,0.364572,0.3645,0.361772,0.35866,0.35866,0.359788,0.35866,0.3616,0.35866,0.361672,0.3778,0.372172,0.377544,0.375144,0.373644,0.3778,0.372172,0.380604,0.372172,0.379372,0.372172,0.3778,0.21992,0.2951,0.300412,0.30422,0.2461,0.26198,0.2773,0.2882
8,0.1578099999999999,0.2664,0.271408,0.2769009999999999,0.19733,0.2192,0.2468659999999999,0.2598,0.363355,0.364755,0.369193,0.368486,0.367786,0.363955,0.364755,0.364531,0.364755,0.366231,0.364755,0.366431,0.382443,0.375643,0.3816,0.380281,0.3779,0.382443,0.375643,0.384581,0.375643,0.384681,0.375643,0.382481,0.22633,0.2990799999999999,0.3027,0.30611,0.25112,0.2667299999999999,0.2803,0.291442
9,0.1639,0.2702,0.27526,0.281,0.2023,0.224,0.25178,0.26327,0.36768,0.3694,0.37346,0.3735,0.3727,0.36818,0.3694,0.36938,0.3694,0.3710799999999999,0.3694,0.3719,0.38635,0.37997,0.38559,0.38439,0.3816,0.38644,0.37997,0.3898,0.37997,0.38887,0.37997,0.38697,0.2314,0.3022,0.30517,0.3096,0.2565,0.2712,0.2832,0.29678
10,0.16927,0.27392,0.279366,0.284258,0.2069,0.22887,0.255838,0.2665,0.372149,0.3729,0.377849,0.377898,0.375249,0.372698,0.3729,0.3741,0.3729,0.375849,0.3729,0.376149,0.392098,0.3832,0.391299,0.388898,0.386395,0.392199,0.3832,0.393699,0.3832,0.3936,0.3832,0.3913,0.2362,0.3056,0.308477,0.31299,0.262,0.27497,0.287349,0.3023
11,0.1733,0.2788,0.281672,0.2868,0.2128,0.2335,0.259,0.270044,0.376408,0.376108,0.381016,0.381208,0.3793,0.3765,0.376108,0.377508,0.376108,0.379308,0.376108,0.380508,0.396224,0.3883479999999999,0.3959,0.3958,0.390608,0.396548,0.3883479999999999,0.398,0.3883479999999999,0.397208,0.3883479999999999,0.396108,0.24114,0.3084,0.3106,0.3148,0.26644,0.2776,0.2909,0.305256
12,0.1775199999999999,0.28246,0.285356,0.2904569999999999,0.21842,0.23651,0.2619,0.2752,0.3807,0.379701,0.3852,0.3863,0.3832669999999999,0.380934,0.379701,0.381634,0.379701,0.3832669999999999,0.379701,0.3837339999999999,0.4005019999999999,0.392134,0.401034,0.398568,0.395734,0.401068,0.392134,0.404,0.392134,0.403351,0.392134,0.400651,0.2449,0.31086,0.3136,0.3178,0.27032,0.2802,0.2958,0.307494
13,0.18248,0.28548,0.2896,0.2936,0.223,0.24006,0.266,0.279818,0.386226,0.384,0.388678,0.389852,0.387426,0.386552,0.384,0.387326,0.384,0.388526,0.384,0.3886,0.405426,0.396426,0.4048,0.404,0.398852,0.406052,0.396426,0.4071,0.396426,0.407152,0.396426,0.4059,0.2494,0.31288,0.316796,0.32036,0.27418,0.28374,0.30063,0.310832
14,0.1858,0.2883,0.29309,0.29677,0.2263,0.2437,0.2698,0.2837,0.39007,0.38744,0.391285,0.39197,0.3908,0.3902,0.38744,0.390785,0.38744,0.39157,0.38744,0.391385,0.4089,0.401145,0.4081,0.4065,0.4041,0.4092099999999999,0.401145,0.4097699999999999,0.401145,0.409935,0.401145,0.408235,0.25295,0.3154,0.3196,0.32355,0.27695,0.2869,0.3047,0.314
15,0.1898,0.29232,0.296396,0.2997,0.23012,0.24712,0.2737279999999999,0.2857,0.393244,0.391,0.3951,0.394688,0.393544,0.393444,0.391,0.3939,0.391,0.395144,0.391,0.395244,0.4115,0.40552,0.411144,0.4096,0.40732,0.411832,0.40552,0.412344,0.40552,0.412444,0.40552,0.4115,0.25642,0.31872,0.3217,0.32584,0.2811,0.29072,0.308244,0.317708
