percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.166936,0.0,0.0,0.0,0.227909,0.24957,0.270907,0.0,0.459738,0.478326,0.48323,0.4827559999999999,0.4816519999999999,0.46096,0.478326,0.4635559999999999,0.478326,0.471504,0.478326,0.483126,0.4641699999999999,0.49336,0.49986,0.4982499999999999,0.4968499999999999,0.4641699999999999,0.49336,0.46681,0.49336,0.4825,0.49336,0.49496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.188174,0.0,0.0,0.0,0.242288,0.2705619999999999,0.3215179999999999,0.346514,0.471512,0.4838599999999999,0.491208,0.491352,0.4881,0.471512,0.4838599999999999,0.474952,0.4838599999999999,0.480704,0.4838599999999999,0.487052,0.4795399999999999,0.49972,0.5058,0.5047200000000001,0.5013799999999999,0.48002,0.49972,0.48104,0.49972,0.49732,0.49972,0.50256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.203088,0.370481,0.0,0.0,0.264627,0.299405,0.343822,0.364454,0.4805,0.4885,0.4967,0.4958,0.4915779999999999,0.4805,0.4885,0.483024,0.4885,0.487134,0.4885,0.492056,0.4922,0.5058900000000001,0.51205,0.5091,0.50777,0.49257,0.5058900000000001,0.49229,0.5058900000000001,0.50365,0.5058900000000001,0.5082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.21776,0.395844,0.41304,0.0,0.286476,0.31794,0.355248,0.37734,0.487624,0.492204,0.5005,0.498908,0.4958,0.488212,0.492204,0.489516,0.492204,0.494004,0.492204,0.497408,0.5,0.511,0.5169400000000001,0.5156799999999999,0.5125,0.50102,0.511,0.50142,0.511,0.50914,0.511,0.51466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.231205,0.4082,0.41997,0.423915,0.301335,0.33478,0.364105,0.38194,0.49393,0.49363,0.5044,0.502,0.49803,0.49406,0.49363,0.49508,0.49363,0.5006,0.49363,0.5024,0.5057,0.5185,0.52215,0.5204,0.5189,0.5062,0.5185,0.5065999999999999,0.5185,0.51445,0.5185,0.5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.239144,0.4155,0.425,0.430288,0.311654,0.3484879999999999,0.377016,0.38891,0.500324,0.496756,0.50758,0.505,0.5014559999999999,0.500556,0.4968,0.5012559999999999,0.4968,0.504124,0.496756,0.5073559999999999,0.51176,0.52168,0.5246,0.52266,0.52178,0.5132399999999999,0.52168,0.5135799999999999,0.52168,0.5206,0.52168,0.52396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.251309,0.422127,0.4291089999999999,0.435509,0.322454,0.3605,0.387827,0.399536,0.503882,0.501328,0.510282,0.506982,0.5042639999999999,0.503982,0.501982,0.504382,0.501982,0.5088280000000001,0.501864,0.510664,0.51681,0.5247400000000001,0.5277,0.5272,0.5251,0.5173099999999999,0.5247400000000001,0.51792,0.5247400000000001,0.52672,0.5247400000000001,0.52814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.262692,0.428796,0.435588,0.439884,0.333092,0.367384,0.394296,0.414096,0.5082,0.5047,0.513008,0.509708,0.5071,0.5082,0.505208,0.508564,0.505208,0.5136,0.505016,0.513308,0.52192,0.52734,0.53172,0.53096,0.5285799999999999,0.52214,0.52734,0.52258,0.52734,0.5300400000000001,0.52734,0.5320400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.2728489999999999,0.435783,0.440883,0.455332,0.343583,0.372083,0.399466,0.420066,0.512168,0.507768,0.514634,0.511902,0.510334,0.512168,0.508468,0.513168,0.508468,0.515668,0.507768,0.516034,0.5269,0.53057,0.53527,0.5339,0.5326099999999999,0.5268700000000001,0.53057,0.52781,0.53057,0.53354,0.53057,0.5354099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.28389,0.43927,0.4446199999999999,0.46734,0.3498,0.377,0.4035,0.4230399999999999,0.51496,0.5103,0.5177,0.51402,0.51268,0.51496,0.5109,0.51568,0.5109,0.51902,0.5103,0.51886,0.531,0.5333,0.5376,0.5368,0.5346,0.531,0.5333,0.5312,0.5333,0.536,0.5333,0.5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
