percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.09478,0.25148,0.269156,0.275628,0.137756,0.155232,0.199428,0.220524,0.261106,0.274252,0.273953,0.273976,0.274252,0.261106,0.274252,0.264469,0.274252,0.2648149999999999,0.274252,0.268991,0.1385,0.2597279999999999,0.2648,0.264684,0.1752,0.199412,0.229796,0.2514079999999999
1,0.104212,0.26178,0.2732,0.2795,0.155436,0.174468,0.20778,0.231708,0.279138,0.285792,0.285476,0.2899,0.287892,0.279138,0.285792,0.279622,0.285792,0.280276,0.285792,0.2823,0.156912,0.268956,0.2696,0.27986,0.18816,0.211036,0.243792,0.256968
2,0.117252,0.2676199999999999,0.277184,0.2807,0.163404,0.194468,0.220004,0.24442,0.2873799999999999,0.2990379999999999,0.294407,0.2973449999999999,0.297669,0.288483,0.2990379999999999,0.289045,0.2990379999999999,0.289638,0.2990379999999999,0.293576,0.169024,0.2735,0.27852,0.286252,0.196568,0.22092,0.246584,0.261336
3,0.128072,0.270324,0.28,0.282836,0.171512,0.203048,0.228436,0.255612,0.294168,0.302884,0.300176,0.302676,0.304276,0.294868,0.302884,0.294992,0.302884,0.2969,0.302884,0.300176,0.183512,0.2768,0.290124,0.2904,0.205112,0.228124,0.2498,0.2651
4,0.13354,0.27344,0.2824,0.28634,0.17822,0.20806,0.23672,0.26086,0.301215,0.309345,0.3059,0.3076,0.309745,0.30213,0.309345,0.30276,0.309345,0.3049,0.309345,0.306545,0.1904,0.2818,0.29384,0.29288,0.21544,0.23582,0.25546,0.26764
5,0.142112,0.276776,0.2837,0.287968,0.186948,0.212968,0.242168,0.265668,0.3071379999999999,0.315652,0.312128,0.313338,0.3155,0.307538,0.315652,0.3077519999999999,0.315652,0.3096,0.315652,0.31099,0.200804,0.286736,0.297236,0.2977,0.224472,0.2423,0.262204,0.271744
6,0.149692,0.2788,0.2844959999999999,0.290592,0.19488,0.216496,0.246784,0.268692,0.3137,0.319749,0.316961,0.3179,0.320222,0.314044,0.319749,0.314383,0.319749,0.314122,0.319749,0.315622,0.206184,0.290896,0.2989,0.302892,0.23226,0.250376,0.265996,0.2768879999999999
7,0.158092,0.2811,0.2862,0.291424,0.20262,0.2223,0.2548,0.2715,0.317436,0.322452,0.321136,0.322084,0.323468,0.317436,0.322452,0.317984,0.322452,0.317852,0.322452,0.3196839999999999,0.20992,0.294948,0.300624,0.312724,0.238696,0.254724,0.2704479999999999,0.280924
8,0.165056,0.2829,0.288152,0.292952,0.208004,0.228604,0.257204,0.2751,0.320314,0.3253279999999999,0.324014,0.3245,0.326114,0.320314,0.3253279999999999,0.3213069999999999,0.3253279999999999,0.321114,0.3253279999999999,0.3233069999999999,0.214504,0.299464,0.305452,0.3152,0.2452,0.258,0.274052,0.284556
9,0.16926,0.2855,0.2894,0.29388,0.21148,0.23268,0.2637,0.27736,0.32355,0.32763,0.327,0.3272299999999999,0.32746,0.32355,0.32763,0.32456,0.32763,0.32433,0.32763,0.32636,0.21898,0.302,0.3096,0.3169,0.2487599999999999,0.2619,0.27792,0.28828
10,0.174208,0.287808,0.290916,0.295308,0.215108,0.236824,0.268408,0.280408,0.327977,0.3318,0.330612,0.3306,0.331553,0.328612,0.3318,0.329565,0.3318,0.327953,0.3318,0.328959,0.2224,0.303416,0.311508,0.319808,0.252124,0.266016,0.2818,0.293024
11,0.178216,0.290636,0.2922,0.296736,0.2204,0.243016,0.2718,0.282036,0.3326759999999999,0.334176,0.3339,0.333,0.3343,0.33308,0.334176,0.3333759999999999,0.334176,0.332852,0.334176,0.332476,0.2292,0.305036,0.3151,0.322336,0.256472,0.269936,0.284,0.2953
12,0.1827,0.291664,0.293664,0.2977,0.223664,0.248756,0.2745,0.2847,0.335799,0.337098,0.335899,0.3357,0.336599,0.335899,0.337098,0.3369,0.337098,0.335699,0.337098,0.335197,0.234292,0.3071,0.317164,0.324164,0.259928,0.272492,0.286892,0.2984
