percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.149422,0.371961,0.3806609999999999,0.3866,0.220022,0.246449,0.309461,0.353006,0.278349,0.4055,0.408022,0.413705,0.304693,0.314605,0.350983,0.398618
1,0.182444,0.377732,0.38731,0.388866,0.2441539999999999,0.285332,0.331298,0.373088,0.291376,0.4137,0.4164879999999999,0.424166,0.314422,0.3218879999999999,0.365222,0.4094879999999999
2,0.198366,0.382883,0.3919,0.3937,0.261396,0.297183,0.339766,0.381383,0.30413,0.418383,0.422932,0.4279,0.322245,0.344333,0.38903,0.416081
3,0.215944,0.3898,0.3941,0.397532,0.273764,0.312556,0.351444,0.387444,0.316928,0.42072,0.430588,0.4301,0.334628,0.365732,0.404176,0.4209
4,0.227005,0.3947,0.402325,0.403505,0.28598,0.32694,0.365415,0.39001,0.33091,0.425825,0.43492,0.4365,0.357295,0.382935,0.42051,0.423435
5,0.239166,0.3968,0.4048319999999999,0.408298,0.307764,0.3403,0.380366,0.391866,0.345198,0.434494,0.444066,0.441832,0.37379,0.394698,0.424766,0.428166
6,0.251456,0.400651,0.407427,0.413054,0.320235,0.348754,0.384327,0.395408,0.355527,0.439108,0.447054,0.446527,0.386135,0.401235,0.432208,0.431354
7,0.26408,0.410152,0.409388,0.418852,0.32864,0.353664,0.38854,0.4005,0.3640879999999999,0.444988,0.449476,0.4502759999999999,0.397528,0.411128,0.436288,0.434776
8,0.2713,0.4132,0.4128489999999999,0.426396,0.337149,0.360249,0.3918979999999999,0.4037,0.3730489999999999,0.4493979999999999,0.454998,0.456198,0.408249,0.4213409999999999,0.441098,0.439249
9,0.28165,0.419,0.41739,0.4321,0.34362,0.36861,0.3955,0.4108,0.38572,0.45283,0.45731,0.47165,0.41731,0.43112,0.4452399999999999,0.44273
10,0.291271,0.423342,0.428981,0.434071,0.348984,0.373984,0.4,0.414655,0.398813,0.457884,0.4607259999999999,0.474371,0.424584,0.436484,0.449671,0.449213
11,0.299164,0.429632,0.4323,0.438564,0.355796,0.379464,0.4058319999999999,0.419364,0.407264,0.463348,0.465864,0.4779,0.435432,0.4433,0.454064,0.461824
12,0.306579,0.4358,0.4393,0.441093,0.363272,0.384779,0.409979,0.422693,0.414444,0.47286,0.4814859999999999,0.482937,0.4396859999999999,0.4482859999999999,0.464593,0.4691
13,0.313954,0.439254,0.4438,0.443154,0.367962,0.39434,0.414108,0.425554,0.423154,0.48544,0.485854,0.488654,0.4441,0.4555,0.47,0.473608
14,0.3221299999999999,0.4417,0.4461,0.44653,0.37699,0.40536,0.422415,0.4297,0.428515,0.495045,0.491715,0.49226,0.448715,0.464715,0.473415,0.4778
15,0.329476,0.446476,0.454252,0.4487759999999999,0.39,0.4114759999999999,0.4309,0.438312,0.4370799999999999,0.501128,0.4973,0.4941,0.45608,0.4709,0.4762,0.4827
16,0.335637,0.452596,0.462737,0.451237,0.395037,0.418759,0.436874,0.449411,0.443337,0.505985,0.507974,0.500311,0.463474,0.476996,0.4848,0.498744
17,0.343188,0.458788,0.465698,0.4545,0.402596,0.4259,0.44299,0.457196,0.44909,0.5124979999999999,0.510994,0.521884,0.4714939999999999,0.484898,0.491998,0.507
18,0.3499,0.467518,0.468059,0.464118,0.4084,0.434295,0.4455949999999999,0.463759,0.454977,0.515218,0.515095,0.5244,0.478518,0.493077,0.498,0.513359
19,0.35702,0.47412,0.47142,0.46732,0.41292,0.44084,0.44956,0.47248,0.46182,0.51918,0.53066,0.52624,0.48492,0.50054,0.5058,0.5185
20,0.364681,0.48723,0.478567,0.471181,0.420224,0.446562,0.4587099999999999,0.481,0.467062,0.5320199999999999,0.535381,0.531281,0.489681,0.506143,0.5123,0.5294
21,0.37052,0.497542,0.496094,0.491552,0.426542,0.452136,0.466384,0.4867,0.4717,0.538584,0.537736,0.534884,0.495384,0.5109520000000001,0.5164839999999999,0.53681
22,0.3776,0.5033059999999999,0.505927,0.509303,0.436412,0.4584,0.478603,0.495312,0.477112,0.546203,0.5464,0.5428299999999999,0.5016330000000001,0.516109,0.52283,0.541915
23,0.3871199999999999,0.5104920000000001,0.5135639999999999,0.5133639999999999,0.4440559999999999,0.465356,0.4880279999999999,0.498464,0.483264,0.5506639999999999,0.550356,0.550364,0.508028,0.523228,0.537704,0.545792
24,0.39555,0.51745,0.5212,0.517825,0.45075,0.472025,0.4985,0.509375,0.4888,0.56165,0.5559,0.5591,0.5142249999999999,0.527925,0.545825,0.550975
25,0.4039,0.530402,0.530872,0.52396,0.456888,0.477488,0.5037860000000001,0.522286,0.492158,0.5668,0.5708719999999999,0.5680580000000001,0.5188,0.5330860000000001,0.5517599999999999,0.5656
26,0.410117,0.5390940000000001,0.536382,0.530494,0.463547,0.481841,0.517147,0.533782,0.4967,0.5724,0.577258,0.580541,0.524247,0.5391940000000001,0.557694,0.574041
27,0.4156,0.5418,0.54,0.5463800000000001,0.4688,0.489864,0.527216,0.5399,0.505708,0.5758,0.5833400000000001,0.5856,0.5308320000000001,0.5458,0.561208,0.577508
28,0.422969,0.551,0.5456449999999999,0.555169,0.4764,0.4976069999999999,0.536538,0.545138,0.5118,0.578169,0.588969,0.591569,0.537069,0.548438,0.5652,0.580569
29,0.42926,0.55716,0.5541,0.57541,0.4821,0.5022899999999999,0.5404599999999999,0.55419,0.5186,0.5824,0.59153,0.5983499999999999,0.54262,0.55216,0.5682,0.58436
30,0.435873,0.5606909999999999,0.5571820000000001,0.5801,0.488191,0.508173,0.545191,0.561291,0.5225909999999999,0.586491,0.593691,0.6058,0.549091,0.555773,0.572091,0.5868
31,0.441852,0.5627,0.5643159999999999,0.5844,0.4919,0.513952,0.5507559999999999,0.564204,0.5275519999999999,0.5904,0.597504,0.609708,0.553156,0.560052,0.5747559999999999,0.5894
32,0.447113,0.569626,0.584,0.589713,0.497513,0.519239,0.554,0.5708,0.5338,0.594239,0.6036,0.6135,0.5572130000000001,0.5651,0.5784,0.593039
33,0.452648,0.5745,0.5928,0.592748,0.502148,0.524274,0.557814,0.5740740000000001,0.540348,0.601774,0.609174,0.617148,0.5610740000000001,0.569122,0.58204,0.594974
34,0.4580749999999999,0.57957,0.600135,0.6009399999999999,0.50677,0.52931,0.56494,0.578835,0.544635,0.6090399999999999,0.611675,0.621235,0.566435,0.5732449999999999,0.586435,0.600735
35,0.464496,0.5830919999999999,0.603696,0.608996,0.5132399999999999,0.5337,0.5719,0.585296,0.549392,0.615888,0.6153959999999999,0.622988,0.5703,0.5773,0.589692,0.6042919999999999
36,0.4694,0.587,0.6060709999999999,0.6127,0.521928,0.5387139999999999,0.575557,0.5940279999999999,0.553985,0.6198279999999999,0.6185,0.6262,0.576157,0.581328,0.5948129999999999,0.606757
37,0.473736,0.5936160000000001,0.6088,0.618472,0.527754,0.543508,0.5838,0.5995360000000001,0.558536,0.622018,0.6253179999999999,0.6288,0.583608,0.586972,0.5995,0.61
38,0.478179,0.6008,0.611,0.6325580000000001,0.532858,0.548837,0.5954790000000001,0.604948,0.565195,0.624279,0.630458,0.6297,0.5891,0.5923,0.6031,0.6138790000000001
39,0.4851,0.6072,0.6166,0.6418600000000001,0.53812,0.5550400000000001,0.60522,0.6077,0.57062,0.6265,0.63404,0.63054,0.5933400000000001,0.59658,0.6087,0.62072
40,0.490214,0.609901,0.630009,0.647109,0.5417019999999999,0.562407,0.609802,0.6097,0.5761019999999999,0.6294019999999999,0.6375,0.632101,0.598005,0.601402,0.6155010000000001,0.626901
41,0.495396,0.621824,0.636248,0.653772,0.546034,0.568048,0.614362,0.6122,0.580172,0.6358240000000001,0.639448,0.6336,0.6032,0.605262,0.6198,0.631162
42,0.501746,0.6285149999999999,0.643315,0.659238,0.552521,0.5745,0.6180530000000001,0.614346,0.585915,0.6386689999999999,0.6416689999999999,0.635769,0.606623,0.609069,0.624546,0.6347
43,0.508684,0.6349520000000001,0.6544,0.663984,0.5605,0.586384,0.624156,0.6176,0.592304,0.6431,0.644084,0.6374679999999999,0.609568,0.614068,0.6283679999999999,0.636968
44,0.5139,0.6398699999999999,0.6605449999999999,0.669845,0.5652,0.59297,0.6262449999999999,0.62248,0.597845,0.646945,0.646345,0.639835,0.61329,0.617745,0.635645,0.642045
45,0.522424,0.6484059999999999,0.669,0.675754,0.571818,0.597118,0.630112,0.630518,0.603806,0.6489,0.6478,0.643606,0.617706,0.624924,0.640812,0.645606
46,0.5282039999999999,0.6548039999999999,0.673367,0.682034,0.575134,0.604401,0.6338670000000001,0.6349670000000001,0.608434,0.6510670000000001,0.6491,0.645,0.6221,0.628301,0.646834,0.648567
47,0.534184,0.6649280000000001,0.67794,0.685828,0.580256,0.614124,0.637112,0.63984,0.6143839999999999,0.653328,0.650528,0.647628,0.625684,0.633128,0.649884,0.651756
48,0.543789,0.6748120000000001,0.6838,0.688878,0.583867,0.622389,0.6413,0.644189,0.6188670000000001,0.656089,0.652278,0.650045,0.629089,0.6406890000000001,0.6547890000000001,0.655301
49,0.55035,0.6796,0.68915,0.6952,0.5903499999999999,0.6291,0.6468,0.6531,0.6244000000000001,0.6576,0.65425,0.6526,0.63315,0.64555,0.6573,0.65885
50,0.5572330000000001,0.6844220000000001,0.694455,0.699544,0.598811,0.6392430000000001,0.650411,0.660611,0.6288660000000001,0.6589,0.6559,0.6544,0.638811,0.6497330000000001,0.6592,0.662111
51,0.564072,0.6879,0.702732,0.7142160000000001,0.6062719999999999,0.647972,0.6559,0.667644,0.634688,0.6614,0.6577,0.656,0.6433719999999999,0.65406,0.6618160000000001,0.6641440000000001
52,0.5712640000000001,0.693732,0.7085,0.7286330000000001,0.614199,0.6581330000000001,0.6595320000000001,0.6741310000000001,0.6436320000000001,0.664833,0.6597,0.6581,0.6480990000000001,0.6569330000000001,0.6653990000000001,0.666599
53,0.577146,0.6984,0.712788,0.7355940000000001,0.6217820000000001,0.667628,0.665594,0.679688,0.650188,0.667088,0.663794,0.6607940000000001,0.652976,0.662664,0.668188,0.6708580000000001
54,0.5831950000000001,0.7065750000000001,0.7168650000000001,0.7447550000000001,0.6275400000000001,0.6739550000000001,0.6723850000000001,0.6861550000000001,0.6567750000000001,0.669855,0.6669550000000001,0.6654650000000001,0.6587,0.6664,0.674755,0.673555
55,0.591,0.7107,0.727496,0.759332,0.634548,0.6807960000000001,0.680864,0.6925960000000001,0.663232,0.6731,0.669016,0.670732,0.6638,0.672848,0.678664,0.6762
56,0.5972,0.717508,0.743354,0.7800620000000001,0.6439390000000002,0.686377,0.692577,0.7041550000000003,0.667577,0.678277,0.672777,0.6772310000000001,0.6668540000000001,0.678977,0.6837310000000001,0.678077
57,0.6071,0.726914,0.7598319999999998,0.8070519999999999,0.6543,0.692376,0.6978039999999999,0.7165,0.6729039999999998,0.680038,0.678076,0.6819759999999999,0.675576,0.683838,0.6890759999999999,0.682176
58,0.617581,0.744785,0.775497,0.834786,0.661795,0.699493,0.7098909999999999,0.724097,0.678299,0.682199,0.6822,0.6858989999999999,0.682698,0.6889959999999999,0.694295,0.6877989999999999
59,0.62664,0.75776,0.8062799999999998,0.8752399999999999,0.6703799999999999,0.70618,0.71722,0.72856,0.68606,0.68506,0.6866,0.68912,0.69058,0.69412,0.70022,0.6953799999999999
