percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.071971,0.1636,0.169157,0.1833,0.107657,0.113814,0.148299,0.1591,0.119141,0.189257,0.204957,0.209857,0.138785,0.154285,0.173057,0.188814
1,0.085328,0.1737,0.177114,0.184384,0.113128,0.129742,0.154914,0.167656,0.1273419999999999,0.208714,0.212028,0.2125,0.147728,0.161114,0.179,0.1949699999999999
2,0.093471,0.180284,0.186671,0.1865,0.119942,0.137442,0.1597,0.175542,0.139471,0.210471,0.2138,0.214,0.1582,0.165371,0.188055,0.203478
3,0.101028,0.185028,0.188956,0.1902,0.127756,0.1425,0.163112,0.1795,0.144156,0.213628,0.215928,0.216328,0.165728,0.170776,0.194156,0.207284
4,0.1053549999999999,0.1891,0.19204,0.193485,0.13507,0.148525,0.16677,0.18397,0.150025,0.21547,0.218385,0.218885,0.16901,0.176585,0.197785,0.2104
5,0.110742,0.1928419999999999,0.1954,0.197584,0.1415,0.1531,0.1704,0.1857,0.156578,0.2179,0.219342,0.222984,0.173242,0.1797,0.199368,0.2144
6,0.116897,0.195499,0.198599,0.200397,0.147596,0.156399,0.1734979999999999,0.187399,0.160794,0.2194,0.2208,0.224996,0.176498,0.182198,0.200999,0.215999
7,0.121156,0.1975,0.201056,0.2027,0.1496,0.162704,0.176168,0.189,0.163356,0.220456,0.226656,0.2265,0.179712,0.184056,0.203368,0.2172
8,0.124413,0.1999,0.2031,0.2046,0.1525,0.166826,0.180413,0.190826,0.166513,0.222213,0.228626,0.230813,0.181813,0.187213,0.205113,0.2197
9,0.12744,0.2016,0.2047,0.2054,0.1564,0.16928,0.1852,0.19374,0.17031,0.2237,0.23275,0.23507,0.18348,0.191,0.2071,0.2213
10,0.133508,0.2043,0.206,0.2066,0.160689,0.172827,0.188627,0.196727,0.1732,0.2249,0.235627,0.239927,0.1854,0.194327,0.209027,0.223
11,0.136784,0.206784,0.207768,0.2078,0.1645,0.176784,0.190584,0.1992,0.1764,0.227884,0.237584,0.2427,0.187284,0.198,0.2105,0.223884
12,0.140382,0.2083,0.209,0.2089,0.167741,0.180482,0.194141,0.200741,0.178182,0.2307,0.239741,0.247082,0.189641,0.200241,0.211841,0.2251
13,0.1431,0.2088,0.2097,0.210398,0.171496,0.1831,0.197992,0.203098,0.180698,0.233598,0.2408,0.2488,0.191796,0.2029,0.214396,0.226
14,0.145365,0.209655,0.2118,0.21242,0.17412,0.1844,0.1999,0.20471,0.182455,0.235755,0.2417,0.2517,0.193555,0.205055,0.217855,0.2266
