percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivmean10,ivmean1080,ivmean120,ivmean150,ivmean180,ivmean20,ivmean270,ivmean30,ivmean360,ivmean60,ivmean720,ivmean90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
27,0.445828,0.6124,0.629128,0.6417,0.4968,0.527628,0.568928,0.5979,0.834664,0.7512,0.7338,0.738,0.7444,0.8363320000000001,0.7512,0.8368,0.7512,0.833932,0.7512,0.7918,0.5332,0.6132,0.6172,0.622028,0.5627,0.573,0.595056,0.6076
28,0.451004,0.6176,0.6352,0.647308,0.5018,0.532104,0.5753,0.6022,0.8391,0.7512,0.7338,0.738,0.7444,0.841604,0.7512,0.8435,0.7512,0.839151,0.7512,0.7918,0.5393,0.616904,0.622104,0.6255,0.567604,0.576904,0.599708,0.6114
29,0.4580599999999999,0.6241599999999999,0.6395599999999999,0.65178,0.50698,0.53728,0.5799799999999999,0.60568,0.8441,0.7512,0.7338,0.738,0.7444,0.8454499999999999,0.7512,0.84727,0.7512,0.844,0.7512,0.7918,0.54348,0.62078,0.62658,0.6293,0.57288,0.58016,0.6048,0.6152799999999999
30,0.463124,0.6306,0.6444,0.658212,0.514956,0.543156,0.586256,0.6085,0.848367,0.7512,0.7338,0.738,0.7444,0.850845,0.7512,0.8541899999999999,0.7512,0.8495,0.7512,0.7918,0.549856,0.625056,0.6301359999999999,0.633824,0.577656,0.585168,0.608412,0.6199
31,0.469232,0.635932,0.6482,0.66,0.521,0.549732,0.592132,0.612032,0.8562,0.7512,0.7338,0.738,0.7444,0.8608,0.7512,0.864424,0.7512,0.8498,0.7512,0.7918,0.553964,0.6284,0.6356320000000001,0.639332,0.581932,0.590932,0.612464,0.6246320000000001
32,0.475124,0.6427,0.652408,0.662908,0.527408,0.556,0.596408,0.617108,0.8644809999999999,0.7512,0.7338,0.738,0.7444,0.869389,0.7512,0.873427,0.7512,0.8498,0.7512,0.7918,0.559708,0.6328,0.640616,0.644508,0.587,0.597108,0.6171,0.630408
33,0.4812,0.6481,0.655784,0.668184,0.5325,0.561184,0.5997,0.6221,0.873946,0.7512,0.7338,0.738,0.7444,0.877046,0.7512,0.88123,0.7512,0.8498,0.7512,0.7918,0.564,0.6363,0.6447,0.6479,0.590984,0.6015,0.6237520000000001,0.6346
34,0.48736,0.6531399999999999,0.6592,0.6735599999999999,0.5368,0.5648,0.60386,0.6263599999999999,0.8817,0.7512,0.7338,0.738,0.7444,0.884,0.7512,0.887765,0.7512,0.8498,0.7512,0.7918,0.5683,0.63996,0.64906,0.65642,0.5948599999999999,0.60576,0.6318,0.63906
35,0.4934,0.6581,0.662436,0.678,0.5423,0.568436,0.607,0.6303,0.888868,0.7512,0.7338,0.738,0.7444,0.8901239999999999,0.7512,0.894652,0.7512,0.8498,0.7512,0.7918,0.5741360000000001,0.645,0.653272,0.6625,0.5994360000000001,0.6095,0.637408,0.644
36,0.4981359999999999,0.6633359999999999,0.668312,0.681312,0.5473359999999999,0.573012,0.611712,0.635736,0.897112,0.7512,0.7338,0.738,0.7444,0.8976209999999999,0.7512,0.899921,0.7512,0.8498,0.7512,0.7918,0.580612,0.6498120000000001,0.6572,0.6682,0.604512,0.615648,0.646524,0.6479
37,0.503976,0.6676,0.6726,0.685288,0.553688,0.5779759999999999,0.6159,0.641788,0.907,0.7512,0.7338,0.738,0.7444,0.907176,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.585288,0.6552,0.663688,0.672088,0.6085,0.6215,0.6519,0.652076
38,0.5095,0.6716,0.6778639999999999,0.6895,0.5617,0.5817,0.62,0.6475,0.9078,0.7512,0.7338,0.738,0.7444,0.9078,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.59,0.6621,0.671464,0.675,0.6135,0.6262639999999999,0.655764,0.6565639999999999
39,0.5168400000000001,0.6756,0.68228,0.6931400000000001,0.5667,0.58594,0.62344,0.65214,0.9078,0.7512,0.7338,0.738,0.7444,0.9078,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.5940799999999999,0.66788,0.6757799999999999,0.67748,0.61748,0.63214,0.66008,0.6617
40,0.5216,0.6787,0.686216,0.6951,0.570616,0.5894,0.627116,0.661632,0.9078,0.7512,0.7338,0.738,0.7444,0.9078,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.598516,0.673148,0.681932,0.6807,0.621116,0.636316,0.664516,0.670932
41,0.527384,0.6825,0.691592,0.698092,0.5775,0.594984,0.6317,0.6703,0.9078,0.7512,0.7338,0.738,0.7444,0.9078,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.603992,0.6783,0.687792,0.6832,0.6256,0.642092,0.6709,0.677584
42,0.5338,0.6862,0.6968679999999999,0.7011,0.5835359999999999,0.6003,0.6354,0.6771,0.9078,0.7512,0.7338,0.738,0.7444,0.9078,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.6078399999999999,0.691604,0.6938679999999999,0.687668,0.6294,0.6477,0.675268,0.684368
43,0.540564,0.6898,0.700044,0.7041,0.588988,0.6048,0.639644,0.682644,0.9078,0.7512,0.737072,0.738,0.7444,0.9078,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.6134,0.6997,0.697944,0.6934,0.634144,0.652276,0.6797,0.6923
44,0.5471400000000001,0.69342,0.7035,0.7063,0.5932,0.6104200000000001,0.6465,0.68742,0.9078,0.7512,0.7503400000000001,0.744865,0.7444,0.9078,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.61842,0.7053200000000001,0.7012,0.6984,0.6381,0.65736,0.68552,0.69662
45,0.552088,0.6973,0.7077,0.7108,0.599384,0.615492,0.651796,0.692388,0.9078,0.7512,0.759074,0.753092,0.749714,0.9078,0.7512,0.9078,0.7512,0.8498,0.7512,0.7918,0.623896,0.710192,0.705196,0.703892,0.643688,0.661196,0.6887,0.701796
46,0.5581,0.7010719999999999,0.7109,0.7138439999999999,0.6040719999999999,0.620772,0.659172,0.696772,0.9078,0.754565,0.767665,0.763593,0.758193,0.9078,0.754565,0.9078,0.754565,0.8498,0.754565,0.7918,0.6287,0.716244,0.708344,0.7134159999999999,0.6486,0.665372,0.6929599999999999,0.706272
47,0.5661480000000001,0.707944,0.714696,0.715848,0.610096,0.6267,0.664696,0.7024,0.9078,0.761536,0.774012,0.771612,0.767024,0.9078,0.761536,0.9078,0.761536,0.8498,0.761536,0.7918,0.6337,0.723948,0.7134480000000001,0.720748,0.653348,0.6700480000000001,0.6978,0.7105480000000001
48,0.571524,0.712024,0.7195,0.7189,0.615924,0.6323,0.670124,0.7068479999999999,0.9078,0.7696099999999999,0.782431,0.780131,0.775162,0.9078,0.7696099999999999,0.9078,0.7696099999999999,0.8498,0.7696099999999999,0.7918,0.6402,0.7296,0.720648,0.7289479999999999,0.6578,0.6754,0.7022240000000001,0.7146
49,0.5781,0.7171,0.7238,0.722,0.6225,0.6375,0.6765,0.7118,0.9078,0.77695,0.7895,0.78695,0.78205,0.9078,0.77695,0.9078,0.77695,0.8498,0.77695,0.79585,0.6454,0.7353,0.7262,0.7383,0.6628,0.6815,0.7086,0.7197
50,0.585676,0.723028,0.728052,0.725976,0.6291040000000001,0.6429,0.685076,0.715876,0.9078,0.781707,0.796269,0.792807,0.787269,0.9078,0.781707,0.9078,0.781707,0.8498,0.781707,0.8055450000000001,0.6507800000000001,0.738828,0.7327040000000001,0.7426280000000001,0.6683,0.688576,0.712876,0.7291759999999999
51,0.5913039999999999,0.7288,0.733704,0.730304,0.635512,0.650756,0.6929,0.7206,0.9078,0.786176,0.802764,0.796588,0.791588,0.9078,0.786176,0.9078,0.786176,0.8498,0.786176,0.814076,0.656108,0.7422,0.741756,0.746452,0.674052,0.6949519999999999,0.717652,0.736604
52,0.599156,0.733,0.7377,0.734028,0.640228,0.657128,0.699628,0.723028,0.9078,0.7910280000000001,0.809707,0.8015140000000001,0.7967420000000001,0.9078,0.7910280000000001,0.9078,0.7910280000000001,0.8498,0.7910280000000001,0.820807,0.661328,0.7456280000000001,0.7512,0.7517,0.6783560000000001,0.700928,0.7228,0.746028
53,0.607304,0.736804,0.742712,0.7364040000000001,0.6451,0.663208,0.704908,0.726004,0.9078,0.797426,0.8160259999999999,0.807852,0.801978,0.9078,0.797426,0.9078,0.797426,0.8498,0.797426,0.826504,0.6673,0.751308,0.7579,0.757904,0.683804,0.708104,0.7276,0.7523
54,0.6137600000000001,0.741,0.74518,0.7385,0.64888,0.6698600000000001,0.71128,0.72968,0.9078,0.80287,0.8221900000000001,0.8137150000000001,0.809025,0.9078,0.80287,0.9078,0.80287,0.8498,0.80287,0.83338,0.6724,0.75616,0.7635,0.762,0.6913,0.7129,0.7317600000000001,0.7601600000000001
55,0.6202120000000001,0.7467,0.7487,0.7409,0.6540560000000001,0.6764560000000001,0.7158,0.7340120000000001,0.9078,0.8092280000000001,0.8296,0.8211280000000001,0.8148639999999999,0.9078,0.809728,0.9078,0.809728,0.8498,0.809728,0.8392,0.6772120000000001,0.7616120000000001,0.7677560000000001,0.766356,0.6972120000000002,0.719156,0.738356,0.765656
56,0.627132,0.752932,0.753432,0.7436,0.658632,0.6831320000000001,0.7224320000000001,0.738264,0.9078,0.8170320000000001,0.8354640000000001,0.825866,0.8211660000000001,0.9078,0.8184300000000001,0.9078,0.8184300000000001,0.8503150000000002,0.8184300000000001,0.8433300000000001,0.6828960000000001,0.7677320000000001,0.771032,0.773,0.7032,0.7244,0.744932,0.770664
57,0.632772,0.7563,0.7566080000000001,0.7468,0.6642,0.69,0.728808,0.743208,0.9078,0.822808,0.840406,0.8311019999999999,0.826,0.9078,0.823202,0.9078,0.823202,0.8599019999999999,0.823202,0.8486,0.6894,0.7746,0.775608,0.778408,0.708808,0.731224,0.751108,0.7754
58,0.6407,0.760284,0.7594,0.7498,0.671484,0.697,0.735684,0.7513839999999999,0.9078,0.8278,0.8445210000000001,0.837042,0.8334210000000001,0.9078,0.828626,0.9078,0.828626,0.8698210000000001,0.828626,0.8550840000000001,0.695368,0.7808,0.7816679999999999,0.7833,0.714284,0.7391679999999999,0.7572719999999997,0.779184
59,0.64832,0.7637,0.7613599999999999,0.75292,0.6781,0.7032,0.74346,0.7577200000000001,0.9078,0.8318,0.8509,0.84156,0.8377199999999999,0.9078,0.8324599999999999,0.9078,0.8324599999999999,0.8760999999999999,0.8324599999999999,0.8635799999999999,0.7009599999999999,0.7874,0.78696,0.78772,0.71944,0.74476,0.7667999999999999,0.78278
60,0.657636,0.7682,0.7658720000000001,0.757,0.685508,0.7104720000000001,0.7515,0.7624,0.9078,0.8397359999999999,0.861318,0.849436,0.8425590000000001,0.9078,0.840195,0.9078,0.840195,0.884,0.8399,0.871118,0.7062360000000001,0.792236,0.79,0.798008,0.7262,0.7519,0.7729,0.787744
61,0.6672959999999999,0.7722,0.769224,0.7593,0.6925,0.719212,0.7567,0.7679,0.9078,0.844934,0.867856,0.855634,0.847978,0.9078,0.8453780000000001,0.9078,0.8453780000000001,0.892,0.844934,0.8774559999999999,0.713112,0.797012,0.7952,0.805136,0.733012,0.756112,0.7799240000000001,0.7924
62,0.676288,0.77844,0.772388,0.762676,0.698888,0.728852,0.761088,0.773088,0.9078,0.851185,0.873997,0.863897,0.853691,0.9078,0.852297,0.9078,0.852297,0.903337,0.851185,0.883194,0.719088,0.801488,0.802,0.810488,0.739888,0.762288,0.788528,0.796076
63,0.685364,0.7851199999999999,0.777964,0.7661,0.7069639999999999,0.737192,0.7675279999999999,0.777,0.908792,0.856832,0.8810640000000001,0.868716,0.8597,0.910664,0.857392,0.911116,0.857392,0.911116,0.857032,0.8951,0.724764,0.8063,0.8085279999999999,0.8157639999999999,0.7462199999999999,0.7675919999999999,0.7978919999999999,0.800692
64,0.6944400000000001,0.79174,0.7814,0.76932,0.71378,0.7454,0.77458,0.7832,0.91427,0.8633800000000001,0.8878050000000001,0.873635,0.8675350000000001,0.914735,0.864235,0.9157350000000004,0.864235,0.91908,0.863935,0.9027500000000002,0.73084,0.81128,0.81594,0.8213400000000001,0.7537,0.7737400000000001,0.805,0.8052
65,0.704016,0.7982,0.7845,0.7749,0.721516,0.753,0.782132,0.788416,0.922462,0.869608,0.8958,0.880854,0.873808,0.922954,0.872478,0.924454,0.872478,0.928232,0.869608,0.9108,0.739,0.816032,0.8231160000000001,0.8284320000000001,0.7617640000000001,0.779016,0.812316,0.809916
66,0.713384,0.803092,0.7882,0.779784,0.730392,0.759884,0.793292,0.7937,0.930073,0.87893,0.9002,0.887973,0.881865,0.930073,0.8801,0.93336,0.8801,0.934346,0.879273,0.918457,0.745984,0.820384,0.828884,0.832376,0.769684,0.783392,0.817192,0.8143
67,0.7230120000000003,0.8063,0.7920360000000001,0.786,0.7398040000000001,0.7698680000000001,0.8000360000000001,0.798,0.937392,0.8834,0.907668,0.8957280000000001,0.8894,0.937384,0.8868360000000001,0.938984,0.8868360000000001,0.939584,0.88532,0.926792,0.753036,0.8245680000000001,0.8343680000000001,0.8390080000000001,0.7787360000000001,0.7884680000000001,0.8253680000000001,0.8213680000000001
68,0.7326,0.8098,0.7949879999999999,0.7902879999999999,0.7527759999999999,0.7778879999999999,0.808244,0.803244,0.943622,0.8941549999999999,0.913911,0.903411,0.8973329999999999,0.943622,0.896122,0.947055,0.896122,0.945877,0.8951659999999999,0.933666,0.7613,0.8298,0.8488879999999999,0.8427879999999999,0.7883,0.7938,0.8316,0.8268319999999999
69,0.73962,0.8147,0.7989200000000001,0.7963,0.7675,0.7867,0.8141,0.8095399999999999,0.9498,0.90226,0.92506,0.91183,0.90685,0.95001,0.90472,0.95269,0.90472,0.95246,0.9037,0.9409,0.7697,0.8372200000000001,0.85864,0.8485,0.79616,0.8021,0.837,0.8331599999999999
70,0.74758,0.8195,0.803,0.805096,0.777496,0.7932,0.822384,0.819784,0.955596,0.911241,0.931896,0.919745,0.9171,0.958843,0.914347,0.960698,0.914347,0.960396,0.913149,0.946345,0.7778,0.848892,0.8615,0.8532879999999999,0.804584,0.808592,0.8412,0.8379
71,0.7592599999999998,0.824144,0.806044,0.8187719999999999,0.786772,0.8006719999999999,0.8319719999999999,0.8267879999999999,0.965972,0.917636,0.939572,0.928968,0.92594,0.968,0.9222239999999996,0.9706799999999998,0.9222239999999996,0.967608,0.918472,0.952968,0.7875879999999998,0.854772,0.8641719999999999,0.860672,0.8141919999999998,0.815016,0.847372,0.8438159999999999
72,0.7675,0.827848,0.8103,0.8248,0.793896,0.8065,0.8394480000000001,0.832648,0.974887,0.927696,0.947874,0.940348,0.935044,0.975335,0.9299,0.977822,0.9299,0.975574,0.929157,0.961209,0.7957,0.8608,0.8674,0.8691,0.8213480000000001,0.8208920000000001,0.8512,0.848048
73,0.7762479999999999,0.831724,0.8165959999999999,0.8396,0.803424,0.8134,0.844924,0.838024,0.981018,0.9362,0.955424,0.948424,0.945118,0.982012,0.93939,0.985112,0.939306,0.982906,0.9373,0.97123,0.807272,0.871724,0.871324,0.874324,0.8310439999999999,0.8307479999999999,0.854824,0.853924
74,0.7872,0.8359,0.8231,0.8437,0.8158,0.8243,0.8523,0.848,0.987525,0.9454,0.9666,0.955975,0.952825,0.9881,0.9514,0.991675,0.95085,0.989425,0.9481,0.979625,0.8169,0.8772,0.8749,0.8798,0.8413,0.8451,0.8596,0.8598
75,0.799976,0.841776,0.8331,0.8587520000000001,0.830776,0.836776,0.859052,0.8569560000000002,0.9966,0.953644,0.979944,0.965652,0.960244,0.997364,0.961988,0.999488,0.9602,0.99982,0.957376,0.989444,0.8263520000000001,0.8826,0.881352,0.8887280000000001,0.8524,0.860976,0.8657,0.867928
76,0.812556,0.847252,0.8451519999999999,0.8683519999999999,0.84,0.8481,0.867356,0.866,1.007015,0.963289,0.990704,0.973915,0.97083,1.007089,0.975063,1.009,0.9714160000000004,1.010363,0.966452,0.9988,0.835704,0.887652,0.889404,0.894404,0.861004,0.8732,0.871552,0.877764
77,0.8213840000000001,0.851356,0.859,0.8747560000000001,0.8494280000000001,0.861384,0.8766280000000001,0.8714,1.0168020000000002,0.974964,1.0003,0.986228,0.989992,1.0159,0.990764,1.017492,0.991264,1.020382,0.980864,1.007882,0.8473560000000001,0.8926120000000001,0.896628,0.897328,0.868828,0.8816560000000001,0.8794400000000001,0.885
78,0.835408,0.8552,0.870904,0.887808,0.8614,0.877128,0.8866240000000001,0.885,1.025601,0.989005,1.009606,1.000111,0.9982,1.025713,1.000001,1.027116,1.000311,1.028004,0.993805,1.019604,0.8624040000000001,0.900404,0.903904,0.904704,0.8786,0.8929,0.888804,0.8907
79,0.8527600000000001,0.8619,0.88258,0.9061400000000002,0.87436,0.89508,0.89836,0.8925,1.03634,0.99812,1.02296,1.01254,1.00976,1.03634,1.01386,1.03696,1.01924,1.04076,1.00164,1.02838,0.8746,0.90758,0.91226,0.91308,0.8914600000000001,0.9076,0.89732,0.89738
80,0.8642120000000001,0.8685680000000001,0.8912,0.915956,0.8894,0.9128800000000002,0.910612,0.8987560000000001,1.052934,1.0109510000000002,1.033434,1.026917,1.022763,1.053917,1.032278,1.051663,1.034378,1.049395,1.0194340000000002,1.0371389999999998,0.8882,0.914512,0.92,0.921668,0.905168,0.9214800000000002,0.909756,0.9057800000000004
81,0.8812319999999999,0.8783639999999999,0.9119079999999996,0.931392,0.904132,0.9344,0.920732,0.9058,1.0681659999999995,1.029064,1.045612,1.046848,1.040406,1.066516,1.039732,1.0648,1.048716,1.065464,1.03509,1.054258,0.903164,0.9259,0.934296,0.9349559999999998,0.918964,0.9295,0.918464,0.920364
82,0.9018,0.895508,0.93144,0.9755,0.922312,0.952832,0.9318,0.911408,1.080031,1.039808,1.063508,1.06,1.057054,1.079847,1.054885,1.079847,1.0582,1.074631,1.046154,1.064777,0.916832,0.932408,0.945024,0.954008,0.932008,0.938748,0.928216,0.9375
83,0.919468,0.908368,0.960784,0.991,0.9380719999999998,0.9680039999999998,0.938468,0.918468,1.0937720000000002,1.054684,1.074084,1.0691,1.067584,1.092868,1.068676,1.095292,1.0714519999999998,1.093544,1.058196,1.077144,0.9326879999999996,0.948168,0.959968,0.960568,0.9466,0.951868,0.938168,0.947436
84,0.94026,0.9314599999999996,0.98962,1.00242,0.9547999999999998,0.98592,0.94628,0.9278,1.107435,1.06655,1.0874899999999998,1.091035,1.08185,1.1067049999999998,1.0872399999999998,1.11332,1.08873,1.10851,1.069705,1.09103,0.9487,0.9653199999999998,0.9725399999999998,0.9663199999999998,0.9607399999999998,0.9633,0.9465,0.95876
85,0.9673,0.951044,1.0052519999999998,1.025936,0.9722,1.009244,0.957508,0.9393,1.124404,1.0872039999999998,1.104874,1.105836,1.098806,1.123408,1.1090719999999998,1.1262759999999998,1.115868,1.123012,1.091038,1.106772,0.9662,0.983436,0.986336,0.9764,0.976479999999999,0.9795159999999996,0.957,0.966872
86,0.990708,0.973584,1.0426,1.036848,1.004748,1.0269199999999998,0.973712,0.954536,1.147665,1.107148,1.121136,1.1205599999999998,1.1299609999999998,1.147665,1.138024,1.151353,1.143553,1.1416769999999998,1.112412,1.12113,0.981824,1.002148,0.9955,0.9902959999999998,0.997012,1.00376,0.970112,0.989624
