percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.064987,0.0,0.0,0.0,0.104041,0.1224099999999999,0.140964,0.156941,0.114564,0.106096,0.116226,0.112524,0.111396,0.114564,0.106096,0.114564,0.106096,0.115228,0.106096,0.115228,0.18784,0.1687,0.18992,0.18836,0.18022,0.18784,0.1687,0.18868,0.1687,0.1926399999999999,0.1687,0.19154,0.105305,0.0,0.0,0.0,0.118782,0.139869,0.156641,0.164382
1,0.0795,0.165446,0.0,0.0,0.112846,0.132382,0.151446,0.1653639999999999,0.128384,0.11856,0.131128,0.125696,0.122032,0.128384,0.11856,0.128384,0.11856,0.129844,0.11856,0.132288,0.20248,0.19,0.20066,0.19698,0.1948,0.20248,0.19,0.2033,0.19,0.2067,0.19,0.20394,0.116302,0.1827639999999999,0.0,0.0,0.1413559999999999,0.15381,0.164782,0.1765
2,0.087746,0.172123,0.168623,0.1696,0.119892,0.135423,0.159969,0.167523,0.142198,0.125398,0.1376899999999999,0.133694,0.129198,0.142198,0.125398,0.142198,0.125398,0.143096,0.125398,0.1429,0.21286,0.20126,0.20908,0.20796,0.2052,0.21376,0.20126,0.21334,0.20126,0.2178999999999999,0.20126,0.2151799999999999,0.127569,0.185969,0.186523,0.192346,0.1476,0.1582,0.172923,0.185746
3,0.096492,0.174064,0.172192,0.174764,0.12462,0.138764,0.1653,0.171028,0.149192,0.132492,0.1459,0.140328,0.136492,0.149192,0.132492,0.149192,0.132492,0.148928,0.132492,0.148692,0.22388,0.20998,0.21638,0.21418,0.2125,0.2257,0.20998,0.2232799999999999,0.20998,0.22574,0.20998,0.2208,0.134728,0.190184,0.1974,0.1989,0.152548,0.162892,0.1807639999999999,0.189664
4,0.100605,0.17641,0.174505,0.1767,0.130715,0.141205,0.169505,0.173105,0.15746,0.13733,0.14918,0.14583,0.14103,0.15746,0.13733,0.15775,0.13733,0.15676,0.13733,0.15653,0.2317,0.2196,0.2244,0.2252,0.2232,0.2313,0.2196,0.2313,0.2196,0.234,0.2196,0.2306,0.1418,0.19951,0.19982,0.200105,0.1572,0.16982,0.18511,0.192105
5,0.105792,0.1797,0.178392,0.178246,0.1349,0.1456,0.1723,0.1749,0.162476,0.1416879999999999,0.15568,0.150092,0.144596,0.162476,0.1416879999999999,0.162788,0.1416879999999999,0.1628,0.1416879999999999,0.160488,0.23568,0.2321799999999999,0.2324,0.23446,0.23406,0.23528,0.2321799999999999,0.2357199999999999,0.2321799999999999,0.23774,0.2321799999999999,0.23526,0.147,0.204646,0.2017,0.202138,0.162638,0.1738,0.189492,0.1955
6,0.109687,0.182287,0.1819609999999999,0.1823,0.13997,0.1485,0.1771,0.178087,0.17041,0.14541,0.160124,0.154958,0.150062,0.17041,0.14541,0.17041,0.14541,0.169562,0.14541,0.165262,0.23994,0.2385,0.23744,0.23918,0.23872,0.23936,0.2385,0.23994,0.2385,0.24172,0.2385,0.2391599999999999,0.151387,0.2057,0.2035,0.2038,0.1676609999999999,0.178187,0.192574,0.2009
7,0.114184,0.187612,0.1842,0.1842,0.144256,0.15294,0.179556,0.184328,0.176156,0.149324,0.164828,0.1589,0.1537,0.176412,0.149324,0.176412,0.149324,0.174112,0.149324,0.170984,0.2441799999999999,0.24466,0.24252,0.24486,0.24548,0.24396,0.24466,0.24396,0.24466,0.24632,0.24466,0.2441799999999999,0.155768,0.2078,0.206028,0.2055,0.1721,0.18234,0.197556,0.208128
8,0.119314,0.19,0.185738,0.1859,0.147569,0.159569,0.182169,0.187269,0.180976,0.155652,0.168894,0.162182,0.157394,0.181,0.155652,0.180976,0.155652,0.180194,0.155652,0.1752,0.24858,0.2515,0.24802,0.2511,0.25214,0.24858,0.2515,0.2485399999999999,0.2515,0.2513,0.2515,0.2521799999999999,0.159969,0.210469,0.208,0.207769,0.1782379999999999,0.186338,0.2041,0.2097689999999999
9,0.124,0.1917,0.18841,0.18901,0.15162,0.165,0.18501,0.19052,0.18556,0.15918,0.17176,0.16526,0.16096,0.18566,0.15918,0.18556,0.15918,0.18416,0.15918,0.1802,0.2533,0.2553,0.2531,0.2571,0.2585,0.2536,0.2553,0.2533,0.2553,0.2554,0.2553,0.2563,0.1654199999999999,0.21151,0.2097,0.21145,0.1819,0.18921,0.20723,0.21241
10,0.127853,0.1929,0.190751,0.192153,0.155302,0.168051,0.1868,0.194751,0.189926,0.161826,0.174526,0.168904,0.163952,0.190326,0.161826,0.190052,0.161826,0.188626,0.161826,0.184252,0.25942,0.26142,0.2588399999999999,0.26142,0.2621,0.25952,0.26142,0.2595,0.26142,0.25842,0.26142,0.26022,0.1705,0.212802,0.211,0.2141,0.1851,0.1920079999999999,0.211451,0.2166529999999999
11,0.131484,0.1947,0.192792,0.1984,0.158684,0.172852,0.1889,0.1976919999999999,0.195792,0.1641,0.178176,0.1718839999999999,0.166792,0.195992,0.1641,0.195792,0.1641,0.193212,0.1641,0.187268,0.2619,0.26606,0.26224,0.2669,0.26818,0.2624599999999999,0.26606,0.2621799999999999,0.26606,0.26198,0.26606,0.2642,0.1724,0.216476,0.21486,0.2158,0.188476,0.1943,0.2155,0.2206
12,0.134833,0.196033,0.1948,0.2002,0.1612,0.1766,0.190933,0.200233,0.198758,0.16709,0.182616,0.174958,0.170174,0.199232,0.16709,0.199232,0.16709,0.196758,0.16709,0.190458,0.26782,0.2721,0.26766,0.27076,0.2722,0.26782,0.2721,0.26822,0.2721,0.26688,0.2721,0.2687,0.175066,0.2197,0.219633,0.2193,0.1916,0.1976,0.217033,0.2222
13,0.139948,0.198274,0.1983,0.2026,0.165374,0.180074,0.193374,0.2017,0.201772,0.1706,0.1869,0.1785,0.173624,0.202424,0.1706,0.202024,0.1706,0.2,0.1706,0.195296,0.27244,0.2758,0.27144,0.2726,0.2772799999999999,0.27258,0.2758,0.27268,0.2758,0.27014,0.2758,0.2718799999999999,0.179374,0.2224,0.2219,0.221674,0.195118,0.201248,0.219574,0.224074
