percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.12143,0.0,0.0,0.0,0.16251,0.1825,0.1992,0.0,0.489641,0.511,0.509352,0.5135,0.512282,0.489847,0.511282,0.490147,0.511,0.501652,0.511,0.50907,0.16563,0.0,0.0,0.0,0.20002,0.21446,0.22023,0.0
1,0.14166,0.21496,0.2246,0.0,0.17722,0.1929,0.2156,0.2144,0.5077280000000001,0.520022,0.52327,0.5235879999999999,0.523976,0.5077280000000001,0.521946,0.508594,0.520022,0.517194,0.520022,0.518788,0.18418,0.2416799999999999,0.2592,0.0,0.21402,0.22646,0.23006,0.2318
2,0.1567899999999999,0.22768,0.2330999999999999,0.23951,0.1895,0.2059899999999999,0.22316,0.2201,0.516805,0.5307459999999999,0.530841,0.533905,0.536864,0.517141,0.5331,0.5184,0.5307459999999999,0.524328,0.5307459999999999,0.5276,0.1986299999999999,0.24869,0.2757,0.2824799999999999,0.22396,0.2387399999999999,0.2404899999999999,0.2444
3,0.164,0.24234,0.2423999999999999,0.24502,0.2002999999999999,0.2147,0.22912,0.2279199999999999,0.52214,0.5397879999999999,0.5375759999999999,0.5417759999999999,0.543628,0.522288,0.540864,0.5236,0.5397879999999999,0.530888,0.5397879999999999,0.536964,0.20736,0.2841599999999999,0.28962,0.2955399999999999,0.23812,0.2476199999999999,0.25772,0.2587
4,0.1725499999999999,0.2474,0.2477,0.2532999999999999,0.2109,0.22385,0.2380999999999999,0.24235,0.528575,0.5461,0.545235,0.5470750000000001,0.5489350000000001,0.5283,0.54684,0.5306,0.5461,0.538205,0.5461,0.543235,0.2183999999999999,0.2972,0.29895,0.30605,0.2475,0.25705,0.2673999999999999,0.27985
5,0.18038,0.2539,0.2566,0.26604,0.218,0.23226,0.24528,0.2552,0.5364,0.55121,0.5492,0.5508,0.553846,0.5364,0.552328,0.5367,0.55121,0.5424,0.55121,0.547174,0.2301599999999999,0.3064,0.3222199999999999,0.32436,0.25548,0.26894,0.27964,0.3037
6,0.18642,0.26356,0.28057,0.28383,0.22482,0.24012,0.2568,0.26391,0.5416289999999999,0.5554,0.553774,0.5558,0.557058,0.5416289999999999,0.555858,0.541787,0.5554,0.547803,0.5554,0.5505289999999999,0.2388,0.32192,0.33411,0.33661,0.26143,0.28372,0.30013,0.31501
7,0.1930599999999999,0.28694,0.2965,0.2865,0.2313,0.2480399999999999,0.26824,0.27126,0.5486519999999999,0.560404,0.5582,0.560928,0.5612,0.5486519999999999,0.561176,0.548476,0.560404,0.551728,0.560404,0.5545519999999999,0.24884,0.3323,0.34194,0.3430999999999999,0.27124,0.2957,0.3135,0.3244399999999999
8,0.20127,0.3010799999999999,0.2993,0.31803,0.2362,0.2547,0.27587,0.28262,0.5513,0.564123,0.562823,0.564946,0.565623,0.5513,0.564746,0.551223,0.564123,0.555246,0.564123,0.559023,0.2581799999999999,0.34225,0.34587,0.35574,0.2806099999999999,0.3013,0.3366099999999999,0.33452
9,0.2087,0.3148,0.3251,0.3244,0.2427,0.2592,0.2819,0.3017,0.55491,0.5694,0.56737,0.5701700000000001,0.5687,0.5552,0.56998,0.55562,0.5694,0.55977,0.5694,0.5646,0.2671,0.3524,0.3512,0.3643,0.2923,0.3069,0.3438,0.3498
10,0.21645,0.32696,0.33098,0.3312299999999999,0.2506299999999999,0.2672299999999999,0.28866,0.31665,0.559817,0.5724,0.5728,0.575117,0.5723170000000001,0.5599339999999999,0.5731510000000001,0.560785,0.5724,0.564851,0.5724,0.5685,0.27136,0.36012,0.36926,0.3684,0.3008,0.3146299999999999,0.34945,0.3574299999999999
11,0.22466,0.3363,0.33786,0.3501599999999999,0.25572,0.27608,0.3063,0.33396,0.567028,0.576992,0.5760639999999999,0.578664,0.577564,0.567364,0.5775,0.567028,0.5767639999999999,0.57222,0.576992,0.573628,0.27576,0.37176,0.37714,0.38576,0.3079,0.32166,0.35862,0.37176
12,0.22909,0.3442,0.34149,0.36897,0.2638,0.28367,0.31478,0.34069,0.5724,0.5795,0.578855,0.5827,0.5824,0.572711,0.5800219999999999,0.572411,0.579144,0.5765,0.5795,0.578,0.2793899999999999,0.3858,0.3933400000000001,0.39509,0.31668,0.33199,0.3655,0.38238
13,0.23782,0.34936,0.37072,0.3804,0.27562,0.2957,0.32836,0.34472,0.577832,0.582458,0.583658,0.586516,0.585658,0.577832,0.583058,0.577558,0.582358,0.5802,0.582458,0.581758,0.28434,0.3984,0.4034,0.42598,0.3226,0.3372,0.37186,0.38758
14,0.24255,0.35555,0.382,0.39395,0.2822,0.3056,0.33545,0.3555,0.581515,0.586615,0.587805,0.58951,0.58961,0.581105,0.58751,0.581215,0.5866,0.583705,0.586615,0.586,0.2901,0.405,0.42025,0.4399,0.32755,0.3419,0.37585,0.3907
15,0.2479599999999999,0.3626,0.3915199999999999,0.40256,0.2884,0.31078,0.34434,0.363,0.5865,0.5918519999999999,0.5926159999999999,0.5940519999999999,0.5928,0.58626,0.5925,0.5865,0.591752,0.588656,0.5918519999999999,0.590804,0.29594,0.4123,0.43348,0.451,0.3318199999999999,0.34678,0.3836799999999999,0.39474
16,0.25381,0.37563,0.39983,0.40772,0.2963,0.31786,0.35095,0.36661,0.5919949999999999,0.5959,0.596699,0.597399,0.597098,0.591495,0.5970949999999999,0.592,0.5959,0.5932980000000001,0.5959,0.595899,0.30012,0.42403,0.43952,0.4575,0.33651,0.35422,0.38971,0.40281
17,0.25828,0.3861,0.40868,0.41322,0.3053,0.32604,0.36216,0.3709199999999999,0.596446,0.599546,0.601946,0.601246,0.6007,0.596446,0.600138,0.5974,0.599546,0.598846,0.599546,0.600792,0.30628,0.42894,0.44758,0.46162,0.34112,0.36074,0.3955,0.41234
18,0.26187,0.3941800000000001,0.4185,0.41877,0.31388,0.3338,0.36777,0.3735,0.599993,0.603,0.607793,0.605886,0.6053860000000001,0.6,0.603893,0.6015860000000001,0.603,0.6040789999999999,0.603,0.608465,0.31247,0.43348,0.45284,0.46337,0.3452,0.36707,0.39904,0.42361
19,0.2658,0.4049,0.4238,0.4211,0.3201,0.343,0.3731,0.3771,0.6055200000000001,0.60782,0.6129600000000001,0.61318,0.61032,0.6055200000000001,0.6091000000000001,0.6075600000000001,0.60782,0.6104,0.60782,0.6136199999999999,0.3183,0.4405,0.4611,0.4653,0.3482,0.3727,0.4028,0.4315
20,0.27153,0.41263,0.4288,0.42716,0.32813,0.35003,0.38025,0.38133,0.6093350000000001,0.612787,0.6184740000000001,0.6183609999999999,0.6163869999999999,0.6097480000000001,0.612887,0.6132869999999999,0.612787,0.617422,0.612787,0.6190869999999999,0.32465,0.44856,0.465,0.46939,0.35236,0.37766,0.4081,0.4346299999999999
21,0.277,0.42376,0.432,0.4344,0.3348,0.3577,0.38482,0.3896,0.615034,0.6183379999999999,0.624934,0.622738,0.6238,0.6152679999999999,0.6183379999999999,0.6175379999999999,0.6183379999999999,0.6232679999999999,0.6183379999999999,0.625668,0.32992,0.45276,0.46736,0.47218,0.3566,0.3836,0.4128,0.43866
22,0.28318,0.43,0.4343,0.43809,0.34059,0.3635799999999999,0.38976,0.40035,0.620386,0.6247,0.629981,0.629443,0.628224,0.620924,0.6247,0.624205,0.624681,0.629143,0.6247,0.6307050000000001,0.33659,0.4569,0.47118,0.4738799999999999,0.36379,0.38999,0.41668,0.4412
23,0.28886,0.43432,0.43642,0.44204,0.34514,0.3705199999999999,0.39602,0.4112,0.626456,0.631712,0.635656,0.634384,0.632528,0.626684,0.631312,0.6281559999999999,0.631312,0.636784,0.631712,0.636428,0.3408199999999999,0.46174,0.47364,0.4773199999999999,0.36972,0.39792,0.4219199999999999,0.4459
24,0.29485,0.4381,0.4393,0.4436,0.35205,0.3756,0.40135,0.4212,0.633475,0.6348750000000001,0.6402749999999999,0.6388,0.6368,0.633475,0.6347,0.6348750000000001,0.6347,0.641775,0.6348750000000001,0.6407750000000001,0.3442,0.46555,0.4778,0.48035,0.3742499999999999,0.40235,0.425,0.44835
25,0.29972,0.44056,0.44378,0.4457,0.35848,0.37938,0.40938,0.42808,0.639566,0.638932,0.6445219999999999,0.64271,0.640388,0.639566,0.6388,0.6399440000000001,0.6388,0.645222,0.638932,0.6450440000000001,0.34878,0.47164,0.481,0.48398,0.37978,0.40768,0.42888,0.45146
26,0.306,0.44622,0.4482,0.44792,0.36292,0.38465,0.41694,0.43571,0.6443,0.643169,0.6480450000000001,0.645869,0.644369,0.644438,0.643069,0.645169,0.642845,0.649883,0.643169,0.6501,0.35273,0.4779,0.48503,0.4859,0.38431,0.41171,0.43392,0.45581
27,0.31312,0.45034,0.451,0.45352,0.3694,0.3894,0.42508,0.44042,0.648532,0.647316,0.652748,0.6495960000000001,0.648132,0.6487160000000001,0.647132,0.649032,0.6465120000000001,0.6548800000000001,0.647316,0.654616,0.35888,0.48038,0.4875,0.4882,0.38954,0.41628,0.43844,0.45994
28,0.3190699999999999,0.45464,0.45547,0.4578,0.37572,0.3964,0.43014,0.4447699999999999,0.653163,0.653141,0.656163,0.6539,0.6518,0.653641,0.6527,0.654026,0.652663,0.6599630000000001,0.653141,0.659478,0.36367,0.4827,0.4895,0.4901,0.3952699999999999,0.42244,0.4462099999999999,0.4638699999999999
29,0.3253,0.4572,0.4625,0.4631,0.3808,0.4032,0.4369,0.448,0.65765,0.6581400000000001,0.6600400000000001,0.6573,0.65656,0.6576,0.6581,0.65865,0.65765,0.66552,0.6581400000000001,0.66552,0.3694,0.4851,0.4914,0.492,0.4025,0.4264,0.4553,0.4667
