percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.047742,0.0,0.0,0.0,0.089956,0.114914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07224,0.0,0.0,0.0,0.111868,0.124528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.086642,0.0,0.0,0.0,0.1174,0.131684,0.144784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.091468,0.0,0.0,0.0,0.12468,0.140356,0.150968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0979,0.0,0.0,0.0,0.13071,0.1434,0.15331,0.14947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.10452,0.148144,0.0,0.0,0.135752,0.147368,0.1566,0.1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.1095,0.162598,0.0,0.0,0.1401,0.1505,0.160598,0.1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.115036,0.165112,0.159312,0.0,0.145324,0.155012,0.164812,0.170024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.119126,0.167326,0.1662259999999999,0.0,0.1502,0.1594,0.1667259999999999,0.1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.12442,0.17128,0.17072,0.16504,0.15488,0.1627,0.1695,0.1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.128154,0.173362,0.1742,0.1753,0.1579,0.1658,0.1718,0.175354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.1314,0.175636,0.178736,0.180568,0.1609,0.1682,0.1734,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.1369,0.1804639999999999,0.1815,0.182382,0.163482,0.1703,0.176082,0.178682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.1402,0.183096,0.183,0.184488,0.165888,0.171992,0.178192,0.1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.14542,0.1842099999999999,0.1856199999999999,0.1856199999999999,0.16841,0.17361,0.18,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.148372,0.185824,0.186948,0.1871,0.1708,0.176124,0.181424,0.183724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.1522,0.187776,0.1894,0.1882,0.173676,0.178038,0.1828,0.186138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1564,0.1895,0.1905,0.19,0.176,0.180204,0.184156,0.188656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.159266,0.191332,0.1918,0.191666,0.1778,0.1819,0.185832,0.190666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.16218,0.19386,0.1929,0.19328,0.1801,0.18386,0.18818,0.19178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.165682,0.1960879999999999,0.1955879999999999,0.1984,0.182194,0.1855939999999999,0.189388,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.1687,0.1985,0.1974159999999999,0.2009159999999999,0.1839,0.188808,0.1916,0.1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
