percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.054202,0.117705,0.1196,0.1209,0.075002,0.083102,0.101615,0.114301,0.087904,0.118104,0.1211,0.121301,0.097103,0.102108,0.111201,0.116
1,0.058,0.119802,0.120704,0.124706,0.080302,0.095206,0.108304,0.1163,0.0919,0.1219,0.122802,0.1229,0.102004,0.106804,0.1143,0.118006
2,0.063636,0.120903,0.1232,0.126803,0.084503,0.101715,0.112812,0.1178,0.095403,0.123403,0.123703,0.1251,0.1054,0.109503,0.116806,0.1202
3,0.069904,0.121808,0.1266,0.128404,0.090616,0.1055,0.1154,0.119912,0.098416,0.124104,0.1245,0.126204,0.106804,0.111408,0.118504,0.121504
4,0.076705,0.123205,0.128205,0.1299,0.096405,0.1077,0.116405,0.12111,0.1011,0.125,0.124905,0.1273,0.1087,0.113405,0.1201,0.123505
5,0.0806,0.126612,0.1292,0.1306,0.100006,0.110306,0.118206,0.122112,0.102906,0.1256,0.126106,0.1286,0.110018,0.1151,0.121406,0.124806
6,0.084,0.128507,0.1305,0.131407,0.1028,0.1129,0.119707,0.123507,0.104814,0.126507,0.127907,0.129707,0.111407,0.1162,0.1224,0.126
7,0.0865,0.1296,0.132,0.1322,0.1053,0.1138,0.121008,0.1248,0.1075,0.127608,0.1301,0.131,0.112608,0.1173,0.124116,0.126608
8,0.089309,0.131009,0.132909,0.1326,0.1089,0.1151,0.123509,0.127327,0.108709,0.1297,0.132509,0.131809,0.113827,0.1182,0.125409,0.127609
9,0.09051,0.13203,0.1337,0.133,0.1115,0.1164,0.1251,0.1293,0.1099,0.1314,0.1337,0.1338,0.1155,0.11931,0.12631,0.1286199999999999
10,0.0922,0.133811,0.1342,0.1338,0.1127109999999999,0.118,0.126711,0.131222,0.111311,0.133222,0.135111,0.1351,0.116311,0.120333,0.1275,0.1305
11,0.094512,0.1353,0.1355,0.1352,0.1141119999999999,0.1191,0.129312,0.132812,0.1122119999999999,0.135112,0.1362,0.136212,0.1173,0.1218,0.128012,0.132312
12,0.0963,0.136513,0.136239,0.137713,0.115413,0.120713,0.1317,0.135026,0.1131,0.136926,0.1372,0.1376,0.1187,0.1226,0.129,0.1333
13,0.098728,0.1373,0.1378,0.142728,0.116814,0.121914,0.1336,0.1367,0.114214,0.138214,0.137714,0.138614,0.120028,0.1235,0.130114,0.135
14,0.102115,0.1383,0.1397,0.1446,0.1187,0.12353,0.135515,0.1377149999999999,0.115615,0.13993,0.1389149999999999,0.1394,0.121015,0.1245,0.1315,0.1364
15,0.1044,0.138816,0.1406,0.1463,0.119716,0.1254,0.137,0.1392,0.116516,0.140616,0.139816,0.140016,0.122416,0.1252,0.132416,0.137416
16,0.106251,0.139634,0.1427,0.1478,0.1212,0.126451,0.138217,0.1405,0.117617,0.1413,0.1408,0.141317,0.1245,0.1259,0.1334,0.138717
17,0.108436,0.1412,0.145754,0.149436,0.1224,0.1277,0.1392179999999999,0.141818,0.119118,0.1418,0.1415179999999999,0.1422,0.1259,0.126736,0.134318,0.1397
18,0.1103,0.1432,0.1480189999999999,0.1508,0.1239,0.128819,0.140019,0.143,0.1208,0.1422,0.1427,0.1434,0.126819,0.1278,0.1355,0.1405
19,0.11164,0.14584,0.14914,0.1517,0.12462,0.1305,0.14132,0.14392,0.1217,0.1425,0.1435,0.1439,0.1279,0.12892,0.13622,0.1412
20,0.1136,0.1507,0.150705,0.153,0.1256,0.1315,0.1422,0.1453,0.1226,0.1429,0.143921,0.1443,0.1286,0.130721,0.137,0.1415209999999999
21,0.115044,0.1521,0.154922,0.154322,0.1267,0.133244,0.1428,0.146222,0.1244,0.1433,0.1443,0.1446,0.1293,0.132622,0.1382,0.142122
