percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.129168,0.0,0.0,0.0,0.179848,0.218716,0.2526879999999999,0.0,0.44796,0.54642,0.524885,0.549815,0.5409550000000001,0.44796,0.54461,0.45038,0.54642,0.4788199999999999,0.54642,0.504045,0.271708,0.0,0.0,0.0,0.305952,0.31826,0.325112,0.0
1,0.156536,0.0,0.0,0.0,0.22428,0.2558,0.315024,0.2960319999999999,0.4784299999999999,0.57536,0.54959,0.5656,0.5671,0.4797599999999999,0.57536,0.48481,0.5777399999999999,0.50456,0.57536,0.53168,0.28818,0.0,0.0,0.0,0.322316,0.3352,0.346332,0.3383
2,0.1790199999999999,0.293712,0.0,0.0,0.236712,0.2853199999999999,0.3285,0.317312,0.505685,0.592595,0.564895,0.578935,0.5840249999999999,0.505495,0.59435,0.50751,0.592595,0.529605,0.592595,0.541025,0.300248,0.342812,0.0,0.0,0.334656,0.3466,0.354224,0.3471
3,0.197516,0.350348,0.333808,0.0,0.25022,0.304408,0.3354,0.3425,0.53078,0.60338,0.5755399999999999,0.58978,0.59666,0.5304,0.60668,0.53078,0.60508,0.54022,0.60338,0.5611,0.31038,0.36328,0.355492,0.0,0.34378,0.358512,0.367116,0.363692
4,0.20522,0.36282,0.36,0.35902,0.2777,0.31642,0.34392,0.36684,0.543275,0.614975,0.58875,0.59805,0.6083500000000001,0.543275,0.6157,0.5438000000000001,0.6163000000000001,0.563925,0.614975,0.5709500000000001,0.32266,0.3752399999999999,0.36656,0.36572,0.3523,0.36622,0.38326,0.38594
5,0.217824,0.377324,0.372,0.367348,0.288948,0.3248,0.35484,0.376348,0.56262,0.6271,0.59634,0.60577,0.6196,0.56262,0.62785,0.5635699999999999,0.62747,0.5750500000000001,0.6271,0.58704,0.3343,0.390936,0.377372,0.373036,0.3599239999999999,0.3699,0.3948239999999999,0.3922239999999999
6,0.227828,0.38464,0.378956,0.374352,0.298184,0.337356,0.361956,0.382428,0.574055,0.637,0.60685,0.615965,0.62915,0.574055,0.637,0.57521,0.6377,0.58745,0.637,0.596665,0.34134,0.406608,0.400028,0.391928,0.365628,0.381168,0.403756,0.401912
7,0.238684,0.3869,0.383,0.377164,0.3102919999999999,0.345064,0.3709,0.389364,0.5885199999999999,0.64644,0.61554,0.62654,0.6377,0.58766,0.64668,0.58928,0.64846,0.5969,0.64644,0.60624,0.346724,0.411232,0.404,0.396032,0.372188,0.389132,0.4079319999999999,0.4069
8,0.245736,0.3909519999999999,0.3854,0.38,0.31686,0.3521,0.3795,0.393036,0.598265,0.656865,0.622975,0.635775,0.65052,0.597595,0.6564749999999999,0.599575,0.658965,0.6084,0.656865,0.617405,0.353936,0.4149359999999999,0.4077,0.402536,0.3779,0.3940079999999999,0.4125439999999999,0.41238
9,0.25816,0.3951,0.3891799999999999,0.3863,0.3231799999999999,0.356,0.38584,0.39764,0.6073999999999999,0.6663,0.6324000000000001,0.6463,0.6614,0.6073999999999999,0.66815,0.6089,0.6696,0.61905,0.6663,0.6262,0.36084,0.41824,0.41476,0.411,0.38438,0.40204,0.4173,0.41994
10,0.269244,0.398432,0.393644,0.3933,0.330132,0.359544,0.39242,0.403332,0.622745,0.6762900000000001,0.643645,0.6666,0.67537,0.6227,0.676535,0.622745,0.6776449999999999,0.63059,0.6762900000000001,0.635545,0.366644,0.421244,0.4176,0.418244,0.389644,0.412,0.422244,0.4273
11,0.276344,0.4003,0.396548,0.4033239999999999,0.3373,0.363996,0.3991199999999999,0.404948,0.63176,0.68932,0.65752,0.67664,0.6930999999999999,0.63176,0.68738,0.63214,0.69026,0.6369,0.68932,0.6439400000000001,0.372996,0.423844,0.4215,0.4212,0.3966,0.416444,0.426392,0.4312
12,0.290552,0.404556,0.400152,0.408152,0.3471,0.3698,0.4037,0.408868,0.6389050000000001,0.6988,0.672185,0.6871700000000001,0.70567,0.63867,0.69854,0.63934,0.69887,0.64631,0.6988,0.6602500000000001,0.382708,0.42766,0.426052,0.423204,0.402052,0.421508,0.43036,0.433204
13,0.2962720000000001,0.4081,0.408012,0.410256,0.352512,0.373556,0.409012,0.413812,0.64827,0.71036,0.6868299999999999,0.70436,0.7165,0.64786,0.70943,0.65293,0.71134,0.6609900000000001,0.71036,0.67407,0.391524,0.431412,0.429068,0.426056,0.4077,0.430156,0.434368,0.435856
14,0.3052,0.41018,0.41418,0.4189,0.3590199999999999,0.3801,0.41516,0.41666,0.658825,0.718375,0.702825,0.7197,0.724025,0.659175,0.717525,0.662825,0.719275,0.6726,0.718375,0.686925,0.3974,0.43642,0.43306,0.43204,0.4158,0.4345199999999999,0.43916,0.44006
15,0.311464,0.413464,0.418728,0.422,0.365764,0.3861199999999999,0.421628,0.419564,0.6719200000000001,0.7242999999999999,0.7181799999999999,0.72674,0.73114,0.6719200000000001,0.72312,0.67502,0.72558,0.6863600000000001,0.7242999999999999,0.70006,0.404064,0.440948,0.437728,0.4377,0.423968,0.4411279999999999,0.443664,0.4461
16,0.317008,0.420468,0.42578,0.4249,0.37294,0.392404,0.4253,0.423468,0.6819299999999999,0.731295,0.728345,0.7373149999999999,0.741645,0.682915,0.73113,0.687315,0.734945,0.700715,0.731295,0.7155,0.410836,0.4499,0.445772,0.442372,0.4337,0.4468,0.4481,0.451668
17,0.325092,0.42666,0.430872,0.4309079999999999,0.3789,0.395916,0.431672,0.429888,0.6935,0.74101,0.73612,0.7441699999999999,0.75106,0.6960099999999999,0.7413299999999999,0.6993699999999999,0.74112,0.70965,0.74101,0.72352,0.417344,0.455944,0.460216,0.4828439999999999,0.440704,0.450572,0.452116,0.455716
18,0.332,0.435452,0.434852,0.437604,0.386152,0.400628,0.43618,0.4350759999999999,0.7022050000000001,0.747005,0.74204,0.7537,0.7576,0.7045600000000001,0.74951,0.708725,0.7486050000000001,0.7211,0.747005,0.7341099999999999,0.423,0.4678759999999999,0.477112,0.494984,0.4477,0.453904,0.4566759999999999,0.4577759999999999
19,0.3383799999999999,0.44388,0.43814,0.44234,0.39294,0.40746,0.43938,0.43886,0.7126,0.7533,0.7504,0.7606,0.762,0.7156,0.7565,0.7192,0.7542,0.7287,0.7533,0.7388,0.43002,0.47378,0.4940799999999999,0.50088,0.4537,0.45744,0.46158,0.46396
20,0.3456,0.447584,0.444,0.4494039999999999,0.3978199999999999,0.4158,0.4425,0.441284,0.7224900000000001,0.758665,0.75649,0.765785,0.76809,0.72369,0.7607900000000001,0.728285,0.7597,0.735695,0.758665,0.74768,0.4342,0.4833199999999999,0.502236,0.508068,0.460084,0.4608,0.466684,0.4712039999999999
21,0.3503,0.452076,0.451152,0.453688,0.403288,0.4225759999999999,0.4441879999999999,0.445664,0.72997,0.76388,0.76218,0.77243,0.77391,0.73029,0.76708,0.73379,0.7648900000000001,0.74188,0.76388,0.75606,0.438776,0.495252,0.5082639999999999,0.510188,0.463976,0.464164,0.469164,0.4754
22,0.355692,0.45816,0.4627800000000001,0.459984,0.408468,0.428768,0.446592,0.448676,0.73467,0.7681,0.7699400000000001,0.778325,0.779485,0.7354400000000001,0.772785,0.7390100000000001,0.7688550000000001,0.750285,0.7681,0.76607,0.444092,0.5009600000000001,0.520392,0.513384,0.467184,0.4671,0.4737800000000001,0.4823
23,0.3610519999999999,0.464284,0.467096,0.463596,0.414588,0.433892,0.448996,0.451392,0.7402599999999999,0.77268,0.77728,0.78276,0.7826,0.74066,0.779,0.74478,0.7735,0.7568799999999999,0.7727,0.77138,0.449496,0.5082599999999999,0.525196,0.518188,0.4709,0.4727,0.480096,0.488384
