percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.04724,0.0,0.0,0.0,0.06366,0.0723,0.07536,0.07686,0.131102,0.127151,0.1318649999999999,0.13113,0.1304,0.131386,0.127151,0.131386,0.127151,0.131386,0.127151,0.1318649999999999,0.115128,0.093732,0.112268,0.110008,0.099308,0.115128,0.093732,0.115128,0.093732,0.115128,0.093732,0.115128,0.08312,0.0,0.0,0.0,0.09082,0.09394,0.1032,0.10386
1,0.05432,0.08366,0.08252,0.0,0.07082,0.07822,0.0839,0.08442,0.14,0.1385,0.141186,0.141372,0.141172,0.14043,0.1385,0.140586,0.1385,0.140586,0.1385,0.141186,0.133248,0.104816,0.128932,0.121032,0.112932,0.133248,0.104816,0.133248,0.104816,0.133248,0.104816,0.133248,0.08954,0.1124,0.11382,0.0,0.0972,0.10232,0.1082,0.1109
2,0.05908,0.091,0.0932799999999999,0.0948799999999999,0.0744799999999999,0.08126,0.08746,0.0882,0.147311,0.1477059999999999,0.1485,0.1485,0.1485,0.1476579999999999,0.1477059999999999,0.1479369999999999,0.1477059999999999,0.148179,0.1477059999999999,0.1485,0.138924,0.1207039999999999,0.136996,0.133524,0.127344,0.138924,0.1207039999999999,0.138924,0.1207039999999999,0.138924,0.1207039999999999,0.138924,0.09398,0.1147,0.1162,0.1164,0.10236,0.1078,0.1111,0.1135
3,0.06214,0.0948,0.0966,0.0976,0.07884,0.0847,0.09144,0.0931,0.150716,0.149444,0.151788,0.152444,0.15216,0.150944,0.149444,0.151144,0.149444,0.1513,0.149444,0.15176,0.144628,0.131928,0.143328,0.139232,0.1352,0.144628,0.131928,0.144628,0.131928,0.144628,0.131928,0.144628,0.0969,0.1165,0.1172,0.1176,0.1053,0.1111,0.1138,0.1164
4,0.0649,0.0986,0.0995,0.1011,0.0819,0.0873,0.0942,0.0985,0.1538,0.153,0.155665,0.155465,0.155,0.1539299999999999,0.153,0.15426,0.153,0.1548,0.153,0.1552,0.14984,0.14022,0.1499,0.14704,0.14198,0.14984,0.14022,0.14984,0.14022,0.14998,0.14022,0.14998,0.0997,0.1192,0.1186,0.1195,0.1074,0.1133,0.1156,0.1189
5,0.0674,0.10166,0.103,0.10306,0.084,0.08986,0.0979,0.10156,0.156774,0.157058,0.159858,0.1590899999999999,0.1585,0.157,0.157058,0.157458,0.157058,0.1578,0.157058,0.159258,0.155744,0.148044,0.1564,0.153048,0.151196,0.155744,0.148044,0.155744,0.148044,0.15688,0.148044,0.158688,0.1024,0.1224799999999999,0.12256,0.1216,0.10996,0.11456,0.11716,0.1215
6,0.0711,0.1044,0.1043,0.10754,0.08624,0.09272,0.09992,0.10442,0.159051,0.161604,0.163453,0.163606,0.163,0.159351,0.161604,0.159704,0.161604,0.160902,0.161604,0.162551,0.16718,0.153056,0.166668,0.160024,0.156768,0.167456,0.153056,0.167456,0.153056,0.167456,0.153056,0.1678,0.10502,0.1245,0.1273,0.12612,0.11242,0.116,0.11952,0.12282
7,0.07318,0.1069,0.1083,0.11028,0.0884,0.09498,0.1018,0.10626,0.162044,0.165144,0.166144,0.166444,0.166276,0.1622,0.165144,0.162488,0.165144,0.164,0.165144,0.164788,0.170864,0.1562,0.170064,0.1656639999999999,0.161812,0.171028,0.1562,0.171028,0.1562,0.1711639999999999,0.1562,0.1712,0.1069,0.1259,0.12868,0.1289,0.1143,0.1172,0.12118,0.1246
8,0.07604,0.1087,0.11068,0.11238,0.09024,0.0971,0.1035,0.1079,0.1645,0.167411,0.167937,0.1686,0.168785,0.1647,0.167411,0.1649739999999999,0.167411,0.165874,0.167411,0.167037,0.174272,0.1602,0.172488,0.1695,0.1661159999999999,0.174444,0.1602,0.174444,0.1602,0.174272,0.1602,0.174572,0.1088399999999999,0.1277,0.1299,0.1315,0.1162,0.1183,0.12294,0.1261
9,0.0782,0.1101,0.1139,0.1156,0.0922,0.0985,0.105,0.109,0.16663,0.17054,0.17053,0.17156,0.17213,0.1668,0.17054,0.16693,0.17054,0.1682,0.17054,0.16976,0.1786599999999999,0.16666,0.17488,0.17268,0.16996,0.17904,0.16666,0.17904,0.16666,0.17796,0.16666,0.17818,0.1106,0.1293,0.1312,0.1329,0.1178,0.1195,0.1244,0.1271
