percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.084844,0.0,0.0,0.0,0.115973,0.131758,0.145001,0.0,0.191656,0.202312,0.197984,0.203424,0.206724,0.191656,0.202312,0.192836,0.202312,0.200428,0.202312,0.204316,0.125329,0.0,0.0,0.0,0.136615,0.139073,0.137643,0.0
1,0.0954,0.0,0.0,0.0,0.125158,0.141672,0.155386,0.14916,0.2018,0.211724,0.209372,0.211096,0.2142,0.2018,0.211724,0.201872,0.211724,0.207524,0.211724,0.212624,0.134286,0.0,0.0,0.0,0.141786,0.143672,0.142,0.1395
2,0.104345,0.156687,0.0,0.0,0.131858,0.1483,0.158329,0.160545,0.20638,0.2222,0.218836,0.217308,0.2206,0.20638,0.2222,0.2067719999999999,0.2222,0.212172,0.2222,0.2186719999999999,0.137729,0.1511,0.0,0.0,0.145316,0.150619,0.156416,0.151761
3,0.109788,0.162116,0.1593439999999999,0.0,0.140932,0.153072,0.1602,0.162944,0.211748,0.227,0.224044,0.224248,0.2261,0.211896,0.227,0.2121,0.227,0.217,0.227,0.222948,0.141716,0.1557,0.154972,0.0,0.149732,0.1576,0.162844,0.158816
4,0.11559,0.164615,0.1642,0.16352,0.14803,0.1573449999999999,0.16443,0.1647,0.21476,0.23136,0.22738,0.2302,0.231,0.21476,0.23136,0.21554,0.23136,0.22012,0.23136,0.22648,0.145475,0.15903,0.1596,0.15812,0.15393,0.160245,0.1667,0.16453
5,0.121416,0.1657,0.165758,0.168,0.152658,0.1604,0.166616,0.1663,0.2187,0.235688,0.231372,0.2349,0.234672,0.2187,0.235688,0.2187,0.235688,0.2238,0.235688,0.229916,0.148816,0.162958,0.161832,0.1623,0.1574,0.162258,0.1685,0.167458
6,0.128906,0.168201,0.167902,0.1698,0.156002,0.164001,0.169101,0.168001,0.221068,0.238252,0.234684,0.2367,0.2379359999999999,0.221068,0.238252,0.221604,0.238252,0.226884,0.238252,0.233052,0.152301,0.172402,0.1728,0.171202,0.160301,0.164602,0.170302,0.1711
7,0.133784,0.169488,0.172344,0.172532,0.1591759999999999,0.167808,0.170644,0.169932,0.2243,0.241396,0.2364,0.239188,0.2407,0.224296,0.241396,0.224588,0.241396,0.230096,0.241396,0.235792,0.154988,0.174844,0.1742,0.175444,0.163044,0.166844,0.172244,0.172844
8,0.139348,0.1718,0.174,0.174835,0.1631,0.1703609999999999,0.172887,0.171674,0.227224,0.244116,0.239008,0.2411,0.242432,0.227608,0.244116,0.227816,0.244116,0.232708,0.244116,0.2376,0.157287,0.175987,0.175487,0.177887,0.165587,0.168,0.1735,0.174487
9,0.14426,0.174,0.17749,0.17966,0.16636,0.17316,0.17493,0.1749,0.2304,0.2471199999999999,0.2416,0.24262,0.246,0.23046,0.2471199999999999,0.2315,0.2471199999999999,0.23538,0.2471199999999999,0.24022,0.15956,0.1777,0.17733,0.1788,0.1675,0.16943,0.1749,0.17616
10,0.148473,0.181073,0.182846,0.184073,0.1703,0.175773,0.177173,0.177392,0.2327,0.250264,0.244232,0.244964,0.248332,0.232832,0.250264,0.2339,0.250264,0.2375,0.250264,0.241996,0.162846,0.179,0.1789,0.182365,0.169373,0.1717,0.1759,0.177673
11,0.150532,0.187716,0.1857,0.1858479999999999,0.1729,0.1781,0.180896,0.184232,0.236444,0.253288,0.246644,0.247344,0.250644,0.2365,0.253288,0.237544,0.253288,0.240344,0.253288,0.244932,0.164716,0.180416,0.181564,0.186716,0.171732,0.173516,0.1775,0.1791
12,0.155318,0.190018,0.1888,0.188195,0.176359,0.179559,0.183859,0.191818,0.238556,0.256112,0.2485,0.24988,0.253356,0.2387,0.256112,0.239756,0.256112,0.2428,0.256112,0.247212,0.167659,0.1814,0.185059,0.188959,0.173618,0.1763,0.179459,0.180259
13,0.1584,0.192504,0.191602,0.190104,0.1788,0.182502,0.1866,0.196204,0.2412,0.2581,0.250368,0.2525,0.2554,0.241468,0.2581,0.242036,0.2581,0.245236,0.2581,0.2494,0.169802,0.182702,0.187102,0.190402,0.175302,0.1798,0.1816,0.182504
14,0.1617,0.196335,0.19449,0.193945,0.18039,0.1863,0.18919,0.1984,0.24388,0.2605,0.25288,0.25486,0.25748,0.24422,0.2605,0.2448,0.2605,0.2476,0.2605,0.25126,0.1719,0.184145,0.189545,0.1911,0.17899,0.181545,0.1835,0.185545
15,0.16484,0.200564,0.1967,0.199024,0.1822879999999999,0.188876,0.19408,0.2001,0.247392,0.262384,0.255292,0.256484,0.259692,0.248044,0.262384,0.2482919999999999,0.262384,0.2496,0.262384,0.253792,0.174276,0.187888,0.193516,0.192188,0.1811,0.185,0.185,0.186888
16,0.166662,0.202431,0.199493,0.2041,0.1847,0.192431,0.198431,0.2014,0.24942,0.264904,0.257624,0.2592,0.261804,0.2507,0.264904,0.2507,0.264904,0.252504,0.264904,0.257012,0.175893,0.190631,0.195531,0.1933,0.183424,0.1864,0.186431,0.188531
17,0.168974,0.2039,0.2055,0.206674,0.187248,0.194674,0.201096,0.2031,0.252816,0.266816,0.2598319999999999,0.2625,0.264316,0.253032,0.266816,0.2537,0.266816,0.254816,0.266816,0.259216,0.178074,0.194,0.1965,0.194374,0.1855,0.1885,0.189474,0.191
18,0.1731,0.206368,0.207834,0.209334,0.190317,0.197617,0.2041,0.204417,0.255,0.2692,0.2619,0.26444,0.267928,0.2555,0.2692,0.2555,0.2692,0.256368,0.2692,0.2614,0.179934,0.1966,0.1977,0.1951,0.188117,0.191034,0.1927,0.193717
19,0.17606,0.20886,0.2101,0.21416,0.19318,0.20046,0.20576,0.2053,0.25752,0.27266,0.26444,0.2671,0.27112,0.25858,0.27266,0.2585,0.27266,0.2592,0.27266,0.26334,0.18256,0.20066,0.1982,0.19692,0.18986,0.1926,0.19436,0.19626
20,0.178303,0.211403,0.2145,0.215503,0.196403,0.2022,0.208003,0.2061,0.260704,0.275756,0.2667,0.269152,0.273852,0.260852,0.275756,0.2608,0.275756,0.2609559999999999,0.275756,0.265852,0.1851089999999999,0.2021,0.1989,0.1991,0.1925,0.194603,0.197403,0.1999089999999999
21,0.1809299999999999,0.213292,0.218246,0.216646,0.198592,0.204746,0.2102299999999999,0.208092,0.2622279999999999,0.278428,0.268364,0.272364,0.2758279999999999,0.262428,0.278428,0.2619,0.278428,0.2623,0.278428,0.268956,0.1878,0.2034,0.200846,0.200146,0.1939,0.197292,0.201738,0.2039
22,0.184089,0.215089,0.220078,0.218389,0.201178,0.2068,0.212289,0.210689,0.264828,0.281476,0.271376,0.275576,0.278852,0.2649,0.281476,0.26408,0.281476,0.264876,0.281476,0.271028,0.189378,0.2048,0.202756,0.200589,0.195889,0.200356,0.204256,0.2069
23,0.1862919999999999,0.21856,0.221632,0.2198,0.202732,0.208532,0.214,0.213132,0.2682759999999999,0.2837,0.2734,0.2773879999999999,0.281188,0.2682759999999999,0.2837,0.2666,0.2837,0.2682879999999999,0.2837,0.2732,0.191732,0.208432,0.204032,0.2015,0.1983,0.2043,0.206632,0.208764
24,0.1902,0.221,0.222675,0.2205,0.2059,0.211675,0.216075,0.215,0.2713,0.2867,0.2761,0.2789,0.283,0.2713,0.2867,0.2695,0.2867,0.2704,0.2867,0.2756,0.193375,0.21,0.2063,0.202475,0.201725,0.20775,0.2094,0.2106
25,0.193918,0.2225,0.223918,0.221418,0.2083,0.214636,0.218236,0.217208,0.2741,0.2895359999999999,0.278412,0.281736,0.284924,0.273924,0.2895359999999999,0.272512,0.2895359999999999,0.2724,0.2895359999999999,0.277824,0.1967,0.2106,0.207218,0.203918,0.204236,0.209954,0.2133,0.211718
26,0.196922,0.225161,0.2258,0.2222,0.210722,0.2171,0.221822,0.221705,0.276648,0.291324,0.281,0.284324,0.2870479999999999,0.276648,0.291324,0.2752,0.291324,0.2744479999999999,0.291324,0.280124,0.1994,0.211761,0.208,0.2045,0.207561,0.2134,0.215861,0.215122
27,0.1994,0.2265,0.227004,0.223004,0.2129,0.220004,0.224204,0.2253,0.280036,0.2934,0.283036,0.286636,0.289736,0.280036,0.2934,0.277944,0.2934,0.276636,0.2934,0.2829359999999999,0.202616,0.2131,0.208908,0.206316,0.210404,0.2165,0.219104,0.217812
28,0.2030879999999999,0.2282469999999999,0.2288819999999999,0.2244,0.2155409999999999,0.2226469999999999,0.2264,0.228594,0.282944,0.2961479999999999,0.2866,0.288348,0.292248,0.283244,0.2961479999999999,0.281248,0.2961479999999999,0.279,0.2961479999999999,0.2850479999999999,0.2056,0.2142,0.2108,0.2092,0.213047,0.2191409999999999,0.2219469999999999,0.2212
29,0.2066899999999999,0.23249,0.23058,0.226,0.21846,0.2258,0.2285,0.2331899999999999,0.2867,0.29868,0.28936,0.29166,0.29376,0.28666,0.29868,0.28436,0.29868,0.28218,0.29868,0.2869,0.2097899999999999,0.215,0.2118,0.2099899999999999,0.2160599999999999,0.2229,0.2241,0.2225899999999999
30,0.2104,0.234899,0.2319,0.2275,0.220933,0.2293,0.230533,0.2356,0.289516,0.301416,0.291616,0.294088,0.2963,0.2893,0.301416,0.2882,0.301416,0.286072,0.301416,0.29086,0.211833,0.217966,0.215233,0.211166,0.2211,0.227133,0.22983,0.224233
31,0.213276,0.237376,0.233052,0.235728,0.225432,0.232576,0.2322,0.238,0.2937,0.30342,0.2953,0.298068,0.2985,0.293168,0.30342,0.291668,0.30342,0.289284,0.30342,0.294384,0.214576,0.223228,0.216928,0.2169559999999999,0.223276,0.230452,0.235076,0.228952
32,0.2158,0.241038,0.2404,0.237238,0.228919,0.234819,0.234357,0.2402,0.297392,0.305296,0.298796,0.301196,0.302388,0.296996,0.305492,0.295192,0.305492,0.292996,0.305296,0.296788,0.216976,0.2279,0.2224,0.224714,0.225938,0.233476,0.240338,0.233114
33,0.2181,0.2462,0.243562,0.2389,0.232024,0.237362,0.238362,0.243824,0.301108,0.3075,0.300916,0.303708,0.3049,0.3011,0.3076,0.298424,0.307508,0.296,0.3075,0.299124,0.2204,0.233124,0.233562,0.227786,0.228824,0.237886,0.243624,0.236786
34,0.2226199999999999,0.248505,0.245005,0.241805,0.2347,0.2392099999999999,0.242705,0.252005,0.30484,0.30984,0.3037,0.30726,0.3079199999999999,0.30432,0.3101199999999999,0.3025,0.3100199999999999,0.29882,0.30984,0.30122,0.2239,0.238315,0.236505,0.2295,0.2327149999999999,0.2412099999999999,0.245505,0.2403
35,0.2262,0.253484,0.246648,0.244348,0.238096,0.243096,0.249396,0.256812,0.3087279999999999,0.312532,0.306432,0.3092,0.3109639999999999,0.3070279999999999,0.312732,0.3067,0.312532,0.301496,0.312532,0.3043639999999999,0.226744,0.2457,0.239296,0.2338,0.237244,0.2435,0.2471,0.243292
36,0.229091,0.256846,0.249973,0.245491,0.2432279999999999,0.2453,0.253091,0.262437,0.3131839999999999,0.315444,0.309144,0.3124,0.3136319999999999,0.3117319999999999,0.315544,0.3124,0.315444,0.3061439999999999,0.315444,0.307044,0.230482,0.247691,0.2447909999999999,0.2352,0.2398,0.246064,0.248682,0.2468
