percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.1151099999999999,0.4865819999999999,0.500074,0.534146,0.215056,0.304998,0.42917,0.4608,0.466092,0.538564,0.544432,0.543412,0.542952,0.472612,0.538564,0.499696,0.538564,0.5424519999999999,0.538564,0.5415,0.20746,0.466664,0.4813739999999999,0.490282,0.367914,0.421328,0.453028,0.461446
1,0.193108,0.49352,0.51036,0.540228,0.285484,0.341836,0.448448,0.470612,0.50662,0.554312,0.56994,0.565932,0.5586559999999999,0.510424,0.554312,0.5223,0.554312,0.56934,0.554312,0.571408,0.327216,0.479888,0.495384,0.505488,0.407864,0.434084,0.458364,0.473348
2,0.220576,0.501484,0.53199,0.5588,0.3073439999999999,0.362746,0.455446,0.4805,0.525368,0.574708,0.5840839999999999,0.584504,0.582452,0.531844,0.574708,0.5454399999999999,0.574708,0.585936,0.574708,0.584684,0.35963,0.504868,0.509046,0.520938,0.415384,0.444146,0.4696,0.482938
3,0.241584,0.51,0.555184,0.562484,0.319652,0.374324,0.461856,0.492336,0.538012,0.585512,0.593136,0.5961839999999999,0.5914039999999999,0.5458919999999999,0.585512,0.5611560000000001,0.585512,0.598196,0.585512,0.591848,0.383884,0.523084,0.533084,0.5329799999999999,0.424356,0.450984,0.480284,0.504752
4,0.2588499999999999,0.52165,0.5608099999999999,0.56574,0.34056,0.39004,0.46774,0.49991,0.5557,0.5949,0.60392,0.60594,0.60308,0.55976,0.5949,0.5769799999999999,0.5949,0.60938,0.5949,0.6048,0.39332,0.5298200000000001,0.54335,0.54991,0.43301,0.45491,0.49295,0.51952
5,0.2703,0.5319,0.5633,0.5711,0.350644,0.400984,0.473184,0.506536,0.567672,0.6042679999999999,0.610568,0.6125,0.611,0.575204,0.6042679999999999,0.589272,0.6042679999999999,0.61478,0.6042679999999999,0.611436,0.403528,0.5374,0.547392,0.5538679999999999,0.438376,0.4593,0.509492,0.5245679999999999
6,0.280874,0.536296,0.5667,0.5751660000000001,0.362174,0.413788,0.486122,0.514074,0.5783480000000001,0.612184,0.617692,0.617396,0.6157,0.586592,0.612184,0.598792,0.612184,0.628184,0.612184,0.625788,0.408774,0.541274,0.550748,0.556874,0.443522,0.466196,0.5186740000000001,0.531574
7,0.296256,0.5415679999999999,0.5701,0.5804,0.371824,0.424068,0.491924,0.519724,0.589828,0.618144,0.62432,0.624424,0.622444,0.598044,0.618144,0.608692,0.618144,0.63552,0.618144,0.631444,0.414924,0.546468,0.554456,0.559056,0.4486,0.473256,0.523912,0.535112
8,0.303694,0.5537,0.573938,0.5828,0.378514,0.432038,0.497538,0.5274,0.598704,0.6240519999999999,0.630856,0.6302519999999999,0.62686,0.606604,0.6240519999999999,0.6175039999999999,0.6240519999999999,0.641504,0.6240519999999999,0.63746,0.4203659999999999,0.549238,0.558538,0.5608,0.452838,0.478128,0.528238,0.5395
9,0.31372,0.55642,0.5773,0.58676,0.39164,0.43796,0.50304,0.52972,0.6068,0.62928,0.63888,0.6356,0.63364,0.61268,0.62928,0.62734,0.62928,0.6505599999999999,0.62928,0.64574,0.42846,0.55262,0.55962,0.56264,0.4597,0.487,0.5319,0.5459200000000001
