percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.063944,0.0,0.0,0.0,0.09354,0.098316,0.097916,0.0,0.106652,0.0,0.0,0.0,0.118548,0.122816,0.1229239999999999,0.0
1,0.080432,0.0,0.0,0.0,0.1005,0.10718,0.118996,0.1113639999999999,0.117016,0.0,0.0,0.0,0.126232,0.129896,0.15586,0.15798
2,0.089,0.125992,0.0,0.0,0.106696,0.122368,0.134744,0.1273999999999999,0.12432,0.163928,0.0,0.0,0.1319239999999999,0.148316,0.165648,0.162844
3,0.094896,0.133996,0.138264,0.0,0.113532,0.1300919999999999,0.139932,0.141396,0.1331,0.1759,0.174492,0.0,0.145232,0.154528,0.173632,0.168972
4,0.1018,0.14268,0.14778,0.1559,0.12224,0.13712,0.1454399999999999,0.14718,0.13698,0.18284,0.18134,0.1864,0.1498799999999999,0.1576,0.1762,0.17936
5,0.1068,0.155,0.153212,0.163788,0.130596,0.143,0.1503,0.1505,0.1429,0.1871,0.192544,0.190996,0.154148,0.1646,0.1778,0.186248
6,0.109456,0.162156,0.166004,0.167856,0.140312,0.149948,0.153912,0.158012,0.147056,0.192124,0.196756,0.199612,0.157612,0.169824,0.1814,0.19
7,0.112928,0.174492,0.173764,0.176,0.144328,0.1536,0.1582,0.167968,0.1502639999999999,0.1962,0.1984,0.202064,0.160092,0.1752,0.183964,0.1928639999999999
8,0.118088,0.181576,0.180416,0.1813,0.147772,0.156672,0.165,0.182,0.154188,0.2,0.201172,0.2031,0.1645,0.178072,0.18716,0.194744
9,0.12144,0.18812,0.18992,0.1871,0.1504,0.16098,0.17422,0.18536,0.1574,0.20258,0.20306,0.20518,0.17018,0.1818,0.19054,0.1982
10,0.125276,0.1938879999999999,0.193776,0.189576,0.152188,0.1654,0.180576,0.1884,0.159488,0.205252,0.206364,0.207476,0.173088,0.186928,0.194416,0.20154
11,0.1293679999999999,0.198592,0.1976959999999999,0.194796,0.154392,0.1686879999999999,0.1847879999999999,0.1930839999999999,0.162596,0.2077,0.208392,0.2089,0.176792,0.1908919999999999,0.1972,0.205088
12,0.133904,0.202724,0.2025,0.201008,0.158304,0.172808,0.1874,0.195408,0.165804,0.210804,0.209908,0.210712,0.179,0.1936,0.2001,0.208604
13,0.136324,0.2053,0.2039,0.202712,0.160636,0.175324,0.1904,0.197512,0.168424,0.212312,0.21266,0.214836,0.1813239999999999,0.195912,0.2027,0.210612
14,0.1394,0.2061,0.2055,0.20462,0.1635,0.1790999999999999,0.1936,0.2002199999999999,0.1720199999999999,0.2148199999999999,0.21714,0.21702,0.18546,0.1986,0.2052199999999999,0.2116
15,0.1418,0.2071,0.2062,0.208556,0.166056,0.182328,0.196528,0.203128,0.1751,0.216328,0.219628,0.220584,0.1892,0.201028,0.2072,0.212956
16,0.1443,0.2083,0.2073,0.2111,0.168636,0.1843,0.1984,0.2053,0.1774,0.2192,0.221636,0.225236,0.192336,0.2032,0.208472,0.214436
17,0.1465,0.2094,0.208944,0.2124,0.171644,0.186032,0.1999,0.208288,0.180088,0.223644,0.224644,0.2299,0.195944,0.205076,0.209944,0.2154
18,0.1493519999999999,0.210804,0.211252,0.214408,0.174656,0.187852,0.2016,0.2097,0.182352,0.225552,0.227952,0.232752,0.198456,0.206852,0.2116,0.2167039999999999
19,0.152,0.2121,0.21342,0.21716,0.17746,0.1896,0.2031,0.2112,0.185,0.22786,0.2297,0.23366,0.20016,0.20846,0.213,0.21822
20,0.154268,0.2133,0.215368,0.2190679999999999,0.1805,0.1914,0.204436,0.212068,0.187468,0.2291679999999999,0.232768,0.2348,0.202768,0.2097,0.214668,0.219368
21,0.1562,0.2142,0.217,0.2207,0.1824,0.193876,0.2063,0.2134,0.1893,0.2306,0.2345,0.2358,0.205452,0.2109,0.216776,0.2203
22,0.159084,0.215184,0.219184,0.2215,0.1846,0.195884,0.2079,0.2145,0.191168,0.2319,0.2356,0.237636,0.2071,0.212,0.218584,0.221384
23,0.1620919999999999,0.2161,0.221184,0.2225,0.1871759999999999,0.1981919999999999,0.2095,0.2152919999999999,0.192692,0.2328,0.2379759999999999,0.2396,0.2084919999999999,0.214092,0.221,0.222792
24,0.1647,0.217,0.223,0.2236,0.1894,0.1996,0.2112,0.2164,0.1942,0.2339,0.2402,0.2404,0.2106,0.2153,0.2234,0.2254
25,0.168,0.2183,0.2244,0.2252,0.190816,0.2015,0.2128,0.2175,0.1959,0.235916,0.242008,0.241008,0.212616,0.2173,0.225608,0.228808
26,0.169916,0.2194,0.225416,0.2262,0.1928,0.203,0.2139,0.218316,0.1974,0.2383,0.243916,0.2419,0.214716,0.218416,0.227716,0.231716
