percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.2032769999999999,0.0,0.0,0.0,0.2792469999999999,0.330397,0.345682,0.0,0.3342159999999999,0.0,0.0,0.0,0.387194,0.411173,0.449846,0.0
1,0.237076,0.0,0.0,0.0,0.305746,0.354694,0.392794,0.4124319999999999,0.3780759999999999,0.0,0.0,0.0,0.410164,0.445314,0.480562,0.498358
2,0.25881,0.463837,0.0,0.0,0.345064,0.382955,0.4280549999999999,0.441055,0.398519,0.525773,0.0,0.0,0.442173,0.466046,0.5034,0.512319
3,0.2768879999999999,0.480064,0.461964,0.0,0.361888,0.405064,0.455688,0.48888,0.415828,0.534276,0.5376759999999999,0.0,0.456588,0.482788,0.51428,0.523788
4,0.294,0.48964,0.476385,0.4555,0.377825,0.425805,0.4699,0.50217,0.426785,0.538985,0.542485,0.536255,0.473475,0.491185,0.52357,0.52864
5,0.3070199999999999,0.4946819999999999,0.496884,0.479464,0.391328,0.441104,0.477974,0.507964,0.440982,0.545492,0.547464,0.5415019999999999,0.48781,0.501438,0.528146,0.535264
6,0.321295,0.504269,0.505079,0.500695,0.401911,0.451953,0.488958,0.516011,0.455258,0.549558,0.553337,0.5464,0.5004789999999999,0.5077320000000001,0.533937,0.5406
7,0.3326079999999999,0.518828,0.5106,0.5074,0.411404,0.462428,0.502676,0.522504,0.462932,0.553352,0.556128,0.551428,0.507004,0.518832,0.539252,0.545704
8,0.345119,0.527946,0.519284,0.512573,0.422711,0.468846,0.517119,0.5286,0.471346,0.5575,0.558346,0.5542,0.514992,0.527773,0.545492,0.551519
9,0.35456,0.54158,0.53388,0.53027,0.42817,0.47697,0.52607,0.53208,0.47714,0.5603400000000001,0.5607,0.5578099999999999,0.52044,0.53257,0.5488700000000001,0.5559700000000001
10,0.365901,0.547768,0.542034,0.542767,0.4371,0.4814,0.536434,0.538767,0.485601,0.5620670000000001,0.563867,0.5621670000000001,0.527167,0.5429670000000001,0.5541,0.558101
11,0.377164,0.550828,0.552464,0.5541,0.445292,0.487,0.54072,0.5424,0.493328,0.5643,0.5656559999999999,0.5667639999999999,0.5316639999999999,0.547592,0.55882,0.5626639999999999
12,0.384905,0.5584,0.5644440000000001,0.560761,0.452644,0.495488,0.545344,0.5495,0.497644,0.566761,0.569,0.569805,0.5361,0.554388,0.563361,0.5651
13,0.392974,0.5631,0.571716,0.569432,0.459132,0.503922,0.549758,0.553216,0.505016,0.569458,0.5723,0.5738,0.540116,0.558474,0.5676800000000001,0.569258
14,0.39855,0.566955,0.576,0.58017,0.46522,0.511055,0.55512,0.559465,0.512365,0.571555,0.57771,0.578455,0.54511,0.561655,0.573055,0.5728
15,0.4035,0.5709,0.582364,0.5840519999999999,0.472904,0.5165,0.5588519999999999,0.563152,0.517108,0.575,0.5809519999999999,0.587804,0.5507,0.5649519999999999,0.577156,0.5753
16,0.409996,0.577749,0.585798,0.58988,0.478249,0.5223,0.561249,0.567496,0.5228980000000001,0.5776,0.5851,0.5923,0.5553,0.569596,0.5792,0.578849
17,0.416838,0.582346,0.591392,0.599546,0.484946,0.527246,0.566846,0.572,0.528646,0.579946,0.590792,0.598392,0.56023,0.575746,0.582892,0.582122
18,0.424915,0.586143,0.595472,0.6028,0.493143,0.5308,0.570743,0.575843,0.535443,0.5829289999999999,0.5943430000000001,0.6053,0.5651860000000001,0.582743,0.587743,0.585143
19,0.43064,0.5900000000000001,0.60204,0.60604,0.50236,0.5359400000000001,0.5757,0.58094,0.5418,0.59292,0.60132,0.61046,0.56998,0.5864400000000001,0.5926,0.5876
20,0.438759,0.5951,0.608637,0.6108,0.506896,0.5407369999999999,0.579237,0.586674,0.5455369999999999,0.600274,0.6067,0.614233,0.5758,0.589674,0.5973740000000001,0.591337
