percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0179,0.156133,0.1654,0.168543,0.0207,0.0232859999999999,0.0241,0.032143,0.170039,0.170747,0.170039,0.169843,0.170747,0.170039,0.170747,0.170039,0.170747,0.170039,0.170747,0.170039,0.200676,0.203176,0.201376,0.201752,0.202604,0.200676,0.203176,0.200676,0.203176,0.200628,0.203176,0.201004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.025358,0.1651,0.169786,0.174586,0.026186,0.025972,0.0367,0.1426,0.175998,0.17679,0.175798,0.176196,0.175998,0.175998,0.17679,0.175998,0.17679,0.175998,0.17679,0.175998,0.203556,0.2068,0.204352,0.205556,0.206152,0.203556,0.2068,0.203556,0.2068,0.2034,0.2068,0.204004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.033229,0.1667,0.172258,0.1774,0.0524509999999999,0.0462,0.132732,0.1560319999999999,0.179594,0.179941,0.1797,0.1795,0.179747,0.179594,0.179941,0.179594,0.179941,0.179594,0.179941,0.179847,0.205956,0.2086,0.206756,0.2075,0.208028,0.205956,0.2086,0.205956,0.2086,0.2059,0.2086,0.205956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0622879999999999,0.169272,0.175572,0.1788,0.091516,0.107244,0.1398,0.162872,0.181888,0.181596,0.182396,0.182284,0.1823,0.181888,0.181596,0.181888,0.181596,0.181888,0.181596,0.181892,0.2079,0.2103,0.208008,0.2088,0.209304,0.2079,0.2103,0.2079,0.2103,0.207804,0.2103,0.207904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.071775,0.1712,0.178115,0.1817,0.102415,0.123615,0.14593,0.169515,0.1836,0.1833,0.184245,0.1843,0.18389,0.1836,0.1833,0.1836,0.1833,0.18389,0.1833,0.18389,0.20918,0.2112,0.20936,0.2101599999999999,0.211,0.20918,0.2112,0.20918,0.2112,0.20898,0.2112,0.20928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0819799999999999,0.1729,0.1803,0.183216,0.111358,0.1275539999999999,0.153938,0.1717,0.1851,0.1850879999999999,0.1858,0.185994,0.1855,0.1851,0.1850879999999999,0.1851,0.1850879999999999,0.1852,0.1850879999999999,0.185294,0.210756,0.212256,0.211,0.211656,0.2121,0.210756,0.212256,0.210756,0.212256,0.2107,0.212256,0.210912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.087901,0.174701,0.182001,0.185101,0.1206,0.1347,0.1593,0.1728,0.186443,0.186443,0.1871,0.1873,0.1872,0.186443,0.186443,0.186443,0.186443,0.186443,0.186443,0.186543,0.211732,0.2133,0.2122,0.2125,0.213,0.211732,0.2133,0.211732,0.2133,0.211732,0.2133,0.212032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.093744,0.176744,0.184232,0.187044,0.124232,0.139688,0.161344,0.174044,0.1876,0.187792,0.1879,0.188792,0.188484,0.1876,0.187792,0.1876,0.187792,0.1876,0.187792,0.1879,0.213,0.2142,0.213508,0.213608,0.2142,0.213,0.2142,0.213,0.2142,0.213,0.2142,0.213216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.098974,0.1791,0.187874,0.188287,0.1275609999999999,0.142787,0.164974,0.175374,0.189,0.189141,0.189741,0.190041,0.189641,0.189,0.189141,0.189,0.189141,0.1891,0.189141,0.1896,0.214484,0.215184,0.2151,0.2153,0.2154,0.214484,0.215184,0.214484,0.215184,0.214484,0.215184,0.2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.10526,0.18093,0.1889,0.18946,0.13083,0.14626,0.1673,0.17623,0.19039,0.1906,0.1909,0.1913,0.19128,0.19039,0.1906,0.19039,0.1906,0.19049,0.1906,0.1906,0.2155,0.21626,0.21606,0.216,0.2164,0.2155,0.21626,0.2155,0.21626,0.2155,0.21626,0.2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
