percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.062008,0.136434,0.149934,0.1667169999999999,0.095453,0.107017,0.121736,0.12237,0.150562,0.146293,0.1512339999999999,0.152755,0.151524,0.150562,0.146293,0.150562,0.146293,0.151462,0.146293,0.151927,0.188021,0.197599,0.198422,0.200922,0.202422,0.188021,0.197599,0.189044,0.197599,0.19261,0.197599,0.19671,0.107717,0.16147,0.1703,0.174368,0.114851,0.115721,0.133702,0.14987
1,0.07604,0.148404,0.157502,0.172202,0.108006,0.115768,0.132336,0.140668,0.159148,0.157524,0.159362,0.159524,0.1596,0.159148,0.157524,0.159148,0.157524,0.159486,0.157524,0.159762,0.195488,0.209266,0.2065,0.207064,0.210244,0.195488,0.209266,0.195844,0.209266,0.199144,0.209266,0.20451,0.117,0.172402,0.1772,0.1801,0.126506,0.139804,0.155734,0.165838
2,0.0859199999999999,0.151751,0.1654,0.175951,0.1145549999999999,0.1253,0.143902,0.1481019999999999,0.1643,0.161172,0.1649,0.1643,0.163751,0.1643,0.161172,0.1643,0.161172,0.164493,0.161172,0.1643929999999999,0.201766,0.216666,0.212399,0.214433,0.215766,0.201766,0.216666,0.202533,0.216666,0.206232,0.216666,0.209532,0.124204,0.176751,0.181655,0.1853,0.137451,0.1487,0.159651,0.171753
3,0.095772,0.1599,0.169004,0.1792679999999999,0.122172,0.132,0.147536,0.152968,0.1684,0.165148,0.1684,0.168124,0.1673,0.1684,0.165148,0.168424,0.165148,0.168424,0.165148,0.168096,0.208508,0.220676,0.217032,0.217232,0.2207,0.208508,0.220676,0.208508,0.220676,0.211688,0.220676,0.215444,0.130268,0.179636,0.1854,0.189668,0.144004,0.1512679999999999,0.1641,0.17744
4,0.1008,0.1666,0.1737,0.181385,0.126485,0.135785,0.149885,0.1588,0.17161,0.1684,0.171355,0.171,0.170865,0.17161,0.1684,0.17191,0.1684,0.17191,0.1684,0.17161,0.213765,0.223755,0.220665,0.221675,0.223255,0.213765,0.223755,0.213195,0.223755,0.2154,0.223755,0.219065,0.13574,0.18258,0.1885,0.19107,0.147485,0.154185,0.170255,0.179085
5,0.1034,0.171102,0.184002,0.183202,0.1301,0.138704,0.1536079999999999,0.164302,0.173672,0.170816,0.1731,0.173086,0.1726,0.173672,0.170816,0.1739,0.170816,0.173872,0.170816,0.173472,0.218032,0.2262,0.223432,0.2239,0.225,0.217866,0.2262,0.218032,0.2262,0.2189,0.2262,0.2218659999999999,0.140402,0.188304,0.195006,0.1937,0.150402,0.159002,0.173308,0.1818
6,0.106,0.176819,0.1867,0.18499,0.133819,0.1417,0.157538,0.168619,0.176,0.172734,0.175117,0.1751,0.174851,0.176,0.172734,0.1761,0.172734,0.1761,0.172734,0.175717,0.221977,0.2289,0.226354,0.2264,0.2281,0.221785,0.2289,0.221977,0.2289,0.2221,0.2289,0.2248,0.143038,0.194,0.196519,0.196138,0.1541,0.161619,0.176019,0.183338
7,0.109908,0.179,0.1881,0.187636,0.136236,0.145208,0.160108,0.173344,0.1799,0.174548,0.177644,0.177048,0.176548,0.1799,0.174548,0.180144,0.174548,0.18,0.174548,0.1784,0.224688,0.231488,0.228788,0.229076,0.230088,0.224688,0.231488,0.224576,0.231488,0.2248,0.231488,0.227288,0.1462,0.1964,0.197636,0.1985,0.157208,0.163536,0.1779,0.1866
8,0.1129,0.182412,0.190259,0.189053,0.140812,0.149,0.163853,0.175853,0.181837,0.176537,0.1803,0.179337,0.1784,0.181837,0.176537,0.181979,0.176537,0.182179,0.176537,0.180779,0.227399,0.2332,0.230895,0.2317,0.232798,0.227399,0.2332,0.227297,0.2332,0.227499,0.2332,0.2299,0.149012,0.1975,0.1986,0.199753,0.159053,0.1657529999999999,0.1799,0.1883
9,0.1169,0.18737,0.19297,0.1912,0.14367,0.15087,0.1654,0.1779,0.18401,0.1784,0.18201,0.1813,0.18061,0.18401,0.1784,0.1844,0.1784,0.18441,0.1784,0.18281,0.2301,0.235,0.2326,0.2337,0.23481,0.2301,0.235,0.2301,0.235,0.22954,0.235,0.23191,0.152,0.19907,0.19957,0.20197,0.16204,0.16897,0.18248,0.1901
10,0.120087,0.1896,0.1938,0.193287,0.145987,0.152287,0.169587,0.1801,0.1864,0.18,0.184,0.1826,0.1821,0.186441,0.18,0.1865409999999999,0.18,0.186441,0.18,0.185341,0.2326,0.236921,0.2347209999999999,0.235584,0.2367,0.2326,0.236921,0.232642,0.236921,0.231821,0.236921,0.233421,0.155087,0.200587,0.202287,0.2043,0.164674,0.172,0.1856,0.192574
