percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivmean10,ivmean1080,ivmean120,ivmean150,ivmean180,ivmean20,ivmean270,ivmean30,ivmean360,ivmean60,ivmean720,ivmean90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
10,0.201329,0.289943,0.308115,0.3189289999999999,0.243143,0.2494009999999999,0.269643,0.2808,0.458297,0.447499,0.453597,0.453,0.452496,0.4578979999999999,0.447499,0.457999,0.447499,0.456299,0.447499,0.454999,0.2318,0.295759,0.3004,0.3028,0.2606,0.2734,0.286829,0.291872
11,0.205024,0.2986,0.313312,0.321456,0.24648,0.2547,0.273556,0.282812,0.461924,0.451008,0.4565,0.456108,0.455308,0.461616,0.451008,0.461616,0.451008,0.460232,0.451008,0.458116,0.2368,0.2981,0.302656,0.306412,0.26648,0.277512,0.290012,0.296324
12,0.2103,0.302438,0.316,0.3235,0.2501,0.258838,0.276645,0.2854379999999999,0.4651,0.454334,0.4592,0.4594169999999999,0.458517,0.465017,0.454334,0.464617,0.454334,0.4629169999999999,0.454334,0.460685,0.239976,0.300907,0.304938,0.3083,0.270683,0.2811,0.294269,0.298
13,0.215292,0.3039,0.318282,0.325882,0.253546,0.262264,0.281064,0.289492,0.4691,0.457126,0.461826,0.462552,0.4611,0.468304,0.457126,0.467578,0.457126,0.465752,0.457126,0.463152,0.244282,0.303764,0.308864,0.31211,0.274546,0.2849,0.296682,0.3009
14,0.2195,0.307295,0.320095,0.3276,0.257375,0.265695,0.28359,0.2918,0.473545,0.459835,0.4649,0.466445,0.463335,0.4733,0.459835,0.47212,0.459835,0.4696,0.459835,0.465835,0.2485699999999999,0.30748,0.31399,0.3171799999999999,0.28028,0.2883,0.2991,0.302395
15,0.223524,0.311716,0.3216,0.3296,0.260224,0.270408,0.285408,0.2942,0.4773,0.462132,0.467888,0.4686,0.465388,0.4769,0.462132,0.4766,0.462132,0.473244,0.462132,0.468932,0.2527,0.3133,0.316716,0.323816,0.2849,0.2921,0.300908,0.3046
16,0.226642,0.314484,0.3235,0.331,0.2633209999999999,0.275063,0.287721,0.295921,0.480753,0.4644,0.4704,0.471653,0.468053,0.480353,0.4644,0.4802,0.4644,0.477659,0.4644,0.471659,0.256221,0.317421,0.3193209999999999,0.3289,0.287663,0.295142,0.304784,0.306705
17,0.231402,0.317204,0.325568,0.3328,0.266568,0.277802,0.2904,0.2972359999999999,0.483962,0.467,0.473362,0.473462,0.469624,0.483862,0.467,0.483686,0.467,0.4808,0.467,0.475362,0.261334,0.3189,0.324034,0.3354,0.290534,0.297568,0.306968,0.309334
18,0.234447,0.3202,0.328347,0.335947,0.269047,0.2799,0.293388,0.301047,0.4872,0.4694709999999999,0.4771,0.475071,0.471742,0.4872,0.4694709999999999,0.487471,0.4694709999999999,0.484371,0.4694709999999999,0.480271,0.265288,0.3202,0.330576,0.338647,0.294047,0.3011,0.310035,0.311847
19,0.2394,0.32146,0.33096,0.3406,0.27166,0.2824,0.29656,0.30366,0.49014,0.47208,0.4804799999999999,0.4773,0.4736,0.49028,0.47208,0.49068,0.47208,0.48788,0.47208,0.4825,0.27102,0.32262,0.33426,0.34016,0.298,0.30366,0.3124,0.31522
20,0.244719,0.324673,0.333373,0.3419,0.2735,0.285119,0.299173,0.308246,0.4941779999999999,0.473789,0.483389,0.479489,0.476578,0.4943,0.473789,0.494389,0.473789,0.490089,0.473789,0.486878,0.2738,0.325773,0.3371,0.3414,0.300673,0.306573,0.315619,0.317619
21,0.249,0.3267,0.3349,0.3434,0.276186,0.2871,0.301772,0.3105,0.497592,0.4774859999999999,0.4858,0.4827,0.480396,0.4972,0.4774859999999999,0.497596,0.4774859999999999,0.493094,0.4774859999999999,0.489194,0.277672,0.329986,0.339758,0.3428859999999999,0.3032,0.310086,0.317986,0.321486
22,0.252398,0.329598,0.3364,0.3444,0.2795,0.2895,0.304598,0.314999,0.499614,0.481707,0.488928,0.4857,0.4843,0.4996,0.481707,0.4997069999999999,0.481707,0.4961,0.481707,0.492428,0.2821,0.336796,0.3426,0.343799,0.305499,0.312798,0.3211,0.323599
23,0.255224,0.332,0.338924,0.346412,0.282924,0.292,0.306812,0.318248,0.5022,0.4850319999999999,0.493148,0.487448,0.486432,0.502116,0.4850319999999999,0.502232,0.4850319999999999,0.498516,0.4850319999999999,0.495816,0.285924,0.3404,0.345,0.347012,0.307712,0.314812,0.3248,0.325624
24,0.2577,0.3334249999999999,0.341225,0.348025,0.285925,0.2937,0.30845,0.32195,0.505625,0.486925,0.4947499999999999,0.4904,0.4889,0.50545,0.486925,0.50535,0.486925,0.50095,0.486925,0.498225,0.289725,0.34275,0.3463,0.348625,0.309525,0.319225,0.326525,0.32955
25,0.26129,0.334938,0.3436,0.3498,0.288938,0.2965379999999999,0.3109,0.3246,0.509036,0.4896,0.497068,0.492868,0.491834,0.509168,0.4896,0.508668,0.4896,0.503234,0.4896,0.500234,0.292576,0.344,0.3494,0.351438,0.3118,0.321276,0.3284,0.3351
26,0.2646509999999999,0.3365,0.3457,0.3519509999999999,0.2909,0.2992,0.3127,0.326602,0.5128,0.4919,0.499643,0.496043,0.493143,0.5127430000000001,0.4919,0.5114,0.4919,0.506015,0.4919,0.5027,0.2950509999999999,0.3464509999999999,0.352651,0.354051,0.3137,0.3236,0.329502,0.338661
27,0.267528,0.337964,0.348,0.354264,0.293528,0.301828,0.314964,0.329464,0.5171520000000001,0.495304,0.502052,0.498952,0.4963,0.516452,0.495304,0.515252,0.495304,0.509104,0.495304,0.5055040000000001,0.297792,0.351684,0.3558,0.356628,0.316364,0.325264,0.332528,0.344628
28,0.271554,0.3389,0.349777,0.355277,0.296354,0.3043,0.317,0.331531,0.520005,0.497822,0.504444,0.5006,0.4989,0.5195219999999999,0.497822,0.5184829999999999,0.497822,0.511661,0.497822,0.5074609999999999,0.3022,0.3578,0.357977,0.3582,0.318177,0.328577,0.335231,0.350877
29,0.27569,0.3399,0.3514,0.35668,0.2988,0.30736,0.31999,0.3336,0.52427,0.50064,0.50607,0.5032399999999999,0.501,0.52401,0.50064,0.52164,0.50064,0.5147,0.50064,0.51037,0.3054,0.3607,0.36028,0.35939,0.32089,0.33109,0.33779,0.35379
30,0.2789029999999999,0.342106,0.3524,0.357803,0.301506,0.311403,0.322606,0.336006,0.527979,0.503779,0.508579,0.505979,0.504,0.527674,0.503779,0.525658,0.503779,0.518879,0.503779,0.5128,0.3104,0.362506,0.365412,0.361,0.3239,0.333806,0.3414029999999999,0.357909
31,0.2817,0.344148,0.353616,0.358916,0.304916,0.313532,0.324616,0.338464,0.5316879999999999,0.506076,0.510688,0.5088,0.5063759999999999,0.530988,0.506076,0.529064,0.506076,0.5226040000000001,0.506076,0.515688,0.314032,0.365832,0.3671,0.3621,0.326616,0.3365,0.3441,0.360216
32,0.285987,0.3471,0.354629,0.3604,0.307729,0.3151,0.3285,0.340929,0.535488,0.509088,0.515094,0.511494,0.5095970000000001,0.533697,0.509088,0.5327,0.509088,0.5253,0.509088,0.518997,0.316758,0.370958,0.368158,0.3638,0.3294,0.338558,0.3478,0.363187
33,0.2902,0.348684,0.356,0.362,0.3101,0.319,0.330084,0.342984,0.5368,0.511818,0.517806,0.515024,0.5133059999999999,0.5368,0.511818,0.5368,0.511818,0.529224,0.511818,0.521806,0.320426,0.373526,0.3697,0.3691419999999999,0.3339,0.3412,0.353426,0.3674680000000001
34,0.29331,0.351155,0.3571,0.362655,0.3136549999999999,0.32151,0.3316,0.3453549999999999,0.5368,0.5143,0.5203599999999999,0.5183,0.515915,0.5368,0.5143,0.5368,0.5143,0.533215,0.5143,0.524435,0.3252,0.377755,0.3711,0.37651,0.336655,0.3432,0.357755,0.3701549999999999
35,0.296468,0.353268,0.359868,0.3643039999999999,0.3164399999999999,0.323168,0.3336,0.347268,0.5368,0.5166,0.524648,0.5214,0.5186,0.5368,0.5166,0.5368,0.5166,0.5366,0.5166,0.528624,0.327036,0.380468,0.375268,0.380036,0.338868,0.345336,0.361436,0.373268
36,0.3001,0.355481,0.3609,0.3665,0.319281,0.325581,0.3361,0.3499429999999999,0.5368,0.5214329999999999,0.527099,0.526232,0.522233,0.5368,0.5214329999999999,0.5368,0.5214329999999999,0.5366,0.5214329999999999,0.533033,0.330543,0.382281,0.379805,0.385981,0.342762,0.3469,0.3651,0.3785
37,0.302394,0.3573,0.362288,0.3674,0.320994,0.3279,0.339194,0.351594,0.5368,0.526226,0.531084,0.530768,0.526984,0.5368,0.526226,0.5368,0.526226,0.5366,0.526226,0.5357,0.332494,0.384188,0.387688,0.3882,0.3461,0.349282,0.3675879999999999,0.381088
38,0.306307,0.359407,0.363814,0.368907,0.3242069999999999,0.3313,0.3425,0.354107,0.5368,0.530453,0.5353,0.5349510000000001,0.532251,0.5368,0.530453,0.5368,0.530453,0.5366,0.530453,0.5357,0.3354,0.3859,0.3909,0.390428,0.348207,0.3519069999999999,0.370821,0.3845
39,0.30908,0.3615,0.36552,0.36992,0.32672,0.33342,0.34694,0.35572,0.5368,0.53374,0.5353,0.5367,0.5366000000000001,0.5368,0.53374,0.5368,0.53374,0.5366,0.53374,0.5357,0.33884,0.38752,0.3928,0.39274,0.35084,0.35392,0.37402,0.38714
40,0.312033,0.363333,0.366833,0.3712,0.3302989999999999,0.336133,0.349232,0.357,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.343033,0.389133,0.3945,0.395033,0.353533,0.355633,0.377,0.3898
41,0.314846,0.3649,0.368546,0.3718,0.333746,0.3384,0.3525459999999999,0.359292,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.346238,0.391,0.3962,0.396246,0.3556,0.358746,0.3791,0.392446
42,0.317872,0.3658,0.3701589999999999,0.3725,0.337059,0.3401,0.3554589999999999,0.3609,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3494,0.393659,0.3978589999999999,0.398559,0.357359,0.361818,0.3814,0.3941
43,0.3232,0.367372,0.3723,0.3732,0.3397,0.342672,0.358244,0.362572,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3522,0.397072,0.3996,0.400972,0.360772,0.364516,0.384,0.396172
44,0.326385,0.369085,0.3735,0.3739,0.34207,0.344985,0.36097,0.3642,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3548,0.400385,0.400685,0.402,0.3631,0.367785,0.386155,0.39917
45,0.329692,0.3708,0.375898,0.3748,0.344598,0.349496,0.364496,0.366698,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.357898,0.404398,0.401798,0.4033,0.365098,0.3711,0.388696,0.4005
46,0.3334109999999999,0.372,0.376911,0.376,0.3470109999999999,0.3526,0.367011,0.368411,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3616109999999999,0.4068329999999999,0.403211,0.4054109999999999,0.3671439999999999,0.374311,0.3928439999999999,0.4022
47,0.337024,0.3734,0.378024,0.377424,0.3509,0.356524,0.369924,0.370624,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3659,0.409124,0.404824,0.4073,0.370024,0.3794,0.397472,0.4039
48,0.3431,0.3757,0.3798,0.378837,0.3542,0.3606479999999999,0.3727219999999999,0.3718479999999999,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.369337,0.4105,0.4062,0.4095109999999999,0.3737109999999999,0.3832,0.4024739999999999,0.4054
49,0.3460999999999999,0.37725,0.38155,0.3804,0.3574,0.36315,0.3762,0.374,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.37155,0.4118,0.4091,0.4122,0.3778,0.38745,0.4059,0.40715
50,0.350663,0.3791,0.382963,0.381789,0.361463,0.3669,0.379089,0.3758,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3751,0.4127,0.4124,0.415763,0.380526,0.390163,0.408563,0.409426
51,0.354276,0.381976,0.3843,0.383452,0.364176,0.3715,0.381528,0.379,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.378476,0.4143759999999999,0.4148,0.4184759999999999,0.384452,0.393976,0.4119759999999999,0.411276
52,0.3589,0.385989,0.3865,0.385689,0.367589,0.3746,0.3835,0.3823,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3822,0.415989,0.4191,0.421678,0.3883,0.397889,0.414289,0.4136
53,0.362702,0.391004,0.3884,0.387602,0.371404,0.379802,0.3857,0.3865,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.386202,0.417802,0.422604,0.42471,0.391502,0.401404,0.416002,0.415502
54,0.366945,0.393,0.3903,0.3893,0.374415,0.3827149999999999,0.38853,0.389945,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3891,0.4200149999999999,0.4272,0.429215,0.39503,0.4061,0.41819,0.41839
55,0.3716,0.394656,0.392712,0.3931,0.376428,0.3855,0.392428,0.392528,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.3933,0.4219,0.429128,0.4338,0.398484,0.4083,0.421156,0.4213120000000001
56,0.375141,0.398141,0.395782,0.395041,0.379782,0.3883,0.395023,0.396541,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.396341,0.425864,0.431,0.435782,0.401541,0.411941,0.424241,0.424441
57,0.379954,0.401008,0.3979,0.399408,0.384162,0.391716,0.400316,0.401262,0.5368,0.5393,0.5353,0.5367,0.5381,0.5368,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.399754,0.431708,0.433616,0.437608,0.404508,0.415554,0.4261,0.429554
58,0.3832679999999999,0.4029339999999999,0.403067,0.4026,0.386567,0.3950339999999999,0.4044349999999999,0.4037,0.5394,0.5393,0.5353,0.5367,0.5381,0.538993,0.5393,0.5368,0.5393,0.5366,0.5393,0.5357,0.405,0.435467,0.440367,0.4409,0.4088019999999999,0.4206339999999999,0.428334,0.433267
59,0.3869599999999999,0.4043799999999999,0.40556,0.4044,0.38958,0.3987799999999999,0.4103199999999999,0.4078199999999999,0.5432,0.5393,0.5353,0.5367,0.5381,0.54228,0.5393,0.53994,0.5393,0.5366,0.5393,0.5357,0.40968,0.4390799999999999,0.4419,0.44248,0.41562,0.42428,0.43088,0.43528
60,0.390786,0.407093,0.409,0.409386,0.395179,0.404158,0.412693,0.410865,0.547896,0.5393,0.5353,0.5367,0.5381,0.546343,0.5393,0.543798,0.5393,0.538647,0.5393,0.5357,0.414586,0.441079,0.4432,0.4448,0.422072,0.430486,0.434165,0.4369
61,0.395912,0.4104,0.4108,0.4143179999999999,0.3999419999999999,0.407006,0.4143,0.414206,0.551716,0.5393,0.5353,0.5367,0.5381,0.551116,0.5393,0.5493899999999999,0.5393,0.5431639999999999,0.5393,0.5357,0.418324,0.4444,0.445006,0.446306,0.427106,0.4352479999999999,0.437306,0.4398
62,0.4008,0.413538,0.4147,0.417519,0.404119,0.411319,0.416538,0.416,0.557134,0.5393,0.5353,0.5367,0.5381,0.5559010000000001,0.5393,0.5548710000000001,0.5393,0.548534,0.5393,0.537602,0.420957,0.4462,0.4475,0.4486,0.431738,0.44,0.4402,0.441719
63,0.404732,0.4159279999999999,0.418832,0.42,0.407556,0.4173639999999999,0.4199319999999999,0.42006,0.561676,0.5393,0.5353,0.5367,0.5381,0.559076,0.5393,0.559328,0.5393,0.554452,0.5393,0.541956,0.426332,0.448032,0.4489,0.449964,0.4369639999999999,0.4439,0.442432,0.4433
64,0.409745,0.42208,0.42229,0.42248,0.41239,0.42179,0.4241,0.42509,0.566685,0.5393,0.5394,0.5376,0.5381,0.5654250000000001,0.5393,0.563685,0.5393,0.5610700000000001,0.5393,0.5460250000000001,0.43139,0.449045,0.4512,0.45229,0.4415,0.4483,0.444745,0.446045
65,0.414658,0.4281,0.425674,0.424658,0.417174,0.425258,0.4288060000000001,0.42829,0.572388,0.5393,0.544876,0.541076,0.541388,0.5702940000000001,0.5393,0.569382,0.5393,0.5651820000000001,0.5393,0.5531940000000001,0.438816,0.450458,0.4537,0.456758,0.446216,0.452074,0.449358,0.4492
66,0.419671,0.430842,0.428371,0.425971,0.4214,0.431371,0.430671,0.432413,0.5767059999999999,0.545303,0.550212,0.5456,0.545206,0.5744090000000001,0.545303,0.572606,0.545303,0.570106,0.545303,0.557703,0.444442,0.4521,0.457271,0.460571,0.451355,0.454442,0.453642,0.452642
67,0.423984,0.435684,0.431436,0.427684,0.426884,0.435336,0.434268,0.434984,0.5804,0.548736,0.554612,0.550936,0.549612,0.5793840000000001,0.548736,0.578524,0.548736,0.575012,0.548736,0.5620120000000001,0.4488200000000001,0.4537,0.4602,0.4646,0.4555,0.459384,0.457868,0.4564
68,0.4299,0.4389,0.4354,0.4287,0.4330789999999998,0.4395969999999999,0.4388849999999999,0.4376879999999999,0.5899,0.553321,0.5593629999999999,0.5556209999999999,0.5533,0.587342,0.553321,0.5857,0.553321,0.5798209999999999,0.553321,0.566742,0.453997,0.4561,0.462097,0.468097,0.460597,0.4622,0.4607,0.4592969999999999
69,0.43441,0.44131,0.4401799999999999,0.42961,0.43811,0.4448,0.44182,0.4411,0.60083,0.5573,0.5640299999999999,0.55903,0.55836,0.59749,0.5573,0.5974200000000001,0.5573,0.58646,0.5573,0.57175,0.4589,0.4575,0.4665,0.4703199999999999,0.466,0.46621,0.46311,0.46191
70,0.439123,0.446723,0.4422,0.4306,0.442523,0.450623,0.446423,0.445469,0.6090779999999999,0.561317,0.5683,0.563839,0.562439,0.608217,0.561317,0.608139,0.561317,0.594139,0.561317,0.578117,0.463115,0.4599,0.469123,0.4737,0.470892,0.470423,0.4664689999999999,0.464323
71,0.4488159999999999,0.449472,0.443336,0.432936,0.449372,0.454436,0.452136,0.4515159999999999,0.614892,0.56674,0.5731,0.5679960000000001,0.5663,0.6146,0.56674,0.6138440000000001,0.56674,0.60284,0.56674,0.5854400000000001,0.468008,0.464472,0.4726159999999999,0.4751,0.4788079999999999,0.4742079999999999,0.4697079999999999,0.4672079999999999
72,0.453298,0.454847,0.445049,0.4348,0.455994,0.458,0.4547,0.456649,0.623,0.571014,0.5790989999999999,0.573357,0.5709569999999999,0.622914,0.571014,0.6228,0.571014,0.6111709999999999,0.571014,0.5912419999999999,0.475139,0.468598,0.477549,0.481545,0.484998,0.478,0.475143,0.4707
73,0.4600859999999999,0.457662,0.4461,0.436562,0.4609,0.462362,0.459786,0.463624,0.6322,0.576566,0.586366,0.5811,0.574466,0.631466,0.576566,0.631466,0.576566,0.6197980000000001,0.576566,0.5990600000000001,0.4835,0.471962,0.482862,0.4879959999999999,0.488862,0.4847859999999999,0.480624,0.4733239999999999
74,0.4695,0.45985,0.4478,0.44155,0.46445,0.4676,0.464775,0.470775,0.640725,0.58185,0.5923,0.58825,0.5823750000000001,0.6402749999999999,0.58185,0.63755,0.58185,0.62815,0.58185,0.60465,0.489475,0.4772,0.490725,0.49465,0.495125,0.494175,0.486225,0.4788
75,0.476364,0.465252,0.449728,0.447588,0.472752,0.4771,0.4679,0.477352,0.6500199999999999,0.589984,0.6027879999999999,0.593984,0.5917,0.6500039999999999,0.589984,0.6477879999999999,0.589984,0.6340039999999999,0.589984,0.6123,0.4983920000000001,0.486876,0.495676,0.522288,0.5006,0.500776,0.490676,0.4885
76,0.483708,0.4682,0.4516,0.453102,0.482803,0.4818,0.471806,0.481207,0.6618930000000001,0.595651,0.612216,0.6024860000000001,0.598665,0.661065,0.595651,0.657544,0.595651,0.641486,0.595651,0.619993,0.511915,0.494704,0.4991029999999999,0.5469130000000001,0.509303,0.5078010000000001,0.498801,0.4936009999999999
77,0.491712,0.4711,0.455814,0.46247,0.490642,0.487214,0.478956,0.485428,0.672404,0.6029,0.619604,0.612504,0.60561,0.671022,0.6029,0.6655099999999999,0.6029,0.64871,0.6029,0.626608,0.521628,0.5027,0.5140980000000005,0.5622,0.518426,0.516442,0.503128,0.496814
78,0.501927,0.472862,0.466516,0.4814,0.499235,0.496954,0.489427,0.488654,0.6829770000000001,0.6116550000000001,0.6235660000000002,0.6196220000000001,0.616111,0.6821880000000001,0.6116550000000001,0.6772,0.6116550000000001,0.6561770000000001,0.6116550000000001,0.631711,0.530289,0.514556,0.555489,0.567808,0.527127,0.524854,0.512162,0.504127
79,0.50658,0.47774,0.48424,0.4977,0.5118400000000001,0.5046400000000001,0.49288,0.4976399999999999,0.69306,0.6205600000000001,0.63134,0.62704,0.62172,0.69264,0.6205600000000001,0.6912,0.6205600000000001,0.66756,0.6205600000000001,0.63632,0.5397000000000001,0.5240600000000001,0.57102,0.57164,0.53366,0.5289,0.5228200000000001,0.51358
80,0.5128060000000001,0.487206,0.4980890000000002,0.5039060000000001,0.522606,0.5130180000000001,0.5074590000000001,0.5041650000000001,0.707045,0.6290870000000001,0.635358,0.6325,0.6318450000000001,0.7067610000000002,0.6290870000000001,0.7019480000000002,0.6290870000000001,0.6755,0.6290870000000001,0.6427160000000001,0.5482710000000002,0.560856000000003,0.5795120000000001,0.5745,0.5412120000000001,0.5347240000000002,0.5302060000000001,0.5245710000000001
81,0.5214979999999999,0.5099,0.5175639999999999,0.5121,0.53,0.518566,0.5251,0.5076660000000001,0.719438,0.6333759999999999,0.6393759999999999,0.637038,0.6365759999999999,0.7185659999999999,0.6333759999999999,0.7132759999999999,0.6333759999999999,0.6888139999999999,0.6333759999999999,0.6510659999999999,0.5586219999999997,0.585564,0.588332,0.5763,0.549066,0.5417319999999999,0.538766,0.537066
82,0.5304949999999999,0.5226,0.524374,0.5168689999999999,0.5391589999999999,0.525474,0.538258,0.5168219999999999,0.729746,0.638517,0.648135,0.6424230000000001,0.6434409999999999,0.728582,0.638517,0.723094,0.638517,0.6993940000000001,0.638517,0.662135,0.5699369999999999,0.602558,0.596301,0.578579,0.5543319999999999,0.547716,0.550816,0.5492
83,0.5455439999999999,0.5331,0.5397839999999999,0.555068,0.5487759999999999,0.5439599999999996,0.5471,0.523192,0.7410159999999999,0.648,0.659648,0.65008,0.6536559999999999,0.74178,0.648,0.736568,0.648,0.712356,0.648,0.6737559999999999,0.5823279999999998,0.6139359999999998,0.6037,0.5841,0.5628439999999999,0.557476,0.559,0.577392
84,0.55741,0.5428449999999999,0.549925,0.5927,0.5609399999999999,0.5709599999999999,0.556515,0.537215,0.7512149999999999,0.65766,0.672465,0.6627649999999999,0.660725,0.7503599999999999,0.65766,0.7465049999999998,0.65766,0.7247549999999999,0.65766,0.6893299999999997,0.5942149999999999,0.625625,0.6073149999999999,0.594635,0.5778849999999999,0.567665,0.566405,0.61573
85,0.57049,0.5561260000000001,0.5854620000000001,0.607454,0.5792980000000001,0.584198,0.565836,0.553336,0.767074,0.6656219999999999,0.6813480000000001,0.6730480000000001,0.6680480000000001,0.767074,0.6656219999999999,0.765622,0.6656219999999999,0.738244,0.6656219999999999,0.702596,0.608136,0.633054,0.610818,0.6230260000000001,0.600836,0.590718,0.5814160000000002,0.629536
86,0.5844269999999999,0.5711779999999997,0.620362,0.649993,0.5953620000000001,0.599493,0.578734,0.5651789999999999,0.783183,0.673132,0.690915,0.6827,0.6754129999999999,0.782998,0.673132,0.777949,0.673132,0.7445660000000001,0.673132,0.7161939999999999,0.619062,0.637893,0.6231669999999997,0.637162,0.615355,0.611362,0.604103,0.663393
87,0.605488,0.621152,0.6472800000000012,0.6678,0.6048520000000001,0.62402,0.5997640000000001,0.5872560000000002,0.8051440000000001,0.67776,0.700592,0.691176,0.6821,0.8051440000000001,0.67776,0.8002080000000001,0.67776,0.7564919999999999,0.67776,0.727392,0.6374400000000001,0.648888,0.6454080000000001,0.6531600000000001,0.632232,0.6345000000000002,0.6224000000000002,0.6759600000000001
