percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.05836,0.15313,0.16202,0.172265,0.093395,0.10496,0.12915,0.147385,0.181946,0.185846,0.181946,0.182938,0.184392,0.181946,0.185846,0.181946,0.185846,0.181946,0.185846,0.181792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07343,0.159,0.16903,0.1769,0.10622,0.11881,0.13823,0.15211,0.190776,0.1915359999999999,0.190776,0.1912599999999999,0.191544,0.190776,0.1915359999999999,0.190776,0.1915359999999999,0.190776,0.1915359999999999,0.190776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.085685,0.16509,0.17476,0.181445,0.1151,0.129665,0.151975,0.154885,0.20049,0.199052,0.199738,0.1994,0.199338,0.20049,0.199052,0.20049,0.199052,0.200304,0.199052,0.20018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.09506,0.17286,0.18114,0.18626,0.12294,0.13452,0.15936,0.16098,0.207184,0.206352,0.206168,0.205584,0.205552,0.207184,0.206068,0.207184,0.206068,0.207184,0.206352,0.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1007,0.183975,0.188425,0.1974749999999999,0.1295,0.140975,0.1627,0.1692,0.21023,0.2096,0.20973,0.20966,0.2096,0.21023,0.20953,0.21023,0.20975,0.21023,0.2096,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.10806,0.1918699999999999,0.1925,0.2121,0.13449,0.14925,0.16699,0.18057,0.212976,0.212652,0.212876,0.212976,0.212252,0.212976,0.212728,0.212976,0.2128,0.212976,0.212652,0.2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.115555,0.20222,0.204715,0.21581,0.1417,0.15752,0.170655,0.1973,0.217322,0.215444,0.217322,0.216988,0.216666,0.217322,0.215522,0.217322,0.215622,0.216988,0.215444,0.216988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.12232,0.2052199999999999,0.22094,0.2187,0.1465,0.1654,0.18824,0.20732,0.222468,0.219736,0.222468,0.222104,0.221936,0.222468,0.220104,0.222468,0.220404,0.2223679999999999,0.219736,0.222468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.127155,0.211185,0.2244,0.219985,0.15278,0.1734699999999999,0.1967499999999999,0.21007,0.226214,0.2249,0.2251419999999999,0.224714,0.224056,0.226214,0.2248139999999999,0.226214,0.2248139999999999,0.22577,0.2249,0.225756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1295,0.22685,0.2278,0.2226,0.1594,0.17725,0.2081,0.2165,0.22836,0.2293,0.22798,0.2278,0.22666,0.22836,0.2286,0.22836,0.2301,0.22836,0.2293,0.2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.133545,0.234,0.229515,0.225315,0.164015,0.180245,0.21683,0.223845,0.232906,0.239012,0.231818,0.231206,0.229136,0.232906,0.233106,0.232906,0.2370239999999999,0.232906,0.238542,0.232712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.13838,0.2386,0.2329,0.22828,0.16758,0.1837,0.22188,0.2274,0.238452,0.243056,0.238204,0.2368719999999999,0.234052,0.238452,0.236204,0.238452,0.239452,0.238452,0.2434079999999999,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.142835,0.241,0.2363,0.240245,0.171445,0.1874,0.226345,0.23168,0.242898,0.248298,0.242498,0.2412979999999999,0.2409,0.242898,0.239598,0.242898,0.242198,0.242792,0.248298,0.242396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.14712,0.24392,0.2382,0.24401,0.1760199999999999,0.19344,0.2305,0.23451,0.249776,0.254832,0.249776,0.248144,0.24682,0.249776,0.242988,0.249776,0.245544,0.249232,0.254832,0.248652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.151175,0.245875,0.2424,0.2486,0.1791,0.1971,0.233175,0.240975,0.25484,0.25905,0.2556299999999999,0.25494,0.2531,0.25484,0.24963,0.25484,0.25087,0.2534,0.25859,0.25421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.15474,0.2495,0.25044,0.257,0.18462,0.20052,0.23548,0.245,0.262696,0.2622359999999999,0.263836,0.265588,0.263952,0.262696,0.2562,0.262696,0.256636,0.262248,0.2622,0.26358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.15831,0.2517049999999999,0.25511,0.272705,0.189115,0.2045,0.238405,0.2466,0.272738,0.266264,0.2726,0.270528,0.271128,0.272738,0.267328,0.272738,0.267328,0.272,0.267328,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.16174,0.2544099999999999,0.2585,0.27867,0.1938,0.20877,0.2427699999999999,0.2483,0.278756,0.269956,0.2786,0.2786,0.2783,0.278756,0.275556,0.278756,0.275556,0.278756,0.270184,0.2786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.165735,0.2571,0.26893,0.280635,0.19907,0.213335,0.247635,0.2513,0.285248,0.278148,0.284344,0.282896,0.2814,0.285248,0.280422,0.285248,0.279674,0.285248,0.278148,0.2848699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.1693,0.2619,0.2814,0.2828,0.202,0.216,0.2498,0.2556,0.2904,0.28244,0.28972,0.28822,0.28698,0.2904,0.28618,0.2904,0.28514,0.29024,0.28244,0.28994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.173065,0.2666,0.286195,0.283665,0.20403,0.218865,0.252,0.2601,0.293466,0.2890959999999999,0.292996,0.292066,0.292066,0.293466,0.29123,0.293466,0.290532,0.293466,0.2890959999999999,0.292996,0.1098899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.1773,0.2728499999999999,0.28969,0.28636,0.20746,0.22213,0.2539,0.2638,0.298548,0.292224,0.2960359999999999,0.296048,0.295312,0.298548,0.2944,0.298548,0.293812,0.2981479999999999,0.292224,0.2976,0.1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.18138,0.28348,0.2932,0.2885,0.21149,0.22728,0.255995,0.266095,0.302916,0.295516,0.301274,0.299874,0.298858,0.302916,0.29739,0.302916,0.296958,0.302916,0.295658,0.302316,0.134295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.18576,0.2886,0.2953,0.29066,0.21588,0.2313,0.2592,0.27006,0.307,0.300204,0.305508,0.3047,0.304204,0.307,0.302512,0.307,0.302512,0.307,0.300204,0.306308,0.14206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.189825,0.2936,0.29685,0.2941,0.2205,0.23595,0.26195,0.273425,0.3095,0.30535,0.3088999999999999,0.3079,0.30765,0.3095,0.3074,0.3095,0.3074,0.3095,0.30535,0.3094,0.1470749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.19269,0.2949699999999999,0.2991,0.29578,0.2230899999999999,0.2394899999999999,0.26519,0.2781,0.313488,0.308396,0.311796,0.311,0.309788,0.313488,0.3098,0.313488,0.3098,0.313488,0.3087,0.312592,0.15199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.197155,0.29681,0.3003,0.298555,0.22621,0.243355,0.268455,0.287855,0.317784,0.310942,0.315794,0.315142,0.313684,0.317784,0.312484,0.317784,0.3126,0.317642,0.312,0.317226,0.158955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.20036,0.29884,0.30082,0.2996,0.22952,0.24786,0.271,0.29272,0.3214,0.314376,0.3202879999999999,0.319552,0.3183,0.3214,0.316388,0.3214,0.316388,0.3212879999999999,0.315388,0.320188,0.16342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.2038849999999999,0.303385,0.3016,0.3016,0.2321,0.2518,0.2749399999999999,0.29827,0.325636,0.318268,0.322934,0.3231,0.321268,0.325636,0.3206059999999999,0.325636,0.3201679999999999,0.3246679999999999,0.317536,0.322768,0.166485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.209,0.3058,0.3035,0.30245,0.2362,0.25485,0.2787,0.30155,0.3317199999999999,0.3199599999999999,0.32948,0.32858,0.32606,0.3317199999999999,0.32686,0.3317199999999999,0.3252799999999999,0.3312799999999999,0.32156,0.33,0.1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.2145149999999999,0.3073,0.3045,0.3069,0.2382149999999999,0.2571,0.280315,0.302815,0.337,0.324926,0.334626,0.334126,0.3342,0.337,0.337908,0.337,0.334304,0.3367259999999999,0.325526,0.335178,0.1752149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.21918,0.309,0.3055,0.3132,0.24216,0.25956,0.28218,0.3046,0.340572,0.331644,0.339872,0.339488,0.339072,0.340572,0.342744,0.340572,0.342072,0.3401,0.334488,0.3401,0.17986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.2232,0.3105,0.30739,0.316145,0.247145,0.262745,0.2863,0.30669,0.344654,0.3407,0.343036,0.3432,0.3432,0.344654,0.347554,0.344654,0.347336,0.3432,0.3412,0.343218,0.183825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.22752,0.31244,0.3096,0.31801,0.2512,0.26594,0.2919,0.30921,0.347864,0.344692,0.346464,0.345864,0.346264,0.347864,0.350564,0.347864,0.3504,0.346664,0.344964,0.346564,0.18873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
