percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.056761,0.120861,0.134758,0.139129,0.082929,0.099706,0.106545,0.111729,0.12571,0.13816,0.136515,0.1406,0.139705,0.12571,0.13816,0.12571,0.13816,0.127405,0.13816,0.1324749999999999,0.148748,0.1886,0.1816,0.186786,0.1893,0.15,0.1886,0.154324,0.1886,0.166186,0.1886,0.176258,0.041245,0.079029,0.080658,0.0809,0.052429,0.059103,0.070158,0.072629
1,0.065316,0.129674,0.1371,0.142558,0.093758,0.105474,0.1142,0.123416,0.13886,0.14619,0.143,0.14473,0.1454,0.13936,0.14619,0.14023,0.14619,0.14033,0.14619,0.13962,0.156016,0.193524,0.186424,0.190496,0.193524,0.156724,0.193524,0.160372,0.193524,0.171348,0.193524,0.1793,0.045658,0.08,0.0826,0.082758,0.057116,0.063258,0.073316,0.075158
2,0.0738,0.136374,0.1441,0.1441,0.100474,0.1088479999999999,0.1187,0.127987,0.14546,0.153125,0.14728,0.150345,0.15139,0.1467699999999999,0.153125,0.1484349999999999,0.153125,0.148915,0.153125,0.146945,0.162472,0.196472,0.189286,0.193986,0.196058,0.162886,0.196472,0.1647,0.196472,0.174586,0.196472,0.182086,0.0499,0.0813,0.0842,0.0866,0.0605739999999999,0.065187,0.0749,0.0779
3,0.077512,0.1388,0.1455,0.144816,0.1052,0.113316,0.124332,0.133316,0.1515,0.15616,0.15124,0.153,0.1559,0.15198,0.15616,0.15412,0.15616,0.1531,0.15616,0.15188,0.1658,0.198648,0.191496,0.196348,0.1984,0.1667,0.198648,0.167744,0.198648,0.17694,0.198648,0.1844,0.052416,0.0824,0.0849,0.089316,0.0619,0.0683479999999999,0.0766,0.0798
4,0.083,0.141745,0.1464,0.1462,0.1089,0.116345,0.1303,0.13599,0.1548,0.1593,0.156175,0.1574249999999999,0.158775,0.155475,0.1593,0.157675,0.1593,0.1565,0.1593,0.156775,0.16901,0.2002,0.1931,0.1977199999999999,0.20002,0.1694,0.2002,0.17112,0.2002,0.1793,0.2002,0.18641,0.055145,0.0829,0.08598,0.0904,0.0644,0.07099,0.0779,0.0811
5,0.085874,0.1451,0.1473,0.1467,0.111774,0.1203439999999999,0.1328,0.139,0.15838,0.1614,0.16118,0.16058,0.16138,0.1592599999999999,0.1614,0.16048,0.1614,0.1606,0.1614,0.16149,0.171244,0.202,0.194372,0.199444,0.201644,0.171772,0.202,0.173344,0.202,0.180644,0.202,0.188044,0.0573699999999999,0.083474,0.088774,0.091274,0.066874,0.072574,0.0797,0.082574
6,0.089603,0.1493,0.1482,0.1477,0.114106,0.122906,0.135403,0.1415,0.1612,0.1631,0.163305,0.1626,0.1631,0.1619,0.1631,0.162005,0.1631,0.163505,0.1631,0.1651,0.173868,0.203534,0.196034,0.2006,0.202634,0.1748,0.203534,0.175934,0.203534,0.182868,0.203534,0.189834,0.059503,0.085509,0.091103,0.092103,0.068303,0.0743,0.0805,0.084103
7,0.0947,0.1508,0.1491,0.1483,0.117132,0.1252,0.137764,0.1448,0.1626,0.16462,0.1654,0.1644,0.16482,0.16384,0.16462,0.1646,0.16462,0.1656,0.16462,0.167,0.177096,0.205296,0.197796,0.202296,0.2042,0.1778,0.205296,0.178996,0.205296,0.1844,0.205296,0.191696,0.0613279999999999,0.0876,0.092132,0.093232,0.0701,0.076232,0.0814,0.0857
8,0.098561,0.1519,0.1497,0.1491,0.120061,0.127061,0.140261,0.148122,0.164905,0.166,0.167,0.165975,0.16617,0.165435,0.166,0.166535,0.166,0.16837,0.166,0.1696,0.18,0.206716,0.1995,0.203958,0.205658,0.180116,0.206716,0.1809,0.206716,0.186216,0.206716,0.193716,0.0637,0.0889,0.0927,0.0944219999999999,0.071922,0.0774,0.082261,0.0867
9,0.10328,0.1529,0.1505,0.1501,0.1237699999999999,0.1296,0.14209,0.15067,0.16705,0.16785,0.1693,0.1672,0.1682,0.16775,0.16785,0.1682,0.16785,0.1701,0.16785,0.1715,0.18184,0.20882,0.2015,0.20542,0.20712,0.18222,0.20882,0.1834,0.20882,0.18874,0.20882,0.19552,0.06559,0.0903,0.0933,0.09519,0.07399,0.07939,0.08369,0.0875
