percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.078248,0.192737,0.0,0.0,0.112259,0.137322,0.179837,0.193374,0.141644,0.209307,0.0,0.0,0.156437,0.170537,0.1876739999999999,0.2003
1,0.09004,0.2041,0.196074,0.0,0.125722,0.142748,0.185744,0.1963,0.151696,0.2113,0.211774,0.0,0.161748,0.176348,0.194448,0.207318
2,0.097622,0.210311,0.212144,0.2177,0.131244,0.149066,0.19,0.199922,0.157311,0.2136,0.217811,0.218922,0.170555,0.1825,0.199822,0.2111
3,0.103696,0.213148,0.21844,0.2264,0.134448,0.154296,0.192,0.202744,0.1600919999999999,0.2159,0.2198,0.221148,0.174996,0.185948,0.201648,0.213
4,0.11097,0.21747,0.2218,0.227685,0.14368,0.159985,0.193685,0.20767,0.164385,0.218585,0.2218,0.2219,0.179085,0.187685,0.20387,0.2154
5,0.1209659999999999,0.222466,0.226798,0.2297,0.147366,0.165466,0.196222,0.210388,0.168266,0.220922,0.2234219999999999,0.2228,0.182422,0.1896219999999999,0.206822,0.2173439999999999
6,0.1245,0.2254,0.233677,0.2319,0.152559,0.170477,0.1993,0.216149,0.171959,0.223259,0.2242,0.2241,0.184777,0.1929,0.209518,0.220813
7,0.1293919999999999,0.2274,0.235592,0.2331,0.1555919999999999,0.174,0.2011959999999999,0.2189,0.174796,0.2243,0.2248959999999999,0.2252,0.188,0.195096,0.2112959999999999,0.2235
8,0.134266,0.2302,0.237233,0.234833,0.159366,0.179164,0.203133,0.221233,0.1763,0.2258309999999999,0.2261,0.227533,0.191333,0.197766,0.2135,0.2248
9,0.1388,0.23237,0.2387,0.2363,0.16368,0.1818,0.2049,0.2243699999999999,0.17897,0.22791,0.22767,0.2296,0.19407,0.19977,0.21497,0.22587
10,0.142107,0.2378,0.240507,0.239614,0.1687,0.1846,0.2062,0.2265,0.181714,0.229407,0.2293,0.2309,0.196014,0.202607,0.218,0.2267
11,0.145576,0.2415,0.241344,0.2456,0.170788,0.188876,0.2076,0.2284,0.183844,0.2304,0.230244,0.2326,0.197944,0.204688,0.2196,0.2272
12,0.149781,0.2434,0.242362,0.25,0.174843,0.191743,0.2101,0.229881,0.185843,0.231781,0.231381,0.235681,0.1999,0.206805,0.2208,0.229
13,0.154236,0.2445,0.242918,0.2517,0.17829,0.193926,0.212118,0.232036,0.1878,0.2333,0.2328,0.2375,0.202036,0.208418,0.2223,0.2303
14,0.157255,0.245755,0.244055,0.2531,0.182955,0.198455,0.215565,0.235055,0.189855,0.23451,0.2338,0.2387,0.204055,0.209265,0.223355,0.231055
15,0.1589,0.2472,0.246084,0.2544,0.186452,0.2017,0.2183,0.237676,0.1913,0.2356,0.240376,0.2394,0.2057,0.2117,0.2242,0.2321
16,0.162587,0.2477,0.248929,0.256258,0.190029,0.205729,0.219829,0.2392,0.1939,0.2365,0.2433,0.240729,0.2073,0.213129,0.225129,0.232958
17,0.165,0.2487319999999999,0.2514,0.2585,0.1924,0.208366,0.2213,0.243966,0.195466,0.2381,0.2441,0.2442659999999999,0.2086,0.214866,0.2262979999999999,0.235166
18,0.168006,0.250803,0.255803,0.260403,0.195203,0.210121,0.2225,0.247403,0.196603,0.2404,0.245506,0.245903,0.2096,0.216,0.227603,0.237406
19,0.16978,0.2521,0.2574,0.26274,0.20008,0.21334,0.22412,0.2488,0.19774,0.24218,0.2467,0.2474,0.21084,0.217,0.2294,0.24042
20,0.1721309999999999,0.2532,0.258577,0.263477,0.2041,0.2156,0.226277,0.2505,0.199977,0.2434,0.2472,0.2488,0.2117,0.2185,0.231177,0.2419
21,0.174714,0.254214,0.2605,0.2649,0.206828,0.2182,0.229214,0.252,0.2015,0.2448,0.248228,0.250228,0.2127,0.2203,0.234014,0.244014
22,0.178551,0.2553,0.2619,0.265551,0.209353,0.220351,0.2314,0.2532,0.2029,0.246151,0.2497,0.2515,0.213802,0.2213,0.2349,0.2451
23,0.1809879999999999,0.2565,0.263,0.2661,0.212564,0.2223879999999999,0.234088,0.254488,0.204288,0.2479,0.2504,0.2527,0.215088,0.2222,0.236088,0.246
24,0.183625,0.257925,0.2644,0.2665,0.2144,0.22405,0.235825,0.2556,0.2067,0.2498,0.251625,0.253525,0.2164,0.22355,0.238,0.246925
25,0.185924,0.259148,0.266148,0.2671,0.216162,0.2255,0.238986,0.2565,0.2079,0.251024,0.2525,0.255,0.217462,0.225024,0.2392,0.2479
26,0.188599,0.2607,0.268499,0.268099,0.218499,0.227099,0.241598,0.257598,0.2093,0.252899,0.253498,0.256,0.2184,0.226299,0.240599,0.2486
27,0.1906,0.2621,0.270036,0.2686,0.221036,0.229536,0.243736,0.259036,0.2109,0.2538,0.254736,0.257136,0.219472,0.227708,0.2415,0.249936
28,0.1943459999999999,0.263373,0.271,0.2692,0.2223919999999999,0.2316,0.2463,0.2611,0.2121,0.255473,0.2558,0.2587,0.2208,0.229,0.2425,0.251373
29,0.19662,0.26452,0.2716,0.2699,0.2238,0.23311,0.24931,0.2636,0.21331,0.2563,0.257,0.26001,0.22181,0.2303,0.2435,0.25201
30,0.198794,0.2654,0.272647,0.2709,0.2263,0.234447,0.252041,0.2649,0.214547,0.2569,0.258147,0.2606,0.2229,0.231741,0.2444,0.2531
31,0.200868,0.266868,0.273184,0.2719,0.2282,0.235584,0.2546839999999999,0.265884,0.215484,0.2576,0.259484,0.2614,0.224468,0.2331,0.2456,0.2542
32,0.203921,0.2685,0.274221,0.272521,0.230521,0.237321,0.255863,0.2671,0.217421,0.2583,0.2608,0.262,0.226221,0.234742,0.2478,0.2558
33,0.206916,0.269958,0.2752,0.2735,0.2323,0.238616,0.2578,0.2682,0.219258,0.259058,0.2619,0.2627,0.227916,0.2364,0.249216,0.257
34,0.20879,0.27199,0.2759,0.2741949999999999,0.2334,0.239895,0.2602,0.2695,0.2205849999999999,0.2597,0.2630949999999999,0.2632949999999999,0.229395,0.238195,0.2509949999999999,0.2577
