percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.145727,0.0,0.0,0.0,0.193754,0.207708,0.206589,0.0,0.164066,0.0,0.0,0.0,0.219197,0.249489,0.291462,0.0
1,0.158932,0.0,0.0,0.0,0.211008,0.224208,0.283454,0.277742,0.207124,0.0,0.0,0.0,0.251328,0.27364,0.316248,0.320824
2,0.1741619999999999,0.289577,0.0,0.0,0.220825,0.241834,0.296305,0.296254,0.221491,0.319387,0.0,0.0,0.272634,0.2865,0.327862,0.331862
3,0.18364,0.307272,0.3005,0.0,0.236412,0.2627,0.301956,0.308308,0.235164,0.335148,0.320008,0.0,0.280816,0.30094,0.333916,0.338116
4,0.191985,0.326035,0.30757,0.299225,0.245745,0.276305,0.308735,0.317605,0.24777,0.341035,0.33654,0.31567,0.288645,0.31477,0.33824,0.342
5,0.200372,0.329462,0.3246,0.330006,0.253586,0.2856,0.3153,0.326224,0.255962,0.346524,0.345162,0.339686,0.298086,0.321248,0.340824,0.3451
6,0.208389,0.337089,0.3392,0.338389,0.258634,0.295889,0.324989,0.331389,0.267656,0.353667,0.3486,0.345867,0.304,0.327501,0.342589,0.3481
7,0.215216,0.341712,0.344848,0.3428,0.265848,0.302432,0.328916,0.334832,0.279016,0.357632,0.355916,0.353364,0.310732,0.332716,0.3465479999999999,0.34998
8,0.2219,0.344786,0.348329,0.3495,0.278044,0.3073289999999999,0.334129,0.340872,0.285743,0.363072,0.361515,0.359958,0.3187149999999999,0.336486,0.3509,0.355658
9,0.2281,0.34881,0.35537,0.35617,0.28484,0.31198,0.34014,0.345,0.29127,0.3673,0.3691,0.36521,0.32607,0.34068,0.3545,0.35945
10,0.233294,0.351697,0.360694,0.3609,0.290091,0.317091,0.3459939999999999,0.349297,0.2965,0.3706,0.370997,0.370282,0.3335,0.3445,0.357897,0.365391
11,0.240644,0.3536,0.363,0.3629,0.295448,0.3216,0.353072,0.352368,0.304572,0.375048,0.3745,0.3747479999999999,0.338596,0.348648,0.361724,0.3712479999999999
12,0.246508,0.3564509999999999,0.365851,0.3655509999999999,0.302104,0.326704,0.3584,0.3578,0.3092,0.378351,0.3786,0.3768,0.342102,0.3541,0.366402,0.375351
13,0.2534,0.3596,0.3675,0.367056,0.311868,0.331056,0.3605339999999999,0.3615,0.313856,0.3804,0.381256,0.3805,0.34559,0.3588,0.3697,0.378156
14,0.26231,0.3635,0.369,0.3684,0.317415,0.33473,0.363835,0.363715,0.3181,0.3827,0.386905,0.387575,0.351105,0.36171,0.373515,0.381
15,0.2684,0.3670319999999999,0.370232,0.370064,0.321992,0.3403,0.3667,0.367632,0.3217319999999999,0.384364,0.3922319999999999,0.393532,0.3544319999999999,0.36476,0.3769,0.3823
16,0.276577,0.370918,0.371,0.3717,0.3285,0.348,0.3713,0.369318,0.326618,0.386459,0.3955,0.400318,0.3585,0.369759,0.381,0.3848
17,0.2823859999999999,0.374386,0.3731859999999999,0.372586,0.3333859999999999,0.354886,0.3746,0.3714,0.3308879999999999,0.3884,0.3988719999999999,0.40593,0.361386,0.373386,0.3838,0.3873
18,0.288852,0.3762,0.3747129999999999,0.373513,0.338613,0.3592,0.3767129999999999,0.3732129999999999,0.3347259999999999,0.3911,0.4012,0.408839,0.365813,0.3761649999999999,0.3871259999999999,0.389613
19,0.29464,0.37938,0.37554,0.3753,0.34276,0.36408,0.38166,0.37564,0.3409,0.39318,0.4048,0.4115,0.3699,0.38014,0.38964,0.39218
20,0.300401,0.380967,0.3766,0.3765,0.3477,0.368634,0.384667,0.378067,0.345634,0.396534,0.407134,0.4157679999999999,0.372767,0.384367,0.392901,0.3954
21,0.307788,0.382688,0.3781,0.3778,0.3499,0.3741939999999999,0.387982,0.3814,0.35117,0.399494,0.4104,0.419894,0.3755,0.3872,0.3962,0.397988
22,0.312542,0.384342,0.379221,0.379,0.354721,0.3763,0.392063,0.384242,0.354842,0.403,0.415468,0.422921,0.3788,0.391221,0.399384,0.4
23,0.317648,0.3871,0.380796,0.380596,0.360696,0.3796,0.3962,0.389396,0.359092,0.408096,0.420996,0.425448,0.382096,0.3943,0.402448,0.4021
24,0.3223,0.3897,0.382275,0.3821,0.364375,0.382275,0.3984,0.39435,0.3627,0.414525,0.424575,0.429575,0.385875,0.3982,0.40645,0.40385
25,0.326802,0.3922,0.384702,0.383402,0.369502,0.3853,0.402006,0.396402,0.365402,0.419502,0.428102,0.433906,0.389506,0.404204,0.410506,0.406
26,0.332229,0.394529,0.387729,0.3855,0.3719,0.388429,0.405187,0.399929,0.369858,0.425816,0.432129,0.436158,0.393516,0.407458,0.414587,0.410929
27,0.337112,0.396456,0.390156,0.388136,0.376812,0.391924,0.408112,0.401712,0.372756,0.4342,0.434692,0.4377,0.3977,0.4102,0.417736,0.415356
28,0.342432,0.398583,0.3927489999999999,0.389783,0.3799659999999999,0.3963,0.4104,0.404683,0.377866,0.4390659999999999,0.438483,0.4389,0.4017659999999999,0.412483,0.4219,0.4241
29,0.34873,0.40197,0.3951,0.3936,0.38473,0.39973,0.41302,0.40891,0.3817399999999999,0.44191,0.4404,0.4398,0.40565,0.41731,0.42562,0.43132
30,0.354974,0.405774,0.399133,0.396774,0.389811,0.403537,0.416037,0.4124,0.385974,0.445037,0.443574,0.440837,0.410085,0.420137,0.428411,0.436222
31,0.359056,0.408628,0.403164,0.399964,0.396,0.407464,0.419664,0.419064,0.3904,0.4473,0.4458,0.4425,0.412564,0.425564,0.431764,0.4418
32,0.362864,0.4141370000000001,0.413691,0.4049,0.4016,0.412982,0.4223,0.421991,0.394773,0.450682,0.4473,0.444291,0.415891,0.428391,0.4356,0.446691
33,0.367018,0.417036,0.422836,0.410618,0.406354,0.419018,0.424454,0.426626,0.398054,0.454418,0.449118,0.4458,0.4212,0.431918,0.439118,0.451918
