percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.107248,0.0,0.0,0.0,0.148306,0.1687,0.19848,0.0,0.177656,0.0,0.0,0.0,0.2041,0.2153,0.228284,0.0
1,0.132948,0.0,0.0,0.0,0.17148,0.186436,0.208148,0.205292,0.19294,0.0,0.0,0.0,0.2154,0.224832,0.238388,0.244392
2,0.144198,0.21161,0.0,0.0,0.181466,0.197866,0.21382,0.2137,0.201166,0.260822,0.0,0.0,0.224022,0.237666,0.24682,0.252222
3,0.152184,0.226888,0.226996,0.0,0.188488,0.204288,0.224096,0.230296,0.211852,0.279168,0.278992,0.0,0.2307,0.244676,0.253196,0.2636799999999999
4,0.15814,0.26097,0.25422,0.2579,0.1947499999999999,0.21108,0.2335,0.247,0.22108,0.28307,0.28315,0.27747,0.23824,0.25117,0.25681,0.26914
5,0.164164,0.273588,0.274432,0.272484,0.202488,0.219088,0.240932,0.250676,0.2280319999999999,0.2864,0.287276,0.294476,0.243088,0.256488,0.262296,0.282432
6,0.1740179999999999,0.281654,0.281108,0.281118,0.207318,0.223108,0.246,0.26109,0.2333,0.288572,0.2944,0.300118,0.251536,0.2616,0.2712,0.286072
7,0.180668,0.28972,0.290192,0.29452,0.212776,0.2295,0.250668,0.2688,0.2392,0.292928,0.2981,0.304692,0.2559,0.266192,0.284368,0.293792
8,0.1849,0.293998,0.303798,0.3047,0.218,0.233066,0.2551,0.2774,0.243396,0.2961,0.299566,0.3068,0.261498,0.274798,0.297132,0.297466
9,0.19048,0.2965399999999999,0.31034,0.30994,0.22252,0.2362,0.2611,0.28454,0.2473,0.2986,0.30378,0.31198,0.26484,0.2795999999999999,0.30308,0.30044
10,0.196542,0.301128,0.316714,0.312728,0.2275,0.241928,0.266628,0.291514,0.2522,0.306012,0.310042,0.317214,0.269514,0.287028,0.306314,0.3031
11,0.2003,0.306352,0.318288,0.3155,0.232564,0.244864,0.271764,0.2950759999999999,0.2569,0.314876,0.3170759999999999,0.322488,0.275364,0.292388,0.309788,0.307888
12,0.2029,0.311362,0.320062,0.318262,0.235824,0.248262,0.275196,0.299962,0.260762,0.319062,0.3228,0.325424,0.280058,0.295262,0.317562,0.312424
13,0.2084,0.316016,0.321936,0.320636,0.2402,0.253636,0.278936,0.303972,0.264908,0.327008,0.332272,0.331072,0.285536,0.29878,0.320872,0.319272
14,0.2128,0.3209,0.3241199999999999,0.32281,0.2442099999999999,0.25841,0.2823199999999999,0.30631,0.2694299999999999,0.33382,0.33781,0.33701,0.29131,0.3025,0.32271,0.32555
15,0.216168,0.3231839999999999,0.326152,0.3247,0.247284,0.2642839999999999,0.2849839999999999,0.3101,0.275204,0.339852,0.346084,0.341688,0.2942,0.305752,0.325668,0.3336
16,0.220832,0.326,0.327258,0.3268,0.250548,0.268274,0.287458,0.315458,0.278216,0.346706,0.352206,0.353164,0.2976,0.3088,0.329816,0.337758
17,0.2252,0.327296,0.330664,0.3292319999999999,0.254432,0.274,0.291728,0.3205,0.2806,0.352996,0.356464,0.3597,0.3010919999999999,0.3136,0.3329,0.343524
18,0.2307239999999999,0.329606,0.3328,0.3319,0.257706,0.2789,0.296206,0.323106,0.2843,0.355506,0.360912,0.364166,0.3063,0.3166,0.334912,0.349806
19,0.2351599999999999,0.33198,0.3345,0.33318,0.2608,0.28266,0.3012,0.325,0.28758,0.3582,0.36538,0.36938,0.30978,0.32258,0.3368799999999999,0.3531
20,0.238008,0.3341,0.335854,0.334054,0.265554,0.2856,0.304454,0.326808,0.291854,0.3614,0.369008,0.3746,0.3123,0.32697,0.3401,0.3563
21,0.2422,0.335556,0.337428,0.3349,0.2688279999999999,0.288328,0.3090279999999999,0.328828,0.295228,0.3651,0.370656,0.3759,0.3172,0.333456,0.3433279999999999,0.35864
22,0.244902,0.3374,0.338602,0.336602,0.2722,0.290302,0.312814,0.3309,0.298802,0.367902,0.372702,0.3795,0.320412,0.336902,0.349306,0.361604
23,0.2485,0.338476,0.3401,0.3382759999999999,0.2768,0.2937,0.318876,0.3337759999999999,0.302676,0.3696759999999999,0.375004,0.384352,0.325428,0.3401,0.3544759999999999,0.3647
24,0.2511,0.33945,0.3411,0.34,0.2802,0.29625,0.32245,0.3352,0.3057,0.37205,0.3832,0.3879,0.3302,0.3428,0.358,0.3686
25,0.253672,0.3416,0.3421,0.341724,0.2860479999999999,0.297948,0.3253479999999999,0.337896,0.309948,0.376024,0.389324,0.392972,0.333372,0.344924,0.36142,0.371024
26,0.256498,0.3431,0.343198,0.343,0.2903,0.300596,0.327998,0.3408,0.313198,0.382398,0.394694,0.3947,0.337498,0.347698,0.364598,0.374298
27,0.258272,0.345,0.3438,0.343872,0.292816,0.303872,0.331372,0.343472,0.318072,0.386932,0.397,0.396072,0.342872,0.350244,0.367,0.378844
28,0.260592,0.346246,0.3447,0.3448,0.296338,0.306892,0.3354,0.3457299999999999,0.323546,0.389646,0.3993919999999999,0.398846,0.3468,0.3546379999999999,0.370092,0.3818759999999999
29,0.26352,0.3496599999999999,0.3458,0.3456,0.3002,0.31142,0.3384,0.3480399999999999,0.32754,0.39282,0.4012,0.4019399999999999,0.3488,0.35944,0.3730199999999999,0.3865
30,0.267582,0.3512,0.3476,0.3464939999999999,0.304,0.316194,0.342288,0.3504879999999999,0.331094,0.3944,0.403694,0.4062,0.3518,0.362,0.375294,0.389376
31,0.271304,0.3534,0.349,0.3477,0.308,0.319536,0.345668,0.3527,0.3349,0.396876,0.4053,0.4082,0.355436,0.364768,0.377368,0.392368
32,0.2741,0.3556,0.3505,0.349342,0.311,0.323942,0.3482,0.354484,0.339642,0.400442,0.407042,0.4097,0.3580419999999999,0.3671,0.3803,0.394326
33,0.28068,0.356416,0.351916,0.350732,0.315432,0.326516,0.351248,0.356632,0.3433,0.4026,0.4082,0.4108,0.360964,0.369632,0.3823,0.396116
34,0.28558,0.3580899999999999,0.35329,0.35269,0.3182,0.32989,0.353,0.35879,0.34579,0.4054,0.4093,0.4119,0.364,0.37149,0.3871699999999999,0.39829
35,0.2891,0.3591,0.354964,0.3554,0.32142,0.334164,0.3549279999999999,0.360464,0.349464,0.4082,0.4112,0.413364,0.3671,0.373964,0.3895,0.3996
36,0.2924,0.3602,0.3566,0.356638,0.3245,0.3377,0.357176,0.362576,0.352538,0.410038,0.4128,0.414938,0.3697,0.376338,0.391638,0.401138
37,0.2979,0.362312,0.3595359999999999,0.3584,0.3283,0.340712,0.359212,0.364012,0.3573,0.4113,0.414412,0.4161,0.372712,0.379012,0.394,0.4034359999999999
38,0.303072,0.3634,0.3612,0.3595,0.330572,0.3437,0.3605859999999999,0.3656,0.359886,0.412886,0.4159859999999999,0.417286,0.374886,0.381886,0.3983,0.404786
39,0.30656,0.36466,0.36216,0.3621,0.33316,0.34666,0.36252,0.36682,0.3632,0.4147,0.41826,0.41882,0.377,0.38482,0.40076,0.40616
40,0.3103039999999999,0.3656,0.3647,0.364,0.336034,0.349534,0.3655339999999999,0.369936,0.364934,0.417,0.4200339999999999,0.4209,0.380834,0.388834,0.4031679999999999,0.4083
41,0.314208,0.3671,0.366208,0.3663,0.3383,0.352608,0.3682,0.374808,0.3674,0.4191,0.4218,0.422808,0.3832,0.391708,0.405508,0.409808
42,0.3178,0.368282,0.3677,0.368482,0.3404,0.3570639999999999,0.371282,0.3765639999999999,0.3703639999999999,0.4209639999999999,0.4231,0.4248,0.3867739999999999,0.3943819999999999,0.407682,0.4109819999999999
43,0.322312,0.37,0.369656,0.37358,0.343456,0.3604,0.373856,0.378256,0.373512,0.422156,0.4246,0.426056,0.389156,0.399256,0.410556,0.413212
44,0.32673,0.3717,0.37163,0.3768,0.34765,0.36449,0.37722,0.38096,0.3771,0.423,0.4258,0.42723,0.3918,0.40199,0.41233,0.41563
45,0.332004,0.3741,0.375104,0.381412,0.3513,0.368104,0.379312,0.3833,0.3795,0.424304,0.426304,0.428,0.395604,0.4041,0.413912,0.4174
46,0.337678,0.376656,0.378378,0.3845,0.3547,0.374356,0.3819,0.3846779999999999,0.3826,0.425156,0.4276,0.429378,0.39879,0.406578,0.416178,0.4192
47,0.3406599999999999,0.380352,0.381804,0.388652,0.3589,0.3783559999999999,0.3854039999999999,0.386652,0.3867,0.4268,0.429,0.4309,0.4026,0.409652,0.418852,0.422104
48,0.344978,0.3847259999999999,0.384778,0.392452,0.363078,0.382978,0.387952,0.387926,0.3895,0.427826,0.429826,0.4320259999999999,0.405426,0.4129259999999999,0.420552,0.4264
49,0.3485,0.3885,0.3897,0.3976,0.3681,0.3873,0.3907,0.3893,0.3931,0.429,0.431,0.4335,0.4088,0.4158,0.4232,0.4288
50,0.352374,0.391148,0.3923,0.402174,0.371874,0.391274,0.392848,0.390574,0.3975,0.431374,0.433748,0.434874,0.4114,0.418874,0.424374,0.430948
51,0.356748,0.3962,0.400228,0.405544,0.37684,0.393948,0.398696,0.392948,0.400348,0.433348,0.436,0.436148,0.414248,0.424248,0.4266,0.434448
52,0.36051,0.40011,0.4072,0.4101,0.382266,0.397544,0.404366,0.395322,0.404832,0.434944,0.4377,0.4371,0.417944,0.4266,0.428344,0.435444
53,0.365396,0.403896,0.4117,0.416992,0.3877,0.402196,0.408788,0.399396,0.40958,0.438484,0.439,0.438596,0.421492,0.429196,0.4303,0.437092
54,0.36904,0.40767,0.41767,0.42235,0.39327,0.4067,0.41238,0.40187,0.41357,0.4409,0.44027,0.44107,0.42567,0.43327,0.43257,0.43827
55,0.3737,0.4116,0.424044,0.428944,0.3988,0.4108,0.415832,0.405244,0.417844,0.443076,0.440944,0.4425,0.429332,0.436188,0.433988,0.4397
56,0.377,0.4172620000000001,0.4274,0.432154,0.40259,0.4138,0.4206,0.4096,0.420372,0.445536,0.442818,0.4437,0.4326,0.438918,0.436336,0.441518
57,0.380492,0.4242519999999999,0.429992,0.440392,0.4089839999999999,0.4183,0.4246,0.4190279999999998,0.4238,0.4466,0.444092,0.444592,0.436092,0.4417,0.439976,0.443692
58,0.388,0.4303,0.434866,0.4450659999999999,0.4130639999999999,0.4214,0.4291979999999999,0.427932,0.4293,0.4479,0.4461,0.4454,0.4398979999999999,0.4444639999999999,0.442032,0.4451
59,0.39348,0.4341799999999999,0.4442999999999999,0.4557799999999999,0.41934,0.4247199999999999,0.4333199999999999,0.4324199999999999,0.43194,0.4496,0.448,0.4469,0.4431399999999999,0.44744,0.4448399999999999,0.44698
60,0.4002,0.4392979999999999,0.4497139999999999,0.459628,0.423442,0.4290139999999999,0.4364139999999999,0.4361559999999999,0.4351139999999999,0.4507,0.4489,0.4487,0.4471,0.4505559999999999,0.447314,0.4490139999999999
61,0.4048519999999999,0.447076,0.4537759999999999,0.462988,0.4280879999999999,0.4318,0.440288,0.4397,0.4386759999999999,0.4522,0.450088,0.450976,0.4507399999999999,0.4546759999999999,0.450088,0.4511
62,0.412862,0.452462,0.457262,0.4652,0.433824,0.435962,0.443362,0.443024,0.4422480000000001,0.4531,0.452362,0.45331,0.454048,0.4564,0.4522,0.452972
63,0.4197,0.457336,0.467836,0.470372,0.438872,0.438672,0.446936,0.447936,0.447208,0.4541,0.454136,0.4556,0.4581,0.459072,0.456572,0.455936
