percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.040247,0.0,0.0,0.0,0.05656,0.0667,0.072418,0.0,0.0047819999999999,0.0,0.0,0.0,0.01163,0.014078,0.017538,0.0
1,0.046594,0.0,0.0,0.0,0.06118,0.0691,0.0753,0.07707,0.0103,0.0,0.0,0.0,0.014784,0.0179779999999999,0.0202,0.0218
2,0.049564,0.078455,0.077194,0.0,0.064,0.072214,0.0773539999999999,0.0797,0.0125,0.0222,0.0,0.0,0.016638,0.0191,0.0213569999999999,0.022694
3,0.053964,0.0817,0.0809,0.078772,0.06762,0.074752,0.0795,0.0817,0.013988,0.023812,0.0228,0.0,0.0183,0.020812,0.0226,0.023
4,0.056735,0.0829,0.0818,0.081,0.0712,0.07668,0.08209,0.083385,0.0157,0.0243,0.024095,0.0232199999999999,0.0195,0.0219,0.0237,0.0236
5,0.058482,0.0841,0.082754,0.0823,0.0743399999999999,0.078656,0.083408,0.0846,0.0172,0.0246,0.0255,0.0244,0.020476,0.0235,0.024714,0.0242879999999999
6,0.0605,0.0846,0.0844,0.083301,0.076615,0.080566,0.086804,0.086779,0.0185,0.0258,0.0262,0.0261,0.021322,0.025273,0.0254,0.0248
7,0.0619,0.0863,0.0868,0.086744,0.0781,0.082404,0.089588,0.0898,0.0194,0.0263,0.0267,0.0266,0.0226,0.026,0.0265,0.0255
8,0.063746,0.0882,0.090131,0.0885,0.0799,0.0841,0.0919,0.092773,0.0202229999999999,0.027302,0.0272,0.0275,0.0243,0.0264,0.027971,0.0281
9,0.06604,0.09218,0.09219,0.08976,0.0815,0.0854,0.0934,0.0937,0.02117,0.0284,0.02907,0.0281,0.0253,0.0268,0.0285,0.02858
10,0.068068,0.097,0.0934,0.091146,0.0827,0.087518,0.094698,0.0953,0.0224,0.0294,0.03,0.031284,0.0262,0.0272,0.0294,0.029
11,0.071328,0.0992239999999999,0.0992039999999999,0.0922159999999999,0.0841799999999999,0.088756,0.0956,0.097064,0.023364,0.0303,0.0315,0.0319559999999999,0.0269,0.028,0.0301,0.0297
12,0.072722,0.103802,0.1043,0.103059,0.08537,0.0903,0.096534,0.098961,0.0241,0.031414,0.0327,0.0349,0.027998,0.0285,0.0304,0.0304
13,0.074558,0.105378,0.1064,0.105508,0.0867,0.092032,0.097752,0.10149,0.0247,0.0319,0.0335,0.0362,0.0287,0.029292,0.0308,0.0311
14,0.075805,0.1061,0.107185,0.108245,0.088175,0.0934,0.1000699999999999,0.10331,0.025505,0.03317,0.0376,0.0367,0.0294,0.03,0.0312,0.03258
15,0.078052,0.1072,0.1086,0.109588,0.0897,0.0944,0.101188,0.1054519999999999,0.0262,0.034944,0.037944,0.0372,0.0303,0.0303,0.0317,0.0335
16,0.0796989999999999,0.108,0.109703,0.110431,0.091165,0.0951,0.1025,0.1069,0.027299,0.039,0.038303,0.038348,0.0307,0.031,0.032123,0.034266
17,0.0815,0.1087,0.1107,0.1112,0.092,0.0969,0.1040239999999999,0.1079,0.0281,0.0398,0.0387,0.039492,0.0313,0.0321039999999999,0.0329,0.0355
18,0.082986,0.1091,0.1114,0.1132,0.0928,0.098122,0.104742,0.1086,0.028893,0.040364,0.0394,0.040636,0.032074,0.0335,0.0338,0.039
19,0.084,0.1101,0.11248,0.1141,0.0941,0.0995,0.1054,0.1095,0.0298,0.0406,0.0409,0.0418,0.0329,0.0347,0.03568,0.04126
20,0.0854,0.111,0.1131,0.1146,0.0958,0.1006,0.106278,0.1102,0.0307,0.041,0.0417,0.042824,0.0339,0.0355,0.0365,0.0422
21,0.0868,0.1121,0.1142,0.1155,0.0968,0.101736,0.106796,0.110734,0.0317,0.0415,0.0426,0.0434,0.035024,0.036558,0.038718,0.042756
22,0.088581,0.1134,0.1147,0.1163,0.098235,0.103248,0.1081,0.1113,0.0328,0.0421,0.0443,0.0442,0.036258,0.0375,0.0404,0.0431
23,0.090828,0.114,0.115416,0.1172319999999999,0.0992,0.104612,0.1089319999999999,0.1117,0.0338,0.043644,0.0449,0.0460559999999999,0.037304,0.0384,0.0434559999999999,0.0439
24,0.0918,0.1147,0.116275,0.1178,0.100425,0.1055,0.1101,0.1124,0.034975,0.0453,0.0466,0.0472,0.0384,0.0389749999999999,0.0447749999999999,0.0445
25,0.093122,0.1151,0.1167,0.1191,0.1014,0.106388,0.111168,0.1134,0.036,0.0476,0.0495,0.050644,0.0392,0.0395,0.0455,0.0453
26,0.0951,0.116,0.1173,0.119861,0.1029,0.1073,0.112,0.114219,0.0369,0.0492,0.050593,0.0521,0.039784,0.0402,0.0463,0.046892
27,0.0964,0.1166,0.1178,0.121004,0.104,0.1085,0.1126,0.115416,0.037916,0.050284,0.051452,0.0527,0.040588,0.0415,0.0467,0.047844
28,0.097463,0.1175329999999999,0.1183,0.1216,0.105,0.109802,0.1134,0.116513,0.0387,0.051486,0.052,0.0533,0.0412339999999999,0.0427,0.0474,0.048742
29,0.099,0.1182,0.1193,0.1222,0.1064,0.11104,0.1143,0.1175099999999999,0.03911,0.05234,0.0533,0.0535199999999999,0.0422,0.0437,0.0482699999999999,0.0505
30,0.100457,0.118787,0.1205,0.123133,0.1074,0.1122779999999999,0.115458,0.118407,0.039857,0.0531,0.054,0.053864,0.0431,0.045309,0.048989,0.0513
