percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.036131,0.067142,0.0702,0.0699,0.047321,0.053542,0.064684,0.067921,0.0307,0.040221,0.041442,0.0429,0.0346,0.036784,0.0388,0.0401
1,0.0438,0.0688,0.071442,0.073942,0.053342,0.059552,0.067084,0.069242,0.0345,0.0425,0.043242,0.0447,0.037842,0.038742,0.040026,0.0408
2,0.0485,0.070763,0.0729,0.0758,0.058863,0.0621,0.069563,0.0705,0.035863,0.0439,0.0455,0.045226,0.039663,0.0403629999999999,0.041463,0.0433
3,0.05172,0.072784,0.074184,0.0764,0.0618839999999999,0.064568,0.0711,0.071,0.0369,0.0461,0.0463,0.0461,0.0403,0.041684,0.043584,0.0449839999999999
4,0.054215,0.075105,0.07581,0.0771,0.0637,0.0664,0.0728,0.072,0.0383,0.046805,0.0469,0.0482,0.0412,0.042505,0.0445,0.046
5,0.055526,0.0761,0.0773,0.0781,0.0652,0.068,0.0738,0.0731,0.039326,0.0475,0.0482,0.0487,0.0418259999999999,0.043426,0.045326,0.046826
6,0.0575,0.077347,0.0785,0.079,0.066847,0.070288,0.075,0.076147,0.0401,0.048347,0.048847,0.0491,0.0424,0.0441,0.0464,0.0476
7,0.0588,0.079668,0.0802679999999999,0.0796,0.069068,0.0723,0.076568,0.078768,0.040868,0.048768,0.0493,0.051536,0.043568,0.0447,0.0468,0.0483
8,0.0604,0.081478,0.0809,0.0803,0.0706,0.074989,0.077789,0.080189,0.0418,0.0497,0.052,0.0531889999999999,0.0447,0.045,0.0474,0.0488
9,0.06212,0.0831099999999999,0.0819,0.0831099999999999,0.0721,0.077,0.07861,0.0815,0.0426,0.05031,0.0528,0.0542,0.0456,0.0461,0.0482,0.0498
10,0.0639,0.084931,0.0855,0.0964,0.0736,0.079531,0.080931,0.0837,0.0433,0.0521,0.0533,0.054862,0.0463,0.0467,0.049031,0.0505
11,0.0648,0.0899639999999999,0.100052,0.099352,0.0752,0.0808,0.084256,0.08666,0.0439,0.0528,0.054,0.0571,0.047,0.0475,0.0496,0.0512
12,0.0668,0.0958,0.101473,0.103046,0.0766,0.082573,0.086692,0.0903,0.0448,0.0536,0.0546,0.0584,0.0477,0.0486,0.0504,0.052073
13,0.0681,0.099082,0.1034,0.105194,0.078494,0.084088,0.089794,0.094182,0.0456,0.0545,0.0556,0.0598,0.0484,0.0494,0.0512,0.052694
14,0.069315,0.102515,0.105,0.11023,0.0798,0.085815,0.093215,0.096715,0.0463,0.0549,0.056215,0.0603,0.0489,0.050015,0.052315,0.053315
15,0.070536,0.104336,0.1074,0.112572,0.082136,0.087336,0.095072,0.0985,0.0471,0.0551,0.058236,0.0605,0.0494,0.0507,0.0528,0.054
16,0.071857,0.1073,0.108528,0.1137,0.083657,0.088714,0.0966,0.099614,0.0479,0.055357,0.060057,0.0608,0.0499,0.0512,0.0538,0.0544
17,0.0737,0.1086,0.111,0.114378,0.0855,0.0895779999999999,0.097956,0.104,0.048378,0.056,0.0608,0.0612,0.0503,0.052,0.0547,0.0551
18,0.0747,0.1092,0.113198,0.1154,0.0867,0.0904,0.0991,0.109398,0.049,0.057699,0.0614,0.061699,0.0508,0.0525,0.0553,0.0558
19,0.07606,0.1111,0.1162,0.1165,0.0881,0.092,0.10052,0.1101,0.0496,0.05884,0.06202,0.0624,0.0515,0.0529,0.056,0.0567
