percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.104386,0.2929,0.3089,0.3061,0.158824,0.188586,0.222137,0.2623169999999999,0.189334,0.310224,0.314531,0.316562,0.224786,0.245693,0.271124,0.298793
1,0.124324,0.308762,0.314962,0.3158,0.178424,0.20551,0.2391,0.273962,0.211286,0.315862,0.321962,0.320162,0.239724,0.254362,0.285072,0.305724
2,0.1406,0.3171,0.321586,0.326444,0.1953579999999999,0.212144,0.258865,0.292086,0.224616,0.325,0.3256,0.324886,0.248893,0.2606719999999999,0.296693,0.317523
3,0.156972,0.322548,0.33022,0.3305,0.206544,0.222144,0.271248,0.305796,0.233,0.327796,0.3295,0.3379,0.256924,0.268692,0.301824,0.3234
4,0.168665,0.325655,0.334555,0.34052,0.212255,0.232455,0.2777,0.313955,0.241065,0.338755,0.3353549999999999,0.351,0.267,0.27882,0.3065,0.332475
5,0.179788,0.332572,0.338172,0.3451,0.2215579999999999,0.239572,0.286488,0.321844,0.248544,0.344772,0.3492899999999999,0.3590299999999999,0.272986,0.286186,0.314772,0.3387159999999999
6,0.189534,0.338585,0.3427,0.352468,0.2288,0.247134,0.291151,0.3293,0.255134,0.349434,0.359353,0.3631,0.278768,0.2926,0.3204,0.343717
7,0.1939,0.3441,0.347148,0.355948,0.235048,0.2537,0.296548,0.334648,0.261348,0.35722,0.3671,0.366148,0.285092,0.298996,0.325596,0.3473
8,0.1997949999999999,0.347079,0.352879,0.3583,0.240579,0.2591159999999999,0.3017,0.339,0.266,0.367879,0.3718,0.3703,0.291579,0.3062,0.330379,0.351358
9,0.20501,0.35302,0.3549,0.3611399999999999,0.2459,0.26733,0.30892,0.34412,0.27231,0.37445,0.3744,0.3721,0.29741,0.3123,0.33462,0.3593
10,0.212964,0.3563,0.360905,0.365687,0.248741,0.2741,0.316982,0.348369,0.278564,0.378341,0.3764,0.380441,0.302241,0.3196819999999999,0.339282,0.3645
11,0.2177879999999999,0.3592,0.365872,0.369844,0.255672,0.28022,0.324216,0.354044,0.283316,0.383572,0.381,0.386288,0.308616,0.326716,0.3477599999999999,0.368844
12,0.222006,0.3615,0.371303,0.375303,0.262106,0.288318,0.329606,0.3567,0.2887,0.386406,0.3866,0.3926,0.3135,0.3312,0.358515,0.372833
13,0.228234,0.364634,0.3738,0.380002,0.267836,0.293234,0.337634,0.3616,0.292236,0.388868,0.389534,0.397034,0.317334,0.335068,0.365168,0.379436
14,0.231765,0.367065,0.375465,0.3839,0.2746949999999999,0.3000649999999999,0.3409,0.36583,0.2977,0.391465,0.392495,0.402165,0.322965,0.3422949999999999,0.373065,0.3836949999999999
15,0.238596,0.3696959999999999,0.376596,0.3868,0.279496,0.30398,0.343688,0.368596,0.300996,0.393196,0.397592,0.4064879999999999,0.327596,0.346596,0.377696,0.388392
16,0.2425,0.372527,0.3781,0.3911,0.284327,0.309727,0.35,0.3711,0.305916,0.395781,0.401054,0.4102,0.332154,0.349881,0.384354,0.3931
17,0.2473899999999999,0.377,0.380358,0.3935479999999999,0.289674,0.3143319999999999,0.355558,0.373758,0.3103,0.399074,0.404,0.4137,0.336458,0.353558,0.3896739999999999,0.3965
18,0.251801,0.380089,0.385334,0.395889,0.2944779999999999,0.3198,0.3589779999999999,0.3757,0.316089,0.401978,0.4096,0.4227,0.3402,0.3601,0.393889,0.399389
19,0.25772,0.3835,0.38916,0.39912,0.29892,0.32358,0.36302,0.37756,0.3197,0.40632,0.41572,0.42752,0.3451,0.36544,0.39764,0.40252
20,0.263,0.385851,0.3938,0.405102,0.303,0.327053,0.3686,0.380251,0.3237509999999999,0.410651,0.420751,0.431459,0.349,0.370451,0.4038509999999999,0.4063509999999999
21,0.2672,0.3879,0.399464,0.414328,0.306882,0.3314,0.371282,0.3817,0.326682,0.4154819999999999,0.430382,0.436346,0.353382,0.3741819999999999,0.406082,0.409664
22,0.270213,0.3908129999999999,0.4024129999999999,0.419252,0.311813,0.335639,0.373126,0.383639,0.331213,0.420813,0.4355,0.4385,0.359026,0.3792,0.4092,0.4134
23,0.2748319999999999,0.3931,0.405244,0.4226,0.316032,0.3411,0.376044,0.3859,0.335844,0.423,0.4382,0.441644,0.363288,0.383,0.4119,0.416444
24,0.2785,0.39635,0.4108,0.4245,0.320775,0.34475,0.3783,0.3874,0.3396,0.4254,0.440675,0.444375,0.367075,0.386775,0.414475,0.419275
25,0.284206,0.397706,0.415206,0.426518,0.325218,0.349706,0.379806,0.389612,0.344006,0.429,0.4434,0.446812,0.371224,0.389418,0.417106,0.423606
26,0.288122,0.401437,0.4211,0.429337,0.328537,0.353774,0.382,0.391237,0.347237,0.433037,0.445437,0.449937,0.3771,0.393237,0.419611,0.427
27,0.291972,0.403968,0.425236,0.432968,0.332436,0.356736,0.387,0.393236,0.3507,0.436468,0.447068,0.454036,0.380368,0.3959,0.4216,0.429168
28,0.2972,0.4068,0.4284989999999999,0.434899,0.337097,0.360799,0.3904,0.3954,0.354698,0.4386989999999999,0.449399,0.4562,0.383698,0.399,0.4234,0.4309989999999999
29,0.30223,0.4103,0.4320299999999999,0.4368,0.34203,0.364,0.3926,0.3967299999999999,0.3580299999999999,0.44123,0.45083,0.4583299999999999,0.38799,0.40323,0.42473,0.4331
30,0.3059,0.4139609999999999,0.434061,0.4388,0.3454609999999999,0.368161,0.395561,0.3988609999999999,0.362605,0.4436,0.4532,0.4603,0.3917,0.407861,0.4267,0.4352
31,0.310284,0.417484,0.436876,0.4424,0.350184,0.3716919999999999,0.399492,0.4007,0.367984,0.445184,0.4559,0.462192,0.395592,0.4123,0.428892,0.438792
32,0.315415,0.4225,0.4394,0.4459,0.3551,0.375223,0.403623,0.4029,0.3717,0.447,0.4579229999999999,0.4635,0.4,0.415923,0.430423,0.441823
33,0.321054,0.427162,0.442162,0.449754,0.359654,0.379008,0.407254,0.4045,0.375762,0.450108,0.460954,0.4651,0.403754,0.42,0.4322539999999999,0.4444079999999999
34,0.3243,0.4321,0.4446,0.453185,0.363485,0.383185,0.409,0.4074699999999999,0.379585,0.4542,0.463485,0.4661,0.408685,0.423185,0.4344,0.4466
35,0.3288,0.4376,0.4475159999999999,0.460416,0.3671,0.3875,0.4107,0.4096,0.3853319999999999,0.4572,0.4655,0.4677,0.413232,0.426432,0.436716,0.448532
36,0.332194,0.4414,0.4487,0.464447,0.370847,0.390647,0.4123,0.4137,0.39,0.4591,0.467,0.469447,0.417747,0.4297,0.438894,0.4508
37,0.336478,0.44599,0.450656,0.4688779999999999,0.3737,0.395978,0.4152119999999999,0.419778,0.3937779999999999,0.4614,0.4689339999999999,0.471756,0.4211,0.433556,0.441656,0.4527779999999999
38,0.340209,0.448027,0.4524,0.4719,0.3776,0.4002,0.417318,0.422609,0.398609,0.463909,0.4717,0.474709,0.4249,0.436918,0.444627,0.4555
39,0.34554,0.45014,0.4546,0.4746,0.3812399999999999,0.4031,0.41964,0.42524,0.40344,0.46654,0.47352,0.4766,0.42948,0.44068,0.4477399999999999,0.4577
40,0.349813,0.451971,0.456571,0.476171,0.385671,0.407255,0.4223,0.429184,0.408513,0.469071,0.4757,0.478642,0.4333,0.4442709999999999,0.4499,0.460042
41,0.3563,0.4536,0.4607,0.4784,0.391204,0.411302,0.424802,0.4334,0.413404,0.471,0.4773,0.4811,0.4376,0.446702,0.4524,0.4627
42,0.3603,0.4555,0.466533,0.4808,0.3967,0.4155,0.428233,0.437233,0.417733,0.473233,0.4788,0.4831,0.440133,0.448933,0.4554,0.4641
43,0.3655,0.458028,0.473728,0.483264,0.401,0.4184,0.432364,0.44292,0.424392,0.475428,0.4807,0.485364,0.444,0.453364,0.457692,0.4663
44,0.3719,0.4606,0.478095,0.485895,0.40499,0.421895,0.4359,0.447995,0.427695,0.4776,0.482,0.4876,0.447895,0.457395,0.4603899999999999,0.46958
45,0.3758,0.465126,0.4826,0.4882,0.4105,0.426126,0.4385,0.451178,0.4311,0.479952,0.4844259999999999,0.4895,0.451552,0.4595,0.4648259999999999,0.472778
46,0.380714,0.469057,0.4872709999999999,0.4899,0.414114,0.4306,0.4406569999999999,0.4556,0.4355,0.4825,0.4858,0.4909,0.455414,0.462,0.467114,0.475857
47,0.3854,0.4737,0.4887,0.491288,0.4178,0.4341879999999999,0.4437,0.4587639999999999,0.4395399999999999,0.4845879999999999,0.4878,0.4931,0.458576,0.4637,0.469888,0.479088
48,0.390419,0.477057,0.492019,0.493038,0.4224,0.437,0.447157,0.4614,0.443419,0.487019,0.490019,0.494919,0.461519,0.4669,0.472376,0.483757
49,0.39555,0.4793,0.4963,0.4964,0.42595,0.4397,0.45,0.46655,0.4467,0.48975,0.49155,0.4984,0.4649,0.46965,0.47455,0.48775
50,0.3996,0.4830429999999999,0.4984,0.499762,0.429681,0.443062,0.452381,0.470181,0.4518,0.4936,0.4929,0.5002,0.468281,0.473605,0.477,0.490281
51,0.4053,0.486512,0.500312,0.5021,0.433812,0.4478,0.457424,0.475584,0.4551,0.496624,0.495312,0.503348,0.472,0.477312,0.479412,0.4927600000000001
52,0.412786,0.4899,0.503043,0.5046,0.438872,0.452515,0.465401,0.482786,0.4598,0.501243,0.498686,0.5064,0.475543,0.4803,0.482143,0.495943
53,0.418348,0.492974,0.506374,0.5079480000000001,0.443796,0.458748,0.469674,0.489074,0.463248,0.504,0.502496,0.5086,0.478974,0.482974,0.486048,0.498574
