percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
13,0.0046,0.0055,0.0055,0.0055,0.005,0.0051,0.0056,0.0056,0.0219,0.026966,0.0225,0.0227,0.023,0.022,0.0238,0.022,0.0249,0.022,0.027,0.0222,0.0041,0.0048,0.005,0.005,0.004244,0.0044,0.0043,0.0046
14,0.0047,0.0057,0.0058,0.006,0.0052,0.0054,0.0058,0.0057,0.0222,0.0273,0.0228,0.023,0.0233,0.0223,0.0241,0.0223,0.0253,0.0223,0.0274,0.0225,0.0042,0.005,0.0052,0.0053,0.0045,0.0045,0.0047,0.0049
15,0.0049,0.0059,0.0061,0.0062,0.0054,0.005636,0.006,0.0059,0.0226,0.0276,0.023,0.023304,0.023504,0.0226,0.0244,0.0226,0.0257,0.0227,0.0276,0.0229,0.0044,0.0052,0.0053,0.0055,0.0047,0.0046,0.004936,0.0051
16,0.005,0.0061,0.0062,0.0062,0.0055,0.0058,0.0061,0.006,0.0229,0.027923,0.0234,0.0237,0.0238,0.0229,0.0248,0.0229,0.025923,0.023,0.027923,0.023123,0.0045,0.0053,0.0054,0.0055,0.0048,0.0048,0.0052,0.0053
17,0.0052,0.0063,0.0064,0.0063,0.0057,0.006,0.0063,0.0063,0.0233,0.0283,0.0238,0.024,0.0242,0.0233,0.0252,0.0233,0.0263,0.0234,0.0283,0.0235,0.0046,0.0055,0.0056,0.0056,0.0049,0.005,0.0054,0.0055
18,0.0053,0.0064,0.0065,0.0064,0.0059,0.0062,0.0064,0.0065,0.0236,0.0287,0.024,0.0243,0.0245,0.023661,0.0255,0.0236,0.0267,0.0237,0.0287,0.0239,0.0047,0.0056,0.0057,0.0057,0.005,0.0052,0.0055,0.0056
19,0.0055,0.0068,0.0068,0.0069,0.0061,0.0064,0.0066,0.0067,0.024,0.029,0.0243,0.0246,0.0249,0.024,0.02588,0.024,0.0271,0.024,0.029,0.0241,0.0049,0.0057,0.0058,0.0057,0.00512,0.0054,0.0057,0.0057
20,0.0056,0.0071,0.0071,0.0072,0.0063,0.0066,0.0068,0.0068,0.0243,0.0294,0.024799,0.0249,0.0252,0.0243,0.026299,0.0243,0.0274,0.0243,0.0294,0.0244,0.005,0.0059,0.0059,0.0058659999999999,0.0053,0.0055,0.0058,0.0058
21,0.0057,0.0073,0.0074,0.0075,0.0065,0.0068,0.0072,0.0071,0.0245,0.0296179999999999,0.025,0.0253,0.0257,0.0246,0.0266,0.0245179999999999,0.0278,0.0247,0.0296179999999999,0.0248,0.0052,0.0061,0.0059,0.006,0.0055,0.0057,0.0059,0.0059
22,0.0059,0.0075,0.0076,0.0079,0.0066,0.007,0.0073,0.0073,0.0248,0.0299,0.025337,0.0256,0.026,0.0249,0.027,0.0249,0.0281,0.0249,0.0299,0.0251,0.0053,0.0063,0.0061,0.006,0.0056,0.0058,0.006,0.006
23,0.0061,0.0077,0.0079,0.008,0.0068,0.0072,0.0074,0.0075,0.0251,0.0301559999999999,0.0257,0.0259,0.0263559999999999,0.0252,0.0274,0.0251559999999999,0.0284,0.0252559999999999,0.0301559999999999,0.0254,0.0054,0.0063,0.0062,0.0062,0.0057,0.0059039999999999,0.0061,0.0062039999999999
24,0.0062,0.008,0.008,0.0081,0.007,0.00735,0.0076,0.0078,0.0255,0.0305,0.026,0.0262,0.0268,0.0255,0.0277,0.0255,0.0288,0.0256,0.0305,0.0258,0.0055,0.0064,0.0064,0.0065,0.0058,0.0061,0.0062,0.0065
25,0.0064,0.0082,0.0083,0.0082,0.0072,0.0075,0.0078,0.0081,0.0258,0.0308,0.0264,0.0266,0.0272,0.0258,0.027994,0.0258,0.029,0.0258,0.0308,0.0261,0.0056,0.0065,0.0066,0.0067,0.0059,0.0062,0.0064,0.0066
26,0.0066,0.0083,0.0084,0.0083,0.007342,0.0077,0.008,0.0083,0.0261,0.0313,0.0267,0.027,0.0275,0.0261,0.0283,0.026113,0.0292,0.0261,0.0313,0.0264,0.0057,0.0067,0.0068,0.0069,0.006,0.0063,0.0065,0.0067
27,0.0068,0.0085,0.0085,0.0085,0.0075,0.0079,0.0082,0.0085,0.0265,0.0316,0.0271,0.0274,0.0279,0.0265,0.0288,0.0265,0.0295,0.0264,0.0316,0.0266,0.0059,0.0068,0.0069,0.0071,0.0062,0.0063,0.0066,0.0068
28,0.007,0.0087,0.0086,0.0086,0.0077,0.0081,0.0082339999999999,0.0087,0.0267,0.031951,0.0274,0.0277,0.0283,0.0267,0.0291,0.0267,0.0298,0.0266,0.032,0.027,0.006,0.007,0.0071,0.0072,0.0063,0.0064,0.0067,0.0068
29,0.0071,0.0089,0.0087,0.0087,0.0079,0.0082,0.0085,0.0088,0.0270699999999999,0.0322699999999999,0.0276699999999999,0.0281699999999999,0.0285,0.027,0.0294,0.0271,0.0301,0.027,0.0323,0.0274,0.0061,0.007,0.0072,0.0072,0.0064,0.0065,0.0068,0.0069
30,0.0073,0.0089,0.0088,0.0089,0.0081,0.0084,0.0087,0.0089259999999999,0.0274,0.0326,0.028,0.0284,0.0289,0.0274,0.0297,0.0274,0.0305,0.0274,0.0326,0.0277,0.0062,0.0071,0.0072,0.0073,0.0066,0.0066,0.0069,0.007
31,0.0075,0.0091,0.009072,0.0091,0.0082,0.0086,0.0089,0.0091,0.0277,0.033,0.0283,0.0288,0.0292,0.0277,0.030008,0.0277,0.030708,0.0277,0.033,0.0279,0.0064,0.0072,0.0073,0.0073,0.0067,0.0068,0.007,0.007
32,0.0077,0.0092,0.0093,0.0093,0.0084,0.0088,0.0091,0.0092,0.028,0.0335,0.0286,0.029127,0.0295,0.028,0.0304,0.028,0.0313,0.0282,0.0335,0.0283,0.0065,0.0072,0.0074,0.0074,0.0068,0.0069,0.0071,0.0072
33,0.0078,0.0093,0.0094,0.0094,0.0086,0.0089,0.0092,0.0093,0.0283,0.033846,0.0288,0.029446,0.029746,0.0283,0.0307,0.0283,0.0316,0.028446,0.0339,0.0285,0.0066,0.0073,0.0074,0.0074,0.0069,0.007,0.0072,0.0073
34,0.008,0.0094,0.0095,0.0096,0.0088,0.009,0.0093099999999999,0.0095,0.0286,0.0344,0.0292,0.0297,0.0301,0.0286,0.0311,0.0286,0.0318,0.0288,0.0344,0.0288,0.0067,0.0074,0.0074,0.0075,0.007,0.0071,0.0072,0.0073
35,0.0081,0.0095,0.0097,0.0097,0.0089,0.0092,0.0095,0.0095,0.029,0.0349,0.0295,0.0301,0.0305,0.0289839999999999,0.0315,0.0289,0.0322,0.0290839999999999,0.0349839999999999,0.029,0.0068,0.0074,0.0075,0.0075,0.0071,0.0072,0.0073,0.0074
36,0.0083,0.0096,0.0098,0.0098,0.009,0.0093,0.0096,0.0096,0.0293,0.0354,0.0297029999999999,0.0304,0.0309,0.0293,0.0318,0.0293,0.0326,0.0294,0.035403,0.0294,0.0069,0.0075,0.0076,0.0076,0.0072,0.0073,0.0074,0.0076
37,0.0085,0.0098,0.0099,0.0099,0.0092,0.0094,0.0097,0.0097,0.029522,0.036,0.0301,0.0307,0.0315,0.0296,0.0322,0.0295,0.033,0.0297,0.036,0.0297,0.0071,0.0077,0.0077,0.0077,0.0073,0.0074,0.0075,0.007648
38,0.0087,0.01,0.01,0.0099,0.0093,0.0095,0.0098,0.0098,0.0299,0.0366,0.0305,0.0311,0.0318,0.0299,0.0326,0.0298,0.0334,0.0301,0.0366,0.0301,0.0072,0.0078,0.0078,0.0078,0.0074,0.0075,0.0076,0.0077
39,0.0088,0.0101,0.0101,0.0101,0.0094,0.0097,0.0099,0.0099,0.0304,0.0372,0.0308,0.0316,0.0322,0.0304,0.033,0.03036,0.0336,0.0305,0.03726,0.0305,0.0073,0.0079,0.0078,0.0079,0.0075,0.0077,0.0078,0.0078
40,0.009,0.0102,0.0102,0.0102,0.0095,0.0099,0.01,0.01,0.0307789999999999,0.038,0.0314,0.0319,0.0325,0.0308789999999999,0.0335,0.0307,0.0343,0.0309789999999999,0.0380789999999999,0.031,0.0074,0.008,0.0079,0.008,0.0077,0.0078,0.0079,0.008
41,0.0092,0.0103,0.0103,0.0103,0.0098,0.01,0.0102,0.0102,0.0313,0.038798,0.0318,0.0324,0.032998,0.031398,0.033998,0.0312,0.0349,0.0314,0.0389,0.0315,0.0075319999999999,0.0081,0.0081,0.0082,0.0078,0.0079,0.008,0.0081
42,0.0094,0.0104,0.0104,0.0105,0.0099,0.0101,0.0104,0.0104,0.0317,0.04,0.0322,0.032717,0.0335,0.031717,0.0344,0.0316,0.0353,0.0319,0.0401,0.031917,0.0077,0.0082,0.0082,0.0084,0.0079,0.0081,0.0082,0.0083
43,0.0096,0.0106,0.0105,0.0109,0.0101,0.0103,0.0105,0.0105,0.0321,0.041,0.0326,0.0332359999999999,0.0341,0.0322,0.035,0.0319,0.0357359999999999,0.0322359999999999,0.0411359999999999,0.0325,0.0078,0.0083,0.0085,0.0086,0.0081,0.0082,0.0083,0.0084
44,0.0098,0.0106,0.0107,0.0111,0.0103,0.0104,0.0106,0.0107,0.0325,0.0418,0.0334,0.0337,0.0346,0.0325,0.0354549999999999,0.0323549999999999,0.0364,0.0327,0.042,0.032955,0.008,0.0085,0.0086,0.0089,0.0082,0.0083,0.0084,0.0085
45,0.01,0.0107,0.011,0.0112,0.0104,0.0105,0.0107,0.0108,0.0329,0.0425,0.0339,0.0343,0.035174,0.033,0.036,0.0327,0.036974,0.0333,0.0426,0.0336,0.0081,0.0087,0.0089,0.0091,0.0083,0.0085,0.0085,0.0086
46,0.0101619999999999,0.0109,0.0112,0.0114,0.0106,0.0107,0.0109,0.011,0.0333,0.0434,0.0346,0.0349,0.0355929999999999,0.0334,0.0366,0.0332,0.0378,0.0337,0.0434929999999999,0.0341,0.0082,0.0089,0.0092,0.0093,0.0085,0.0086,0.0087,0.0087
47,0.0104,0.0111,0.0114,0.0115,0.0108,0.0109,0.011,0.0111,0.0338,0.0442,0.0352,0.0356119999999999,0.0360119999999999,0.0338,0.0373119999999999,0.0337,0.0385,0.0344,0.0442,0.0346,0.0084,0.0091,0.0095,0.0095,0.0086,0.0088,0.0088,0.0089
48,0.0106,0.0113,0.0115,0.0116,0.0109,0.0111,0.0112,0.0113,0.0341,0.044931,0.0358,0.0363,0.0366,0.0343,0.0381,0.0341,0.039331,0.034931,0.045,0.035231,0.0085,0.0094,0.0096,0.0096,0.0088539999999999,0.0089,0.0090539999999999,0.0091
49,0.0107,0.0115,0.0116,0.0117,0.0111,0.0112,0.0113,0.0114,0.0346,0.0456,0.0363,0.0369,0.0374,0.03465,0.039,0.0345,0.04025,0.0354,0.04575,0.0358,0.0086,0.0096,0.0097,0.0097,0.009,0.0091,0.0092,0.0093
50,0.0109,0.0117,0.0117,0.0119,0.0113,0.0114,0.0115,0.0115,0.0351,0.0466,0.0369,0.0375,0.0381,0.0351,0.0397,0.0351,0.041169,0.035969,0.046569,0.0363,0.008746,0.0098,0.0098,0.0098,0.0092,0.0092,0.0093,0.0096
51,0.011,0.0118,0.0118,0.012,0.0115,0.0116,0.0116,0.0117,0.0355,0.0474,0.0375,0.038288,0.039088,0.0356,0.0406,0.0356,0.042,0.0364,0.0472,0.0368,0.0089,0.01,0.0099,0.01,0.0093,0.0094,0.0095,0.009792
52,0.0112,0.012,0.0119,0.0122,0.0117,0.0118,0.0118,0.0118,0.0358,0.047907,0.0382,0.0389,0.039707,0.0359,0.0416,0.0359,0.0427,0.0369,0.0479,0.037407,0.009,0.0101,0.0101,0.0102,0.0094,0.0095,0.0096,0.0099
53,0.0114,0.0121,0.0122,0.0123,0.0119,0.012,0.0119,0.012,0.0362,0.0484,0.0389259999999999,0.0396,0.0406,0.0363,0.0424,0.0363,0.0434,0.0374,0.048326,0.0383,0.0091,0.0103,0.0103,0.0103,0.0096,0.0096,0.0098,0.0101
54,0.0116,0.0122,0.0124,0.0124,0.0121,0.0122,0.0121,0.0122,0.0366,0.048945,0.0396,0.0402,0.0414,0.0367,0.0431,0.0367,0.0441,0.0379,0.0491,0.039,0.0093,0.0104,0.0104,0.01043,0.0097,0.0098,0.01003,0.0102
55,0.0118,0.0124,0.0125,0.0125,0.0123,0.0124,0.0123,0.0124,0.0371,0.049864,0.0404,0.0409,0.042064,0.0371,0.0437,0.0372,0.044764,0.0384,0.0497,0.0396,0.0095,0.0105,0.0105,0.0105,0.0098,0.0099,0.0102,0.0103
56,0.012,0.0126,0.0126,0.0125,0.0125,0.0125,0.0125,0.0125,0.0376,0.050683,0.041183,0.0414,0.0427,0.0377,0.0446,0.0377,0.0454,0.0388,0.0505,0.040383,0.0097,0.0106,0.0106,0.0106,0.0099,0.0101,0.0103,0.0105
57,0.0122,0.0127679999999999,0.0127,0.0127,0.0127,0.0128,0.0126,0.0127,0.038102,0.0516,0.0417,0.0422,0.0433,0.0382,0.0452019999999999,0.0382,0.0463,0.0392,0.0511,0.0409019999999999,0.0098,0.0107,0.0107,0.0108,0.0101,0.0102,0.0105,0.0107
58,0.0125,0.013,0.0129,0.0128,0.0129,0.013,0.0128,0.0128,0.0386209999999999,0.0523,0.0421,0.0427,0.0439209999999999,0.0388,0.0461,0.0388,0.0471,0.0396209999999999,0.0518,0.0416,0.0099,0.0108,0.0108,0.0109,0.0102,0.0104,0.0106,0.0108
59,0.0126,0.0131,0.0131,0.013,0.0131,0.0133,0.0131,0.013,0.0391,0.0529,0.0427,0.0434,0.0445,0.0392,0.047,0.0392,0.0479399999999999,0.0401399999999999,0.0525399999999999,0.0422,0.0101,0.0109,0.011,0.0110599999999999,0.0103,0.0105,0.0107,0.0109
60,0.0128,0.0133,0.0133,0.0132,0.0133,0.0135,0.0133,0.0132,0.0397,0.0535,0.0434,0.0439589999999999,0.0451589999999999,0.0396589999999999,0.0478,0.0397589999999999,0.0486,0.0407,0.0532589999999999,0.0427,0.0102,0.011,0.0111,0.0112,0.0105,0.0106,0.0108,0.011
61,0.013,0.0134,0.0136,0.0136,0.0135,0.0136,0.0135,0.0135,0.0402,0.0542,0.044278,0.0447,0.046,0.0402,0.0485779999999999,0.0403,0.0496,0.0412,0.054,0.0433,0.0103,0.0111,0.0112,0.0113,0.0106,0.0107,0.0109,0.0111
62,0.0132,0.0137,0.0137,0.014,0.0137,0.0138,0.0136,0.0137,0.040797,0.0549,0.0449,0.045797,0.0468,0.040797,0.0494,0.0408,0.050397,0.0418,0.054897,0.044,0.0104,0.0112,0.0113,0.0113,0.0107,0.0108,0.011,0.0112
63,0.0134,0.0139,0.014144,0.0144,0.0139,0.014,0.014,0.0139,0.0413,0.0555,0.0456,0.0463,0.0478,0.041216,0.0503,0.0413,0.0512,0.042316,0.0556,0.0446,0.0106,0.0113,0.0113,0.0114,0.0108,0.0109,0.0111,0.0113
64,0.0137,0.0143,0.0147,0.0149,0.0142,0.0142,0.0143,0.01439,0.0417,0.056235,0.046,0.0471,0.048535,0.0417,0.051135,0.0418,0.0523,0.0428,0.0563,0.0451,0.0107,0.0113,0.0114,0.0114,0.0109,0.011,0.0112,0.0114
65,0.0139,0.0148,0.015,0.0156,0.0144,0.0144,0.0146,0.0147,0.0422,0.0568,0.0473,0.048,0.0496,0.042254,0.0521,0.042154,0.053154,0.0433,0.0568,0.0457,0.0109,0.0114,0.011436,0.0115,0.0111,0.0112,0.0113,0.0114
66,0.0142,0.0154,0.0156,0.0162,0.0147,0.0146,0.0148,0.015,0.0425,0.0575,0.0479,0.0489,0.0507,0.0425,0.053073,0.0425,0.0541,0.043773,0.0577,0.0461,0.011,0.0115,0.0115,0.0115,0.0112,0.011382,0.0114,0.0115
67,0.0145,0.016,0.0163,0.0165,0.0148,0.0148,0.0151,0.0154,0.0429,0.0585,0.0485,0.050092,0.0515,0.0429,0.053892,0.0429,0.055,0.0441,0.058692,0.0467,0.0111,0.0116,0.0116,0.0116,0.0114,0.0115,0.0115,0.0116
68,0.0147,0.0166,0.0169,0.0168,0.0151,0.0151,0.0154,0.0160739999999999,0.0435,0.0590109999999999,0.0491,0.0508,0.0525,0.0435,0.0548,0.0434,0.0558,0.0445,0.059,0.0471,0.0113,0.0117,0.0117,0.0117,0.0115,0.0116,0.0117,0.0117
69,0.015,0.0169,0.0173,0.0169199999999999,0.0154,0.0153,0.0157,0.0163,0.0438,0.0597,0.0497,0.0515,0.053,0.0439,0.0555299999999999,0.0438,0.0565,0.0451,0.0597,0.0476,0.0114,0.0117,0.0117199999999999,0.0118,0.0116,0.0117,0.0118,0.0118
70,0.0152,0.0173,0.0175,0.0172,0.0155,0.0155,0.016,0.0167,0.0443,0.060349,0.0503,0.0522,0.0537,0.0443,0.056349,0.0443,0.0575,0.0457,0.0602,0.048049,0.0116,0.0118,0.0118,0.0119,0.0118,0.0118,0.0119,0.0119
71,0.0154,0.0177,0.0177,0.0174,0.0158,0.0158,0.0164,0.017,0.045,0.0612,0.051,0.0529,0.0547,0.045,0.0570679999999999,0.045,0.0584679999999999,0.046,0.0611,0.0484679999999999,0.0117,0.0119,0.012,0.012,0.0119,0.0119,0.012,0.0119
72,0.0157,0.0179,0.0178,0.0177,0.0161,0.0162,0.0169,0.0174,0.0453869999999999,0.0621,0.0515,0.0534,0.0553,0.0454,0.058,0.0453,0.0591,0.0466,0.0618,0.049,0.0119,0.012,0.012,0.0121,0.012,0.012,0.0121,0.0121
73,0.0161,0.0181,0.0179,0.0179,0.0164,0.0166,0.0173,0.0177,0.0458,0.0628059999999999,0.0521,0.0544,0.0561059999999999,0.0458,0.0587,0.0458,0.06,0.0472,0.0625,0.0494,0.0121,0.0121,0.0122,0.0124,0.0122,0.0121,0.0122,0.0121
74,0.0164,0.0183,0.0181,0.018,0.0168,0.0169,0.0178,0.0181,0.0462,0.063425,0.052525,0.0551,0.0568,0.0462,0.0597,0.0461,0.0609,0.0476,0.063125,0.0499,0.0122,0.0123,0.0125,0.0126,0.0123,0.0123,0.0123,0.0123
75,0.0168,0.0186,0.0184,0.0182,0.0171,0.017496,0.018096,0.0184,0.0467,0.064388,0.0531,0.055544,0.0574,0.046644,0.0604,0.046744,0.0618,0.0481,0.063744,0.0504,0.0125,0.0125,0.0127,0.013196,0.012496,0.0124,0.0125,0.0124
76,0.0172,0.0188,0.0186,0.0186,0.0174,0.0178,0.0184,0.0188,0.0472,0.065,0.0537,0.0561,0.057963,0.0471,0.0613,0.0472,0.0625,0.0486,0.0646,0.0508,0.0127,0.013,0.0131,0.0135,0.0126,0.0126,0.0128,0.0126
77,0.0176,0.019088,0.0188,0.0187,0.0178,0.0182,0.0188,0.0192,0.0476,0.065682,0.0542,0.0567,0.0585,0.0476,0.062,0.0476,0.0634,0.049082,0.0651,0.051382,0.0128,0.0133,0.0136,0.0138,0.0127,0.0128,0.013,0.013
78,0.018,0.0193,0.019,0.0189,0.0184,0.0187,0.019234,0.0195,0.0481,0.0663,0.054701,0.0573,0.059001,0.048001,0.0628,0.048,0.0646,0.0495,0.0659,0.0519,0.013,0.0137,0.0139,0.0139,0.0129,0.013,0.0133,0.0134
79,0.01828,0.01958,0.0193,0.0191,0.0187,0.0192,0.01978,0.02,0.04852,0.0672,0.0552,0.058,0.0597,0.0485,0.0633,0.0484,0.065,0.0501,0.06642,0.0524,0.0132,0.014,0.0141,0.0141,0.0132,0.0133,0.0135,0.01368
80,0.0188,0.0197,0.0195,0.0194,0.0193,0.019626,0.0203,0.0204,0.0491,0.0679,0.0559,0.0586,0.0604,0.048939,0.064,0.0488,0.0659,0.050639,0.067439,0.0529,0.0134,0.0142,0.0143,0.0142,0.0134,0.0135,0.0137,0.014
81,0.0192,0.02,0.0197,0.0196,0.0198,0.0203,0.0208,0.0208,0.0495579999999999,0.0686,0.0563,0.0591,0.0611,0.0495,0.0646,0.0494579999999999,0.0664,0.0513,0.0681,0.0535,0.0137,0.0144,0.0145,0.0144,0.0136,0.0138,0.0139,0.0142
82,0.0197,0.0202,0.02,0.0198,0.0204,0.0207,0.0213,0.0211,0.0501,0.0693,0.0568,0.0597,0.0617,0.05,0.0651,0.05,0.0672,0.0518,0.0687,0.054,0.0139,0.0146,0.0146,0.0145,0.0139,0.0141,0.0142,0.0144
83,0.0202639999999999,0.0205,0.0203,0.0203,0.0208,0.0212,0.0218,0.0215,0.0507,0.0701,0.0573,0.0602,0.062196,0.0505,0.0657,0.0505,0.0679,0.0522,0.069496,0.0545,0.0142639999999999,0.0148,0.0149,0.0146,0.0142,0.0144,0.0145,0.0147
84,0.0207,0.0213,0.0208,0.0209,0.0213,0.0216,0.0222,0.0219,0.0515,0.0708,0.058,0.061,0.0631,0.0513,0.066615,0.0511,0.068515,0.0526,0.070215,0.0551,0.0148,0.015,0.0151,0.0148,0.0147,0.0148,0.0147,0.015
85,0.0213,0.0219,0.0215,0.0215,0.0218,0.0221,0.0225,0.0221559999999999,0.052134,0.071434,0.0586,0.061534,0.0639,0.0519,0.0676,0.0518,0.0691,0.0531,0.0709,0.055834,0.0152,0.0152,0.0153,0.015,0.0152,0.0153,0.015,0.0152
86,0.022,0.0228,0.0229,0.0235,0.0222,0.0224,0.0228,0.0227,0.052753,0.0721,0.0592,0.062153,0.0648,0.0526,0.068253,0.0524,0.0697,0.0537,0.0715,0.0564,0.0156019999999999,0.0156,0.0155,0.0155,0.0157,0.0157,0.0154,0.0155
87,0.0227,0.0235,0.024,0.0241,0.0227,0.022748,0.0231,0.0232,0.0535,0.0727,0.0601,0.0628,0.0657,0.0532,0.0689719999999999,0.053,0.0705,0.0542719999999999,0.0721,0.0569,0.0161,0.0162,0.0157,0.0157,0.0162,0.0162,0.0159,0.0159
88,0.023494,0.0243,0.024594,0.0248,0.0231,0.0232,0.0236,0.0236,0.0542,0.0738,0.0606909999999999,0.0634909999999999,0.0664,0.0541,0.0699,0.0539,0.071,0.0549909999999999,0.0728,0.0576,0.0167,0.0166,0.016,0.015994,0.0167,0.0166,0.0166,0.0167
89,0.0243,0.0248,0.025,0.0254,0.0236,0.0236,0.0241,0.0244,0.0556,0.07501,0.0612,0.0641,0.0672,0.0550099999999999,0.071,0.055,0.0716,0.0558099999999999,0.07411,0.0583,0.0173,0.017,0.01664,0.0179,0.0172,0.0172,0.0175,0.0172
90,0.0251,0.0254,0.0256,0.026186,0.0243,0.0244,0.0245,0.0252,0.0567,0.0758,0.0619289999999999,0.065,0.0679,0.0563,0.0718579999999999,0.0562,0.072329,0.0567,0.075229,0.0591,0.018,0.0183,0.0187,0.0186,0.0178,0.0176,0.0179,0.0192
91,0.0259,0.026032,0.0265,0.0274,0.025,0.025,0.0251,0.026,0.0579,0.077048,0.063048,0.066,0.068648,0.0577,0.0725,0.057448,0.0734,0.0576,0.0761,0.0598,0.0189,0.0199,0.0198,0.0189,0.018732,0.0186,0.019332,0.0196
92,0.0269,0.0269,0.027978,0.0281,0.0261,0.025878,0.026078,0.0267,0.059267,0.0786,0.0638,0.0673,0.07,0.058867,0.073667,0.0585,0.074467,0.0587,0.077634,0.060667,0.019678,0.021378,0.0211,0.022178,0.0195,0.0196,0.021978,0.021
93,0.0285,0.0279,0.0288,0.0294,0.0272239999999999,0.0269,0.027,0.0272,0.061,0.0801,0.0648,0.0684,0.0716,0.0604859999999999,0.0751,0.0598,0.0757,0.0600859999999999,0.0793859999999999,0.0615859999999999,0.0208239999999999,0.0223,0.0236,0.0234,0.0207,0.0214239999999999,0.0233,0.0225239999999999
94,0.0297,0.0294699999999999,0.0305699999999999,0.0299699999999999,0.0287,0.0281399999999999,0.028,0.0279,0.0636049999999999,0.082,0.0663049999999999,0.0700049999999999,0.0735,0.0631049999999999,0.0773049999999999,0.0623049999999999,0.0780049999999999,0.0614049999999999,0.0815,0.0631,0.0226,0.0244,0.0251,0.0263,0.0225,0.0230699999999999,0.0241,0.024
