percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.1979699999999999,0.395142,0.4179,0.430463,0.2704,0.308821,0.33588,0.365907,0.433299,0.453253,0.471312,0.468424,0.4740749999999999,0.443384,0.453253,0.4487089999999999,0.453253,0.452799,0.453253,0.4569149999999999,0.3156,0.430342,0.452221,0.460221,0.3324189999999999,0.359114,0.386949,0.407242
1,0.221284,0.402514,0.423414,0.44168,0.305742,0.338954,0.370252,0.3806,0.4718,0.498314,0.523438,0.53233,0.506356,0.480792,0.498314,0.49239,0.498314,0.493254,0.498314,0.5097240000000001,0.327638,0.442142,0.455914,0.4629,0.353884,0.370138,0.399014,0.422012
2,0.243399,0.412721,0.4389,0.477421,0.322236,0.352126,0.38971,0.392442,0.492536,0.5260900000000001,0.550509,0.550463,0.54179,0.508063,0.5260900000000001,0.520208,0.5260900000000001,0.534199,0.5260900000000001,0.541263,0.337642,0.447405,0.4599209999999999,0.470584,0.368294,0.383184,0.4210419999999999,0.4339
3,0.267764,0.427456,0.471524,0.487812,0.341956,0.36668,0.398384,0.413656,0.5104839999999999,0.5490120000000001,0.5632240000000001,0.559724,0.555112,0.52352,0.5490120000000001,0.5379360000000001,0.5490120000000001,0.5555,0.5490120000000001,0.559828,0.348368,0.458984,0.464628,0.478912,0.378996,0.400508,0.436612,0.444184
4,0.29087,0.446335,0.487135,0.495405,0.3490749999999999,0.379805,0.4035749999999999,0.42011,0.525045,0.55926,0.574715,0.5729299999999999,0.5629,0.5382,0.55926,0.5538,0.55926,0.569105,0.55926,0.571405,0.36007,0.46254,0.4687,0.48896,0.38964,0.413875,0.444535,0.4529
5,0.302942,0.472174,0.491142,0.4985839999999999,0.362242,0.390736,0.4166,0.4340839999999999,0.539554,0.571118,0.5805,0.580208,0.57369,0.549572,0.571118,0.564454,0.571118,0.5823900000000001,0.571118,0.581654,0.368052,0.464942,0.473368,0.496442,0.404842,0.42701,0.450226,0.462968
6,0.313978,0.496649,0.499839,0.504649,0.370849,0.403245,0.425694,0.445292,0.5538,0.577705,0.587821,0.586705,0.579563,0.559842,0.577705,0.574063,0.577705,0.5895210000000001,0.577705,0.588726,0.374796,0.471398,0.484143,0.500343,0.414592,0.436798,0.458445,0.467949
7,0.324156,0.5033559999999999,0.507568,0.50928,0.382056,0.413956,0.440256,0.463968,0.5634,0.581724,0.595924,0.592248,0.5846480000000001,0.567196,0.581724,0.5818,0.581724,0.5985,0.581724,0.595524,0.381412,0.47898,0.495468,0.504412,0.425112,0.444312,0.46666,0.472556
8,0.331093,0.5094150000000001,0.5118630000000001,0.524234,0.3891259999999999,0.4171,0.447752,0.471315,0.570754,0.586027,0.599562,0.597127,0.589797,0.575627,0.586027,0.590735,0.586027,0.602854,0.586027,0.6003,0.386589,0.484,0.501,0.5073,0.429963,0.448652,0.472389,0.478326
9,0.33784,0.516,0.5146,0.53311,0.39933,0.4248,0.45338,0.47714,0.57663,0.59132,0.6050599999999999,0.60053,0.59508,0.58493,0.59132,0.59656,0.59132,0.60807,0.59132,0.60429,0.39272,0.4899,0.5036700000000001,0.51034,0.43547,0.45297,0.47664,0.4816
