percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.1022719999999999,0.254264,0.262064,0.0,0.14944,0.1563,0.200088,0.253488,0.230147,0.252421,0.248005,0.251305,0.251752,0.230147,0.252421,0.232978,0.252421,0.235863,0.252421,0.242647,0.1711639999999999,0.244,0.24924,0.0,0.1941439999999999,0.200492,0.2100199999999999,0.240176
1,0.120904,0.262552,0.272504,0.290228,0.162152,0.180632,0.232328,0.260832,0.246868,0.2595,0.254626,0.2587,0.259084,0.246742,0.2595,0.246868,0.2595,0.247552,0.2595,0.2515779999999999,0.184152,0.256304,0.2564,0.2601759999999999,0.206376,0.213152,0.2213,0.246652
2,0.129792,0.275956,0.2812199999999999,0.293128,0.172948,0.20032,0.239164,0.2649,0.258463,0.265315,0.260789,0.263426,0.264063,0.258326,0.265315,0.258941,0.265315,0.258852,0.265315,0.258326,0.196228,0.2707,0.267092,0.269192,0.214128,0.222028,0.224628,0.252228
3,0.13812,0.280904,0.289952,0.296252,0.184208,0.212652,0.243252,0.270956,0.2657839999999999,0.271488,0.26882,0.269984,0.2708839999999999,0.265412,0.271488,0.267188,0.271488,0.2672839999999999,0.271488,0.266588,0.202552,0.2734,0.2713,0.273804,0.218656,0.225852,0.2358039999999999,0.259608
4,0.14462,0.28306,0.2938,0.2978,0.19338,0.2166,0.25246,0.27642,0.27472,0.2779049999999999,0.2774049999999999,0.277005,0.278515,0.274605,0.2779049999999999,0.27511,0.2779049999999999,0.27532,0.2779049999999999,0.275705,0.2076,0.27554,0.2754,0.27584,0.2233,0.2286399999999999,0.24184,0.26694
5,0.1535,0.290628,0.296084,0.2996,0.198012,0.221328,0.259856,0.282128,0.2796,0.2869259999999999,0.2841559999999999,0.2856039999999999,0.2872079999999999,0.2796,0.2869259999999999,0.281,0.2869259999999999,0.2831,0.2869259999999999,0.282804,0.213128,0.27784,0.2778279999999999,0.2765,0.228756,0.231928,0.248284,0.2727279999999999
6,0.159716,0.294548,0.297616,0.300916,0.201116,0.2254,0.267116,0.284616,0.283688,0.291788,0.288194,0.291047,0.292047,0.284182,0.291788,0.285382,0.291788,0.285547,0.291788,0.286647,0.216932,0.2806,0.2807,0.277816,0.2322,0.2364,0.251216,0.275648
7,0.165404,0.298004,0.299404,0.3028,0.205324,0.230104,0.270604,0.287904,0.288468,0.2955,0.292568,0.294804,0.295736,0.288704,0.2955,0.2894,0.2955,0.2884359999999999,0.2955,0.2904359999999999,0.220304,0.281504,0.282904,0.285704,0.2351,0.2410119999999999,0.2537,0.278208
8,0.171768,0.299392,0.301692,0.3049759999999999,0.212052,0.2349919999999999,0.2732759999999999,0.290992,0.291867,0.297878,0.297256,0.2979,0.298189,0.291867,0.297878,0.292278,0.297878,0.290989,0.297878,0.293489,0.223692,0.283176,0.2844919999999999,0.289284,0.238192,0.244492,0.25866,0.2824
9,0.1768,0.301,0.3035799999999999,0.3076,0.21906,0.24038,0.27548,0.29388,0.29593,0.3006,0.3002,0.3026,0.30141,0.29595,0.3006,0.2964,0.3006,0.29541,0.3006,0.29741,0.22718,0.28464,0.286,0.29156,0.24198,0.24998,0.26296,0.2848799999999999
10,0.1812679999999999,0.3022,0.307236,0.310804,0.221936,0.24464,0.278068,0.295936,0.2989,0.302931,0.302862,0.305393,0.305831,0.298993,0.302931,0.299293,0.302931,0.2985,0.302931,0.3005,0.229936,0.286768,0.293968,0.294572,0.244804,0.253368,0.266236,0.288068
