percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0367,0.0,0.0,0.0,0.051394,0.056468,0.054162,0.053716,0.0983,0.109072,0.104672,0.105752,0.1078,0.0983,0.109072,0.0983,0.109072,0.100308,0.109072,0.103436,0.04331,0.0,0.0,0.0,0.0464,0.048492,0.0507769999999999,0.0513739999999999
1,0.044708,0.0673,0.0304520000000005,0.0,0.0572,0.0652,0.069854,0.0673,0.104944,0.1135,0.1124,0.112544,0.113072,0.1048,0.1135,0.104472,0.1135,0.106272,0.1135,0.112044,0.0471,0.0556,0.055248,0.0,0.048996,0.0511,0.0535,0.0562
2,0.0487,0.0723,0.074169,0.0762,0.0616,0.069076,0.075131,0.0738,0.1097,0.117308,0.1166239999999999,0.116116,0.1163,0.1097,0.117308,0.109424,0.117308,0.111716,0.117308,0.116008,0.050045,0.058429,0.0601,0.061515,0.052294,0.0538,0.0575,0.0579
3,0.0524,0.0774,0.078,0.079716,0.065188,0.0727,0.078608,0.077,0.112632,0.122,0.121244,0.1207,0.121588,0.112632,0.122,0.112632,0.122,0.114088,0.122,0.119776,0.0518,0.0599,0.0613,0.0633,0.054992,0.0565,0.0586,0.0593
4,0.05506,0.0802,0.082015,0.08452,0.0679,0.075,0.0811,0.0799,0.1149,0.1258,0.12608,0.1250399999999999,0.1258,0.1149,0.1258,0.11488,0.1258,0.11748,0.1258,0.1226,0.0531,0.0608,0.0629,0.0658,0.0571,0.0587,0.0599,0.06
5,0.057624,0.0831,0.0857,0.09,0.070882,0.0772,0.084,0.0833,0.117448,0.127948,0.1283,0.1294,0.128748,0.117448,0.127948,0.117116,0.127948,0.120532,0.127948,0.125316,0.0552,0.062858,0.065544,0.06743,0.059088,0.06,0.0607,0.0615959999999999
6,0.0601,0.0898,0.092522,0.094628,0.073079,0.0793,0.0858,0.087,0.1201,0.130804,0.1308,0.132052,0.131704,0.1200519999999999,0.130804,0.120152,0.130804,0.122504,0.130804,0.128052,0.0566,0.0648,0.0672,0.0688,0.0606,0.061444,0.0621,0.0637
7,0.062132,0.093,0.0952,0.0959,0.0749,0.0812,0.087816,0.090764,0.122488,0.133776,0.1333,0.134164,0.1344,0.122588,0.133776,0.122588,0.133776,0.1254,0.133776,0.131,0.0583,0.0672,0.069,0.07,0.0619,0.0633,0.0641,0.0647
8,0.0645,0.0948,0.0969,0.0968359999999999,0.0767,0.083128,0.089,0.0929219999999999,0.1247,0.137948,0.1352239999999999,0.1367239999999999,0.1373,0.1247,0.137948,0.1251479999999999,0.137948,0.1271,0.137948,0.132272,0.0599,0.070187,0.071316,0.070645,0.063,0.065,0.066993,0.068422
9,0.0664,0.0959,0.0984,0.0986,0.07907,0.0846,0.09077,0.0942,0.12656,0.14086,0.13726,0.1391,0.13948,0.1265,0.14086,0.12686,0.14086,0.12996,0.14086,0.1341,0.0615,0.0717,0.07254,0.0725,0.064,0.0668,0.06937,0.0713
10,0.0684,0.0974,0.0991,0.0999,0.0812,0.086112,0.0923,0.095138,0.128,0.143096,0.1392,0.140888,0.14188,0.128,0.143096,0.128876,0.143096,0.132096,0.143096,0.137384,0.0632,0.073,0.0734,0.0737,0.0656,0.068312,0.0711,0.0725
11,0.0701,0.0981,0.099876,0.100848,0.0823,0.0875,0.093724,0.0961,0.130132,0.144528,0.1408,0.1427,0.1437959999999999,0.130264,0.144528,0.131032,0.144528,0.134064,0.144528,0.1394,0.0647,0.0744,0.074,0.07506,0.067376,0.07,0.0722,0.0736
12,0.072,0.0987,0.1004,0.102452,0.0833,0.0888,0.094901,0.097,0.1322,0.146268,0.143368,0.1439,0.1459,0.1322,0.146268,0.1328,0.146268,0.1354,0.146268,0.1403,0.0661,0.0754,0.0755,0.076665,0.069,0.0711,0.0733,0.074954
13,0.0736,0.099488,0.1011,0.1035,0.0846,0.089988,0.095878,0.098212,0.134404,0.1481,0.144904,0.1453,0.147304,0.134404,0.1481,0.134704,0.1481,0.137304,0.1481,0.141504,0.06727,0.0772,0.0776,0.0778,0.0701,0.0723,0.0746,0.0762
14,0.0749,0.1005,0.101945,0.1047,0.0861,0.09128,0.0964,0.0991,0.1362799999999999,0.1492399999999999,0.14564,0.1466,0.1486,0.1362799999999999,0.1492399999999999,0.13644,0.1492399999999999,0.1391,0.1492399999999999,0.1429,0.0682,0.0779,0.07896,0.0792,0.0711,0.0732,0.0757,0.0769
15,0.076564,0.1017,0.1032,0.1053,0.0876,0.0923,0.0972,0.099928,0.137876,0.151,0.146676,0.148276,0.149776,0.137976,0.151,0.137976,0.151,0.140376,0.151,0.143976,0.0691,0.0789,0.08,0.0804,0.0724,0.0741,0.076532,0.0777
16,0.0779,0.1031,0.104091,0.1058,0.089,0.0935,0.098,0.1006,0.1399,0.152224,0.147736,0.1496,0.151,0.139912,0.152224,0.139912,0.152224,0.141712,0.152224,0.1451,0.0701,0.0805,0.081508,0.081585,0.0733,0.075,0.077609,0.0788
17,0.079272,0.1041,0.1054,0.1067,0.0904,0.0947,0.099186,0.1016,0.1417,0.154,0.1488479999999999,0.1505,0.1523479999999999,0.1417479999999999,0.154,0.1417,0.154,0.1430959999999999,0.154,0.1466,0.071,0.081774,0.0822,0.0821,0.0743,0.076,0.078786,0.0803
18,0.080976,0.1053979999999999,0.1062,0.1072,0.091643,0.0955,0.1003,0.1025,0.1433,0.1555,0.1499,0.152,0.153952,0.1433,0.1555,0.1433,0.1555,0.144984,0.1555,0.147968,0.0722,0.0825,0.0826,0.0825,0.0758,0.0769,0.0798,0.0812
19,0.0824,0.10644,0.1072,0.1077,0.0927,0.0967,0.1014,0.10366,0.14492,0.1569,0.151,0.153,0.1552,0.14492,0.1569,0.14482,0.1569,0.1459,0.1569,0.1489,0.0732,0.083,0.083,0.0829,0.0765,0.0779,0.081,0.082
20,0.0834,0.1071,0.107983,0.1085,0.0939369999999999,0.0982319999999999,0.1028,0.1046,0.146656,0.1577,0.152056,0.154512,0.156456,0.146656,0.1577,0.146512,0.1577,0.1477,0.1577,0.150356,0.0741049999999999,0.0836,0.0836,0.0833,0.0773,0.0788319999999999,0.0821,0.0827
21,0.085388,0.1083,0.109,0.1094,0.095134,0.099324,0.1045,0.1059,0.1482,0.158992,0.1532919999999999,0.155892,0.1577,0.1482,0.158992,0.1482,0.158992,0.148784,0.158992,0.1515,0.075,0.0842,0.0841,0.0838,0.0782,0.0796,0.082894,0.0835
22,0.0866,0.1093,0.1098,0.110292,0.0963,0.1002,0.1057,0.1071,0.1494,0.160028,0.154428,0.1568,0.159,0.1494,0.160028,0.1494,0.160028,0.1507,0.160028,0.1528,0.076,0.0848,0.0847,0.0844,0.079,0.0805,0.0835,0.0844
23,0.0885,0.1101,0.110652,0.1111,0.0977,0.1012,0.1066,0.1081,0.1509,0.1614,0.1552,0.1578,0.1600639999999999,0.1509,0.1614,0.1509,0.1614,0.1517,0.1614,0.1538,0.0768,0.0856,0.0856,0.08664,0.0798,0.0814,0.084,0.0851919999999999
