percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.034455,0.0,0.0,0.0,0.04691,0.055855,0.062955,0.062465,0.116788,0.111,0.125268,0.123092,0.1179839999999999,0.116788,0.111,0.11728,0.111,0.118092,0.111,0.122596,0.06412,0.0,0.0,0.0,0.07121,0.074765,0.0789,0.07794
1,0.03931,0.0741,0.07573,0.0,0.05233,0.0599,0.0686099999999999,0.07361,0.132292,0.128372,0.133992,0.133476,0.1322,0.133128,0.128372,0.133128,0.128372,0.133192,0.128372,0.1338919999999999,0.06851,0.0845,0.08762,0.0,0.0755,0.07711,0.0802099999999999,0.0825
2,0.0419,0.0752,0.0785,0.0791,0.0574,0.063565,0.0721649999999999,0.0764649999999999,0.140976,0.1340879999999999,0.141588,0.139588,0.1373879999999999,0.140976,0.1340879999999999,0.141176,0.1340879999999999,0.140976,0.1340879999999999,0.141588,0.0722,0.08733,0.089865,0.093025,0.077565,0.0792,0.0814,0.08483
3,0.046,0.07862,0.08072,0.0808,0.061,0.06694,0.0745,0.0787,0.14812,0.138584,0.1465,0.145268,0.1416,0.14812,0.138584,0.14812,0.138584,0.147452,0.138584,0.147684,0.0748,0.08902,0.09434,0.09844,0.08002,0.08112,0.08264,0.08782
4,0.0492499999999999,0.08055,0.082975,0.0832,0.0637,0.0695,0.0773,0.081,0.1534,0.14328,0.15218,0.15064,0.14828,0.1538,0.14328,0.1538,0.14328,0.15286,0.14328,0.15322,0.077025,0.092675,0.097275,0.101575,0.0816,0.083075,0.087175,0.09045
5,0.0515899999999999,0.08273,0.0853,0.0897,0.06563,0.07199,0.0796,0.08273,0.1574,0.1484,0.1572,0.1561,0.151876,0.1579799999999999,0.1484,0.1579799999999999,0.1484,0.157376,0.1484,0.157552,0.07876,0.09673,0.10123,0.1043,0.0835,0.08466,0.08973,0.09163
6,0.054,0.0869,0.088485,0.093625,0.067685,0.0759,0.081285,0.0841,0.161772,0.151372,0.1604,0.159072,0.156572,0.1618,0.151372,0.1618,0.151372,0.161572,0.151372,0.1618,0.0814,0.1001,0.1051,0.10637,0.085385,0.087985,0.0932849999999999,0.09437
7,0.05618,0.0895799999999999,0.09304,0.09654,0.0693,0.0771,0.0832,0.086,0.164736,0.1565,0.164136,0.1618,0.160436,0.164868,0.1565,0.16524,0.1565,0.165036,0.1565,0.164868,0.0834,0.1020399999999999,0.10724,0.1076,0.08694,0.09034,0.0956,0.0993
8,0.0577899999999999,0.0914,0.0972,0.0976,0.071395,0.079195,0.0842,0.086795,0.167728,0.1608639999999999,0.1669,0.164928,0.163064,0.1679,0.1608639999999999,0.1682,0.1608639999999999,0.1679,0.1608639999999999,0.168092,0.0851,0.1039949999999999,0.1081,0.108595,0.0892,0.09249,0.0971949999999999,0.101795
9,0.0606,0.0955,0.0983,0.09875,0.0735,0.08085,0.0852,0.0883,0.17022,0.1634,0.16996,0.16856,0.16628,0.17066,0.1634,0.17116,0.1634,0.1714,0.1634,0.17098,0.08715,0.10705,0.1094,0.1102,0.09225,0.09495,0.09925,0.10355
10,0.0628099999999999,0.0984,0.099405,0.1004,0.0751,0.0823,0.086105,0.09021,0.1723,0.166656,0.1723,0.1723,0.1699,0.1725,0.166656,0.1727,0.166656,0.172956,0.166656,0.173356,0.089105,0.1094,0.1104,0.112205,0.094605,0.097505,0.1017,0.1061
11,0.0651,0.0998,0.1002,0.10316,0.07806,0.0841,0.0882199999999999,0.09506,0.175704,0.1703,0.176252,0.1755,0.173452,0.176052,0.1703,0.1761,0.1703,0.176,0.1703,0.176152,0.09086,0.1106,0.1113,0.1141,0.09662,0.0993,0.10376,0.1076
12,0.067,0.1017,0.101615,0.1063,0.080115,0.0852,0.0898,0.09816,0.17774,0.174196,0.179496,0.1783,0.1769,0.1782,0.174196,0.178448,0.174196,0.1781,0.174196,0.178348,0.0924,0.1113,0.113215,0.1159,0.0987,0.1021,0.106,0.1092
13,0.0686,0.10307,0.1041,0.10757,0.08147,0.0866,0.0915,0.10117,0.1803,0.1787,0.181444,0.1812,0.180644,0.1804,0.1787,0.181044,0.1787,0.180444,0.1787,0.181,0.0939,0.11267,0.11597,0.11997,0.0998,0.1041,0.1083,0.11037
14,0.0706,0.1046,0.108,0.1094,0.0834,0.087925,0.0928249999999999,0.1024,0.18244,0.18114,0.18374,0.1842,0.18352,0.18254,0.18114,0.18334,0.18114,0.18234,0.18114,0.18304,0.0961,0.1144,0.1193,0.121825,0.101,0.1059249999999999,0.110125,0.1116
15,0.07228,0.1065,0.11068,0.1105,0.0851,0.0891,0.0949,0.1033,0.184336,0.184236,0.1854,0.1862,0.187,0.184436,0.184236,0.185072,0.184236,0.184236,0.184236,0.184536,0.09758,0.11608,0.12108,0.1231,0.10306,0.1069,0.1111,0.11438
16,0.0741,0.1071,0.111935,0.111635,0.086235,0.091,0.0975,0.104605,0.186532,0.187428,0.187332,0.188328,0.190032,0.1866,0.187428,0.186964,0.187428,0.185764,0.187428,0.187164,0.0992,0.1184,0.1222,0.124535,0.104935,0.108335,0.112,0.1152
17,0.07539,0.1079,0.1128,0.1127,0.0877,0.0921,0.10129,0.1068,0.1889,0.190728,0.189628,0.190928,0.192156,0.188928,0.190728,0.189028,0.190728,0.1882399999999999,0.190728,0.189928,0.1003,0.11999,0.1234,0.12599,0.1067,0.1094,0.1129,0.117
18,0.0769,0.109,0.1137,0.1135,0.089345,0.0942,0.10419,0.1081,0.1908,0.1934,0.1918,0.1924239999999999,0.1942,0.1908,0.1934,0.191,0.1934,0.1905,0.1934,0.191348,0.1014,0.1214,0.1248,0.1271,0.1083,0.1104,0.11489,0.119145
19,0.0783,0.1111,0.1146,0.1143,0.0917,0.0965,0.1076,0.1091,0.1927,0.19572,0.1936,0.19534,0.1964,0.19272,0.19572,0.19284,0.19572,0.1925,0.19572,0.1932,0.1029,0.1228,0.1258,0.1278,0.1097,0.1116,0.1166,0.1209
20,0.080055,0.1129,0.1150549999999999,0.1151,0.0932549999999999,0.0983,0.1092,0.110455,0.1944,0.197632,0.1958,0.1971,0.1978,0.194716,0.197632,0.1948,0.197632,0.1944,0.197632,0.195032,0.103855,0.1246,0.127455,0.1293,0.110855,0.1125,0.1184,0.1224
21,0.08241,0.11501,0.116,0.1166,0.0952,0.0999,0.10991,0.1124,0.196512,0.200312,0.1976,0.198512,0.1997,0.1968,0.200312,0.1968,0.200312,0.195812,0.200312,0.1971,0.1056,0.1259,0.1288,0.1305,0.1122,0.1137,0.1200099999999999,0.12451
22,0.084,0.116765,0.117,0.1179,0.097,0.102,0.1117,0.1143,0.197816,0.202608,0.1992,0.2007,0.201808,0.1981,0.202608,0.1981,0.202608,0.1971,0.202608,0.197916,0.106765,0.127265,0.1302,0.1314,0.113165,0.1162,0.1219,0.125665
23,0.0859,0.1181199999999999,0.1180199999999999,0.11892,0.09842,0.1038,0.1133399999999999,0.1158,0.199104,0.204604,0.200904,0.2018,0.204304,0.1992,0.204604,0.199304,0.204604,0.1987,0.204604,0.199304,0.108,0.1283,0.13162,0.1325,0.1144,0.11782,0.12372,0.1269
