percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.130107,0.3081689999999999,0.0,0.0,0.202307,0.242814,0.29119,0.304738,0.69546,0.6982860000000001,0.720784,0.736696,0.713726,0.696774,0.700676,0.696774,0.6982860000000001,0.700684,0.6982860000000001,0.705176,0.280073,0.39712,0.0,0.0,0.312742,0.324576,0.366107,0.3968
1,0.153818,0.32869,0.3435219999999999,0.35017,0.223776,0.259342,0.3101,0.315138,0.73458,0.742848,0.75802,0.7573479999999999,0.755188,0.735472,0.750964,0.73646,0.745552,0.739296,0.74434,0.747232,0.2975379999999999,0.411838,0.418242,0.427852,0.330876,0.3469379999999999,0.380114,0.404828
2,0.172984,0.349514,0.368407,0.3984209999999999,0.237814,0.2694069999999999,0.3176,0.324335,0.760982,0.767622,0.777494,0.775764,0.775152,0.7624099999999999,0.770976,0.7624099999999999,0.767888,0.767852,0.767888,0.770976,0.309921,0.4277,0.436349,0.444607,0.342112,0.3599,0.401349,0.413607
3,0.191852,0.369204,0.3927279999999999,0.408576,0.24708,0.2788279999999999,0.326376,0.3361,0.776212,0.779792,0.795484,0.794168,0.7951360000000001,0.77722,0.7836519999999999,0.77622,0.78026,0.7818160000000001,0.78026,0.787644,0.318428,0.4415759999999999,0.4501759999999999,0.4506759999999999,0.3534759999999999,0.369776,0.4118279999999999,0.4280279999999999
4,0.204645,0.37987,0.40247,0.415435,0.256205,0.2888,0.33549,0.357485,0.79444,0.80172,0.80708,0.8049,0.80627,0.7954,0.80468,0.7954,0.80198,0.8009400000000001,0.80198,0.80248,0.329785,0.45117,0.459,0.46819,0.360345,0.38149,0.4163,0.4413
5,0.214014,0.388426,0.409514,0.4223,0.263114,0.294628,0.341156,0.3783,0.806264,0.810944,0.820076,0.8192,0.816064,0.806476,0.815792,0.806476,0.811188,0.809788,0.811188,0.810064,0.340556,0.461528,0.4696,0.478428,0.367528,0.390956,0.42157,0.446114
6,0.222449,0.4009,0.416832,0.431394,0.273315,0.303515,0.3471,0.385166,0.8178719999999999,0.8211860000000001,0.827772,0.829746,0.8252860000000001,0.818502,0.8252860000000001,0.818502,0.82163,0.822258,0.82163,0.82523,0.347798,0.467783,0.473783,0.487083,0.377,0.401,0.429349,0.449883
7,0.2322,0.412008,0.432504,0.440204,0.281808,0.3097,0.3542119999999999,0.395252,0.826636,0.8328399999999999,0.8391679999999999,0.8391679999999999,0.837788,0.826636,0.838536,0.8269519999999999,0.83362,0.831984,0.833168,0.837836,0.356252,0.4715,0.478704,0.496204,0.384804,0.4091079999999999,0.4342519999999999,0.455252
8,0.2413419999999999,0.426021,0.4386,0.446642,0.292826,0.3177,0.362321,0.401221,0.8391639999999999,0.842982,0.846792,0.8484579999999999,0.848212,0.8391639999999999,0.846756,0.839692,0.843828,0.842864,0.84341,0.848656,0.364442,0.476421,0.4877,0.5008630000000001,0.3911,0.4155,0.442368,0.4612
9,0.24809,0.43209,0.4445,0.45275,0.30039,0.32547,0.37395,0.41006,0.84898,0.85398,0.85822,0.85796,0.85604,0.84898,0.8554,0.84908,0.85438,0.85186,0.8542599999999999,0.85546,0.3719,0.4799,0.4917,0.50598,0.39756,0.4215,0.45,0.46879
