percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.040502,0.196302,0.193138,0.198102,0.088016,0.11931,0.1367219999999999,0.168809,0.307666,0.301718,0.3087,0.307218,0.304466,0.307666,0.301718,0.307666,0.301718,0.307854,0.301718,0.308706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07512,0.206002,0.208702,0.207922,0.113118,0.130006,0.17572,0.194306,0.3138,0.31004,0.313824,0.312724,0.3116359999999999,0.3138,0.31004,0.3138,0.31004,0.3138,0.31004,0.3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.093,0.212,0.212503,0.283999,0.135706,0.145603,0.185509,0.204503,0.318718,0.319036,0.318536,0.318254,0.3187,0.318718,0.319036,0.318718,0.319036,0.318718,0.319036,0.318718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.107232,0.244284,0.257404,0.2949,0.146408,0.157712,0.191112,0.214704,0.329592,0.3263959999999999,0.329592,0.330696,0.3270599999999999,0.329592,0.3263959999999999,0.329592,0.3263959999999999,0.330296,0.3263959999999999,0.330296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.118215,0.262445,0.2699049999999999,0.29731,0.154405,0.1742199999999999,0.19921,0.22621,0.34209,0.34303,0.34336,0.34108,0.34114,0.34209,0.34303,0.34209,0.34303,0.34209,0.34303,0.34315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.125712,0.274412,0.2849,0.300512,0.163048,0.180906,0.205212,0.2453179999999999,0.3469359999999999,0.34658,0.34658,0.346236,0.346236,0.3469359999999999,0.34658,0.3469359999999999,0.34658,0.3469359999999999,0.34658,0.347072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.135742,0.280207,0.291307,0.303028,0.171128,0.1891,0.218735,0.266642,0.350084,0.349784,0.3499,0.3493,0.349742,0.350084,0.349784,0.350084,0.349784,0.350084,0.349784,0.3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.144,0.284724,0.298516,0.3051,0.177624,0.195508,0.226924,0.274524,0.351848,0.3517,0.351848,0.3517,0.351596,0.351848,0.3517,0.351848,0.3517,0.351996,0.3517,0.352148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1511,0.2889,0.3027,0.307018,0.182636,0.199609,0.239879,0.279009,0.3535,0.3535,0.353654,0.353654,0.353554,0.3535,0.3535,0.3535,0.3535,0.353554,0.3535,0.3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1559,0.29241,0.30612,0.3085,0.19032,0.207,0.25952,0.28491,0.35656,0.35706,0.35706,0.35746,0.35736,0.35656,0.35706,0.35656,0.35706,0.35706,0.35706,0.35722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.160711,0.294233,0.309011,0.3108,0.195677,0.2131,0.26771,0.289022,0.359166,0.359932,0.359732,0.359932,0.359866,0.359166,0.359932,0.359166,0.359932,0.359332,0.359932,0.3595319999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.166912,0.29826,0.3121,0.3139,0.201312,0.217024,0.274036,0.293248,0.361172,0.362,0.361972,0.362,0.362216,0.361172,0.362,0.361172,0.362,0.361344,0.362,0.361788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.171713,0.301813,0.315126,0.315013,0.2054129999999999,0.2229259999999999,0.279313,0.2961129999999999,0.3649,0.3657,0.365678,0.3664,0.366356,0.3649,0.3657,0.3649,0.3657,0.3649,0.3657,0.3655339999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.176256,0.3063,0.3172,0.317414,0.211728,0.228614,0.2839,0.29947,0.367184,0.3699,0.3691,0.3706839999999999,0.370936,0.367184,0.3699,0.367184,0.3699,0.367184,0.3699,0.368752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.18093,0.3133,0.3192,0.3195,0.218415,0.2346599999999999,0.2854,0.3037,0.371,0.3751299999999999,0.3724,0.37444,0.37609,0.371,0.3751299999999999,0.371,0.3751299999999999,0.371,0.3751299999999999,0.37178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.184932,0.3162,0.321932,0.322,0.223616,0.241064,0.2875,0.3067,0.3749,0.3786,0.3763,0.378296,0.378896,0.3749,0.3786,0.3749,0.3786,0.375476,0.3786,0.3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.188868,0.319,0.324717,0.3248,0.227734,0.247934,0.290917,0.309117,0.3786,0.381206,0.379506,0.381104,0.382804,0.3786,0.381206,0.3786,0.381206,0.3786,0.381206,0.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1953,0.321618,0.3272359999999999,0.326918,0.231426,0.258154,0.293718,0.311,0.381608,0.385108,0.383116,0.38504,0.386,0.381608,0.385108,0.381608,0.385108,0.381708,0.385108,0.3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.200338,0.324519,0.3305,0.328819,0.236519,0.264357,0.296519,0.3128,0.384614,0.3871,0.386114,0.3876,0.3878,0.384614,0.3871,0.384614,0.3871,0.384514,0.3871,0.3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.20504,0.3268,0.3321,0.33082,0.23972,0.27008,0.30042,0.31442,0.3869,0.3897,0.38782,0.3897,0.3906,0.3869,0.3897,0.3869,0.3897,0.38682,0.3897,0.38702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.2090209999999999,0.332221,0.3347,0.3339,0.244142,0.2760049999999999,0.303942,0.316,0.389026,0.392252,0.389552,0.392026,0.3928,0.389026,0.392252,0.389026,0.392252,0.388926,0.392252,0.389326,0.1169439999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.213122,0.3358,0.336522,0.335566,0.2495,0.28151,0.3067439999999999,0.3171,0.3911,0.395064,0.3922319999999999,0.3944,0.394632,0.3911,0.395064,0.3911,0.395064,0.391032,0.395064,0.391432,0.15031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.216823,0.338046,0.3389,0.3385,0.253346,0.285846,0.309715,0.318323,0.3933,0.3966,0.395038,0.3959,0.3963,0.3933,0.3966,0.3933,0.3966,0.393238,0.3966,0.393938,0.1662229999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.220624,0.340124,0.3408,0.3424,0.256972,0.290524,0.313072,0.320824,0.395544,0.397844,0.396844,0.3973,0.3983,0.395544,0.397844,0.395544,0.397844,0.395544,0.397844,0.395988,0.176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.2264749999999999,0.3412,0.3431,0.348025,0.2629,0.2931,0.3173,0.324925,0.3975,0.3995,0.3985,0.39855,0.39935,0.3975,0.3995,0.3975,0.3995,0.3975,0.3995,0.3976,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.2304,0.3429,0.3443259999999999,0.351226,0.266052,0.295726,0.3196,0.32819,0.399068,0.401156,0.3996,0.4002,0.400656,0.399068,0.401156,0.399068,0.401156,0.3992,0.401156,0.399312,0.194878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.232781,0.345208,0.347027,0.3535,0.272008,0.297527,0.3242,0.332954,0.400962,0.4027,0.4011,0.4014,0.402024,0.400962,0.4027,0.400962,0.4027,0.401062,0.4027,0.400962,0.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.2353,0.3474,0.351356,0.3573,0.2782,0.3001,0.329128,0.339384,0.4025,0.4041,0.4028,0.402968,0.403268,0.4025,0.4041,0.4025,0.4041,0.4025,0.4041,0.402468,0.205712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.240429,0.3516,0.355416,0.359229,0.282029,0.304016,0.334,0.343658,0.403974,0.4059,0.404274,0.404548,0.405274,0.403974,0.4059,0.403974,0.4059,0.4041,0.4059,0.404074,0.2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.24396,0.3543,0.35783,0.36156,0.28603,0.30823,0.3357,0.3465899999999999,0.4054,0.408,0.4058799999999999,0.40626,0.40708,0.4054,0.408,0.4054,0.408,0.40566,0.408,0.4057,0.21446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.248331,0.356831,0.359,0.3657169999999999,0.2891239999999999,0.312062,0.339231,0.349762,0.4073859999999999,0.409958,0.4076,0.4079859999999999,0.409372,0.4073859999999999,0.409958,0.4073859999999999,0.409958,0.4074,0.409958,0.407686,0.2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.250532,0.3614,0.360432,0.3705,0.2937,0.315532,0.3449319999999999,0.352732,0.4092,0.4113,0.4094,0.410184,0.4108839999999999,0.4092,0.4113,0.4092,0.4113,0.4092,0.4113,0.4094,0.224928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.254733,0.3642,0.364233,0.3734,0.297266,0.318333,0.3475,0.3556,0.4113,0.412898,0.4113,0.411598,0.4119,0.4113,0.412898,0.4113,0.412898,0.4113,0.412898,0.4113,0.230966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.2591,0.366834,0.368734,0.3751339999999999,0.301536,0.323134,0.3523,0.359,0.4136,0.414304,0.4136,0.4136,0.414004,0.4136,0.414304,0.4136,0.414304,0.4136,0.414304,0.4136,0.23817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.264835,0.3688,0.3711,0.37837,0.3062,0.327235,0.3567,0.362375,0.4154299999999999,0.41601,0.41544,0.41531,0.4158,0.4154299999999999,0.41601,0.4154299999999999,0.41601,0.41581,0.41601,0.41512,0.2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.272044,0.371736,0.376436,0.382536,0.3096359999999999,0.330844,0.360072,0.3661,0.417732,0.4185,0.4179,0.4177,0.417816,0.417732,0.4185,0.417732,0.4185,0.4179,0.4185,0.417732,0.247972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.277537,0.3732,0.3803,0.385385,0.315211,0.335037,0.362574,0.369774,0.420522,0.420222,0.4206439999999999,0.420188,0.4205,0.420522,0.420222,0.420522,0.420222,0.420522,0.420222,0.420188,0.253537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.283238,0.374438,0.384938,0.39039,0.3195,0.3376,0.365876,0.373038,0.4229,0.4226,0.422756,0.4229,0.422456,0.4229,0.4226,0.4229,0.4226,0.4227,0.4226,0.4226,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.287439,0.375639,0.389817,0.396317,0.323278,0.340978,0.3708,0.377539,0.425268,0.4251,0.424768,0.425334,0.4247,0.425268,0.4251,0.425268,0.4251,0.4249,0.4251,0.424502,0.262139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.29256,0.37814,0.3938,0.40154,0.32848,0.3444,0.3743,0.38394,0.4273,0.42764,0.42714,0.4276,0.42768,0.4273,0.42764,0.4273,0.42764,0.4272,0.42764,0.42708,0.26614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.2981819999999999,0.382941,0.3967229999999999,0.4041,0.3321,0.3476,0.3791,0.388723,0.430646,0.430846,0.430646,0.430646,0.430984,0.430646,0.430846,0.430646,0.430846,0.430646,0.430846,0.4306,0.2701409999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.301984,0.387,0.4014419999999999,0.4078839999999999,0.336042,0.351284,0.3828259999999999,0.3936,0.433952,0.433708,0.4335,0.433204,0.4339,0.433952,0.433708,0.433952,0.433708,0.433952,0.433708,0.4335,0.275284,0.0,0.0,0.0,0.1484979999999981,0.0,0.0,0.0
42,0.307229,0.391543,0.405501,0.4102,0.339986,0.355029,0.3868,0.396886,0.437558,0.437058,0.4369,0.436758,0.437158,0.437558,0.437058,0.437558,0.437058,0.437558,0.437058,0.436858,0.279143,0.0,0.0,0.0,0.1758170000000001,0.0,0.0,0.0
43,0.312,0.395944,0.4121,0.4156,0.3446,0.362044,0.3899,0.399444,0.440064,0.438664,0.439292,0.439292,0.439292,0.440064,0.438664,0.440064,0.438664,0.439892,0.438664,0.4394,0.284444,0.0,0.0,0.0,0.194644,0.0,0.0,0.0
44,0.317445,0.4011,0.416635,0.418935,0.348,0.367145,0.39498,0.4017,0.44477,0.44174,0.444,0.44394,0.44208,0.44477,0.44174,0.44477,0.44174,0.44454,0.44174,0.444,0.2889,0.0,0.0,0.0,0.206025,0.0,0.0,0.0
45,0.320138,0.406692,0.420292,0.4231,0.352,0.3712,0.3992,0.4034,0.447976,0.4446759999999999,0.4466759999999999,0.4458,0.444904,0.447976,0.4446759999999999,0.447976,0.4446759999999999,0.4468,0.4446759999999999,0.4466759999999999,0.293938,0.0,0.0,0.0,0.214684,0.0,0.0,0.0
46,0.325347,0.4115,0.422541,0.425441,0.3566,0.375847,0.402088,0.406347,0.449582,0.4476819999999999,0.4492639999999999,0.447982,0.4472,0.449582,0.4476819999999999,0.449582,0.4476819999999999,0.449482,0.4476819999999999,0.4493,0.299547,0.0,0.0,0.0,0.222341,0.0,0.0,0.0
47,0.329348,0.415192,0.424548,0.4285,0.36234,0.38,0.406044,0.407348,0.4515,0.449476,0.4505,0.4499,0.449588,0.4515,0.449476,0.4515,0.449476,0.451488,0.449476,0.451216,0.303096,0.0,0.0,0.0,0.228596,0.0,0.0,0.0
48,0.334449,0.423196,0.428249,0.4319,0.366749,0.385698,0.410949,0.409698,0.452982,0.451594,0.451994,0.451894,0.451594,0.452982,0.451594,0.452982,0.451594,0.452982,0.451594,0.452694,0.307096,0.0,0.0,0.0,0.240798,0.0,0.0,0.0
49,0.33905,0.4309,0.4302,0.4342,0.37135,0.3923999999999999,0.41485,0.4124,0.4555,0.4543,0.4544,0.4543,0.4539,0.4555,0.4543,0.4555,0.4543,0.4551,0.4543,0.455,0.3107,0.0,0.0,0.0,0.2495,0.0,0.0,0.0
50,0.346502,0.436751,0.434863,0.4380509999999999,0.3747,0.397702,0.4189529999999999,0.4167,0.458,0.456306,0.456306,0.456506,0.455412,0.458,0.456306,0.458,0.456306,0.457718,0.456306,0.457306,0.3135,0.0,0.0,0.0,0.258357,0.0,0.0,0.0
51,0.351504,0.4403559999999999,0.439816,0.4409,0.380552,0.4033,0.423252,0.4208,0.460724,0.4576,0.4585,0.458472,0.457612,0.460724,0.4576,0.460724,0.4576,0.4607,0.4576,0.4594,0.318304,0.0,0.0,0.0,0.266572,0.0,0.0,0.0
52,0.356,0.4441529999999999,0.445053,0.445853,0.3866529999999999,0.408753,0.426612,0.4294479999999999,0.463118,0.459818,0.461418,0.4613,0.460518,0.463118,0.459818,0.463118,0.459818,0.463118,0.459818,0.461418,0.321953,0.0,0.0,0.0,0.2723649999999999,0.0,0.0,0.0
53,0.360108,0.447,0.4489160000000001,0.449408,0.3912,0.4147,0.4306700000000001,0.44,0.465724,0.4628,0.464,0.464,0.462324,0.465724,0.4628,0.465724,0.4628,0.465624,0.4628,0.464,0.3251,0.0,0.0,0.0,0.2793700000000001,0.0,0.0,0.0
