percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.07578,0.1263459999999999,0.1294249999999999,0.1133050000000001,0.099866,0.10796,0.1268949999999999,0.126246,0.1393,0.153709,0.153858,0.155374,0.157929,0.1393,0.153709,0.141458,0.153709,0.144129,0.153709,0.1493,0.1520719999999999,0.182824,0.173072,0.177924,0.1816,0.152324,0.182824,0.154392,0.182824,0.160692,0.182824,0.16762,0.065916,0.1081,0.106906,0.102786,0.0746,0.077977,0.09166,0.1023
1,0.0875799999999999,0.13703,0.1382199999999999,0.1413,0.110428,0.1193,0.135118,0.1371099999999999,0.148306,0.1634219999999999,0.158158,0.161158,0.163858,0.148306,0.1634219999999999,0.149058,0.1634219999999999,0.150858,0.1634219999999999,0.154032,0.160836,0.1872,0.177744,0.182296,0.185296,0.161344,0.1872,0.162196,0.1872,0.166996,0.1872,0.172644,0.0821,0.113148,0.1157,0.120472,0.086112,0.097862,0.10162,0.114884
2,0.0976699999999999,0.148976,0.1496,0.1454,0.116649,0.127612,0.1413,0.1491,0.153774,0.168587,0.163448,0.165987,0.168074,0.154161,0.168587,0.154948,0.168587,0.156522,0.168587,0.1602829999999999,0.166932,0.191272,0.181316,0.185072,0.188416,0.166932,0.191272,0.167604,0.191272,0.17166,0.191272,0.17656,0.0915,0.117244,0.11949,0.1225,0.104,0.105862,0.1170799999999999,0.119526
3,0.10282,0.153484,0.152,0.1518,0.1235,0.1352,0.147836,0.1532,0.158696,0.1711,0.166216,0.1694,0.17,0.15928,0.1711,0.159796,0.1711,0.161848,0.1711,0.16358,0.1729959999999999,0.196596,0.184696,0.189396,0.193476,0.173284,0.196596,0.1736,0.196596,0.1749,0.196596,0.181084,0.099952,0.119596,0.125024,0.1258,0.108936,0.112116,0.1216,0.122004
4,0.1082,0.157715,0.15595,0.1599,0.1306,0.1408,0.1522,0.1569,0.163545,0.17368,0.16949,0.171535,0.17257,0.163545,0.17368,0.163545,0.17368,0.165735,0.17368,0.16789,0.17824,0.20264,0.19132,0.19644,0.20084,0.17822,0.20264,0.1790999999999999,0.20264,0.18172,0.20264,0.1861799999999999,0.1059399999999999,0.1253,0.12713,0.12783,0.1121,0.11727,0.1274,0.12632
5,0.1145,0.1611,0.1606,0.1623,0.1361979999999999,0.144924,0.156854,0.161,0.166222,0.176322,0.172644,0.174148,0.1753,0.166222,0.176322,0.167244,0.176322,0.170222,0.176322,0.1713,0.181944,0.208552,0.197132,0.201944,0.20532,0.1824,0.208552,0.183532,0.208552,0.18692,0.208552,0.192044,0.1099,0.1295,0.1286,0.130816,0.115908,0.1228,0.1299,0.1289
6,0.12,0.164622,0.167435,0.1671949999999999,0.141343,0.148732,0.159613,0.163274,0.171803,0.179406,0.176003,0.1781,0.1792,0.171803,0.179406,0.171803,0.179406,0.173403,0.179406,0.175403,0.187768,0.2132679999999999,0.201804,0.206436,0.210468,0.188004,0.2132679999999999,0.189268,0.2132679999999999,0.194476,0.2132679999999999,0.1979,0.113216,0.1308,0.1306,0.1332,0.12,0.126339,0.13204,0.1313
7,0.12464,0.1675,0.17158,0.17626,0.146164,0.1543,0.164244,0.1662,0.176096,0.181856,0.180332,0.180332,0.1814,0.176096,0.181856,0.176164,0.181856,0.178632,0.181856,0.180032,0.1948919999999999,0.2182919999999999,0.205284,0.210368,0.21416,0.1949,0.2182919999999999,0.1949,0.2182919999999999,0.199768,0.2182919999999999,0.20246,0.116204,0.1324,0.1347,0.1359,0.123744,0.128848,0.1354,0.1329
8,0.1296,0.1718,0.1785,0.1823,0.1504,0.158968,0.1691,0.170269,0.180761,0.186222,0.183761,0.1848659999999999,0.185122,0.1809,0.186222,0.180861,0.186222,0.181244,0.186222,0.183222,0.198316,0.2214,0.210244,0.215432,0.219116,0.198764,0.2214,0.199716,0.2214,0.203016,0.2214,0.2061,0.119384,0.1371,0.144608,0.144218,0.127656,0.1315,0.1374,0.135
9,0.1332,0.1754,0.18295,0.1848,0.15446,0.1638,0.173,0.174,0.18386,0.18869,0.1887899999999999,0.18869,0.1888,0.18409,0.18869,0.18428,0.18869,0.18626,0.18869,0.1885899999999999,0.20144,0.22464,0.21564,0.2188,0.2217,0.20328,0.22464,0.20354,0.22464,0.20722,0.22464,0.2118,0.1237,0.14554,0.14846,0.149,0.1305,0.135,0.1396,0.1415
10,0.13709,0.179453,0.186555,0.18907,0.158313,0.1685,0.175649,0.178,0.1882,0.1929,0.1929,0.192819,0.193019,0.188838,0.1929,0.189419,0.1929,0.191338,0.1929,0.1922,0.204992,0.226064,0.2177639999999999,0.2209,0.2241,0.205456,0.226064,0.206864,0.226064,0.21082,0.226064,0.216164,0.1265,0.1487,0.1505,0.1502,0.1332,0.137647,0.1417,0.1443
11,0.1415799999999999,0.184776,0.18986,0.1909,0.1616,0.1724,0.1795079999999999,0.180392,0.192848,0.196488,0.195296,0.195248,0.195744,0.1929,0.196488,0.193648,0.196488,0.194892,0.196488,0.195744,0.210888,0.227688,0.2212879999999999,0.2236,0.2258879999999999,0.211752,0.227688,0.212476,0.227688,0.2162,0.227688,0.219364,0.1293,0.1519,0.1521,0.153196,0.135616,0.1404,0.1439,0.147612
12,0.1449,0.1893,0.1921,0.193505,0.1653,0.1756879999999999,0.182467,0.183966,0.1967539999999999,0.198954,0.1996079999999999,0.1974,0.198077,0.1968,0.198954,0.1972,0.198954,0.198277,0.198954,0.199477,0.216612,0.229312,0.225,0.2265,0.2282,0.216612,0.229312,0.2189,0.229312,0.220812,0.229312,0.222324,0.132,0.1534,0.154378,0.1565,0.138192,0.144403,0.1464,0.150846
13,0.14888,0.195166,0.1948,0.1958,0.167762,0.178864,0.185726,0.188848,0.199624,0.201906,0.202418,0.201706,0.200818,0.2,0.201906,0.200212,0.201906,0.202006,0.201906,0.203106,0.219836,0.231672,0.227072,0.228344,0.230136,0.220236,0.231672,0.2222,0.231672,0.2234,0.231672,0.224408,0.1344,0.1545,0.155684,0.1576,0.141176,0.1463,0.14866,0.1534
14,0.1521,0.1988899999999999,0.19815,0.198875,0.1706,0.182,0.1885,0.19443,0.2022699999999999,0.204335,0.2061349999999999,0.2036349999999999,0.2041,0.2027,0.204335,0.203735,0.204335,0.2065699999999999,0.204335,0.20697,0.22272,0.2336,0.2291599999999999,0.23092,0.2321,0.22272,0.2336,0.2239,0.2336,0.22622,0.2336,0.2281,0.1364,0.1559,0.1565899999999999,0.1589,0.1434,0.1486,0.1515,0.1552
15,0.1560399999999999,0.2007,0.20054,0.2011,0.174128,0.1844319999999999,0.191744,0.1991,0.2066,0.2064639999999999,0.2089,0.2067,0.2067,0.206664,0.2064639999999999,0.207664,0.2064639999999999,0.2101279999999999,0.2064639999999999,0.2109,0.225268,0.236284,0.231884,0.2335,0.234468,0.225684,0.236284,0.2265,0.236284,0.229184,0.236284,0.2305,0.138924,0.157484,0.1573,0.161976,0.1453,0.150332,0.1537,0.1567
16,0.1596,0.2032,0.203985,0.203245,0.177222,0.1868,0.195103,0.201,0.210193,0.209472,0.2121,0.209479,0.209286,0.2101,0.209472,0.211572,0.209472,0.2137,0.209472,0.213886,0.2273,0.238008,0.234316,0.236508,0.236708,0.227608,0.238008,0.229108,0.238008,0.233508,0.238008,0.2343,0.141696,0.1591,0.1601,0.1654,0.148,0.1522,0.1557,0.1586
