percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.04496,0.0,0.0,0.0,0.064516,0.071196,0.065532,0.0,0.095432,0.0,0.0,0.0,0.10132,0.102132,0.0997,0.0
1,0.054692,0.0,0.0,0.0,0.07502,0.081732,0.091112,0.08264,0.103228,0.0,0.0,0.0,0.10834,0.113612,0.11156,0.1119
2,0.0618919999999999,0.085152,0.0,0.0,0.080096,0.0903959999999999,0.096988,0.089796,0.1086,0.115888,0.0,0.0,0.114088,0.117588,0.119096,0.115292
3,0.066928,0.09934,0.0276920000000001,0.0,0.0884,0.099,0.101528,0.096684,0.112428,0.121984,0.122368,0.0,0.116884,0.120484,0.121656,0.1206
4,0.0714,0.10862,0.10404,0.0612000000000008,0.09258,0.10636,0.11538,0.1147,0.11556,0.12568,0.12546,0.12344,0.12086,0.12306,0.1241,0.1229
5,0.075192,0.111992,0.1081,0.108092,0.099152,0.112584,0.1203839999999999,0.118184,0.117992,0.126892,0.126792,0.127468,0.1239,0.125968,0.1262,0.126468
6,0.0777,0.121448,0.1256,0.12582,0.1042,0.114424,0.122496,0.1209239999999999,0.12112,0.129,0.130024,0.1315,0.1268,0.1301,0.130972,0.1306
7,0.081356,0.127856,0.127756,0.132724,0.108312,0.1179,0.1249,0.127368,0.1236,0.131156,0.131512,0.13328,0.129456,0.133668,0.134456,0.133612
8,0.086364,0.136352,0.135988,0.136,0.111564,0.120752,0.1283879999999999,0.130188,0.1261,0.133652,0.1338,0.136488,0.1324,0.1361879999999999,0.137288,0.135788
9,0.0904399999999999,0.1396,0.1388,0.13782,0.1154,0.12362,0.1309,0.13812,0.1281199999999999,0.1376,0.141,0.14282,0.1352,0.13812,0.13942,0.13852
10,0.0941,0.142504,0.144204,0.1410519999999999,0.117604,0.125856,0.133408,0.143952,0.1304519999999999,0.144056,0.148256,0.145352,0.138616,0.142252,0.1424,0.142108
11,0.095984,0.1502679999999999,0.146068,0.143268,0.1198,0.129436,0.137084,0.147068,0.131984,0.1518,0.149868,0.146784,0.1419,0.146284,0.147068,0.150172
12,0.099632,0.153332,0.147564,0.1453,0.121816,0.133,0.14278,0.150032,0.135016,0.1545,0.1511,0.147816,0.143916,0.149,0.150896,0.156608
13,0.102944,0.156192,0.150048,0.1462,0.124748,0.135648,0.14854,0.153192,0.136648,0.156048,0.152348,0.1506,0.1466,0.151748,0.155288,0.162048
14,0.10638,0.15738,0.15156,0.1469,0.1286,0.13868,0.1524,0.15698,0.1388,0.15878,0.15378,0.15138,0.1497,0.1545,0.16308,0.16402
15,0.109048,0.158736,0.152536,0.148212,0.1309,0.1412,0.1556,0.160612,0.141912,0.163636,0.156036,0.152612,0.153236,0.156824,0.1668,0.167812
16,0.112544,0.1609,0.153744,0.150044,0.133144,0.144044,0.1574,0.166888,0.143844,0.1711,0.16452,0.158588,0.155944,0.159144,0.170788,0.171188
17,0.114728,0.163652,0.155628,0.152152,0.136752,0.148652,0.1612,0.168376,0.146376,0.17748,0.172028,0.168076,0.158128,0.162328,0.173252,0.1736
18,0.116916,0.1654,0.168524,0.162708,0.141008,0.150832,0.1646,0.169808,0.1488,0.179624,0.175108,0.169108,0.160008,0.1657,0.1752159999999999,0.176416
19,0.1202,0.16838,0.17294,0.17284,0.1433,0.15304,0.16748,0.1713,0.1504,0.18244,0.18044,0.1772,0.16264,0.16908,0.17784,0.17844
20,0.123,0.1727,0.177472,0.177416,0.146072,0.1563159999999999,0.171672,0.1724,0.1521,0.183672,0.1834,0.181272,0.165372,0.171372,0.180172,0.180472
21,0.125304,0.176104,0.1802,0.181,0.148212,0.1592,0.175104,0.174708,0.153804,0.185204,0.1857,0.182908,0.167308,0.173204,0.1812,0.182432
22,0.127672,0.179636,0.1834,0.1832,0.1501,0.161936,0.177136,0.176416,0.155236,0.185936,0.1864,0.185,0.169,0.1746,0.1824,0.1851
23,0.130468,0.183468,0.186608,0.1865679999999999,0.1523,0.164768,0.179072,0.1783,0.156636,0.186668,0.1875679999999999,0.187668,0.1705,0.1759679999999999,0.184668,0.1871
24,0.1331,0.1863,0.1935,0.193,0.1544,0.1668,0.1809,0.1796,0.158,0.1878,0.19,0.1902,0.1722,0.1789,0.1872,0.1888
25,0.135332,0.1927,0.1962,0.195,0.158132,0.169964,0.183664,0.1814,0.160332,0.189,0.1913,0.192432,0.174,0.1804,0.189032,0.189932
26,0.1370279999999999,0.197064,0.1985,0.1958639999999999,0.160792,0.172928,0.1857279999999999,0.183992,0.1620639999999999,0.1903,0.1921,0.193964,0.1749,0.182792,0.190664,0.1908639999999999
27,0.139192,0.200992,0.2003,0.197896,0.163096,0.175596,0.187296,0.189984,0.1641,0.1926,0.1932,0.1953,0.176396,0.184996,0.1915,0.191796
28,0.141028,0.2051,0.203384,0.1996119999999999,0.165428,0.177428,0.1889,0.195328,0.166284,0.193428,0.1952519999999999,0.1996,0.1779,0.186384,0.192628,0.1934
29,0.14298,0.20806,0.2061,0.2034,0.168,0.17988,0.19068,0.197,0.1687,0.1942,0.19876,0.20096,0.1808,0.18796,0.19386,0.1951
30,0.145792,0.210092,0.206892,0.2048,0.1693,0.1816839999999999,0.1943,0.198992,0.171592,0.1952,0.2039,0.2031839999999999,0.182692,0.189384,0.195,0.1971919999999999
31,0.148448,0.2114,0.208524,0.2071,0.171524,0.184024,0.197296,0.202624,0.174124,0.201624,0.205624,0.2049,0.183872,0.191624,0.1964,0.1984
32,0.149968,0.2128,0.209056,0.2083,0.1737,0.1858,0.199456,0.2051,0.175856,0.2072,0.2073,0.206512,0.185856,0.193556,0.1974,0.200412
33,0.1526,0.2138,0.210088,0.2092,0.176064,0.188188,0.201376,0.2071879999999999,0.177476,0.211004,0.208676,0.2077,0.1882879999999999,0.1947,0.198088,0.203552
34,0.15524,0.2143,0.2123,0.21072,0.17782,0.1899,0.2032,0.2094,0.1792,0.2148199999999999,0.21142,0.2092,0.1904,0.196,0.1996399999999999,0.20564
35,0.1578079999999999,0.215452,0.2136,0.2118519999999999,0.179652,0.191404,0.205152,0.211004,0.1815,0.2171,0.213052,0.210652,0.1926,0.1972519999999999,0.201204,0.2084
36,0.160684,0.216768,0.215784,0.213584,0.182384,0.193584,0.206084,0.213284,0.1832,0.2188,0.214884,0.2118,0.1943,0.1985,0.204284,0.2102
37,0.162532,0.217916,0.217216,0.2178159999999999,0.183932,0.1948,0.2070159999999999,0.216716,0.185048,0.2206159999999999,0.2166,0.2128159999999999,0.1961159999999999,0.1997,0.2070159999999999,0.2138159999999999
38,0.1652,0.2188,0.219048,0.2187,0.186396,0.197192,0.208296,0.217848,0.1869,0.222348,0.218,0.2138,0.197248,0.201448,0.210348,0.216
39,0.16728,0.2204,0.2201,0.2208,0.18878,0.19888,0.2095,0.2204,0.1885,0.22328,0.2193,0.21488,0.199,0.2027,0.21208,0.21814
40,0.1692,0.221812,0.2219239999999999,0.2228,0.190212,0.199912,0.210712,0.222112,0.1905,0.2243,0.220512,0.2161,0.201612,0.2046,0.213612,0.220912
41,0.1714,0.2231,0.2234,0.2244439999999999,0.1932,0.201588,0.2118,0.2234439999999999,0.1924879999999999,0.225544,0.2219439999999999,0.2168,0.2035,0.208,0.2149,0.2227
42,0.175676,0.224052,0.226876,0.2268,0.194876,0.202776,0.2135,0.224576,0.194776,0.2261,0.223,0.2175,0.205576,0.2088,0.2168,0.2249
43,0.177632,0.224508,0.2284,0.228816,0.198316,0.204508,0.215008,0.225908,0.197756,0.2268,0.225,0.2183,0.2067,0.21,0.2188,0.2258
44,0.18004,0.2253,0.2292,0.2302,0.20062,0.20584,0.2166799999999999,0.22674,0.2009999999999999,0.2278,0.22574,0.2212999999999999,0.20788,0.2117,0.2207,0.22704
45,0.182416,0.227472,0.230816,0.2338,0.203044,0.207144,0.2188,0.228,0.203972,0.229,0.226372,0.2242,0.2089,0.213344,0.222488,0.228472
46,0.185604,0.228704,0.2318,0.2347,0.204504,0.208904,0.2216,0.2295,0.205804,0.231404,0.2288,0.226204,0.210804,0.215,0.225104,0.2302159999999999
47,0.189236,0.2307,0.2328,0.2352,0.206336,0.211672,0.2231,0.2311,0.20728,0.2331,0.2295,0.229,0.2122,0.216236,0.226736,0.233
48,0.1914,0.232,0.2364039999999999,0.236236,0.2088,0.213068,0.224268,0.232068,0.2092,0.234268,0.231868,0.2326679999999999,0.213868,0.218136,0.228868,0.2349679999999999
49,0.1934,0.2368,0.2394,0.2376,0.2106,0.2156,0.2257,0.2335,0.211,0.2352,0.2338,0.2363,0.2157,0.2207,0.2309,0.2367
50,0.196632,0.2401319999999999,0.241332,0.2386319999999999,0.2121,0.2194,0.2275919999999999,0.2348,0.212832,0.2365,0.2359319999999999,0.237832,0.217132,0.2224639999999999,0.2327639999999999,0.2381319999999999
