percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.041284,0.0,0.0,0.0,0.061066,0.06816,0.068398,0.0,0.084602,0.084201,0.085801,0.085206,0.084802,0.084602,0.084201,0.084602,0.084201,0.084502,0.084201,0.085802,0.0077,0.0,0.0,0.0,0.0089,0.0129,0.0098,0.0
1,0.049368,0.07762,0.0,0.0,0.065466,0.07076,0.0779,0.0774,0.091102,0.0893,0.090602,0.089802,0.0896,0.091102,0.0893,0.091102,0.0893,0.091204,0.0893,0.091204,0.020608,0.0119,0.0,0.0,0.0162,0.0177,0.0148,0.0121
2,0.0527039999999999,0.08138,0.0803439999999999,0.0782,0.0688,0.0731,0.080098,0.080844,0.095706,0.091903,0.095506,0.093712,0.0933,0.095706,0.091903,0.095915,0.091903,0.096503,0.091903,0.0963,0.049,0.0367,0.0333,0.031291,0.037529,0.0423,0.0505,0.0425349999999999
3,0.056236,0.08382,0.084548,0.085,0.072432,0.07742,0.0837,0.084092,0.098908,0.0955,0.097608,0.096504,0.096012,0.099124,0.0955,0.099704,0.0955,0.09952,0.0955,0.098416,0.058072,0.067256,0.056424,0.053556,0.063472,0.0667,0.067304,0.0704959999999999
4,0.0588,0.0882,0.0883,0.0877,0.075515,0.0805,0.0869,0.08724,0.1023,0.098,0.10031,0.1,0.098605,0.1023,0.098,0.1024,0.098,0.1021099999999999,0.098,0.1015,0.06208,0.0742,0.0743,0.0756,0.0683,0.07,0.072035,0.073045
5,0.0613,0.0919799999999999,0.0914,0.0902,0.077896,0.0832,0.0892,0.090576,0.1047,0.100006,0.1030119999999999,0.102306,0.101506,0.1047,0.100006,0.104712,0.100006,0.104,0.100006,0.103606,0.065,0.0754,0.0759,0.076694,0.0705,0.072,0.0739,0.0747
6,0.063388,0.0943,0.0962,0.096893,0.0799,0.08708,0.0924,0.0939,0.106514,0.103014,0.1058,0.105014,0.104307,0.1067,0.103014,0.106707,0.103014,0.105907,0.103014,0.105914,0.066776,0.0765,0.0771,0.0777,0.0719,0.07416,0.0759,0.0761
7,0.065972,0.0973,0.100296,0.103256,0.081964,0.0893,0.094228,0.0964,0.1086,0.105408,0.107408,0.1071,0.1062,0.108616,0.105408,0.108708,0.105408,0.107908,0.105408,0.107608,0.0687,0.0788,0.079704,0.079992,0.0732,0.0763,0.0777,0.0778
8,0.0683,0.10044,0.1030079999999999,0.1057,0.0841469999999999,0.09174,0.096094,0.0986,0.1105,0.1074089999999999,0.1093089999999999,0.109209,0.108709,0.1105,0.1074089999999999,0.1105,0.1074089999999999,0.109509,0.1074089999999999,0.1096,0.07,0.0804,0.081417,0.0838,0.074858,0.07752,0.078803,0.079341
9,0.0709,0.1029,0.1046,0.10669,0.0858,0.0937,0.09786,0.10038,0.11201,0.1094,0.11062,0.1103099999999999,0.1103099999999999,0.11212,0.1094,0.1122099999999999,0.1094,0.11062,0.1094,0.11071,0.0716,0.0813,0.0834,0.0879,0.0763,0.0788,0.0805,0.08119
