percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0209,0.1667189999999999,0.168,0.1707189999999999,0.023819,0.024638,0.028419,0.149057,0.2757,0.26446,0.2757,0.2757,0.27526,0.2757,0.27292,0.2757,0.2712199999999999,0.2757,0.26446,0.2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0282,0.1711,0.172338,0.1738,0.03129,0.0329,0.132546,0.1618379999999999,0.28106,0.26808,0.28106,0.28106,0.28106,0.28106,0.278,0.28106,0.2758,0.28106,0.26808,0.28106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0441699999999999,0.174614,0.174771,0.1749,0.095857,0.104157,0.1559839999999999,0.164957,0.2842,0.27266,0.2842,0.28408,0.2842,0.2842,0.28214,0.2842,0.279,0.2842,0.2733399999999999,0.2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.080804,0.1761,0.1783,0.178176,0.106976,0.121052,0.1670799999999999,0.1702,0.28994,0.27972,0.29076,0.29076,0.2906,0.28994,0.2844399999999999,0.28994,0.28202,0.28994,0.27962,0.28994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.09549,0.178395,0.179695,0.1799899999999999,0.12,0.15267,0.171585,0.173695,0.295,0.284,0.295,0.2954,0.2945,0.295,0.288,0.295,0.2839,0.295,0.2844,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.103728,0.1824,0.1827,0.183614,0.138654,0.158014,0.176412,0.181414,0.2973,0.28802,0.29738,0.29738,0.297,0.2973,0.29156,0.2973,0.288,0.2973,0.2884799999999999,0.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.109633,0.1859,0.185066,0.190699,0.146266,0.161199,0.180833,0.187966,0.3004,0.29096,0.3004,0.3003,0.29896,0.3004,0.29426,0.3004,0.2922,0.3004,0.29142,0.3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1142,0.1909519999999999,0.2022400000000001,0.2086,0.154352,0.16916,0.183704,0.191052,0.30284,0.29442,0.30284,0.30254,0.301,0.30284,0.297,0.30284,0.29546,0.30284,0.2936,0.30284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1207,0.211397,0.213613,0.210871,0.159142,0.177171,0.190297,0.192871,0.30456,0.29724,0.3048,0.30444,0.30322,0.30456,0.3011,0.30456,0.2996399999999999,0.30456,0.29586,0.30456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1254,0.2187899999999999,0.21889,0.23681,0.16507,0.1804899999999999,0.1923,0.19897,0.3064,0.3007,0.3064,0.3063,0.3054,0.3064,0.3041,0.3064,0.3029,0.3064,0.2989,0.3064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.1299179999999999,0.222253,0.238445,0.257136,0.170618,0.183918,0.1959,0.208718,0.3080799999999999,0.3025,0.3081,0.308,0.3078,0.3080799999999999,0.3063,0.3080799999999999,0.30484,0.3080799999999999,0.3014799999999999,0.3080799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.1366,0.2406,0.2532719999999999,0.2669759999999999,0.174384,0.186728,0.200284,0.220428,0.31096,0.30466,0.31096,0.3097,0.3094,0.31096,0.30846,0.31096,0.30726,0.31096,0.30476,0.31096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.142194,0.252347,0.263941,0.273482,0.177741,0.191147,0.206447,0.2286,0.31418,0.30794,0.3141,0.3133,0.31234,0.31418,0.31054,0.31418,0.3096399999999999,0.31418,0.30732,0.31418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.145866,0.261132,0.268532,0.281666,0.182532,0.194132,0.210798,0.231766,0.3171,0.3099,0.3171,0.3163,0.3147,0.3171,0.31372,0.3171,0.3124,0.3171,0.3108,0.3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.151885,0.26774,0.273,0.28557,0.18497,0.19787,0.21494,0.2422,0.3196,0.3137,0.3193,0.3183,0.3176,0.3196,0.3155,0.3196,0.3149,0.3196,0.3138,0.3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.15462,0.273812,0.282608,0.293104,0.1893,0.200508,0.224036,0.247816,0.3231799999999999,0.31576,0.3231799999999999,0.3214,0.31956,0.3231799999999999,0.3183,0.3231799999999999,0.317,0.3231799999999999,0.3155,0.3231799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.160123,0.2799,0.289623,0.295546,0.192723,0.204423,0.234346,0.2557689999999999,0.3263,0.31756,0.32606,0.32422,0.3227,0.3263,0.32086,0.3263,0.31926,0.3263,0.3177,0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1643,0.2829,0.292542,0.299842,0.196742,0.207742,0.2377,0.2643,0.33024,0.31992,0.3285,0.3268,0.32608,0.33024,0.32434,0.33024,0.32302,0.33024,0.3205,0.33024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.1678,0.2863,0.295783,0.3036,0.1999,0.211444,0.239361,0.271461,0.33422,0.322,0.3327,0.33072,0.32914,0.33422,0.32732,0.33422,0.3264,0.33422,0.32252,0.33422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.17238,0.29296,0.30288,0.30646,0.20374,0.2158,0.24206,0.2782799999999999,0.3399,0.3237,0.3366,0.3361,0.3338,0.3399,0.3317,0.3399,0.3318,0.3399,0.3251,0.3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.174298,0.2954,0.3066,0.3117,0.207599,0.2186,0.245299,0.280799,0.3423799999999999,0.3261799999999999,0.3416,0.34068,0.3375,0.3423799999999999,0.33668,0.3423799999999999,0.3362,0.34228,0.32784,0.34218,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.1772,0.2987,0.3094,0.319318,0.209718,0.2206179999999999,0.2496179999999999,0.2832,0.34498,0.32936,0.34422,0.3436,0.34328,0.34498,0.34038,0.34498,0.34004,0.34498,0.33086,0.3445,0.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.180837,0.300174,0.3116,0.322137,0.213274,0.224774,0.253311,0.286437,0.34802,0.33312,0.3478,0.34734,0.34642,0.34802,0.3437,0.34802,0.3421,0.34802,0.33352,0.3479,0.142937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.183468,0.301856,0.3145679999999999,0.324368,0.2151,0.228212,0.257356,0.2900359999999999,0.35,0.33682,0.3498,0.34952,0.3485399999999999,0.35,0.34572,0.35,0.34362,0.35,0.3369,0.34992,0.1596599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.187575,0.308375,0.31915,0.327425,0.217975,0.230925,0.262475,0.295125,0.3525,0.3403,0.3515,0.3514,0.3507,0.3525,0.3485,0.3526,0.3463,0.3526,0.3406,0.3523,0.1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.1914,0.311994,0.3228,0.330388,0.221588,0.234488,0.270788,0.2980879999999999,0.35436,0.34378,0.35408,0.35376,0.35356,0.35436,0.3516,0.35464,0.34978,0.35464,0.34378,0.3541,0.172594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.1965,0.314378,0.3256,0.3323,0.2242,0.239013,0.274926,0.300226,0.358,0.3485,0.35758,0.3564,0.3558,0.35804,0.35616,0.3582,0.35302,0.35844,0.34956,0.35794,0.177452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.198732,0.317032,0.328764,0.3368319999999999,0.226364,0.2442,0.2832,0.303664,0.3609,0.35274,0.36074,0.35956,0.35944,0.3609,0.35828,0.36094,0.35574,0.3610399999999999,0.3534,0.36084,0.181332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.201955,0.322302,0.330851,0.3397509999999999,0.2302,0.2491509999999999,0.2865,0.307951,0.36332,0.35796,0.36322,0.36234,0.36222,0.36332,0.3615,0.36332,0.36046,0.3635,0.3569799999999999,0.3634,0.186951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
