percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.074729,0.0,0.0,0.0,0.105758,0.112764,0.127361,0.0,0.168155,0.164595,0.167775,0.16741,0.165665,0.168155,0.164595,0.168155,0.164595,0.16783,0.164595,0.16763,0.182949,0.190845,0.188966,0.190413,0.190828,0.182949,0.190845,0.182949,0.190845,0.185366,0.190845,0.187049,0.119458,0.0,0.0,0.0,0.127461,0.135603,0.1412,0.0
1,0.0827,0.14439,0.148858,0.155558,0.113174,0.121774,0.140858,0.14469,0.17414,0.17164,0.17392,0.17401,0.17327,0.17414,0.17164,0.17414,0.17164,0.1745499999999999,0.17164,0.1745499999999999,0.193666,0.20233,0.1984,0.200632,0.2014,0.193666,0.20233,0.193666,0.20233,0.1941,0.20233,0.196164,0.1248899999999999,0.1522,0.156316,0.1595,0.13799,0.146916,0.149474,0.149358
2,0.088174,0.155305,0.158961,0.1590349999999999,0.121687,0.12987,0.1458829999999999,0.149387,0.18083,0.17699,0.18083,0.179,0.18103,0.18083,0.17699,0.1809,0.17699,0.18153,0.17699,0.181365,0.198449,0.207449,0.202149,0.204649,0.205398,0.198449,0.207449,0.198449,0.207449,0.1985,0.207449,0.201196,0.129674,0.154387,0.1586,0.163087,0.1439,0.150487,0.153,0.154161
3,0.0978,0.161116,0.163232,0.169964,0.126332,0.140832,0.152364,0.15446,0.18536,0.18254,0.18512,0.1849,0.1838,0.18536,0.18254,0.18612,0.18254,0.1866199999999999,0.18254,0.1854,0.2031,0.211564,0.206632,0.208332,0.211432,0.202828,0.211564,0.2031,0.211564,0.203228,0.211564,0.204832,0.13408,0.158916,0.162132,0.168116,0.147016,0.1527,0.154116,0.1565
4,0.101135,0.167405,0.1786,0.176345,0.13219,0.14579,0.16009,0.16109,0.1894,0.186125,0.1889,0.188075,0.18845,0.1894,0.186125,0.189625,0.186125,0.190325,0.186125,0.190325,0.2058,0.215915,0.2103,0.213315,0.215245,0.2058,0.215915,0.206,0.215915,0.2066,0.215915,0.207315,0.13839,0.16217,0.16709,0.171,0.150645,0.1539,0.1562,0.1596
5,0.10717,0.177774,0.181018,0.18157,0.1384,0.151148,0.164896,0.166448,0.19273,0.18896,0.1916,0.19033,0.19003,0.19273,0.18896,0.1928,0.18896,0.19409,0.18896,0.1932,0.2083,0.2180959999999999,0.213996,0.216896,0.217998,0.2083,0.2180959999999999,0.2093,0.2180959999999999,0.21,0.2180959999999999,0.2114899999999999,0.1406,0.1678,0.169222,0.1729,0.152974,0.156844,0.1588,0.1624
6,0.111006,0.186603,0.183942,0.193203,0.142809,0.158003,0.169003,0.180009,0.196825,0.190985,0.1943,0.192385,0.191485,0.196825,0.190985,0.196985,0.190985,0.197855,0.190985,0.196,0.2119,0.221,0.2168,0.219162,0.220781,0.2119,0.221,0.212262,0.221,0.2138,0.221,0.214281,0.1438,0.170203,0.172806,0.176,0.155706,0.159303,0.1615,0.166603
7,0.114596,0.189932,0.193292,0.196064,0.1445,0.16276,0.173132,0.184864,0.1994,0.1926,0.1972799999999999,0.19504,0.1944,0.19944,0.1926,0.1995,0.1926,0.20084,0.1926,0.19834,0.2158,0.223228,0.218364,0.2211,0.222792,0.2158,0.223228,0.2165639999999999,0.223228,0.216728,0.223228,0.2172,0.1475,0.173032,0.176696,0.179132,0.1581,0.160732,0.164632,0.1728
8,0.1194829999999999,0.194022,0.200183,0.1981,0.148661,0.166422,0.178361,0.190627,0.201785,0.195685,0.199395,0.19859,0.196995,0.201785,0.195685,0.20199,0.195685,0.202895,0.195685,0.20088,0.217447,0.2251,0.220347,0.222547,0.224847,0.217447,0.2251,0.2177,0.2251,0.217947,0.2251,0.2192,0.149522,0.176822,0.181822,0.18,0.160261,0.1625,0.167461,0.1764
9,0.12389,0.1963899999999999,0.20249,0.20088,0.1527099999999999,0.16909,0.18237,0.1928899999999999,0.20355,0.19855,0.201,0.20015,0.19915,0.20355,0.19855,0.2036,0.19855,0.2047,0.19855,0.20285,0.21956,0.2267,0.22266,0.2248,0.2267,0.21956,0.2267,0.22026,0.2267,0.22013,0.2267,0.22099,0.1518,0.1815,0.18419,0.1813,0.16199,0.16419,0.17147,0.1794899999999999
10,0.1276189999999999,0.1979189999999999,0.204138,0.2052189999999999,0.157919,0.172619,0.190319,0.1962,0.205915,0.200105,0.2033,0.201605,0.201205,0.205915,0.200105,0.2062,0.200105,0.2071,0.200105,0.2045,0.221613,0.228013,0.224513,0.226226,0.2283,0.221613,0.228013,0.2223,0.228013,0.222213,0.228013,0.2223,0.1536189999999999,0.185457,0.1867,0.186238,0.1636,0.165819,0.1737759999999999,0.1813
11,0.1307,0.200792,0.2058,0.210296,0.162148,0.1752,0.195344,0.19794,0.20848,0.20196,0.2046,0.2033,0.2026,0.20848,0.20196,0.20866,0.20196,0.20976,0.20196,0.20686,0.223496,0.2298,0.225996,0.2277,0.230096,0.223496,0.2298,0.2237,0.2298,0.2235,0.2298,0.223996,0.155248,0.1896,0.1892,0.191948,0.1651,0.167796,0.1775,0.1837
12,0.1343,0.2062,0.208377,0.213354,0.1649,0.177977,0.196854,0.200754,0.21063,0.203815,0.207015,0.2054,0.20453,0.21063,0.203815,0.210815,0.203815,0.2113,0.203815,0.209015,0.225479,0.2316,0.2272,0.229779,0.231158,0.2255,0.2316,0.225579,0.2316,0.2255,0.2316,0.225979,0.156977,0.1917309999999999,0.191877,0.194677,0.167077,0.170777,0.181977,0.186
13,0.137818,0.2093,0.211948,0.2159,0.1684,0.1798,0.1988,0.202706,0.21214,0.20627,0.20927,0.2071,0.2067,0.21214,0.20627,0.21261,0.20627,0.2136,0.20627,0.211,0.227262,0.2329,0.22871,0.230962,0.2324,0.227162,0.2329,0.2273,0.2329,0.2276,0.2329,0.227724,0.159106,0.1935,0.195,0.195806,0.1685,0.1728,0.185,0.188506
14,0.140535,0.2111,0.2161699999999999,0.218835,0.1703,0.1826,0.2006,0.2046,0.214825,0.207125,0.21105,0.2099,0.208025,0.214825,0.207125,0.214925,0.207125,0.2155,0.207125,0.213625,0.228445,0.234145,0.2302,0.232045,0.2333,0.228445,0.234145,0.228545,0.234145,0.22909,0.234145,0.2292,0.1615349999999999,0.194435,0.1969699999999999,0.1978,0.1701349999999999,0.1747,0.187135,0.190805
15,0.1419639999999999,0.2129,0.218464,0.2213,0.172264,0.1847639999999999,0.202564,0.206564,0.21648,0.20968,0.21328,0.2113,0.21058,0.21648,0.20968,0.2165,0.20968,0.21774,0.20968,0.2153,0.230328,0.2357,0.2316,0.233028,0.234128,0.230328,0.2357,0.2304,0.2357,0.2304,0.2357,0.230328,0.1635,0.1961,0.1993,0.1998279999999999,0.1717,0.177364,0.1894279999999999,0.1926
16,0.145486,0.216479,0.220686,0.2225929999999999,0.176272,0.1875929999999999,0.2044,0.2077,0.218935,0.2111,0.21477,0.213,0.21157,0.218935,0.2111,0.218935,0.2111,0.219235,0.2111,0.21717,0.2314,0.236511,0.232611,0.233711,0.235211,0.2314,0.236511,0.2314,0.236511,0.231522,0.236511,0.2313,0.1655,0.1974,0.2014,0.203872,0.1727,0.180393,0.1911,0.1948
