percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.071384,0.0,0.0,0.0,0.104048,0.120112,0.130432,0.0,0.1847,0.20238,0.20514,0.20584,0.20654,0.1847,0.20238,0.1896,0.20238,0.2005,0.20238,0.20582,0.1242,0.0,0.0,0.0,0.138896,0.146312,0.147436,0.0
1,0.079024,0.0,0.0,0.0,0.1112239999999999,0.1263,0.1381,0.1417,0.19698,0.21412,0.21156,0.21492,0.2166199999999999,0.19698,0.21412,0.1982,0.21412,0.2055199999999999,0.21412,0.21042,0.1304,0.0,0.0,0.0,0.1445479999999999,0.1486,0.1525719999999999,0.173844
2,0.083972,0.147272,0.1462,0.0,0.119172,0.129736,0.139816,0.146936,0.20273,0.22035,0.21596,0.2186,0.22033,0.2033,0.22035,0.20383,0.22035,0.213,0.22035,0.21486,0.135072,0.175008,0.1742,0.0,0.146836,0.151508,0.165836,0.177908
3,0.090536,0.149496,0.149348,0.1483,0.120896,0.1333,0.145296,0.148844,0.20672,0.2243399999999999,0.21974,0.2224,0.2239799999999999,0.2081,0.2243399999999999,0.20986,0.2243399999999999,0.2165,0.2243399999999999,0.21808,0.1373,0.178896,0.1763,0.1816,0.150048,0.155344,0.171448,0.179448
4,0.09638,0.1514,0.15256,0.15176,0.12476,0.13752,0.14846,0.15156,0.21225,0.2273,0.2234499999999999,0.22505,0.2271,0.21265,0.2273,0.2133999999999999,0.2273,0.219,0.2273,0.22095,0.14196,0.18,0.18016,0.1839,0.15198,0.1583,0.1741,0.1804
5,0.100816,0.1532,0.154372,0.157872,0.1283,0.141,0.152048,0.1538,0.21516,0.23082,0.22662,0.22962,0.2318,0.21552,0.23082,0.21706,0.23082,0.22126,0.23082,0.22516,0.145372,0.1807,0.181572,0.184672,0.1549,0.16,0.176,0.1812
6,0.105072,0.155184,0.1635,0.169236,0.130884,0.1427,0.154984,0.1557359999999999,0.21824,0.23354,0.23015,0.23191,0.23421,0.21854,0.23354,0.22004,0.23354,0.2238699999999999,0.23354,0.2281699999999999,0.1474,0.1813,0.1855,0.185684,0.1569,0.163684,0.178652,0.182084
7,0.108596,0.160692,0.168492,0.171896,0.13428,0.1443,0.1569,0.1589,0.22138,0.23686,0.2325,0.23578,0.2369,0.22188,0.23686,0.2231,0.23686,0.22698,0.23686,0.2296,0.149684,0.182696,0.187992,0.188196,0.1597,0.166596,0.1805,0.183096
8,0.1125,0.167948,0.1728,0.1762,0.137616,0.146616,0.1587,0.159808,0.22379,0.23968,0.2346899999999999,0.23829,0.23989,0.2239,0.23968,0.22517,0.23968,0.2291899999999999,0.23968,0.2315,0.1516,0.184108,0.189808,0.1901,0.1616159999999999,0.1692,0.1813,0.184708
9,0.115,0.17086,0.1745,0.1813199999999999,0.1407,0.1494,0.16022,0.16152,0.2259,0.2411,0.2372,0.2406,0.2409,0.226,0.2411,0.2271,0.2411,0.2306,0.2411,0.2336,0.1539,0.18522,0.1907,0.19182,0.1643,0.17102,0.1829,0.1861199999999999
10,0.116732,0.1733,0.178164,0.182732,0.143,0.1517,0.161932,0.164532,0.2281,0.24301,0.23911,0.2421,0.24262,0.22811,0.24301,0.22891,0.24301,0.23231,0.24301,0.2358,0.156,0.186864,0.1918,0.1934,0.1666,0.1731,0.1839,0.1873
11,0.120944,0.1749,0.180144,0.184244,0.145644,0.153844,0.1645,0.166832,0.2295,0.24442,0.24124,0.2435,0.24468,0.2296,0.24442,0.23032,0.24442,0.2342,0.24442,0.23754,0.1578,0.1888,0.193644,0.1945,0.1688,0.176044,0.1849319999999999,0.188
12,0.123456,0.1766,0.184556,0.185256,0.147656,0.156124,0.1655,0.170556,0.23086,0.24569,0.24276,0.24536,0.24623,0.23146,0.24569,0.23213,0.24569,0.2354,0.24569,0.239,0.160056,0.191112,0.1951,0.195512,0.170256,0.1782,0.186256,0.189256
13,0.1267,0.1793,0.186668,0.1863,0.1497679999999999,0.158336,0.167604,0.1729,0.23284,0.24714,0.2444,0.2472,0.24802,0.23308,0.24714,0.23364,0.24714,0.2365799999999999,0.24714,0.2406,0.1623,0.1933,0.196136,0.197968,0.1719679999999999,0.179968,0.1874,0.190168
14,0.1293399999999999,0.18206,0.18878,0.1874,0.15316,0.16068,0.16956,0.17588,0.23435,0.24895,0.24555,0.2484,0.24955,0.23475,0.24895,0.2353,0.24895,0.23835,0.24895,0.24145,0.16366,0.1953,0.1969,0.1991,0.1733,0.1814,0.1885,0.1908
15,0.1312,0.1832919999999999,0.1899,0.1883,0.1551,0.162292,0.1716,0.178784,0.23576,0.2506,0.24646,0.2495,0.2507,0.2359,0.2506,0.2364,0.2506,0.24006,0.2506,0.2434,0.165192,0.196692,0.1977,0.200392,0.174484,0.1827919999999999,0.1898,0.1914
16,0.133604,0.184608,0.191104,0.1901,0.1579,0.1654,0.1736,0.180904,0.2378,0.25177,0.2473,0.25087,0.2523,0.23807,0.25177,0.2383,0.25177,0.2415,0.25177,0.2445,0.1672,0.197704,0.1993,0.201404,0.176004,0.184504,0.190704,0.1928
