percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.07714,0.0,0.0,0.0,0.11736,0.12846,0.1394,0.0,0.178473,0.178473,0.178473,0.178473,0.178473,0.178473,0.178473,0.178473,0.178473,0.178473,0.178473,0.178473,0.203396,0.209681,0.205894,0.2069,0.209681,0.203396,0.209681,0.203396,0.209681,0.203396,0.209681,0.204694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.09362,0.0,0.0,0.0,0.12316,0.1338,0.14478,0.15234,0.193378,0.192846,0.194434,0.194112,0.193456,0.193378,0.192846,0.193378,0.192846,0.193678,0.192846,0.194134,0.210594,0.215696,0.212394,0.213594,0.214594,0.210594,0.215696,0.210594,0.215696,0.210594,0.215696,0.2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1018,0.1630599999999999,0.0,0.0,0.12956,0.13888,0.15218,0.1572599999999999,0.198617,0.1987169999999999,0.198817,0.198968,0.1989,0.198617,0.1987169999999999,0.198617,0.1987169999999999,0.198617,0.1987169999999999,0.198817,0.214197,0.220697,0.216988,0.218785,0.219891,0.214197,0.220697,0.214197,0.220697,0.214297,0.220697,0.215188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1087,0.16844,0.1693,0.16318,0.135,0.144,0.15558,0.16164,0.202756,0.203656,0.2039,0.204656,0.203924,0.202756,0.203656,0.202756,0.203656,0.202756,0.203656,0.202924,0.21948,0.2241,0.2212,0.2234,0.224388,0.21948,0.2241,0.21948,0.2241,0.219792,0.2241,0.2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1124,0.1711,0.1715,0.1696,0.1386,0.147,0.1598,0.1698,0.20689,0.20718,0.2064,0.207795,0.2076,0.20689,0.20718,0.20689,0.20718,0.206695,0.20718,0.20608,0.224095,0.2273,0.225195,0.22629,0.22719,0.224095,0.2273,0.224095,0.2273,0.224385,0.2273,0.2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1175399999999999,0.17506,0.17312,0.1769,0.14162,0.15046,0.16276,0.17596,0.208434,0.208902,0.208568,0.209368,0.2092,0.208434,0.208902,0.208434,0.208902,0.208734,0.208902,0.2084,0.227194,0.230582,0.2281879999999999,0.229494,0.23,0.227194,0.230582,0.227194,0.230582,0.2278,0.230582,0.2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.12312,0.17722,0.17532,0.18206,0.1440799999999999,0.1538199999999999,0.1649,0.1783199999999999,0.2112,0.210073,0.2106,0.211,0.210373,0.2112,0.210073,0.2112,0.210073,0.211038,0.210073,0.210673,0.229993,0.233493,0.231079,0.231593,0.2328,0.229993,0.233493,0.229993,0.233493,0.2306,0.233493,0.2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.12718,0.17868,0.18314,0.18388,0.14688,0.15694,0.1698599999999999,0.18058,0.213812,0.2119,0.212912,0.2129,0.212636,0.213812,0.2119,0.213812,0.2119,0.213812,0.2119,0.213112,0.232592,0.235392,0.233884,0.234,0.2349,0.232592,0.235392,0.232592,0.235392,0.233184,0.235392,0.2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.13064,0.18084,0.186,0.18474,0.14954,0.15944,0.17378,0.18254,0.2161509999999999,0.214151,0.2159,0.2149019999999999,0.2151,0.2161509999999999,0.214151,0.2161509999999999,0.214151,0.216251,0.214151,0.215951,0.2349909999999999,0.2375,0.2354,0.236,0.2372,0.2349909999999999,0.2375,0.2349909999999999,0.2375,0.235282,0.2375,0.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1342,0.1869,0.1899,0.1902,0.1523,0.1635,0.1784,0.1871,0.2192899999999999,0.21666,0.21819,0.21719,0.21739,0.2192899999999999,0.21666,0.2192899999999999,0.21666,0.2192,0.21666,0.21819,0.23729,0.2408,0.23789,0.2384899999999999,0.24009,0.23729,0.2408,0.23729,0.2408,0.2374899999999999,0.2408,0.2374899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
