percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivmean10,ivmean1080,ivmean120,ivmean150,ivmean180,ivmean20,ivmean270,ivmean30,ivmean360,ivmean60,ivmean720,ivmean90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.051659,0.1151,0.116559,0.117159,0.076,0.089313,0.1055,0.110759,0.086126,0.079684,0.0852,0.083921,0.0813049999999999,0.086126,0.079684,0.086747,0.079684,0.086747,0.079684,0.085521,0.118826,0.134021,0.128763,0.130121,0.1329,0.1207,0.134021,0.121121,0.134021,0.126284,0.134021,0.129963,0.119814,0.13049,0.12289,0.1256,0.1281759999999999,0.1200379999999999,0.13049,0.120814,0.13049,0.1283,0.13049,0.131304,0.057859,0.0718,0.072659,0.0741,0.0627,0.0649,0.067,0.069859
1,0.0595,0.1174,0.118,0.120618,0.081772,0.093936,0.109936,0.114,0.094994,0.086184,0.092742,0.0907,0.0891,0.094994,0.086184,0.0956,0.086184,0.094742,0.086184,0.09491,0.125942,0.1366,0.1369,0.135884,0.1355,0.126442,0.1366,0.127542,0.1366,0.1327,0.1366,0.135242,0.126176,0.144208,0.138552,0.1357,0.137028,0.127104,0.144208,0.1276,0.144208,0.135352,0.144208,0.1393,0.0607,0.072718,0.0741,0.0753,0.065918,0.066818,0.070318,0.0721
2,0.0652539999999999,0.1182,0.1203,0.122377,0.087477,0.098854,0.1117,0.115577,0.102326,0.091426,0.0981,0.096089,0.0939,0.102326,0.091426,0.103463,0.091426,0.102215,0.091426,0.100226,0.1297,0.138563,0.1397,0.1395,0.1375,0.1301,0.138563,0.131163,0.138563,0.136263,0.138563,0.140152,0.130328,0.150314,0.14617,0.145756,0.1470419999999999,0.130828,0.150314,0.1316419999999999,0.150314,0.139314,0.150314,0.144314,0.0632,0.0736,0.0748,0.0757,0.0673,0.068877,0.0729,0.0732
3,0.069572,0.1189,0.1219,0.1232,0.090236,0.102544,0.1135,0.1166,0.1093679999999999,0.094652,0.102384,0.099384,0.097584,0.1093679999999999,0.094652,0.1097,0.094652,0.1089,0.094652,0.105584,0.132668,0.140784,0.1423,0.1414,0.139484,0.133,0.140784,0.1338,0.140784,0.138684,0.140784,0.1425,0.133452,0.1546519999999999,0.1535,0.153852,0.1542,0.133752,0.1546519999999999,0.1347,0.1546519999999999,0.1419,0.1546519999999999,0.148052,0.0646,0.0749,0.0754,0.076,0.0685,0.0705,0.0741,0.074636
4,0.072895,0.1202,0.1234,0.1238,0.0931,0.105295,0.1148,0.1179,0.114,0.098605,0.105615,0.1019,0.0997,0.113905,0.098605,0.114,0.098605,0.1133,0.098605,0.1105,0.135105,0.1425,0.144305,0.142505,0.142005,0.1355,0.1425,0.136205,0.1425,0.1405,0.1425,0.1445,0.1354,0.15889,0.15678,0.15919,0.15819,0.1356899999999999,0.15889,0.13729,0.15889,0.144,0.15889,0.15069,0.066095,0.075695,0.0763,0.0762,0.069795,0.0719,0.0749,0.0755
5,0.075954,0.1224,0.1242,0.124754,0.0962539999999999,0.1067,0.1158,0.1188,0.1179,0.101052,0.109226,0.104278,0.1017,0.1179,0.101052,0.1180259999999999,0.101052,0.1168,0.101052,0.1138,0.1369,0.1440519999999999,0.145826,0.144326,0.144226,0.136926,0.1440519999999999,0.138026,0.1440519999999999,0.1422,0.1440519999999999,0.1459,0.137328,0.16364,0.1597,0.1623,0.161728,0.138028,0.16364,0.139,0.16364,0.145928,0.16364,0.1538,0.067454,0.0762,0.0768539999999999,0.0767,0.0715539999999999,0.0731,0.0758,0.0763
6,0.078613,0.1238,0.125,0.1257,0.0983,0.108013,0.116913,0.12,0.1197,0.103,0.112447,0.106947,0.103347,0.119847,0.103,0.120247,0.103,0.118647,0.103,0.1164,0.138647,0.1454,0.1474,0.145647,0.145747,0.139,0.1454,0.140047,0.1454,0.1436,0.1454,0.147247,0.139266,0.1681659999999999,0.161966,0.165,0.167066,0.1398,0.1681659999999999,0.1406,0.1681659999999999,0.1476,0.1681659999999999,0.1561,0.0686,0.0768,0.0773,0.0781,0.073,0.074313,0.0767,0.0771
7,0.081372,0.1249,0.1259,0.127,0.101172,0.109872,0.118172,0.1211,0.122236,0.104768,0.114368,0.109936,0.106268,0.1223,0.104768,0.1226,0.104768,0.120768,0.104768,0.1180679999999999,0.1402,0.1467,0.149,0.1472679999999999,0.1472,0.1405,0.1467,0.1415,0.1467,0.1449679999999999,0.1467,0.1487,0.1409,0.171704,0.1642,0.1683,0.170808,0.141104,0.171704,0.142104,0.171704,0.1495,0.171704,0.157704,0.069872,0.077872,0.0782,0.0797,0.0738,0.075772,0.0775,0.0777
8,0.083731,0.1255,0.1267,0.1288,0.1033,0.1111,0.1198,0.1223,0.124489,0.106767,0.1165,0.1124,0.1094,0.1245,0.106767,0.1245,0.106767,0.122889,0.106767,0.119789,0.142,0.1479,0.1504,0.1491,0.1488,0.1424,0.1479,0.1429,0.1479,0.1463,0.1479,0.150089,0.1422,0.173542,0.166984,0.171184,0.173742,0.1425,0.173542,0.1439,0.173542,0.150642,0.173542,0.1597,0.0711,0.0792,0.0803,0.0811,0.075,0.0773,0.078531,0.078531
9,0.086,0.12659,0.12759,0.1303,0.10509,0.11229,0.12059,0.124,0.12581,0.1091,0.1182,0.1146099999999999,0.11151,0.126,0.1091,0.12621,0.1091,0.12442,0.1091,0.1215,0.14351,0.14921,0.15171,0.15091,0.1503,0.14371,0.14921,0.1439,0.14921,0.1474,0.14921,0.1512,0.1439,0.1756,0.16946,0.17428,0.1761599999999999,0.14468,0.1756,0.14558,0.1756,0.1522,0.1756,0.16178,0.072,0.0806,0.0813,0.0825,0.0757,0.0781,0.0794,0.0802
