percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.057905,0.0,0.0,0.0,0.077634,0.0861239999999999,0.101462,0.103191,0.165971,0.1740529999999999,0.175751,0.176271,0.176532,0.167704,0.1740529999999999,0.167704,0.1740529999999999,0.172555,0.1740529999999999,0.171406,0.099062,0.0,0.0,0.0,0.110924,0.116862,0.128481,0.130043
1,0.0657,0.108624,0.0,0.0,0.0848,0.096224,0.108634,0.1089,0.178712,0.183316,0.186714,0.186912,0.186712,0.179312,0.183316,0.180814,0.183316,0.182704,0.183316,0.183504,0.1078819999999999,0.129962,0.0,0.0,0.11731,0.122424,0.1311,0.1317
2,0.074186,0.115829,0.113615,0.0,0.090529,0.0994859999999999,0.111543,0.1139,0.188953,0.1934529999999999,0.1943649999999999,0.196953,0.196212,0.189659,0.1934529999999999,0.190777,0.1934529999999999,0.192,0.1934529999999999,0.193353,0.114215,0.1356,0.133243,0.0,0.122543,0.1252,0.132843,0.134586
3,0.0780199999999999,0.118,0.1172,0.120824,0.0958439999999999,0.103848,0.114824,0.118792,0.193832,0.202216,0.199504,0.201708,0.200828,0.19512,0.202216,0.195716,0.202216,0.198028,0.202216,0.2002199999999999,0.1181239999999999,0.1384,0.138044,0.1372119999999999,0.126024,0.130472,0.134848,0.136824
4,0.085305,0.11941,0.12311,0.123505,0.102315,0.108005,0.119905,0.1229099999999999,0.20093,0.206165,0.204065,0.2062,0.206755,0.200955,0.206165,0.20161,0.206165,0.2035549999999999,0.206165,0.2046,0.121045,0.141915,0.143505,0.144705,0.130605,0.133505,0.136305,0.13971
5,0.089886,0.126188,0.124986,0.1254,0.1063,0.112286,0.122186,0.124886,0.204506,0.2108,0.210836,0.2123239999999999,0.212212,0.2055179999999999,0.2108,0.2068,0.2108,0.2087,0.2108,0.212212,0.1254,0.143886,0.1459,0.146258,0.1339,0.136686,0.1414019999999999,0.142186
6,0.093101,0.129667,0.128936,0.1305,0.110934,0.1208,0.1262,0.126534,0.209328,0.215414,0.217614,0.217957,0.217828,0.210299,0.215414,0.212314,0.215414,0.214457,0.215414,0.216256,0.1281,0.1475,0.147667,0.1489,0.136067,0.140034,0.145001,0.145667
7,0.097048,0.132048,0.136788,0.1371,0.116196,0.1247359999999999,0.133744,0.1338,0.215524,0.220216,0.223108,0.224408,0.223024,0.215524,0.220216,0.217816,0.220216,0.218108,0.220216,0.22214,0.131348,0.1494,0.151044,0.151,0.139248,0.143748,0.147696,0.148948
8,0.1,0.139819,0.1416,0.1376,0.121529,0.1294,0.141429,0.138729,0.222477,0.227959,0.230418,0.2306,0.22998,0.2226,0.227959,0.2231949999999999,0.227959,0.225072,0.227959,0.229218,0.1338,0.151016,0.153129,0.152316,0.141829,0.147329,0.1536,0.150958
9,0.1038,0.14691,0.14401,0.14358,0.12561,0.13221,0.14651,0.14191,0.22732,0.2347199999999999,0.23837,0.23825,0.23705,0.22755,0.2347199999999999,0.22851,0.2347199999999999,0.23062,0.2347199999999999,0.23543,0.13551,0.15511,0.15523,0.15601,0.14461,0.1489,0.15521,0.15542
