percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.087251,0.0,0.0,0.0,0.133779,0.147744,0.1605929999999999,0.155293,0.155293,0.0,0.0,0.0,0.174393,0.182093,0.2036929999999999,0.201279
1,0.1037339999999999,0.1656719999999999,0.172944,0.176972,0.143058,0.1579,0.16453,0.1661,0.17093,0.223472,0.224186,0.231172,0.18676,0.198144,0.214872,0.216086
2,0.116974,0.1858,0.186879,0.1845,0.151079,0.1655,0.1727739999999999,0.181979,0.184579,0.2316689999999999,0.237379,0.235679,0.197174,0.209258,0.220937,0.223016
3,0.1273,0.196,0.209316,0.212816,0.156,0.171472,0.1975599999999999,0.1994,0.192936,0.241516,0.241972,0.242544,0.207632,0.215704,0.2304,0.230172
4,0.1373,0.2227299999999999,0.224465,0.22328,0.1617299999999999,0.1769649999999999,0.21484,0.2199,0.19943,0.2469299999999999,0.2480649999999999,0.254965,0.215065,0.223495,0.2356649999999999,0.24653
5,0.1432,0.2490959999999999,0.2459,0.2557899999999999,0.167416,0.1826,0.235258,0.2334379999999999,0.2067739999999999,0.253358,0.256316,0.2790479999999999,0.2201,0.2317,0.242058,0.252358
6,0.1503,0.261851,0.279,0.286257,0.175753,0.196202,0.248151,0.244661,0.211351,0.2595,0.274302,0.2868,0.2258,0.243404,0.249851,0.2556
7,0.156532,0.2715639999999999,0.2969,0.295844,0.181844,0.2083,0.2535,0.261884,0.217864,0.265676,0.286544,0.304444,0.2322,0.25102,0.262708,0.26132
8,0.162,0.2909,0.302911,0.3106,0.188685,0.217974,0.258711,0.272922,0.2249739999999999,0.280459,0.2991,0.320237,0.2422,0.258337,0.269137,0.2682
9,0.1687,0.3013,0.31043,0.32188,0.19443,0.224,0.2624,0.2878,0.23043,0.2903,0.30923,0.3247299999999999,0.2482,0.26153,0.27303,0.27446
10,0.1728,0.307623,0.316761,0.327,0.203223,0.228107,0.266823,0.300023,0.2358,0.3009,0.322223,0.331723,0.254146,0.2654,0.2757,0.2809
11,0.17798,0.317432,0.3292,0.3308,0.210116,0.235032,0.274464,0.312,0.240648,0.308116,0.329112,0.334416,0.259,0.2694319999999999,0.279532,0.287448
12,0.182518,0.322409,0.3364089999999999,0.3348,0.219436,0.241836,0.280236,0.316509,0.2447,0.319109,0.3349089999999999,0.3356,0.263609,0.2736,0.282827,0.298963
13,0.187002,0.3299,0.340802,0.3386,0.2303,0.252902,0.288702,0.32011,0.249,0.327,0.3378,0.337402,0.268812,0.2771,0.290104,0.310502
14,0.19249,0.333595,0.3453,0.3446,0.23659,0.2591,0.2998949999999999,0.324895,0.2536,0.336095,0.3424,0.3392949999999999,0.27479,0.281695,0.29629,0.3148
