percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.059174,0.1491,0.1586,0.1596,0.073473,0.076637,0.096246,0.1322,0.131627,0.143181,0.143027,0.143235,0.142808,0.132459,0.143181,0.135127,0.143181,0.1399429999999999,0.143181,0.144027,0.0621,0.160555,0.185782,0.189255,0.073314,0.074537,0.078082,0.107889
1,0.0695819999999999,0.154482,0.163328,0.163228,0.0836,0.098046,0.1233,0.141938,0.13937,0.1494,0.151954,0.149862,0.1493,0.1396,0.1494,0.1419,0.1494,0.1485159999999999,0.1494,0.153208,0.0786,0.179256,0.1893,0.1963,0.079174,0.08122,0.114094,0.152782
2,0.077219,0.1573,0.165346,0.164973,0.093857,0.106646,0.132338,0.146,0.1477,0.154881,0.158224,0.157086,0.155381,0.147781,0.154881,0.148581,0.154881,0.1540429999999999,0.154881,0.158724,0.0884,0.1892,0.193473,0.1986,0.10043,0.109273,0.148017,0.168392
3,0.08132,0.159528,0.166264,0.1668,0.1011,0.112264,0.135648,0.1484,0.152508,0.1583,0.1618,0.160124,0.159432,0.1525159999999999,0.1583,0.1530159999999999,0.1583,0.1581159999999999,0.1583,0.1616,0.1111959999999999,0.1912,0.197492,0.2014,0.1206479999999999,0.135796,0.160092,0.1823199999999999
4,0.086755,0.1622,0.16751,0.169755,0.105755,0.11631,0.14183,0.150255,0.15797,0.16057,0.164735,0.1639,0.1624,0.15797,0.16057,0.15847,0.16057,0.161935,0.16057,0.16444,0.12845,0.194985,0.201,0.2027,0.14544,0.156195,0.175455,0.188485
5,0.091146,0.164046,0.168638,0.1717,0.109746,0.120692,0.146992,0.1528,0.161724,0.1635,0.1669,0.166148,0.1645619999999999,0.1618619999999999,0.1635,0.161924,0.1635,0.165562,0.1635,0.1666619999999999,0.136646,0.198446,0.203292,0.204346,0.155192,0.167346,0.179084,0.195346
6,0.094148,0.1654739999999999,0.170011,0.1742,0.1141,0.126759,0.150011,0.155311,0.165989,0.166512,0.1688889999999999,0.1678889999999999,0.1676889999999999,0.1662,0.166512,0.1666889999999999,0.166512,0.168,0.166512,0.1688,0.146911,0.2,0.2051,0.2055,0.163522,0.171948,0.182411,0.1985
7,0.098928,0.167328,0.171556,0.1754,0.1176,0.131156,0.1537,0.1584,0.168916,0.168416,0.171516,0.170432,0.1702,0.169,0.168416,0.1695,0.168416,0.1697,0.168416,0.170948,0.151184,0.2014,0.206228,0.208028,0.169856,0.176112,0.186728,0.1998
8,0.102719,0.1692,0.1735189999999999,0.1764,0.120838,0.134795,0.1551,0.1609189999999999,0.171329,0.1704,0.1732,0.1724,0.171929,0.171543,0.1704,0.1721,0.1704,0.1724429999999999,0.1704,0.173786,0.156557,0.2035189999999999,0.2071,0.2089,0.1742189999999999,0.1795189999999999,0.1921,0.2009
9,0.10531,0.17041,0.17441,0.17761,0.12591,0.13831,0.1567,0.16311,0.17337,0.17231,0.175,0.17464,0.17407,0.17367,0.17231,0.17454,0.17231,0.1743,0.17231,0.17554,0.16061,0.20541,0.20851,0.2099,0.17914,0.1839,0.1971,0.2017199999999999
