percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.070242,0.149536,0.0,0.0,0.098442,0.115804,0.130298,0.143752,0.169811,0.169422,0.16997,0.172917,0.171735,0.169811,0.169422,0.1738,0.169422,0.166841,0.169422,0.172294,0.183388,0.205963,0.199983,0.203868,0.209421,0.186504,0.205963,0.190189,0.205963,0.1914209999999999,0.205963,0.201863,0.114084,0.137294,0.0,0.0,0.121368,0.130984,0.133384,0.137768
1,0.07992,0.153884,0.159684,0.161668,0.109868,0.125,0.143236,0.155,0.183252,0.180088,0.180646,0.181922,0.1829879999999999,0.1852879999999999,0.180088,0.186694,0.180088,0.18427,0.180088,0.18164,0.200578,0.2175419999999999,0.21691,0.217442,0.219084,0.2018,0.2175419999999999,0.204004,0.2175419999999999,0.204142,0.2175419999999999,0.2172,0.120484,0.145384,0.144584,0.145052,0.1319,0.139484,0.144584,0.145384
2,0.088,0.1598079999999999,0.162752,0.1638,0.1174,0.132278,0.149326,0.157126,0.190164,0.1854229999999999,0.189682,0.188341,0.188382,0.191587,0.1854229999999999,0.193682,0.1854229999999999,0.1904,0.1854229999999999,0.1896,0.2123,0.223426,0.224989,0.227063,0.224989,0.2137629999999999,0.223426,0.214863,0.223426,0.2144,0.223426,0.223689,0.1248,0.151052,0.159126,0.1574,0.137504,0.1434,0.1475,0.149226
3,0.094768,0.1633679999999999,0.1657,0.165368,0.124268,0.1363359999999999,0.1538,0.1595359999999999,0.197092,0.1912879999999999,0.195188,0.1955,0.194752,0.1981639999999999,0.1912879999999999,0.198964,0.1912879999999999,0.196264,0.1912879999999999,0.1953,0.217468,0.2283,0.2296679999999999,0.232152,0.230152,0.219,0.2283,0.221188,0.2283,0.2208,0.2283,0.229352,0.130204,0.1603679999999999,0.161668,0.1598,0.141168,0.146668,0.152804,0.1555
4,0.10031,0.16521,0.16711,0.16851,0.1293,0.1392,0.15621,0.16141,0.20058,0.196335,0.1989,0.199105,0.198805,0.2022,0.196335,0.20297,0.196335,0.201135,0.196335,0.199335,0.2234,0.232725,0.2327,0.234905,0.234905,0.224505,0.232725,0.226025,0.232725,0.225925,0.232725,0.232405,0.1344199999999999,0.1633,0.16571,0.1663,0.14443,0.1485,0.1579,0.16101
5,0.106552,0.167652,0.169204,0.171404,0.132252,0.1415519999999999,0.1592,0.1631,0.204082,0.1986,0.202682,0.202782,0.2018,0.204546,0.1986,0.2054,0.1986,0.204,0.1986,0.2038,0.2287,0.2365,0.236326,0.237452,0.2377,0.2287259999999999,0.2365,0.231126,0.2365,0.2306,0.2365,0.235226,0.138208,0.1677,0.169552,0.169752,0.1476,0.1507,0.160752,0.164952
6,0.111382,0.1695,0.172088,0.175894,0.135788,0.145088,0.161794,0.165188,0.206629,0.2024,0.2046,0.204716,0.2039,0.207229,0.2024,0.2075,0.2024,0.206629,0.2024,0.206429,0.232041,0.239441,0.238694,0.2398,0.240288,0.232347,0.239441,0.234394,0.239441,0.2348,0.239441,0.2376,0.1413,0.1699,0.171594,0.1723,0.15,0.1538,0.1632,0.167588
7,0.11598,0.171236,0.174736,0.178336,0.139636,0.1475,0.164536,0.1668,0.208228,0.204252,0.207076,0.207076,0.206052,0.20918,0.204252,0.210152,0.204252,0.2083,0.204252,0.2078,0.234936,0.242,0.2406,0.242068,0.2427679999999999,0.235272,0.242,0.2366359999999999,0.242,0.2374679999999999,0.242,0.240168,0.143736,0.172636,0.174,0.173736,0.152436,0.158108,0.1658,0.171136
8,0.1196779999999999,0.1741,0.177378,0.181278,0.1419,0.1504,0.1663,0.1679,0.2112689999999999,0.206623,0.2094,0.208746,0.2084,0.212146,0.206623,0.2132,0.206623,0.211192,0.206623,0.210423,0.2376889999999999,0.243878,0.2427889999999999,0.243389,0.2447,0.237789,0.243878,0.2391889999999999,0.243878,0.240378,0.243878,0.2427889999999999,0.146178,0.1745,0.1755,0.1748,0.1556,0.1611,0.1684,0.173978
9,0.12238,0.17704,0.17982,0.18352,0.14452,0.153,0.1674,0.1701,0.21452,0.20877,0.21167,0.21101,0.2106,0.21564,0.20877,0.21624,0.20877,0.21458,0.20877,0.2127,0.23992,0.24541,0.2451,0.24533,0.24691,0.2401,0.24541,0.24121,0.24541,0.243,0.24541,0.24522,0.1486,0.17572,0.17644,0.1758,0.15782,0.1634,0.171,0.1763
10,0.124662,0.181,0.1828,0.186324,0.146862,0.155962,0.1694,0.1723,0.2171169999999999,0.2118169999999999,0.214168,0.214451,0.213334,0.2178169999999999,0.2118169999999999,0.218417,0.2118169999999999,0.217234,0.2118169999999999,0.2157,0.242562,0.247731,0.2478,0.247631,0.2493,0.2427,0.247731,0.243424,0.247731,0.245131,0.247731,0.247831,0.150924,0.177662,0.177162,0.1769,0.160562,0.1661,0.173562,0.1772
11,0.1274,0.1832119999999999,0.1856119999999999,0.189404,0.1486,0.1581079999999999,0.1712,0.1759,0.218864,0.2135,0.216364,0.216964,0.2157639999999999,0.220192,0.2135,0.220792,0.2135,0.218964,0.2135,0.2176,0.2447,0.2502,0.250452,0.249752,0.251052,0.244752,0.2502,0.2454,0.2502,0.247852,0.2502,0.250052,0.1533,0.1791,0.1784,0.179304,0.163404,0.168,0.1759,0.178304
12,0.1302,0.184946,0.1882,0.1914,0.151292,0.160938,0.172946,0.1795,0.221722,0.2156,0.2195,0.219222,0.2174,0.2221,0.2156,0.2225,0.2156,0.221322,0.2156,0.2203,0.247573,0.2523,0.252673,0.251973,0.253319,0.247673,0.2523,0.248146,0.2523,0.250273,0.2523,0.252273,0.1561,0.180646,0.180192,0.180846,0.1652,0.169846,0.177446,0.1796
13,0.1324,0.186288,0.190388,0.1938,0.1532,0.163864,0.174588,0.1821,0.223516,0.217158,0.222,0.220658,0.2188,0.223958,0.217158,0.225016,0.217158,0.2237,0.217158,0.222358,0.25,0.2541,0.2559,0.254694,0.255094,0.249994,0.2541,0.250294,0.2541,0.2519,0.2541,0.254694,0.1583,0.1821,0.182088,0.1845,0.1666,0.1715,0.178888,0.1813
14,0.13423,0.18783,0.19333,0.1957,0.1562,0.1665,0.17686,0.18683,0.225605,0.218305,0.223705,0.222205,0.22041,0.2263,0.218305,0.227105,0.218305,0.2256,0.218305,0.22401,0.2523,0.2563,0.258015,0.258015,0.257015,0.2523,0.2563,0.25253,0.2563,0.254515,0.2563,0.25643,0.1606,0.1834,0.18433,0.18723,0.1681,0.17303,0.18063,0.1829
15,0.136372,0.1896,0.1963,0.198,0.1583,0.169872,0.1787,0.189172,0.227604,0.220104,0.225604,0.2236,0.2221,0.228256,0.220104,0.229,0.220104,0.227452,0.220104,0.226856,0.2545,0.258136,0.2603,0.260536,0.2598,0.2545,0.258136,0.2546,0.258136,0.2561,0.258136,0.258336,0.1635,0.1845,0.1866,0.189344,0.169572,0.1751,0.1816,0.1843
16,0.139814,0.192514,0.198414,0.202614,0.1608139999999999,0.1714,0.1807139999999999,0.190528,0.229699,0.2218989999999999,0.227599,0.225,0.223498,0.2301,0.2218989999999999,0.231398,0.2218989999999999,0.229699,0.2218989999999999,0.2286989999999999,0.256057,0.261514,0.261557,0.2627569999999999,0.2619,0.256057,0.261514,0.256,0.261514,0.258057,0.261514,0.260357,0.165214,0.1871,0.188714,0.1918139999999999,0.1713,0.176914,0.183,0.1858
17,0.1426,0.1952,0.200456,0.2041,0.163356,0.173356,0.183012,0.192656,0.231692,0.223046,0.229,0.2269,0.2251,0.232146,0.223046,0.233492,0.223046,0.231292,0.223046,0.229846,0.257978,0.263078,0.262878,0.2646,0.2633,0.258078,0.263078,0.257878,0.263078,0.259578,0.263078,0.261878,0.167456,0.1886,0.1908,0.1932,0.1731,0.178356,0.184656,0.187156
18,0.145698,0.198598,0.2026,0.2065,0.165198,0.175696,0.185196,0.194598,0.2336,0.224493,0.230593,0.2285,0.227286,0.234,0.224493,0.235293,0.224493,0.233493,0.224493,0.231965,0.260399,0.264999,0.2647,0.266099,0.266099,0.260399,0.264999,0.260099,0.264999,0.261299,0.264999,0.2634,0.169398,0.19,0.193198,0.194298,0.1752,0.1799,0.1865,0.1882
19,0.1488,0.20122,0.2055,0.2101,0.16714,0.17804,0.1899,0.19734,0.2353,0.22658,0.2322,0.23004,0.22884,0.23584,0.22658,0.23674,0.22658,0.23494,0.22658,0.23334,0.26182,0.26694,0.26586,0.26792,0.2679,0.26182,0.26694,0.2618,0.26694,0.26292,0.26694,0.26572,0.1709,0.19134,0.19428,0.1949,0.17694,0.1815,0.1882,0.1891
20,0.1516819999999999,0.2041,0.2075,0.213382,0.169764,0.1802,0.192264,0.1989,0.2368,0.2279,0.233487,0.231761,0.230087,0.2374,0.2279,0.238687,0.2279,0.236187,0.2279,0.234987,0.263041,0.268741,0.267682,0.269341,0.270241,0.263041,0.268741,0.263041,0.268741,0.264541,0.268741,0.267541,0.1726,0.1933,0.1961,0.1963,0.1791819999999999,0.1827,0.1904819999999999,0.1905
21,0.1543,0.207424,0.2097,0.216248,0.1716,0.1829,0.195,0.200024,0.239334,0.229534,0.2349,0.2334,0.231568,0.239534,0.229534,0.2408,0.229534,0.2378,0.229534,0.236168,0.2649,0.271362,0.269062,0.2714,0.2717,0.264962,0.271362,0.264962,0.271362,0.266424,0.271362,0.268724,0.1743,0.195224,0.1977239999999999,0.1999,0.180948,0.1841,0.1919239999999999,0.1928
22,0.1566,0.2095,0.2125,0.218,0.173532,0.1849,0.197032,0.2013,0.240881,0.231,0.236481,0.2345,0.232881,0.240981,0.231,0.2418,0.231,0.2393,0.231,0.238081,0.2671,0.2728,0.2711,0.2728,0.273132,0.2671,0.2728,0.267083,0.2728,0.268083,0.2728,0.270383,0.175766,0.198466,0.1998,0.2022,0.1825,0.1854,0.1934,0.194066
23,0.1588,0.2114,0.216,0.2193,0.175416,0.1868,0.1983,0.202508,0.2418,0.2322,0.238028,0.2358,0.2337,0.242228,0.2322,0.243128,0.2322,0.241428,0.2322,0.2396,0.268804,0.273804,0.272304,0.274204,0.274404,0.268904,0.273804,0.2687,0.273804,0.270104,0.273804,0.272808,0.1777,0.2012,0.2037239999999999,0.2035079999999999,0.1843159999999999,0.1869,0.1943,0.1953079999999999
24,0.1616,0.2125,0.2198,0.221,0.1773,0.1886499999999999,0.2002499999999999,0.20565,0.243175,0.2332,0.2392,0.2368,0.2349,0.24405,0.2332,0.2449,0.2332,0.2424,0.2332,0.2411,0.2711,0.2756,0.274525,0.2757,0.2764,0.2709499999999999,0.2756,0.27035,0.2756,0.2719,0.2756,0.2753,0.1789,0.2038,0.20625,0.2045,0.1853,0.1884,0.19555,0.1974
25,0.1639,0.2145,0.2225,0.223584,0.1793,0.1904,0.202192,0.208292,0.245022,0.234322,0.240422,0.237722,0.236122,0.2454,0.234322,0.246,0.234322,0.243722,0.234322,0.2422,0.273446,0.277,0.276546,0.2772,0.2775,0.2734,0.277,0.27313,0.277,0.273746,0.277,0.2777,0.180692,0.205792,0.2074,0.2055,0.1867,0.1898,0.1969,0.200284
26,0.166768,0.216068,0.224634,0.2251,0.1812,0.192134,0.2036,0.2116,0.246569,0.2355,0.2417689999999999,0.2389,0.2369,0.2469,0.2355,0.2476,0.2355,0.245169,0.2355,0.2431,0.276,0.2782,0.2779,0.2786,0.2787,0.276,0.2782,0.2758,0.2782,0.276834,0.2782,0.2796,0.1826,0.2088,0.2085,0.207002,0.1879,0.191,0.198,0.201834
27,0.1695,0.218904,0.226,0.2261,0.183176,0.194076,0.205676,0.2139,0.247816,0.236716,0.2428,0.239916,0.238,0.248232,0.236716,0.249048,0.236716,0.2466,0.236716,0.244716,0.2779,0.2794,0.279488,0.2799,0.2799,0.2775,0.2794,0.2773,0.2794,0.278476,0.2794,0.2812,0.1837,0.2105,0.210476,0.2092,0.1894,0.1925,0.1987,0.204828
28,0.1722,0.2208,0.2279,0.2269179999999999,0.1852,0.1955,0.207818,0.217018,0.2497,0.2378,0.2439,0.241063,0.2391,0.249863,0.2378,0.250463,0.2378,0.2486,0.2378,0.2456,0.279509,0.281,0.2809089999999999,0.2812,0.2808179999999999,0.279309,0.281,0.2786,0.281,0.280009,0.281,0.282209,0.1852,0.2122,0.2125179999999999,0.2104,0.191318,0.1943,0.2006,0.2073539999999999
29,0.17436,0.2245599999999999,0.2291599999999999,0.22826,0.18766,0.1971,0.2098,0.2188,0.2513,0.23931,0.24471,0.242,0.2404,0.25132,0.23931,0.2523,0.23931,0.24981,0.23931,0.24701,0.2812,0.282,0.2823,0.2829,0.2819299999999999,0.28113,0.282,0.28022,0.282,0.28163,0.282,0.2837,0.18696,0.2137,0.2144,0.2115,0.1928599999999999,0.1962199999999999,0.2019,0.2109599999999999
30,0.1764,0.2271,0.2304,0.229202,0.1897,0.1991,0.211406,0.220902,0.253,0.240357,0.245857,0.242857,0.241357,0.2532,0.240357,0.253757,0.240357,0.2513,0.240357,0.248057,0.2826019999999999,0.283751,0.284,0.2844509999999999,0.2841019999999999,0.2824509999999999,0.283751,0.2818509999999999,0.283751,0.2829509999999999,0.283751,0.2845,0.1885,0.2149,0.215702,0.2127,0.194102,0.1977,0.203302,0.213202
31,0.178544,0.230644,0.2322,0.2306,0.192944,0.2005,0.2142,0.2221,0.254304,0.2417,0.246704,0.2441,0.2429,0.2544,0.2417,0.2551,0.2417,0.2528,0.2417,0.2498079999999999,0.284144,0.2848,0.2849,0.286172,0.2856,0.284,0.2848,0.283772,0.2848,0.2843,0.2848,0.286216,0.190044,0.215944,0.2173,0.2163,0.195744,0.199188,0.205144,0.2154
32,0.1804,0.233386,0.2335,0.2321,0.195586,0.2025,0.2167,0.2241,0.255853,0.243,0.248,0.245051,0.243451,0.255853,0.243,0.256451,0.243,0.2539,0.243,0.2511509999999999,0.285493,0.286193,0.2864,0.287386,0.286693,0.2854,0.286193,0.2848,0.286193,0.285686,0.286193,0.2883,0.191986,0.2177,0.219686,0.221372,0.1976,0.2011,0.208372,0.216786
33,0.182028,0.234628,0.2352,0.2336,0.197728,0.205528,0.2186,0.225528,0.2571,0.2437,0.249298,0.246098,0.244598,0.2571,0.2437,0.258198,0.2437,0.2551,0.2437,0.252298,0.287614,0.287614,0.2881,0.2884,0.287914,0.287128,0.287614,0.2871,0.287614,0.287814,0.287614,0.2901,0.194028,0.220528,0.2228,0.224528,0.1992,0.203628,0.210784,0.219628
34,0.1838,0.2360699999999999,0.2365,0.2343,0.1999699999999999,0.2072,0.221,0.22787,0.258845,0.244645,0.250245,0.247,0.2458449999999999,0.2589,0.244645,0.2600449999999999,0.244645,0.256445,0.244645,0.253445,0.288935,0.288935,0.289135,0.2898,0.2891049999999999,0.2887699999999999,0.288935,0.2887699999999999,0.288935,0.28997,0.288935,0.2922,0.19587,0.2229,0.2247,0.22677,0.20087,0.2057699999999999,0.21267,0.2224699999999999
35,0.1863,0.2385,0.2387,0.2354239999999999,0.2024,0.209312,0.2243239999999999,0.2304119999999999,0.2603,0.2454,0.2515,0.2479,0.246892,0.2603,0.2454,0.2612,0.2454,0.2575,0.2454,0.255284,0.2919,0.290056,0.290756,0.2913,0.2904,0.291524,0.290056,0.2908,0.290056,0.2917,0.290056,0.2938,0.1975239999999999,0.2247,0.2264,0.2305239999999999,0.2029119999999999,0.207112,0.2144,0.2239
36,0.1889,0.239754,0.2399,0.2372,0.203954,0.2113,0.2272,0.2327,0.2616,0.2465,0.252739,0.2493,0.2478,0.261778,0.2465,0.262439,0.2465,0.2597,0.2465,0.256539,0.2937,0.2913,0.292077,0.2925,0.292377,0.293331,0.2913,0.292777,0.2913,0.2935,0.2913,0.2949,0.199,0.225954,0.228354,0.234508,0.205,0.209454,0.2166539999999999,0.2251
37,0.1907,0.2415,0.2411,0.238996,0.206592,0.213696,0.229596,0.2361,0.2632,0.2472,0.2537,0.2501,0.2486,0.2633,0.2472,0.2639,0.2472,0.2607859999999999,0.2472,0.2575,0.2950979999999999,0.293398,0.294,0.2939,0.294198,0.2946,0.293398,0.294494,0.293398,0.2948,0.293398,0.2964,0.201096,0.227396,0.231396,0.238696,0.2068,0.212496,0.220592,0.2265
38,0.1929,0.2428,0.2419,0.2407,0.208938,0.216,0.232538,0.239876,0.264633,0.248,0.254533,0.2512,0.2497,0.265033,0.248,0.266033,0.248,0.262233,0.248,0.2588,0.2965,0.2946,0.295157,0.2955,0.2951,0.2961189999999999,0.2946,0.295719,0.2946,0.2963,0.2946,0.2976,0.2031,0.229638,0.2333,0.240438,0.2088,0.2148,0.223838,0.227638
39,0.1951,0.24378,0.2426,0.24218,0.21148,0.2177,0.2342,0.242,0.2671,0.249,0.2552,0.25208,0.25038,0.2672,0.249,0.26784,0.249,0.2632,0.249,0.2601,0.29784,0.296,0.2966,0.29664,0.2963,0.2975,0.296,0.29694,0.296,0.2976,0.296,0.2991,0.2046,0.2314,0.23566,0.24396,0.2104,0.217,0.2263,0.2288
40,0.1975,0.245,0.243644,0.2443,0.2136,0.2199,0.2353,0.2442,0.268327,0.2501,0.2563,0.2533,0.251527,0.268527,0.2501,0.268854,0.2501,0.264227,0.2501,0.2612,0.3002,0.2967,0.2982,0.297661,0.297222,0.2998,0.2967,0.2991,0.2967,0.299261,0.2967,0.3001,0.2065,0.234044,0.237822,0.2459,0.2123219999999999,0.2197,0.2286,0.2306
41,0.1998,0.2465,0.2449,0.2462279999999999,0.215464,0.2221,0.236864,0.2457,0.2694,0.2512,0.257674,0.254574,0.2526,0.2695,0.2512,0.2698,0.2512,0.2659,0.2512,0.2622,0.3014819999999999,0.298682,0.2998,0.2991,0.298782,0.3012,0.298682,0.3009,0.298682,0.300882,0.298682,0.3012,0.2081279999999999,0.237264,0.2411279999999999,0.2473,0.214664,0.2220639999999999,0.2308,0.2338
42,0.201312,0.247606,0.247006,0.2502,0.217806,0.224212,0.238806,0.2479,0.2703,0.252221,0.2588,0.255821,0.253521,0.270321,0.252221,0.2706,0.252221,0.267221,0.252221,0.263642,0.3031,0.3,0.3013,0.300606,0.3006029999999999,0.3025029999999999,0.3,0.3022,0.3,0.3019,0.3,0.302306,0.2102,0.2388,0.244806,0.248806,0.2168,0.2236,0.233406,0.2359
43,0.203548,0.2485,0.248548,0.2513,0.2199,0.226248,0.240096,0.249348,0.271568,0.253468,0.2601,0.257,0.2547,0.271936,0.253468,0.272368,0.253468,0.268236,0.253468,0.264568,0.304824,0.3013,0.302824,0.301624,0.3018,0.303872,0.3013,0.303624,0.3013,0.303024,0.3013,0.303724,0.212248,0.240648,0.247048,0.2502,0.219948,0.2253,0.2362,0.238148
44,0.20629,0.2502,0.25,0.2528,0.22259,0.2277,0.2415,0.251,0.273215,0.254515,0.261415,0.2581,0.255615,0.2733299999999999,0.254515,0.273615,0.254515,0.269,0.254515,0.2663,0.3068,0.30259,0.30399,0.303345,0.302645,0.306245,0.30259,0.306,0.30259,0.304745,0.30259,0.305635,0.214,0.24396,0.2507,0.25188,0.2226,0.2276,0.23868,0.24
45,0.208432,0.252464,0.251764,0.2542,0.224932,0.230232,0.243,0.2525,0.274662,0.255662,0.262362,0.2598,0.257,0.274886,0.255662,0.275162,0.255662,0.270262,0.255662,0.2674,0.3083,0.304,0.3052,0.305066,0.304366,0.308066,0.304,0.3075,0.304,0.306398,0.304,0.307266,0.2164,0.247332,0.253764,0.2532,0.224928,0.2293,0.2407,0.242432
46,0.2108,0.253974,0.2534,0.2553,0.227374,0.2324,0.244648,0.253574,0.276009,0.2569,0.263409,0.2611,0.258009,0.2762,0.2569,0.276709,0.2569,0.2714179999999999,0.2569,0.268609,0.3098,0.306087,0.3070739999999999,0.3074,0.306287,0.3094739999999999,0.306087,0.3089,0.306087,0.3075,0.306087,0.3087,0.219274,0.2503,0.255674,0.2544,0.227548,0.230974,0.243374,0.2439
47,0.2136,0.2552,0.2556,0.2563,0.2294,0.2342159999999999,0.246716,0.2548,0.277712,0.2578,0.264856,0.261856,0.259156,0.278556,0.2578,0.278756,0.2578,0.273056,0.2578,0.269512,0.3127159999999999,0.307316,0.308508,0.308708,0.3076,0.311608,0.307316,0.3112,0.307316,0.3088,0.307316,0.3098,0.2211,0.2518,0.2572159999999999,0.2554,0.2307,0.232616,0.2448,0.245716
