percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.084635,0.23276,0.2389,0.248735,0.128615,0.1632,0.18905,0.21374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.11281,0.24027,0.24944,0.25261,0.15758,0.1761,0.20401,0.22735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1234,0.2512149999999999,0.25731,0.2697,0.166405,0.18351,0.2124,0.2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.13454,0.26278,0.2639,0.2733,0.17474,0.1907,0.2164,0.2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.14815,0.268175,0.273775,0.2767,0.1826,0.197075,0.22,0.252625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.15405,0.2751,0.27821,0.28041,0.1887,0.20411,0.2257,0.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.162325,0.279,0.2811,0.284035,0.193145,0.2111,0.233345,0.26539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.16862,0.28152,0.2846,0.28756,0.20068,0.2156,0.2503,0.27226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1723,0.285415,0.2867449999999999,0.289715,0.20613,0.22223,0.258015,0.27756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.17715,0.28885,0.289,0.2914,0.2123999999999999,0.2274499999999999,0.26215,0.28305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.18297,0.2915,0.2908,0.29267,0.21677,0.23144,0.26657,0.2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.18976,0.2934,0.29312,0.29702,0.22052,0.23538,0.2713399999999999,0.28866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.196255,0.2949,0.2949549999999999,0.299255,0.2242,0.240655,0.2754,0.291855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.20217,0.2962,0.2972,0.3023,0.22887,0.24619,0.27838,0.29419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.206125,0.2976,0.300125,0.30475,0.232625,0.249225,0.2812,0.2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.21092,0.2992,0.302,0.30652,0.23636,0.25306,0.2837,0.29846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.2142,0.3005,0.30429,0.3096899999999999,0.24,0.2567,0.2875,0.300295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.21796,0.30293,0.3076299999999999,0.31223,0.24413,0.2608799999999999,0.28966,0.30256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.2223649999999999,0.305565,0.311765,0.315865,0.2490649999999999,0.26536,0.2917,0.304965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.2253,0.3074,0.317,0.3211,0.2546,0.2712,0.2956,0.3082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.2278,0.3093,0.3205,0.325035,0.25827,0.2747,0.299035,0.3102,0.15895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.2311,0.31187,0.32267,0.3266,0.26147,0.27898,0.3017,0.3118,0.18605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.235005,0.314515,0.3244,0.32961,0.265005,0.283505,0.304505,0.314,0.19462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.23938,0.32004,0.32678,0.3331,0.2677,0.2875,0.30614,0.31524,0.20392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.2423,0.3261,0.3302,0.3353,0.2706,0.292875,0.309275,0.318025,0.21065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.2457,0.3312,0.33261,0.33782,0.27541,0.29673,0.31351,0.32062,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.2502,0.334445,0.335425,0.34189,0.281145,0.301345,0.316445,0.3247,0.224745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.2531,0.3373,0.3402,0.344,0.2851,0.304,0.31934,0.3274,0.23314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.259015,0.340315,0.3425,0.3478,0.289915,0.306915,0.3231,0.330115,0.2385149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.26285,0.34225,0.34445,0.35015,0.293,0.3106,0.3267,0.3367,0.2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.266885,0.344785,0.347,0.354985,0.2967,0.314185,0.329385,0.338985,0.2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.27052,0.34686,0.35212,0.36008,0.29952,0.31894,0.3322,0.3425,0.2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.2752,0.349455,0.357655,0.370965,0.303465,0.32341,0.337155,0.34601,0.2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.27829,0.35259,0.3620899999999999,0.38318,0.3066899999999999,0.3273,0.34198,0.35028,0.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.282325,0.3559,0.368725,0.390525,0.310425,0.330425,0.347225,0.354475,0.265125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.28576,0.35986,0.3723,0.3953,0.3129,0.33286,0.35096,0.3586,0.26838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.28869,0.364795,0.377895,0.3978,0.3169,0.335895,0.353695,0.3615,0.27209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.2929299999999999,0.36883,0.38942,0.40323,0.3221,0.3382,0.35833,0.36502,0.27763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.2961,0.3713,0.400995,0.408865,0.325995,0.3411,0.3617,0.367765,0.2818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.3005,0.3744,0.4068,0.4164,0.329,0.3434,0.3647,0.3702,0.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.305135,0.37947,0.410935,0.423135,0.33357,0.345035,0.367375,0.373335,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.3098,0.38627,0.41367,0.4267,0.33707,0.34907,0.37117,0.37688,0.2939,0.0,0.0,0.0,0.17072,0.0,0.0,0.0
42,0.3132049999999999,0.395215,0.416805,0.432405,0.340705,0.3516,0.3744,0.3796,0.296905,0.0,0.0,0.0,0.20842,0.0,0.0,0.0
43,0.31534,0.39946,0.41932,0.43668,0.3437400000000001,0.35444,0.37768,0.38164,0.2997,0.0,0.0,0.0,0.22348,0.0,0.0,0.0
