percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.045094,0.0,0.0,0.0,0.056696,0.064996,0.068496,0.0,0.1146259999999999,0.1061,0.1147519999999999,0.114352,0.114478,0.1146259999999999,0.1061,0.11553,0.1061,0.1146259999999999,0.1061,0.117452,0.079594,0.0,0.0,0.0,0.087698,0.088698,0.087298,0.0
1,0.0497919999999999,0.0,0.0,0.0,0.063688,0.074472,0.072196,0.0695959999999999,0.12776,0.112364,0.12226,0.121812,0.120656,0.12776,0.112364,0.128416,0.112364,0.12396,0.112364,0.1276,0.0831959999999999,0.0,0.0,0.0,0.089492,0.091796,0.092592,0.091296
2,0.053688,0.0747259999999999,0.0,0.0,0.067188,0.0778,0.0782699999999999,0.076388,0.1325339999999999,0.1203019999999999,0.1298119999999999,0.128512,0.125878,0.132678,0.1203019999999999,0.132934,0.1203019999999999,0.131378,0.1203019999999999,0.131378,0.0855939999999999,0.093494,0.0,0.0,0.0911,0.094194,0.096,0.095088
3,0.0561,0.077876,0.0757,0.0,0.072992,0.0796839999999999,0.082,0.0793,0.138004,0.126312,0.133716,0.131916,0.130504,0.1381,0.126312,0.138108,0.126312,0.136312,0.126312,0.136508,0.087292,0.097476,0.0964,0.0,0.093092,0.0955,0.0973,0.0969
4,0.0581,0.08099,0.08029,0.08077,0.07719,0.08248,0.0854,0.08369,0.14203,0.13109,0.13796,0.13633,0.13356,0.14203,0.13109,0.1421,0.13109,0.14121,0.13109,0.14066,0.08949,0.0985,0.09889,0.0989,0.09409,0.0967,0.09897,0.0975
5,0.0603,0.0822,0.0825,0.082576,0.079988,0.084788,0.088088,0.0869519999999999,0.145,0.134156,0.1421,0.141204,0.13788,0.145,0.134156,0.1443,0.134156,0.144856,0.134156,0.144956,0.090588,0.099288,0.0996,0.1002,0.095788,0.098276,0.0997,0.0986
6,0.0624,0.090186,0.0857,0.0845,0.082572,0.0862,0.091986,0.091886,0.1468,0.136482,0.1452,0.144164,0.14101,0.1468,0.136482,0.1468,0.136482,0.1466,0.136482,0.1471,0.091786,0.100186,0.100286,0.100686,0.0969,0.099286,0.1006,0.100586
7,0.0646839999999999,0.0914,0.088436,0.086,0.0844,0.088484,0.094484,0.0942679999999999,0.149308,0.139432,0.147008,0.146008,0.144208,0.149308,0.139432,0.149,0.139432,0.149024,0.139432,0.1497,0.0929,0.100884,0.1011,0.101484,0.0978,0.1002,0.1016,0.102252
8,0.066882,0.0927819999999999,0.091464,0.087564,0.086,0.090782,0.0968,0.097,0.151168,0.142502,0.149634,0.148568,0.147034,0.151334,0.142502,0.151168,0.142502,0.151534,0.142502,0.1519,0.093982,0.1026639999999999,0.1016,0.102646,0.0986,0.1008,0.102964,0.1042
9,0.0691,0.0976,0.099,0.0982799999999999,0.0875799999999999,0.093,0.0976,0.09798,0.15356,0.145,0.15264,0.15096,0.14876,0.1536,0.145,0.15342,0.145,0.15326,0.145,0.1537,0.09498,0.1042,0.10418,0.1045799999999999,0.0996,0.1015,0.10418,0.1057
