percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.069438,0.0,0.0,0.0,0.105157,0.125519,0.121476,0.0,0.126057,0.0,0.0,0.0,0.146247,0.156019,0.164876,0.0
1,0.080818,0.1318,0.0,0.0,0.115552,0.1303379999999999,0.133652,0.131414,0.1338939999999999,0.184076,0.0,0.0,0.155376,0.1629,0.176552,0.183938
2,0.090028,0.139485,0.143442,0.0,0.126471,0.137328,0.1438,0.145614,0.141157,0.1903,0.190685,0.0,0.159757,0.168428,0.182014,0.186571
3,0.097956,0.155876,0.1581,0.1685799999999999,0.1304,0.142276,0.151408,0.155976,0.1481,0.1925,0.195776,0.200476,0.165752,0.174276,0.186628,0.1922
4,0.10638,0.1599,0.1648,0.175195,0.136,0.1457,0.1555,0.158795,0.1545949999999999,0.1943949999999999,0.2006949999999999,0.2041,0.170885,0.178495,0.1892,0.1939
5,0.112014,0.166,0.173528,0.1806679999999999,0.140414,0.149328,0.1589,0.161784,0.1591,0.197214,0.203014,0.2115419999999999,0.174914,0.1818,0.193114,0.1957
6,0.1155,0.171633,0.1818,0.190599,0.142733,0.151799,0.161933,0.165333,0.1632,0.201599,0.207333,0.214133,0.1774,0.1846,0.195733,0.198133
7,0.120356,0.176952,0.188608,0.1947,0.145852,0.154852,0.1651,0.1716,0.167,0.2045519999999999,0.21,0.2161,0.179952,0.187052,0.198052,0.2007
8,0.125742,0.184071,0.193571,0.197942,0.149055,0.158113,0.1677,0.173971,0.169871,0.2081,0.212513,0.217571,0.182313,0.190342,0.199271,0.2026
9,0.12969,0.19418,0.19999,0.20089,0.15209,0.16119,0.17099,0.18019,0.17359,0.20989,0.2166,0.2198,0.1853,0.19298,0.20079,0.20499
10,0.1337,0.2009,0.202172,0.203409,0.1548179999999999,0.163609,0.174309,0.183145,0.176127,0.213,0.2189,0.222,0.1873179999999999,0.1952,0.202709,0.2072
11,0.137284,0.2054,0.206828,0.2080399999999999,0.158328,0.166028,0.178428,0.189384,0.1789,0.215,0.220228,0.2241,0.189828,0.1973,0.2041,0.208984
12,0.141247,0.2081,0.209547,0.2103,0.162494,0.169047,0.182147,0.193847,0.1818,0.216547,0.223194,0.2263,0.1927,0.199947,0.2062,0.2111
13,0.144066,0.2091,0.2133,0.211232,0.1651,0.1712,0.185166,0.1973659999999999,0.1846,0.219366,0.225996,0.228566,0.195532,0.202566,0.208166,0.2131
14,0.14667,0.2122849999999999,0.2163,0.2122,0.168,0.1744849999999999,0.1868,0.2008,0.18677,0.223,0.2279,0.2305849999999999,0.1975,0.2043,0.209585,0.21611
15,0.149,0.215308,0.2176,0.213704,0.169904,0.1774,0.189008,0.206016,0.189304,0.225,0.230004,0.2332,0.200204,0.206904,0.211608,0.219308
16,0.151246,0.2176,0.2191,0.215923,0.1725,0.180515,0.191646,0.209023,0.192,0.227,0.2312229999999999,0.235323,0.202923,0.209092,0.214,0.2213
17,0.1537,0.2196,0.220142,0.218442,0.1745,0.1841,0.194642,0.2117,0.194242,0.2296,0.233,0.237542,0.2051259999999999,0.2117419999999999,0.216642,0.224
18,0.155561,0.2217,0.2212,0.221222,0.1765,0.187261,0.1973,0.2136,0.1966,0.232161,0.235,0.238861,0.207022,0.2135,0.2187,0.226044
19,0.1581,0.22278,0.22288,0.2235,0.1797,0.1901,0.2015,0.21628,0.19918,0.23468,0.23714,0.24028,0.2087,0.21548,0.22088,0.22936
20,0.160598,0.224,0.224699,0.2255,0.1824,0.1941,0.2055,0.2188,0.200799,0.235899,0.240297,0.2413,0.210999,0.217,0.222799,0.231399
21,0.1631,0.2249,0.2261,0.2267,0.1852,0.196318,0.2091,0.2214,0.203018,0.2377,0.2422,0.2421,0.2121,0.2186179999999999,0.2246,0.234
22,0.1659,0.225937,0.2274739999999999,0.2275,0.1873739999999999,0.1993,0.2137,0.2229,0.2052,0.2394,0.2436,0.2427,0.2141,0.220437,0.2272,0.235737
23,0.1687,0.2274,0.228912,0.2296,0.190156,0.2011,0.216256,0.2251,0.2068,0.241156,0.2445,0.2438,0.216456,0.2226,0.2297,0.238
