percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.127562,0.332424,0.351716,0.3816,0.187196,0.23046,0.276618,0.283354,0.402348,0.405164,0.403,0.403864,0.404988,0.402348,0.405164,0.402348,0.405164,0.4026679999999999,0.405164,0.402976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.155924,0.349392,0.3719,0.3882,0.222936,0.261412,0.2946359999999999,0.334644,0.409576,0.4118,0.4095,0.410728,0.4118,0.409576,0.4118,0.409576,0.4118,0.4094279999999999,0.4118,0.409576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.17859,0.357418,0.3817,0.394,0.2386059999999999,0.2694899999999999,0.314434,0.347726,0.419112,0.419228,0.417684,0.418312,0.418348,0.419112,0.419228,0.419112,0.419228,0.417748,0.419228,0.417964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1915,0.3627,0.388596,0.3973,0.2482,0.283168,0.332272,0.355896,0.431216,0.4324,0.428368,0.428992,0.431056,0.431216,0.4324,0.431216,0.4324,0.429888,0.4324,0.429888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.2068,0.3808,0.39253,0.4029,0.26222,0.29709,0.34343,0.36013,0.44054,0.43834,0.43966,0.4399,0.4392999999999999,0.44054,0.4384,0.43966,0.43834,0.441,0.43834,0.44054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.213108,0.3864,0.3970079999999999,0.4100439999999999,0.276572,0.306736,0.350952,0.365872,0.449816,0.450036,0.458712,0.4579399999999999,0.454152,0.449816,0.450956,0.449816,0.450036,0.454656,0.450036,0.459084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.220842,0.3902,0.402142,0.4144,0.285742,0.316852,0.357326,0.369184,0.459848,0.462332,0.464464,0.464216,0.462916,0.459848,0.462516,0.459848,0.462332,0.462916,0.462332,0.464664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.231936,0.3948,0.406796,0.419148,0.29534,0.323044,0.363044,0.373348,0.4664,0.468704,0.47,0.471216,0.470024,0.4664,0.468704,0.4664,0.468704,0.4673239999999999,0.468704,0.469712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.2409079999999999,0.400024,0.410854,0.4222,0.3005,0.328724,0.369794,0.3791,0.470676,0.475592,0.476684,0.478184,0.477776,0.470676,0.475592,0.470676,0.475592,0.4719919999999999,0.475592,0.4743759999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.2526,0.405,0.41536,0.42686,0.3063,0.33686,0.37386,0.38916,0.47614,0.4823,0.4819799999999999,0.4823,0.48272,0.47614,0.48222,0.47614,0.4823,0.47722,0.4823,0.4797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.261696,0.412,0.421698,0.4294,0.312798,0.342964,0.381366,0.399562,0.481076,0.486568,0.4855359999999999,0.485368,0.486268,0.481076,0.486468,0.481076,0.486568,0.4819,0.486568,0.484968,0.229796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.273,0.416588,0.426144,0.431072,0.3186,0.350372,0.386444,0.412916,0.486036,0.489968,0.4889,0.4888,0.4901,0.486036,0.4898,0.486036,0.489968,0.486412,0.489968,0.488356,0.2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.2814779999999999,0.4217,0.4297,0.4335779999999999,0.3259,0.356634,0.391146,0.417,0.49102,0.493244,0.494576,0.4940319999999999,0.493444,0.49102,0.493144,0.491344,0.493244,0.491752,0.493244,0.494932,0.276214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.287536,0.428008,0.434284,0.435284,0.330384,0.362284,0.395668,0.4219839999999999,0.496064,0.495832,0.4987,0.497764,0.4968,0.496064,0.4958,0.496064,0.495832,0.496232,0.495832,0.498796,0.287952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.29276,0.43249,0.43749,0.43889,0.33668,0.37031,0.4006,0.42599,0.50028,0.49862,0.50246,0.50152,0.50022,0.50028,0.49844,0.50004,0.49862,0.5006200000000001,0.49862,0.50296,0.29768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.298796,0.439996,0.441296,0.4456,0.342796,0.376596,0.404172,0.428876,0.505308,0.5016320000000001,0.5068,0.505008,0.502808,0.505308,0.501508,0.505308,0.5016320000000001,0.505816,0.5016320000000001,0.506308,0.3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.30552,0.4437,0.445,0.450804,0.349202,0.383012,0.409,0.434204,0.508296,0.5044959999999999,0.509392,0.5082,0.506688,0.508296,0.504396,0.508296,0.5044959999999999,0.508884,0.5044959999999999,0.508884,0.3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.311716,0.451924,0.449616,0.4601,0.355808,0.38904,0.413108,0.439108,0.5134839999999999,0.507568,0.514052,0.512236,0.509,0.5134839999999999,0.507568,0.5134839999999999,0.507568,0.5142,0.507568,0.5142,0.3227399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.317414,0.456914,0.473342,0.4659,0.363228,0.393012,0.417442,0.442028,0.516344,0.5096,0.5171,0.514972,0.5123,0.516344,0.5096,0.516344,0.5096,0.516916,0.5096,0.5178320000000001,0.332142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3217,0.46054,0.47692,0.4733,0.36912,0.39832,0.42402,0.4478,0.52176,0.5129,0.5217,0.5194599999999999,0.5154,0.52176,0.5129,0.52192,0.5129,0.52206,0.5129,0.52192,0.33932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.3264,0.467452,0.4806,0.4766,0.373152,0.402604,0.429282,0.454852,0.526896,0.517644,0.5251,0.522496,0.519848,0.526896,0.517644,0.526896,0.517644,0.526896,0.517644,0.526436,0.346652,0.0,0.0,0.0,0.260038,0.0,0.0,0.0
21,0.330364,0.4707,0.485232,0.485464,0.376496,0.4072,0.4364,0.4598,0.5305,0.5217,0.5294,0.526244,0.524208,0.5305,0.5217,0.5305,0.5217,0.5305719999999999,0.5217,0.5300360000000001,0.35436,0.0,0.0,0.0,0.284028,0.0,0.0,0.0
22,0.3352,0.4823659999999999,0.4921,0.490852,0.383338,0.4099379999999999,0.443538,0.463938,0.536272,0.5247,0.533372,0.5309240000000001,0.528068,0.536272,0.5247,0.536272,0.5247,0.5365,0.5247,0.536724,0.360738,0.0,0.0,0.0,0.30739,0.0,0.0,0.0
23,0.340344,0.492244,0.495,0.4966,0.3877,0.415444,0.4493439999999999,0.467144,0.541324,0.529224,0.538412,0.535536,0.533336,0.541324,0.5294,0.541324,0.529224,0.542312,0.529224,0.540812,0.366432,0.0,0.0,0.0,0.330132,0.0,0.0,0.0
24,0.34375,0.4955,0.49695,0.5004,0.39185,0.4203,0.4547,0.47255,0.5467,0.5336,0.5443,0.541,0.5395,0.5467,0.5337,0.5467,0.5336,0.5472,0.5336,0.5464,0.37205,0.0,0.0,0.0,0.3403,0.0,0.0,0.0
25,0.349656,0.499924,0.499856,0.503956,0.396556,0.423956,0.4581,0.477112,0.5519,0.5395,0.548688,0.5459,0.5429,0.5519,0.5395,0.5519,0.5395,0.5525,0.5395,0.552164,0.377,0.0,0.0,0.0,0.354136,0.0,0.0,0.0
26,0.353924,0.5025620000000001,0.5024,0.506262,0.403072,0.427762,0.461986,0.4848,0.557104,0.542528,0.552956,0.550376,0.5466759999999999,0.557104,0.5427519999999999,0.557104,0.542528,0.5576519999999999,0.542528,0.555576,0.383762,0.0,0.0,0.0,0.359662,0.0,0.0,0.0
27,0.358068,0.504868,0.5054080000000001,0.5111720000000001,0.407536,0.4315,0.466,0.4899,0.560856,0.546528,0.55822,0.5537480000000001,0.551528,0.560856,0.5466639999999999,0.560856,0.546528,0.561,0.546528,0.5598,0.390668,0.0,0.0,0.0,0.365904,0.0,0.0,0.0
28,0.3645,0.5066740000000001,0.508874,0.513074,0.411248,0.437974,0.4701479999999999,0.496,0.565704,0.550956,0.561152,0.5585559999999999,0.5552,0.565704,0.551152,0.565704,0.550956,0.565052,0.550956,0.5636559999999999,0.396348,0.0,0.0,0.0,0.3723479999999999,0.0,0.0,0.0
29,0.36788,0.5086,0.5109,0.5158,0.418,0.44226,0.4748,0.50084,0.56884,0.5542,0.56568,0.5619,0.55802,0.56884,0.5544399999999999,0.56884,0.5542,0.5686,0.5542,0.5671400000000001,0.40234,0.0,0.0,0.0,0.3805999999999999,0.0,0.0,0.0
30,0.373872,0.5102,0.5141,0.5181,0.4235859999999999,0.446386,0.477972,0.504858,0.572356,0.55804,0.5686,0.564384,0.561628,0.572356,0.558428,0.5725,0.55804,0.5722280000000001,0.55804,0.5708559999999999,0.4061,0.0,0.0,0.0,0.386086,0.33719,0.0,0.0
31,0.380184,0.5119,0.516392,0.520792,0.43066,0.4513,0.480984,0.508884,0.576116,0.5609,0.572616,0.566916,0.565816,0.576116,0.560916,0.5762320000000001,0.5609,0.576016,0.5609,0.574832,0.4096,0.0,0.0,0.0,0.3915200000000001,0.3556,0.0,0.0
32,0.3853,0.513796,0.5186,0.5223,0.4341959999999999,0.455294,0.482898,0.5117,0.581604,0.564008,0.576608,0.5718,0.568404,0.581604,0.564216,0.581604,0.564008,0.581204,0.564008,0.579008,0.4157,0.0,0.0,0.0,0.396194,0.366794,0.0,0.0
33,0.390108,0.516604,0.520612,0.524804,0.4400320000000001,0.458408,0.485704,0.514104,0.5857680000000001,0.567376,0.580884,0.575192,0.571692,0.5857680000000001,0.5674,0.5857680000000001,0.567376,0.585392,0.567376,0.582684,0.420908,0.0,0.0,0.0,0.402004,0.373408,0.0,0.0
34,0.3961199999999999,0.519,0.5226099999999999,0.5265099999999999,0.44501,0.46151,0.49081,0.5168,0.5898,0.57116,0.5830799999999999,0.57848,0.57518,0.5898,0.57116,0.5898,0.57116,0.58946,0.57116,0.58688,0.4255,0.0,0.0,0.0,0.40981,0.37741,0.0,0.0
35,0.4023,0.5212479999999999,0.524316,0.5283,0.4491079999999999,0.464416,0.4956319999999999,0.520532,0.5931,0.574568,0.587,0.5820679999999999,0.5785,0.5931,0.574568,0.5931,0.574568,0.5923,0.574568,0.590768,0.430964,0.0,0.0,0.0,0.416316,0.382664,0.0,0.0
36,0.408922,0.524466,0.5268,0.5299,0.4553,0.4691,0.499822,0.525144,0.5969,0.577568,0.591012,0.587756,0.581924,0.5969,0.577512,0.5969,0.577568,0.595256,0.577568,0.594148,0.435444,0.0,0.0,0.0,0.420666,0.388288,0.0,0.0
37,0.414512,0.527728,0.5294,0.5319280000000001,0.458456,0.473228,0.5035,0.5275,0.5995320000000001,0.581744,0.5936440000000001,0.591388,0.5866840000000001,0.5995320000000001,0.581588,0.5995320000000001,0.581744,0.598144,0.581744,0.5975440000000001,0.440028,0.0,0.0,0.0,0.4251,0.394684,0.0,0.0
38,0.421068,0.5311,0.532834,0.534334,0.463434,0.4772,0.5109680000000001,0.5287,0.6047,0.5852320000000001,0.597596,0.595132,0.5908,0.6047,0.585132,0.6047,0.5852320000000001,0.602864,0.5852320000000001,0.600364,0.444002,0.0,0.0,0.0,0.429236,0.400936,0.0,0.0
39,0.4278,0.5331,0.5364,0.5361600000000001,0.4692,0.48144,0.51468,0.5310400000000001,0.6076400000000001,0.58926,0.6018,0.59802,0.59352,0.60824,0.58912,0.60824,0.58926,0.60672,0.58926,0.60392,0.44978,0.0,0.0,0.0,0.43418,0.40642,0.0,0.0
40,0.4329,0.535492,0.5385,0.5384,0.472492,0.486476,0.519646,0.5342,0.6124,0.5929,0.605308,0.6036,0.596708,0.6124240000000001,0.592808,0.6124240000000001,0.5929,0.610908,0.5929,0.608216,0.452946,0.0,0.0,0.0,0.439,0.413946,0.0,0.0
41,0.436652,0.536952,0.5409,0.5406,0.4768,0.491052,0.52456,0.5386559999999999,0.615496,0.596696,0.61038,0.60778,0.601084,0.615596,0.596396,0.615596,0.596696,0.6143959999999999,0.596696,0.612688,0.4562,0.0,0.0,0.0,0.4425,0.417852,0.0,0.0
42,0.4413,0.538458,0.5439,0.543358,0.480758,0.494774,0.529958,0.544016,0.6196,0.600468,0.613836,0.6123040000000001,0.604936,0.6198520000000001,0.600152,0.6198520000000001,0.600468,0.6173,0.600468,0.615984,0.4613,0.0,0.0,0.0,0.4474219999999999,0.423616,0.0,0.0
43,0.445992,0.541,0.546164,0.547164,0.484864,0.497692,0.5325639999999999,0.5469,0.6243,0.6067,0.617344,0.6158440000000001,0.6099,0.6243,0.605104,0.6243,0.6067,0.623444,0.6067,0.6219,0.464864,0.0,0.0,0.0,0.452564,0.429164,0.0,0.0
44,0.45084,0.5437,0.5484,0.55127,0.49064,0.5007,0.5357700000000001,0.54857,0.62962,0.6111599999999999,0.62278,0.6193599999999999,0.6145,0.62962,0.6100599999999999,0.62986,0.6111599999999999,0.62862,0.6111599999999999,0.62586,0.47003,0.0,0.0,0.0,0.45747,0.43367,0.0,0.0
45,0.4552759999999999,0.5461280000000001,0.5501,0.555676,0.494376,0.504028,0.5406,0.5505,0.634348,0.615192,0.628044,0.6244,0.619248,0.634348,0.614096,0.6344,0.615192,0.632096,0.615192,0.631048,0.474552,0.0,0.0,0.0,0.463,0.4375799999999999,0.362352,0.0
46,0.4612,0.550464,0.555064,0.5584,0.499364,0.507164,0.5437639999999999,0.5531,0.638236,0.6195,0.633072,0.6295719999999999,0.624236,0.638236,0.618836,0.638636,0.6195,0.636972,0.6195,0.6358360000000001,0.4799819999999999,0.0,0.0,0.0,0.4696639999999999,0.442692,0.3789199999999999,0.0
47,0.469188,0.5541,0.5594,0.5618879999999999,0.5033,0.511788,0.548864,0.5548,0.6437240000000001,0.6253,0.6366240000000001,0.633496,0.6296240000000001,0.6437240000000001,0.62452,0.6438,0.6253,0.6429480000000001,0.6253,0.6395,0.484488,0.0,0.0,0.0,0.4768759999999999,0.4502639999999999,0.3916,0.0
48,0.477888,0.5572,0.5639,0.567946,0.507188,0.5158940000000001,0.554788,0.5575,0.648112,0.630012,0.6415839999999999,0.6366120000000001,0.633036,0.648112,0.6297360000000001,0.648536,0.630012,0.6472,0.630012,0.6447,0.4899,0.0,0.0,0.0,0.482876,0.460282,0.397994,0.0
49,0.4828,0.5599,0.5679,0.5719,0.5102,0.5186,0.5602,0.5599,0.6524,0.6327,0.6458,0.6409,0.6373,0.6524,0.6327,0.6525,0.6327,0.6523,0.6327,0.6488,0.4953,0.0,0.0,0.0,0.4918,0.4702,0.4037,0.3785
50,0.488606,0.567512,0.572506,0.5759,0.5153,0.521706,0.564118,0.562,0.657788,0.637888,0.6491640000000001,0.644564,0.6415,0.657788,0.637888,0.657888,0.637888,0.656288,0.637888,0.6526879999999999,0.499106,0.383112,0.0,0.0,0.497212,0.485306,0.408712,0.389906
