percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.096995,0.0,0.0,0.0,0.135965,0.1568,0.163965,0.0,0.225206,0.191302,0.225206,0.225204,0.225804,0.225206,0.225208,0.225206,0.2229199999999999,0.225206,0.202502,0.225206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.11379,0.0,0.0,0.0,0.1459,0.16143,0.1715,0.17071,0.23176,0.1962,0.230908,0.230708,0.230908,0.23176,0.229908,0.23176,0.227104,0.23176,0.207008,0.231508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.12277,0.187995,0.0,0.0,0.1532,0.165495,0.175895,0.1822949999999999,0.239924,0.199936,0.239524,0.240312,0.240348,0.239924,0.234042,0.239924,0.230712,0.239924,0.2102,0.239524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.12886,0.19082,0.20342,0.0,0.15646,0.17134,0.18204,0.19108,0.24504,0.2066,0.244024,0.245008,0.2456,0.24504,0.2382,0.24504,0.234508,0.245508,0.212632,0.244632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.134875,0.199675,0.2111,0.2273,0.1624,0.17825,0.19005,0.19695,0.24952,0.21073,0.24841,0.24894,0.2492,0.24952,0.2415,0.24952,0.23703,0.24952,0.2159,0.24872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.14066,0.21339,0.22574,0.2385,0.16597,0.1814,0.19438,0.1991,0.253848,0.2145,0.2517359999999999,0.253448,0.253572,0.253848,0.2446,0.253848,0.2395,0.2542,0.219,0.2521359999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.145455,0.2192,0.2301,0.2418,0.1712,0.1844,0.200255,0.20325,0.257414,0.2173,0.256314,0.256542,0.256542,0.257414,0.246614,0.257414,0.241814,0.256956,0.2209,0.256428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1496,0.22376,0.23716,0.24392,0.17468,0.1878,0.20218,0.21236,0.260816,0.219932,0.260448,0.260132,0.2586,0.260816,0.25038,0.260816,0.2446,0.2604,0.2222,0.2598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.152285,0.23057,0.24547,0.2456,0.178485,0.1908699999999999,0.20597,0.219325,0.2643,0.221218,0.264518,0.263718,0.260518,0.2643,0.253072,0.2643,0.246972,0.264036,0.223818,0.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1559,0.23595,0.2475,0.2466,0.1824,0.1961999999999999,0.20935,0.2268,0.2667,0.2225,0.26742,0.2663,0.26182,0.2667,0.25542,0.2667,0.2494,0.26654,0.22634,0.2678399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
