percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.026604,0.2071,0.209006,0.235802,0.029224,0.032,0.0405959999999999,0.180702,0.2387959999999999,0.2090139999999999,0.2387959999999999,0.2387959999999999,0.2387959999999999,0.2387959999999999,0.2346,0.2387959999999999,0.229308,0.2387959999999999,0.2090139999999999,0.2387959999999999,0.285512,0.282112,0.285512,0.285512,0.285308,0.285512,0.285,0.285512,0.285,0.285512,0.282112,0.285512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.06206,0.216508,0.227204,0.240916,0.098268,0.135732,0.17292,0.204808,0.2538,0.217004,0.2538,0.2538,0.2538,0.2538,0.244312,0.2538,0.236304,0.2538,0.217004,0.2538,0.291716,0.287708,0.291716,0.291332,0.291332,0.291716,0.289008,0.291716,0.2885479999999999,0.291716,0.287708,0.291716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.096706,0.220506,0.232,0.247948,0.136806,0.153424,0.195718,0.2153,0.261,0.225648,0.261,0.260624,0.260506,0.261,0.253806,0.261,0.246606,0.261,0.22563,0.261,0.2958,0.2936,0.2958,0.295712,0.2946479999999999,0.2958,0.293424,0.2958,0.293072,0.2958,0.2936,0.2958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.111356,0.2302,0.238316,0.252716,0.156308,0.1704,0.203488,0.221332,0.265632,0.230264,0.265632,0.265632,0.264724,0.265632,0.2592,0.265632,0.254216,0.265632,0.231048,0.265632,0.2991,0.297716,0.298596,0.298232,0.298116,0.2991,0.2964,0.2991,0.297232,0.2991,0.297716,0.2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.12421,0.2356,0.24562,0.25931,0.16595,0.18454,0.209,0.22741,0.27022,0.23848,0.2704,0.26975,0.26922,0.27022,0.2631,0.27022,0.25941,0.27022,0.2384,0.27022,0.30312,0.30142,0.30312,0.30252,0.3023,0.30312,0.2991,0.30312,0.29886,0.30312,0.30142,0.30312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.137548,0.238412,0.249312,0.265612,0.173512,0.192112,0.212,0.230812,0.273512,0.244,0.2736,0.2735,0.273024,0.273512,0.266524,0.273512,0.2624,0.273512,0.2455,0.273512,0.30802,0.305224,0.3079,0.307524,0.306616,0.30802,0.3039,0.30802,0.303824,0.30802,0.305224,0.30802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.145314,0.24357,0.25554,0.270414,0.1812,0.198814,0.2193,0.233942,0.278228,0.252328,0.277856,0.277414,0.2757,0.278228,0.269714,0.278228,0.2651,0.278228,0.253568,0.278228,0.312356,0.312828,0.312456,0.3120279999999999,0.311484,0.312356,0.308728,0.312356,0.3097399999999999,0.312356,0.312368,0.312356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1499,0.2492,0.266648,0.274,0.186,0.205416,0.223116,0.2385,0.2832079999999999,0.256916,0.2832079999999999,0.282016,0.280132,0.2832079999999999,0.273616,0.2832079999999999,0.2693,0.2832079999999999,0.259232,0.2832079999999999,0.317032,0.317964,0.316864,0.317032,0.3171,0.317032,0.315332,0.317032,0.316364,0.317032,0.3179,0.317032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.154736,0.2518,0.269236,0.278,0.191736,0.2089,0.2284,0.2424,0.289736,0.2602,0.2895359999999999,0.288618,0.2850359999999999,0.289736,0.278318,0.289736,0.273536,0.289736,0.2626,0.289736,0.320608,0.32318,0.320372,0.320372,0.320608,0.320608,0.319936,0.320608,0.320416,0.320608,0.323072,0.320608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.16054,0.25628,0.27366,0.28782,0.19574,0.2128199999999999,0.23192,0.2456,0.29492,0.2632,0.2943,0.29304,0.29162,0.29492,0.28372,0.29492,0.27994,0.29492,0.26592,0.2947,0.32494,0.3279,0.32484,0.32484,0.32484,0.32494,0.3241,0.32494,0.32566,0.32494,0.3276,0.32494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
