percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.024897,0.0,0.0,0.0,0.033094,0.033594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.034876,0.0,0.0,0.0,0.042852,0.0461,0.042594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.045891,0.0,0.0,0.0,0.0541189999999999,0.049464,0.0459,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.052588,0.1221,0.0,0.0,0.065388,0.0677,0.083864,0.113588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.061775,0.13091,0.13404,0.0,0.07445,0.09127,0.108195,0.1237849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0675,0.141582,0.139846,0.139982,0.084664,0.098546,0.116428,0.134174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.073137,0.149479,0.146069,0.1467,0.092979,0.103379,0.127795,0.137716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.078576,0.155576,0.158076,0.1554799999999999,0.100404,0.110832,0.1383,0.145652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.083973,0.158573,0.160273,0.1619,0.105673,0.118173,0.142173,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.08804,0.16054,0.1621,0.16587,0.1124,0.12767,0.14534,0.15677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0933669999999999,0.1626,0.1639,0.168367,0.116034,0.132167,0.1477669999999999,0.159967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0978639999999999,0.165,0.1673,0.171,0.1223,0.1363639999999999,0.1506,0.1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.101161,0.169361,0.169161,0.172822,0.125561,0.1388,0.152761,0.165905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.106332,0.17179,0.17628,0.1769,0.130432,0.1413,0.156074,0.168658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.10971,0.174655,0.179255,0.177855,0.135055,0.1449,0.15991,0.170555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.114104,0.1784079999999999,0.181804,0.1806,0.1408559999999999,0.150104,0.1635,0.173252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.120447,0.184049,0.1855,0.1863,0.144749,0.155498,0.166249,0.175349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1245,0.186192,0.1867,0.1889,0.149338,0.158692,0.168938,0.178546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.128086,0.190343,0.188243,0.191486,0.1533,0.164043,0.172343,0.1821289999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.13184,0.19254,0.19154,0.1937,0.15586,0.16592,0.17514,0.18366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.138285,0.194537,0.195037,0.196237,0.159774,0.169637,0.176837,0.1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.1445,0.199036,0.2009,0.199568,0.163368,0.1715,0.17857,0.190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.148193,0.206331,0.2031,0.204331,0.166162,0.172962,0.181962,0.195831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.1518,0.2102,0.206928,0.2181359999999999,0.168812,0.1756,0.186556,0.197928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.156,0.212775,0.2101,0.2267,0.1721,0.177625,0.189725,0.202525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.1585,0.2141,0.2158219999999999,0.2333,0.1753,0.1809,0.1928,0.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.161319,0.2154,0.221795,0.237219,0.178919,0.184757,0.194919,0.2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.164316,0.216816,0.225932,0.239664,0.183132,0.189,0.1969,0.2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.1666129999999999,0.2205,0.229813,0.2435,0.186726,0.1918,0.200713,0.214426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.16951,0.2227,0.23368,0.24511,0.18961,0.19452,0.20612,0.21942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.172328,0.2253,0.244314,0.246,0.192828,0.197214,0.212214,0.222107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.1763,0.228204,0.247504,0.2473,0.1958,0.200304,0.215904,0.225016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.178701,0.2301,0.250202,0.249202,0.197403,0.2041,0.218501,0.229105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.182894,0.231996,0.252,0.252098,0.200398,0.2065,0.2212,0.233198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.187895,0.2356349999999999,0.2545,0.2546949999999999,0.2025,0.209695,0.223495,0.234695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.191292,0.243192,0.2563,0.2565,0.2054759999999999,0.2122,0.2269759999999999,0.2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.1953009999999999,0.253389,0.2596,0.257989,0.2094,0.215,0.2328,0.2386559999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.199786,0.262586,0.261744,0.2598,0.212186,0.2188,0.236416,0.240472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.2033,0.266983,0.264783,0.261983,0.2146,0.221683,0.242432,0.243183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.20788,0.2698,0.2668,0.2634,0.21856,0.2252,0.24696,0.24554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.210877,0.272477,0.2685,0.264677,0.221854,0.227777,0.2518,0.2518849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.215322,0.274148,0.2731,0.266274,0.224374,0.2319,0.255996,0.259796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.2193,0.276542,0.2768,0.267871,0.2284,0.2354709999999999,0.258442,0.265342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.2216,0.2797,0.281,0.2711,0.231172,0.2379,0.261068,0.274568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.22562,0.282665,0.2825,0.27263,0.23573,0.2418,0.2627649999999999,0.281895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
