percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090366,0.132366,0.128022,0.1317,0.132366,0.092244,0.132366,0.097744,0.132366,0.111,0.132366,0.121166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.036606,0.0,0.0,0.0,0.034938,0.0,0.0,0.0,0.096388,0.1351,0.131332,0.1333,0.1351,0.097732,0.1351,0.101544,0.1351,0.114288,0.1351,0.125244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.040506,0.0,0.0,0.0,0.050709,0.0561269999999999,0.0,0.0,0.100632,0.1379,0.133,0.1354,0.137866,0.1014,0.1379,0.103966,0.1379,0.116566,0.1379,0.1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.043416,0.0,0.0,0.0,0.056512,0.059808,0.06742,0.0,0.103676,0.139788,0.1342,0.137988,0.1395,0.104,0.139788,0.107152,0.139788,0.118376,0.139788,0.1287879999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0466,0.0,0.0,0.0,0.0597,0.062805,0.07071,0.070505,0.10642,0.14211,0.13621,0.13941,0.14191,0.10681,0.14211,0.10962,0.14211,0.1202,0.14211,0.12971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.050406,0.0712,0.0,0.0,0.061318,0.065118,0.071606,0.0725239999999999,0.1085,0.144096,0.1372,0.1404,0.1434,0.1094639999999999,0.144096,0.111232,0.144096,0.121932,0.144096,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.052907,0.0738,0.0723,0.0,0.064421,0.069807,0.072807,0.074107,0.110662,0.146708,0.1385,0.1422,0.1446,0.111408,0.146708,0.113,0.146708,0.123354,0.146708,0.132354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.055808,0.076516,0.074716,0.0743,0.0665,0.071708,0.075308,0.0759,0.1126279999999999,0.149476,0.1395,0.1433,0.145976,0.1129,0.149476,0.114676,0.149476,0.1242,0.149476,0.133476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0584,0.081818,0.081635,0.086927,0.067418,0.0737,0.0769089999999999,0.078654,0.114198,0.152096,0.1408,0.144196,0.1471,0.114198,0.1519,0.116298,0.152096,0.125398,0.152096,0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0608,0.08624,0.0891,0.0923099999999999,0.0703,0.0747,0.08014,0.0852,0.1151,0.1553,0.1422,0.14544,0.14844,0.11582,0.1548,0.11732,0.1553,0.1266199999999999,0.1553,0.1354199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.063022,0.090022,0.091922,0.094222,0.071411,0.076,0.083722,0.0866,0.1168,0.158442,0.1429419999999999,0.146942,0.150084,0.117242,0.157868,0.1187,0.158442,0.1279,0.158442,0.136442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.064524,0.092,0.0941,0.0964,0.072712,0.0773119999999999,0.0862,0.0888,0.1181,0.1605,0.143764,0.1477,0.1518,0.118364,0.1601,0.119992,0.1605,0.128664,0.1605,0.137728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.066139,0.0929,0.0957,0.0981,0.074013,0.078313,0.088126,0.091413,0.119472,0.162486,0.144572,0.1487,0.152886,0.1197,0.1613,0.121072,0.162386,0.130486,0.162486,0.1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
