percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0242499999999999,0.0396,0.0,0.0,0.03039,0.03149,0.03639,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.03017,0.0426,0.0427699999999999,0.0,0.034,0.038785,0.039255,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0332,0.04716,0.04808,0.0474,0.03776,0.04016,0.0423,0.04438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0360749999999999,0.051675,0.050975,0.0503,0.042475,0.0418,0.0439,0.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0385,0.0594599999999999,0.05937,0.0567,0.0451399999999999,0.04487,0.0470699999999999,0.0544399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.040465,0.063165,0.063665,0.060965,0.048365,0.045865,0.056565,0.0603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0423,0.06526,0.0659,0.06312,0.05076,0.05246,0.0585,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0447,0.0676,0.0675549999999999,0.0655,0.0525,0.057,0.0609,0.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0471,0.07025,0.06885,0.069,0.0554999999999999,0.0605,0.06325,0.0673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04959,0.07158,0.0708,0.070945,0.0590799999999999,0.0625,0.0655,0.069645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.05194,0.07264,0.0724,0.0734,0.0619399999999999,0.0642,0.0676,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.054635,0.0736,0.0748,0.07627,0.064235,0.065135,0.0688,0.07297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.05636,0.07473,0.07609,0.0788,0.0657,0.0659,0.0701,0.0747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0581,0.0766,0.0816,0.082125,0.0668,0.068025,0.072425,0.075625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.06002,0.07962,0.08422,0.08402,0.0677,0.06944,0.07372,0.07612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0613,0.08243,0.085915,0.0847,0.0685,0.0714,0.0753,0.077615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0629,0.085,0.08682,0.08542,0.0706099999999999,0.07281,0.0766399999999999,0.07951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
