percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.139428,0.0,0.0,0.0,0.201708,0.230044,0.251244,0.0,0.224484,0.0,0.0,0.0,0.261076,0.279264,0.289284,0.0
1,0.15774,0.3056,0.3163,0.3398879999999999,0.215052,0.247776,0.283604,0.3005,0.2493,0.3538,0.3604,0.3660759999999999,0.275488,0.292764,0.3204,0.3321759999999999
2,0.1709959999999999,0.3199519999999999,0.334564,0.347264,0.229796,0.266264,0.298232,0.309932,0.258832,0.360732,0.364388,0.3697,0.2868,0.304056,0.334024,0.3496599999999999
3,0.184352,0.329404,0.346084,0.350176,0.242652,0.275052,0.30638,0.317052,0.267876,0.3625,0.3695,0.374476,0.293828,0.314228,0.338476,0.353576
4,0.1974199999999999,0.33572,0.3536,0.35642,0.25402,0.28138,0.31286,0.32312,0.27692,0.36502,0.3771,0.3773,0.29996,0.31932,0.34462,0.36102
5,0.2053279999999999,0.345192,0.357392,0.366376,0.262892,0.288092,0.320656,0.3271,0.284664,0.3683,0.382092,0.383764,0.306264,0.325464,0.350664,0.3637
6,0.212608,0.351004,0.3615,0.370632,0.273216,0.2939,0.326716,0.333016,0.289616,0.37344,0.386808,0.389308,0.313132,0.329508,0.357264,0.3667
7,0.22176,0.3567079999999999,0.3658079999999999,0.3765,0.279808,0.299352,0.330504,0.338552,0.295952,0.381,0.391256,0.396804,0.319152,0.333704,0.3629,0.370708
8,0.227896,0.3629,0.3741839999999999,0.383884,0.285796,0.3075,0.3337,0.342596,0.3010799999999999,0.385896,0.394296,0.401196,0.323596,0.338488,0.3659,0.374196
9,0.23548,0.36608,0.38092,0.3967,0.2931,0.313,0.33714,0.34648,0.30628,0.3911,0.3965,0.4034,0.32752,0.34408,0.369,0.3777
10,0.2431719999999999,0.373284,0.387584,0.401568,0.299968,0.318768,0.340368,0.3519,0.309852,0.3938839999999999,0.399068,0.4049,0.332036,0.3493039999999999,0.371784,0.3817839999999999
11,0.251056,0.3767,0.394428,0.403428,0.304312,0.323528,0.343784,0.357956,0.315256,0.396428,0.4018279999999999,0.407,0.3376,0.3557,0.3758,0.385428
12,0.25806,0.384688,0.399244,0.411144,0.3094,0.327044,0.347272,0.366416,0.318672,0.399016,0.4053,0.4083,0.3438,0.3601,0.3794,0.391744
13,0.2655,0.388048,0.404432,0.415016,0.312032,0.332716,0.351332,0.37474,0.323032,0.4025,0.407516,0.4096,0.347832,0.364316,0.382416,0.395316
14,0.26936,0.3933999999999999,0.4109199999999999,0.41946,0.31686,0.33808,0.35906,0.3836,0.32742,0.40566,0.40866,0.4108,0.35206,0.37074,0.38582,0.40006
15,0.274104,0.3973,0.414804,0.424304,0.320604,0.343216,0.364912,0.3871,0.334012,0.407804,0.4106,0.411804,0.3586,0.376008,0.39,0.403604
16,0.279996,0.404196,0.4223,0.431648,0.323748,0.347248,0.368148,0.391196,0.338244,0.410696,0.4123,0.413648,0.365748,0.3802,0.393344,0.407196
17,0.2859,0.409892,0.4255839999999999,0.437544,0.327852,0.351068,0.3716,0.394692,0.342784,0.4138,0.4152,0.415392,0.3722,0.3842919999999999,0.3977,0.4108
18,0.291536,0.419008,0.4285,0.443972,0.3328359999999999,0.3542,0.376436,0.397644,0.348844,0.417236,0.417136,0.4175,0.3771,0.390136,0.4003,0.4139359999999999
19,0.29608,0.42304,0.43166,0.44708,0.33888,0.35756,0.38098,0.40356,0.3525,0.41958,0.4185,0.41998,0.38198,0.39348,0.40248,0.41798
20,0.301072,0.428148,0.436372,0.448624,0.343924,0.364496,0.385648,0.408848,0.3586,0.4219,0.4197,0.421424,0.38672,0.396848,0.4049,0.4213
21,0.307036,0.4305,0.443668,0.450268,0.3496039999999999,0.368936,0.390368,0.4149,0.3644,0.424368,0.4206,0.422768,0.39,0.399868,0.4078,0.4232
22,0.310936,0.435348,0.447112,0.453412,0.354912,0.371824,0.396136,0.418924,0.369012,0.42736,0.4225,0.4247,0.394824,0.403012,0.410812,0.425512
23,0.3152,0.4389,0.450256,0.4552,0.3589239999999999,0.3768,0.401868,0.428024,0.3746,0.429556,0.424556,0.4273,0.3994,0.405956,0.416612,0.428356
24,0.3201,0.4456,0.4537,0.459,0.3633,0.3819,0.4082,0.4329,0.3781,0.4312,0.4265,0.4292,0.4049,0.4087,0.4216,0.4303
25,0.326388,0.449844,0.461544,0.4612,0.368044,0.3876,0.415288,0.4363,0.384488,0.433344,0.427844,0.4325,0.40882,0.412932,0.425744,0.432244
26,0.3297879999999999,0.4553,0.4648879999999999,0.464688,0.371852,0.391388,0.4194,0.4391759999999999,0.389464,0.435288,0.430364,0.435864,0.412788,0.416864,0.429788,0.434488
27,0.334688,0.461032,0.4681,0.468792,0.377832,0.395532,0.422832,0.4427,0.3953,0.437,0.4333,0.438532,0.4178,0.420364,0.433,0.436332
28,0.340576,0.466252,0.471152,0.4719759999999999,0.382504,0.400928,0.4279,0.446576,0.400628,0.439,0.4376759999999999,0.4413,0.422676,0.424852,0.436852,0.4387
29,0.3463799999999999,0.4707199999999999,0.47412,0.48328,0.3853,0.40502,0.4331,0.45064,0.4056599999999999,0.44142,0.4416199999999999,0.4445,0.42646,0.42962,0.44094,0.44242
30,0.353456,0.473264,0.476064,0.493256,0.3892,0.410464,0.436564,0.454664,0.411628,0.444364,0.450328,0.446,0.4294,0.4343,0.4445,0.447028
31,0.358008,0.4775,0.4776,0.4966,0.395424,0.414808,0.442416,0.458624,0.416416,0.446708,0.4534,0.449232,0.433308,0.439708,0.447408,0.4496
32,0.3622,0.481204,0.482656,0.4982,0.401904,0.417656,0.446456,0.466456,0.423904,0.4496,0.456304,0.454152,0.4373,0.443904,0.451052,0.451456
33,0.367396,0.488892,0.493892,0.500784,0.409096,0.423896,0.450096,0.4701,0.429688,0.454088,0.4583959999999999,0.4575,0.442084,0.4467919999999999,0.455388,0.454196
34,0.3722999999999999,0.4922,0.51268,0.50494,0.4148799999999999,0.42694,0.45494,0.47736,0.43424,0.4583399999999999,0.4607,0.46254,0.4455,0.449,0.459,0.4563
35,0.377268,0.495484,0.5169,0.507968,0.418684,0.433768,0.459184,0.4844679999999999,0.438784,0.4623839999999999,0.4637679999999999,0.4673839999999999,0.4486,0.452,0.464452,0.459984
36,0.381368,0.499112,0.5194,0.5115,0.422828,0.4381279999999999,0.464184,0.490212,0.444056,0.465128,0.466228,0.4709279999999999,0.452984,0.4552839999999999,0.469156,0.463028
37,0.3867,0.5084,0.5249,0.5141,0.428744,0.444472,0.470616,0.493544,0.4497,0.470744,0.46946,0.474672,0.459,0.460872,0.472544,0.4652
38,0.392148,0.5189480000000001,0.5284,0.519316,0.43348,0.448816,0.475116,0.499,0.455132,0.473816,0.474648,0.4781,0.463416,0.4651,0.4764,0.469016
39,0.3974,0.5385000000000005,0.5299,0.52136,0.43956,0.4543400000000001,0.47926,0.5060800000000001,0.4613,0.47708,0.48018,0.4818,0.4684000000000001,0.468,0.48,0.4727
40,0.402004,0.547604,0.5325,0.525304,0.444404,0.4616,0.484804,0.5124,0.466108,0.480004,0.4842,0.485104,0.476008,0.473312,0.484004,0.475108
