percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.027522,0.0,0.0,0.0,0.037705,0.044458,0.043792,0.0,0.0879,0.109144,0.108332,0.109044,0.109144,0.088676,0.109144,0.090796,0.109144,0.095988,0.109144,0.104008,0.039061,0.0,0.0,0.0,0.043161,0.046659,0.044847,0.0
1,0.0324,0.055128,0.0,0.0,0.044022,0.049732,0.0531,0.05605,0.092588,0.115288,0.111176,0.114488,0.115288,0.0936,0.115288,0.095076,0.115288,0.100788,0.115288,0.108,0.042422,0.0508,0.0,0.0,0.048,0.048736,0.048494,0.051252
2,0.036183,0.059624,0.061561,0.062201,0.047383,0.0517,0.059,0.0595,0.095732,0.119632,0.114564,0.117632,0.119328,0.09626,0.119632,0.097664,0.119632,0.103632,0.119632,0.1099,0.0442,0.053227,0.053564,0.0523039999999999,0.0494,0.0502,0.051941,0.052978
3,0.039144,0.0611,0.0636,0.0636,0.0498,0.053864,0.0622,0.0625,0.097976,0.123352,0.1166,0.1207,0.122976,0.098576,0.123352,0.099628,0.123352,0.105676,0.123352,0.1112,0.0455,0.054236,0.054352,0.0535,0.0505,0.051236,0.053988,0.0547
4,0.0418049999999999,0.06404,0.0643,0.065635,0.051905,0.05679,0.06343,0.0636,0.10004,0.12584,0.11772,0.1225,0.1255,0.10132,0.12584,0.10194,0.12584,0.1076,0.12584,0.1133,0.047205,0.0549,0.0549,0.0546,0.0512,0.052195,0.055235,0.05553
5,0.044266,0.0666,0.0649,0.0666,0.0544,0.058848,0.0652,0.0656,0.1029279999999999,0.1280639999999999,0.119764,0.123628,0.1268,0.103264,0.1280639999999999,0.1046,0.1280639999999999,0.1089639999999999,0.1280639999999999,0.115064,0.048366,0.0554539999999999,0.0554,0.0559,0.0518,0.053454,0.056282,0.0562
6,0.046,0.0681,0.0663,0.067069,0.0564,0.0605,0.066722,0.0676,0.105108,0.1298,0.121908,0.1255,0.1281,0.1057,0.1298,0.106408,0.1298,0.1103,0.1298,0.1167,0.0498269999999999,0.0563,0.0562,0.0566,0.0525,0.0543,0.0571,0.056982
7,0.048188,0.069028,0.0695,0.068808,0.058088,0.061864,0.0676679999999999,0.0692,0.1071,0.131,0.123,0.1269,0.1295,0.107352,0.131,0.1079519999999999,0.131,0.1122,0.131,0.1177,0.051,0.0578,0.0568,0.057044,0.053588,0.055072,0.0576,0.0579
8,0.0496,0.0716,0.071366,0.0709,0.060049,0.0633219999999999,0.0695,0.0708,0.108496,0.1322,0.1242,0.1279,0.1307,0.109096,0.1322,0.109396,0.1322,0.114,0.1322,0.1194959999999999,0.052,0.059081,0.059992,0.058912,0.0547,0.056331,0.0584,0.0587
9,0.05163,0.0743,0.0738699999999999,0.07234,0.0618,0.0651,0.0706,0.0734,0.10974,0.1332,0.12538,0.1292,0.1318,0.10998,0.1332,0.11078,0.1332,0.1155,0.1332,0.12064,0.0531,0.06123,0.0622,0.0672799999999999,0.0554,0.05798,0.0593,0.05986
