percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.239008,0.6416700000000001,0.6577620000000001,0.673169,0.4006329999999999,0.483785,0.557801,0.58657,0.38038,0.14028,0.18342,0.15594,0.14266,0.37006,0.14084,0.35572,0.14028,0.26718,0.14028,0.2168199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.302462,0.65477,0.680454,0.6913779999999999,0.4351319999999999,0.5073099999999999,0.601316,0.632208,0.484,0.19862,0.25054,0.22106,0.20856,0.48194,0.2019,0.46956,0.1981,0.33804,0.19862,0.27738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3297029999999999,0.685993,0.6989,0.711786,0.464462,0.528631,0.613831,0.647393,0.5494199999999999,0.2321,0.27892,0.25892,0.24618,0.54864,0.23358,0.51122,0.2321,0.40318,0.2321,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.350412,0.701132,0.70674,0.73672,0.483336,0.541496,0.6267240000000001,0.663624,0.6053000000000001,0.25854,0.31028,0.28748,0.27608,0.59516,0.26282,0.5583,0.25822,0.44204,0.25854,0.35282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.37308,0.714085,0.717005,0.761975,0.50883,0.55991,0.64237,0.6920850000000001,0.6457,0.2799,0.3345,0.3077,0.2953,0.6341,0.2828,0.5983,0.2799,0.4704,0.2799,0.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.392678,0.725262,0.737522,0.79211,0.527748,0.57431,0.656024,0.7098960000000001,0.6702,0.29666,0.35928,0.3243,0.31218,0.66036,0.29908,0.6395000000000001,0.29666,0.49984,0.29666,0.40672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.409217,0.7325,0.7572,0.805295,0.5383,0.589656,0.6685730000000001,0.7259070000000001,0.69832,0.31018,0.37774,0.34492,0.33044,0.6879,0.31414,0.65608,0.31018,0.52088,0.31018,0.42676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.428912,0.7395320000000001,0.780916,0.8120160000000001,0.547228,0.600732,0.679192,0.735876,0.72658,0.32672,0.39746,0.3623,0.3439,0.7103200000000001,0.3294,0.6798000000000001,0.32672,0.547,0.32672,0.44968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.4418,0.760665,0.8004389999999999,0.8163,0.558193,0.610693,0.692158,0.7457,0.74802,0.34014,0.41684,0.37606,0.3597599999999999,0.7344999999999999,0.34234,0.70646,0.3397,0.5638599999999999,0.34014,0.4731599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.45994,0.77441,0.81551,0.82097,0.56884,0.6183,0.70561,0.7515,0.7613,0.3559,0.4314,0.3952,0.3784,0.7505,0.3596,0.7315,0.3559,0.5846,0.3559,0.4927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.474047,0.7894700000000001,0.8238880000000001,0.833947,0.585129,0.6235470000000001,0.716341,0.756188,0.7782399999999999,0.37254,0.4461199999999999,0.4146999999999999,0.39874,0.7668999999999999,0.37468,0.7498,0.37238,0.6065400000000001,0.37254,0.50702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.486944,0.804648,0.83212,0.8432,0.5997,0.63402,0.722924,0.761716,0.79488,0.3945,0.47014,0.4291,0.41706,0.78632,0.39676,0.7614799999999999,0.3945,0.62406,0.3945,0.52696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.5026090000000001,0.808202,0.8376,0.860312,0.608005,0.641706,0.730003,0.771416,0.80416,0.41382,0.48582,0.4460199999999999,0.4311199999999999,0.80062,0.41426,0.77852,0.4131599999999999,0.6433,0.41382,0.54342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.517934,0.815,0.841456,0.87419,0.616112,0.651312,0.735034,0.783156,0.81482,0.425,0.50802,0.4697,0.44646,0.8107800000000001,0.4268,0.79308,0.425,0.65884,0.425,0.5619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.53215,0.8265100000000001,0.846055,0.881355,0.62501,0.659265,0.742075,0.78981,0.8295,0.4423,0.5209,0.4874,0.4629,0.8233,0.4448,0.8024,0.4422,0.6735,0.4423,0.5831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.545064,0.839496,0.8496,0.896596,0.632156,0.667296,0.754324,0.7996639999999999,0.8464600000000001,0.45662,0.5354,0.5009,0.4835400000000001,0.8365400000000001,0.4651,0.81282,0.45662,0.6901200000000001,0.45662,0.5969800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.557527,0.846172,0.8543179999999999,0.903645,0.640336,0.6759,0.763827,0.812145,0.85714,0.47328,0.55228,0.51538,0.49698,0.84914,0.47536,0.8238,0.4724799999999999,0.70614,0.47328,0.6100599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.56713,0.856158,0.8583,0.912072,0.64833,0.685072,0.7709,0.8257439999999999,0.86362,0.48578,0.5742400000000001,0.5301600000000001,0.51608,0.8581,0.49074,0.83588,0.4854,0.72174,0.48578,0.6246799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.583415,0.861626,0.869063,0.9177,0.656589,0.695626,0.776815,0.842041,0.8743,0.497,0.58514,0.5477000000000001,0.52684,0.86612,0.5004599999999999,0.84486,0.49696,0.73816,0.497,0.6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.5971000000000001,0.86788,0.89144,0.92102,0.66438,0.70704,0.7832600000000001,0.8515,0.8855,0.5109,0.6009,0.5672,0.5419,0.8761,0.5204,0.8586,0.5133,0.7531,0.5109,0.6555,0.37914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.607151,0.8735170000000001,0.904717,0.925385,0.671034,0.7143,0.792151,0.8585170000000001,0.89808,0.52378,0.61654,0.57842,0.55376,0.8868999999999999,0.5300199999999999,0.8687,0.5245,0.76432,0.52378,0.66898,0.4234719999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.617858,0.880082,0.909482,0.928794,0.6818,0.721982,0.797488,0.862558,0.90912,0.53528,0.63466,0.59376,0.5689799999999999,0.8999,0.5416399999999999,0.8773799999999999,0.5354599999999999,0.7773599999999999,0.53528,0.68668,0.4483980000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.629,0.885071,0.916571,0.933984,0.6902710000000001,0.729842,0.8093710000000001,0.869626,0.91638,0.54354,0.64668,0.60772,0.57906,0.91052,0.5557600000000001,0.88742,0.54488,0.79108,0.54354,0.70602,0.46591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.6392800000000001,0.891624,0.925248,0.9414,0.698488,0.737096,0.818084,0.874348,0.92422,0.55898,0.66272,0.61972,0.5888599999999999,0.9201,0.5685399999999999,0.89728,0.56096,0.8069,0.55898,0.71968,0.482548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.651675,0.90075,0.9317,0.948825,0.708125,0.74705,0.82525,0.8799250000000001,0.933,0.5698,0.6772,0.6291,0.5985,0.9268,0.577,0.9104,0.5699,0.8173,0.5698,0.7345,0.5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.658902,0.913702,0.936104,0.957106,0.714004,0.755504,0.833304,0.885902,0.94128,0.58112,0.69036,0.6390199999999999,0.61232,0.93504,0.59478,0.92074,0.58276,0.8317599999999999,0.58112,0.7537,0.5155019999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.665879,0.918537,0.9413,0.962858,0.723937,0.766358,0.838874,0.890758,0.95154,0.5923400000000001,0.7046800000000001,0.65498,0.62846,0.94542,0.6028600000000001,0.928,0.59384,0.8462400000000001,0.5923400000000001,0.76902,0.522558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.672712,0.924872,0.944036,0.969656,0.734268,0.7804,0.853724,0.8991,0.9592,0.60138,0.7175600000000001,0.6730400000000002,0.6440600000000001,0.95596,0.61406,0.935,0.60188,0.8579600000000001,0.60138,0.78146,0.530136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.6815329999999999,0.932097,0.950466,0.973532,0.7410289999999999,0.7885629999999999,0.8647309999999999,0.905,0.96826,0.6128,0.73722,0.69092,0.65952,0.9638,0.6262399999999999,0.94572,0.61522,0.87022,0.6128,0.79488,0.537933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.69395,0.93851,0.95751,0.97753,0.75082,0.80013,0.8775200000000001,0.91023,0.9754,0.6285,0.7539,0.711,0.6734,0.9724,0.6426,0.953,0.6307,0.8819,0.6285,0.8065,0.54321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.703,0.946287,0.962474,0.981687,0.758848,0.809961,0.894987,0.916787,0.98494,0.6402399999999999,0.76642,0.72456,0.6890799999999999,0.98014,0.65512,0.96254,0.64216,0.89334,0.6402399999999999,0.82166,0.550148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.710192,0.952712,0.9703,0.9862,0.767676,0.8165479999999999,0.903592,0.921464,0.99156,0.6562800000000001,0.7795800000000003,0.73462,0.70092,0.98708,0.67312,0.9709,0.6581800000000001,0.89948,0.6562800000000001,0.83306,0.5568879999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.716741,0.958441,0.976041,0.988023,0.778128,0.826341,0.912482,0.927582,1.00112,0.67638,0.79038,0.74992,0.7192,0.99274,0.68742,0.97994,0.67638,0.9108,0.67638,0.8496,0.563482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.725754,0.962818,0.9802,0.9915,0.785854,0.834036,0.9194,0.931418,1.01124,0.69548,0.80958,0.7654,0.7291,1.00298,0.70194,0.99084,0.69658,0.92454,0.69548,0.86,0.573154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.73396,0.965695,0.987075,0.994595,0.7968249999999999,0.838295,0.92364,0.936095,1.0185,0.7188,0.8207,0.7797,0.7492,1.0116,0.7223,1.0016,0.7191,0.9343,0.7188,0.8744,0.5799699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.744672,0.9706,0.991688,0.997044,0.8103039999999999,0.850372,0.93096,0.940672,1.0292,0.73314,0.84046,0.79472,0.76316,1.02024,0.74674,1.01036,0.73756,0.94928,0.73314,0.88792,0.592372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
