percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
25,0.24068,0.32966,0.32739,0.3298,0.2726099999999999,0.29257,0.30789,0.31889,0.354534,0.344734,0.351802,0.350168,0.349034,0.354534,0.3469,0.354534,0.346636,0.3545,0.34537,0.3541,0.18304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.247205,0.332105,0.33227,0.3323,0.278105,0.2973,0.3128350000000001,0.32751,0.357,0.348086,0.354543,0.353543,0.352843,0.357,0.349943,0.357,0.3505,0.357,0.349215,0.356829,0.18801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.25516,0.3347,0.3363,0.33712,0.28228,0.29928,0.31834,0.3322,0.3605,0.351908,0.357052,0.3561,0.355756,0.3605,0.3531,0.3605,0.355004,0.3605,0.353404,0.359704,0.1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.260535,0.3378049999999999,0.338235,0.344435,0.290805,0.3031,0.3221699999999999,0.339335,0.364761,0.357505,0.3615609999999999,0.3614,0.359,0.364761,0.3574,0.364761,0.358983,0.364661,0.3577,0.3635,0.202735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.2664499999999999,0.3406,0.34195,0.35425,0.29845,0.30715,0.328,0.34435,0.3690299999999999,0.3635699999999999,0.365,0.36408,0.3629,0.3690299999999999,0.36072,0.3690299999999999,0.36204,0.36944,0.36404,0.3674699999999999,0.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.2713,0.3436,0.344,0.3565,0.30482,0.3125249999999999,0.33342,0.348765,0.3755,0.3691899999999999,0.372548,0.3690529999999999,0.366358,0.3755,0.3653899999999999,0.3755,0.365237,0.375479,0.3703369999999999,0.373679,0.211965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.2763,0.34616,0.34818,0.35918,0.3113800000000001,0.32098,0.33922,0.35458,0.3799,0.372752,0.376452,0.3746,0.372364,0.3799,0.3706399999999999,0.3799,0.371816,0.3798,0.3731879999999999,0.37828,0.21676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.282595,0.349385,0.353795,0.360695,0.31989,0.3257,0.346085,0.356095,0.384894,0.377567,0.381994,0.379497,0.376197,0.384894,0.375176,0.384894,0.377579,0.384597,0.377697,0.3832879999999999,0.21979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.29041,0.35262,0.36242,0.363,0.32917,0.33182,0.3513,0.3587,0.389706,0.380648,0.386012,0.384006,0.382736,0.389706,0.382718,0.389706,0.382506,0.389024,0.3821,0.3875,0.22565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.294025,0.35515,0.3681,0.36945,0.338125,0.338125,0.360525,0.361025,0.3970499999999999,0.3843149999999999,0.389915,0.389515,0.387615,0.3970499999999999,0.387215,0.3970499999999999,0.3889,0.3957299999999999,0.38506,0.3934,0.2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.3002399999999999,0.3591,0.3711399999999999,0.37778,0.34424,0.34326,0.36798,0.3634799999999999,0.403668,0.393804,0.396924,0.396072,0.3938,0.403668,0.393172,0.403668,0.392868,0.402,0.3954479999999999,0.400148,0.2367199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.3074749999999999,0.364655,0.3781,0.383455,0.351755,0.355355,0.373355,0.3677,0.412233,0.4001,0.405399,0.403465,0.401199,0.412233,0.399499,0.412233,0.400865,0.410233,0.399366,0.4069270000000001,0.2423199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.31337,0.37117,0.3842399999999999,0.39117,0.35872,0.36404,0.37997,0.3732,0.421626,0.4073259999999999,0.412242,0.41041,0.409784,0.421626,0.4116879999999999,0.421626,0.411184,0.417836,0.407784,0.4127619999999999,0.24817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.3216,0.37867,0.385985,0.401825,0.36417,0.37194,0.38627,0.3779,0.428057,0.417251,0.4232039999999999,0.420002,0.4180649999999999,0.428057,0.418755,0.428057,0.4184509999999999,0.4257039999999999,0.417402,0.4237019999999999,0.253665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.3313,0.3872,0.395,0.4157,0.3718,0.376,0.3913,0.3806,0.43452,0.4261,0.4282,0.4269,0.42568,0.43452,0.42336,0.43452,0.42422,0.43212,0.42666,0.43002,0.2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.343765,0.3969149999999999,0.4017799999999999,0.4185,0.37616,0.3867299999999999,0.394245,0.3832,0.440838,0.432376,0.435838,0.4339829999999999,0.429938,0.440838,0.428469,0.440838,0.4304449999999999,0.439269,0.432038,0.437507,0.264615,0.0,0.0,0.0,0.0228749999999999,0.0,0.0,0.0
41,0.35363,0.40116,0.41656,0.4211,0.3845,0.39253,0.39693,0.38693,0.4479,0.4375119999999999,0.442456,0.4394119999999999,0.435656,0.4479,0.433856,0.4479,0.43429,0.444658,0.4372459999999999,0.443,0.27206,0.0,0.0,0.0,0.1597399999999998,0.0,0.0,0.0
42,0.3618349999999999,0.4124449999999999,0.42189,0.4234449999999999,0.392345,0.39709,0.3998449999999999,0.3941,0.451774,0.4433,0.449187,0.4466,0.442709,0.451774,0.439774,0.451774,0.440961,0.4505,0.440961,0.4507609999999999,0.275535,0.0,0.0,0.0,0.1732899999999999,0.0,0.0,0.0
43,0.37622,0.42466,0.42612,0.4248,0.39936,0.40246,0.40494,0.40086,0.456996,0.446992,0.454384,0.45458,0.4519,0.456996,0.447556,0.4568919999999999,0.4467879999999999,0.454688,0.4457959999999999,0.4547,0.28372,0.0,0.0,0.0,0.1825,0.0,0.0,0.0
44,0.389275,0.43415,0.435575,0.4271,0.408175,0.4102,0.407075,0.4098,0.4643,0.45171,0.46162,0.4599,0.45981,0.4643,0.455005,0.464205,0.453805,0.461605,0.450815,0.46166,0.290275,0.0,0.0,0.0,0.195525,0.0,0.0,0.0
45,0.3973899999999999,0.44467,0.43999,0.42949,0.41709,0.4177800000000001,0.4108,0.4265000000000002,0.468928,0.45817,0.468154,0.4665,0.464298,0.468928,0.462028,0.4689,0.461042,0.466524,0.461742,0.46807,0.29579,0.0,0.0,0.0,0.20815,0.0,0.0,0.0
46,0.4065449999999999,0.44801,0.4463,0.430805,0.42061,0.4233799999999999,0.4209649999999999,0.4469,0.472723,0.4710689999999999,0.473123,0.4721919999999999,0.471223,0.472723,0.468523,0.4727,0.4700379999999999,0.4724,0.471323,0.4727,0.30241,0.0,0.0,0.0,0.219715,0.0,0.0,0.0
47,0.4174399999999999,0.4503,0.4482,0.43322,0.4261399999999999,0.4295199999999999,0.4366399999999998,0.4647799999999999,0.478532,0.4787,0.47826,0.4773639999999999,0.4747,0.478532,0.4744,0.4782639999999999,0.4764319999999999,0.476832,0.4791279999999999,0.477896,0.3101799999999999,0.0,0.0,0.0,0.22712,0.0,0.0,0.0
48,0.42384,0.4653,0.45097,0.434635,0.4321549999999998,0.4374699999999999,0.4519149999999999,0.4727599999999998,0.4827639999999999,0.4853,0.4827639999999999,0.4826459999999999,0.4815,0.4827639999999999,0.479541,0.481882,0.481141,0.481564,0.485441,0.481882,0.3164,0.0,0.0,0.0,0.2340049999999999,0.0,0.0,0.0
49,0.43165,0.47365,0.45525,0.43865,0.4402,0.45275,0.47055,0.47995,0.48745,0.4884,0.4874,0.4871499999999999,0.4874,0.48745,0.4871999999999999,0.4868,0.4846,0.4862,0.4893,0.48655,0.32165,0.0,0.0,0.0,0.2405999999999999,0.0,0.0,0.0
50,0.438565,0.480825,0.4572,0.444365,0.44676,0.46506,0.481215,0.48883,0.4954179999999999,0.492318,0.4955589999999999,0.494359,0.492377,0.4954179999999999,0.4904,0.4949179999999999,0.4909,0.4942719999999999,0.4930129999999999,0.494718,0.3273,0.0,0.0,0.0,0.24573,0.0,0.0,0.0
51,0.4495,0.4871,0.45996,0.4609,0.4535999999999999,0.47234,0.50068,0.4924,0.503004,0.496668,0.502704,0.501136,0.498168,0.503004,0.4951,0.5028,0.496004,0.5028,0.4981,0.5024160000000001,0.33402,0.0,0.0,0.0,0.25118,0.0,0.0,0.0
52,0.4593,0.492,0.4735150000000001,0.494195,0.467195,0.48188,0.5116750000000001,0.5006,0.512054,0.502777,0.5105310000000001,0.507354,0.504677,0.512054,0.500377,0.511785,0.502154,0.511308,0.503208,0.510831,0.34519,0.0,0.0,0.0,0.256995,0.0,0.0,0.0
53,0.46713,0.49583,0.49603,0.5110500000000002,0.47393,0.49271,0.5228600000000001,0.50321,0.5198160000000001,0.5077160000000001,0.5171020000000001,0.515344,0.512486,0.5198160000000001,0.505258,0.5187300000000001,0.507286,0.5181300000000001,0.5096440000000001,0.5181300000000001,0.35413,0.0,0.0,0.0,0.26293,0.0,0.0,0.0
54,0.4759,0.5017,0.51925,0.5408,0.48195,0.50175,0.532775,0.5153,0.524885,0.515695,0.5238900000000001,0.5236,0.5218,0.524885,0.5127,0.52449,0.512475,0.52448,0.516695,0.5245949999999999,0.36255,0.0,0.0,0.0,0.27265,0.0,0.0,0.0
55,0.48418,0.5116800000000001,0.5303600000000003,0.5629800000000007,0.497,0.5123800000000001,0.53998,0.5226,0.5306280000000001,0.5210360000000002,0.530204,0.527508,0.5263,0.5302160000000001,0.520412,0.5292400000000002,0.520012,0.5288160000000002,0.522408,0.531304,0.3716399999999999,0.0,0.0,0.0,0.27912,0.0,0.0,0.0
56,0.49091,0.5304450000000004,0.5587250000000006,0.5889,0.5080100000000001,0.5198750000000001,0.5462750000000001,0.5348650000000008,0.537426,0.525413,0.5363910000000001,0.5331520000000001,0.531313,0.537426,0.5249130000000001,0.537426,0.5249130000000001,0.5377170000000001,0.526213,0.538539,0.3767,0.0,0.0,0.0,0.29102,0.0,0.0,0.0
57,0.4991699999999999,0.5607799999999994,0.6015799999999999,0.6331,0.52108,0.53708,0.5534,0.55538,0.544666,0.5303,0.542488,0.5400440000000001,0.537266,0.544666,0.5319,0.544444,0.5305219999999999,0.545154,0.530922,0.548066,0.3836199999999998,0.0,0.0,0.0,0.3019999999999998,0.0,0.0,0.0
58,0.508825,0.5860549999999999,0.6238749999999998,0.6494049999999998,0.531995,0.5541799999999999,0.5629,0.5632,0.552231,0.534631,0.550931,0.546855,0.543,0.552231,0.537531,0.552062,0.5365,0.553055,0.537586,0.556031,0.3901699999999999,0.0,0.0,0.0,0.308485,0.0,0.0,0.0
59,0.5196,0.6395,0.6721,0.6764,0.5496,0.5688,0.5719,0.5767,0.5616399999999999,0.5410399999999999,0.55914,0.55668,0.54924,0.5630199999999997,0.5437799999999999,0.5616399999999999,0.5466399999999999,0.5630199999999997,0.5440999999999999,0.5634399999999998,0.4021,0.0,0.0,0.0,0.316,0.1434,0.0,0.0
60,0.529075,0.66703,0.690345,0.7031449999999999,0.564375,0.5800199999999999,0.5812199999999998,0.58843,0.571698,0.547249,0.5684389999999999,0.561045,0.558798,0.572143,0.555041,0.572143,0.558439,0.573786,0.553447,0.570794,0.4092749999999999,0.0,0.0,0.0,0.326515,0.1944499999999998,0.0,0.0
61,0.54393,0.67626,0.7001,0.7165599999999999,0.57663,0.59105,0.5922499999999999,0.6053099999999999,0.583358,0.5568339999999998,0.5809,0.578174,0.5775379999999999,0.583358,0.569758,0.5835,0.5722,0.5837899999999999,0.562106,0.5853339999999998,0.417,0.0,0.0,0.0,0.34236,0.22363,0.0,0.0
62,0.5567449999999999,0.6989150000000001,0.7145250000000001,0.744125,0.58109,0.603135,0.598545,0.6335,0.6006380000000001,0.567503,0.6097710000000001,0.5987380000000001,0.597534,0.6006380000000001,0.5914380000000001,0.6006380000000001,0.588203,0.603167,0.569801,0.6114060000000001,0.425235,0.0,0.0,0.0,0.345745,0.235225,0.0,0.0
63,0.5684400000000001,0.71016,0.72384,0.76432,0.59186,0.6177400000000001,0.6095000000000002,0.6730600000000001,0.61988,0.578476,0.6243519999999999,0.620652,0.615076,0.6194040000000001,0.6025,0.6189319999999999,0.598352,0.62026,0.5804,0.620332,0.4365600000000001,0.0,0.0,0.0,0.35162,0.24214,0.0,0.0
64,0.5758749999999999,0.71875,0.73305,0.78915,0.6060000000000001,0.62875,0.6287750000000001,0.698025,0.6333850000000003,0.5909,0.6378250000000001,0.6343,0.6286900000000002,0.6314950000000001,0.615785,0.6333850000000003,0.609225,0.6354200000000002,0.592995,0.6354750000000002,0.446625,0.0,0.0,0.0,0.360075,0.24715,0.0,0.0
65,0.5911,0.7288500000000001,0.7495600000000001,0.8067800000000004,0.62031,0.63797,0.64429,0.7135600000000001,0.650398,0.601028,0.6527580000000001,0.647494,0.6421,0.650398,0.633152,0.6487820000000001,0.626,0.650876,0.601194,0.6479640000000001,0.46365,0.0,0.0,0.0,0.36598,0.25494,0.0,0.0
66,0.6119300000000001,0.7386100000000001,0.7720100000000001,0.8145300000000001,0.6474200000000001,0.651705,0.6549050000000004,0.7322,0.661903,0.611806,0.6598120000000001,0.654612,0.650915,0.661903,0.641612,0.6616059999999999,0.6372209999999999,0.659218,0.6134059999999999,0.659206,0.4733350000000001,0.0,0.0,0.0,0.372105,0.2727300000000001,0.0,0.0
67,0.62442,0.74824,0.78728,0.8199,0.66038,0.67612,0.6889000000000001,0.7509,0.67166,0.624312,0.6670360000000001,0.662412,0.6590600000000001,0.67166,0.6480720000000001,0.6711,0.6439,0.6688,0.6245080000000001,0.6697080000000001,0.48622,0.0,0.0,0.0,0.38382,0.28312,0.0,0.0
68,0.6377700000000001,0.7537,0.805615,0.82244,0.67774,0.6955049999999999,0.7086349999999998,0.7573,0.6838679999999998,0.6374099999999998,0.675,0.6697679999999998,0.6649099999999998,0.6833049999999999,0.657947,0.6829629999999999,0.6542049999999999,0.6805469999999999,0.6374099999999998,0.6784,0.502115,0.0,0.0,0.0,0.39127,0.290835,0.0,0.0
69,0.6466,0.7692,0.81715,0.836,0.68875,0.7199,0.7336,0.77615,0.69528,0.6453899999999999,0.68658,0.68063,0.67252,0.69528,0.66528,0.6932299999999999,0.66111,0.69146,0.6453899999999999,0.69007,0.5182,0.0,0.0,0.0,0.3997,0.3076,0.0,0.0
70,0.6693699999999998,0.7874099999999998,0.83323,0.8487099999999995,0.7068249999999999,0.730365,0.76373,0.784365,0.7092189999999997,0.6519,0.695078,0.686139,0.684878,0.7092189999999997,0.6727119999999999,0.7080339999999999,0.667817,0.7050949999999999,0.651939,0.7042390000000001,0.53376,0.0,0.0,0.0,0.4150199999999999,0.31543,0.0,0.0
71,0.6846399999999999,0.81752,0.84846,0.85812,0.7252799999999999,0.7443,0.78276,0.79418,0.7291880000000001,0.659988,0.7083480000000001,0.70448,0.698648,0.7291880000000001,0.6855840000000001,0.722024,0.676448,0.720684,0.660348,0.7179960000000001,0.546,0.0,0.0,0.0,0.4326199999999999,0.32466,0.0,0.0
72,0.700195,0.844785,0.86189,0.879695,0.747985,0.757475,0.800465,0.80557,0.7493259999999998,0.666185,0.7358689999999999,0.731785,0.7214389999999998,0.7475849999999999,0.703599,0.74527,0.691685,0.7429699999999999,0.6665709999999999,0.7407989999999999,0.5600450000000001,0.0,0.0,0.0,0.449,0.331195,0.0,0.0
73,0.71682,0.8664199999999996,0.8735399999999999,0.8856099999999999,0.7741199999999999,0.77594,0.8074899999999998,0.8149199999999998,0.7690560000000001,0.671366,0.7578920000000001,0.7510220000000002,0.7438980000000001,0.7690560000000001,0.72323,0.7652440000000003,0.7107640000000001,0.7649800000000002,0.671798,0.7601480000000003,0.5796999999999998,0.0,0.0,0.0,0.4646399999999999,0.3491499999999999,0.0,0.0
74,0.73095,0.8948,0.891375,0.8953,0.791075,0.79005,0.818,0.829575,0.782875,0.6794,0.776575,0.770175,0.7647999999999999,0.7803,0.745925,0.779075,0.7301249999999999,0.77765,0.679675,0.777775,0.5966750000000001,0.0,0.0,0.0,0.472525,0.364625,0.0,0.0
75,0.7486600000000001,0.91244,0.91942,0.89938,0.80832,0.8121200000000001,0.8462000000000002,0.85624,0.80402,0.6932,0.7966959999999998,0.7937959999999998,0.7880959999999998,0.8013239999999999,0.763084,0.8013239999999999,0.746,0.8003039999999999,0.693956,0.7982079999999999,0.6269800000000003,0.0,0.0,0.0,0.4843,0.3817200000000001,0.0,0.0
76,0.7640699999999999,0.93452,0.9336,0.9248199999999996,0.8272449999999999,0.839655,0.8656349999999999,0.914915,0.825716,0.705093,0.8240860000000001,0.816851,0.805251,0.825716,0.7777860000000001,0.825716,0.7620320000000002,0.824565,0.706993,0.826358,0.6464349999999999,0.0,0.0,0.0,0.4961499999999999,0.3915499999999999,0.0,0.0
77,0.7783100000000001,0.9408,0.93981,0.95536,0.8407100000000001,0.8582100000000001,0.8971000000000001,0.94557,0.843,0.7150019999999999,0.840112,0.830402,0.821308,0.843,0.7928259999999999,0.843,0.775106,0.8429019999999999,0.7178019999999999,0.843,0.66944,0.0,0.0,0.0,0.5129,0.40624,0.0,0.0
78,0.7924,0.9563700000000004,0.948225,0.9695,0.8596550000000001,0.8764000000000003,0.9323850000000006,0.96828,0.8577660000000001,0.7242770000000001,0.8498330000000001,0.8447220000000001,0.8354330000000001,0.8577660000000001,0.8133330000000001,0.8577660000000001,0.7928660000000001,0.8576770000000001,0.7313,0.8569770000000001,0.6871400000000001,0.0,0.0,0.0,0.54067,0.4239000000000003,0.0,0.0
79,0.8166,0.9807,0.9717,0.993,0.879,0.8903,0.9848,0.9849,0.88146,0.74024,0.8695400000000001,0.8553000000000001,0.84952,0.88146,0.82918,0.88146,0.8063600000000001,0.8819400000000001,0.7445400000000001,0.87938,0.7098,0.0,0.0,0.0,0.5657,0.434,0.0,0.0
80,0.84613,1.0172,1.0036700000000005,1.0077900000000002,0.8905500000000001,0.913505,0.99663,0.995845,0.9137,0.7479160000000001,0.8889450000000001,0.8750290000000001,0.8648930000000002,0.9137,0.8451120000000005,0.9137,0.8182450000000001,0.9137,0.7527770000000003,0.905987,0.724705,0.0,0.0,0.0,0.59716,0.4389,0.0,0.0
81,0.8847099999999999,1.03333,1.0276199999999998,1.02303,0.91037,0.94306,1.00843,1.0106,0.938914,0.7605219999999998,0.9142579999999996,0.8953939999999999,0.879838,0.938914,0.8552379999999999,0.938914,0.831614,0.936876,0.7684559999999999,0.9272259999999996,0.7552099999999997,0.0,0.0,0.0,0.63285,0.44449,0.0,0.0
82,0.9218999999999992,1.06979,1.0509799999999998,1.0650449999999996,0.9462649999999996,0.9717849999999998,1.03184,1.0294749999999997,0.954046,0.774782,0.930188,0.909641,0.892094,0.954046,0.864941,0.954046,0.847647,0.950041,0.777641,0.940188,0.778045,0.0,0.0,0.0,0.6527549999999996,0.4554499999999998,0.0,0.0
83,0.94234,1.089519999999999,1.0881,1.08536,0.9661599999999998,0.9905,1.05676,1.0698599999999998,0.970736,0.7879,0.943804,0.92462,0.912416,0.970736,0.8813199999999999,0.970736,0.860124,0.96818,0.7909839999999999,0.9594399999999998,0.8037799999999998,0.0,0.0,0.0,0.6759599999999999,0.4668799999999999,0.0,0.0
84,0.969075,1.114575,1.1337,1.186875,0.989775,1.03105,1.07165,1.095275,0.99036,0.799665,0.9614,0.9414499999999998,0.92682,0.99036,0.90176,0.99036,0.8791549999999999,0.985925,0.8084749999999995,0.974795,0.8218749999999999,0.0,0.0,0.0,0.7144250000000001,0.510475,0.0,0.0
85,1.0093399999999997,1.1616799999999996,1.15034,1.23586,1.0229599999999996,1.06655,1.08059,1.11119,1.0103,0.8226399999999999,0.983448,0.962876,0.946618,1.0103,0.918,1.0103,0.892414,1.0092100000000002,0.8289179999999999,0.998066,0.8449699999999997,0.0,0.0,0.0,0.7454899999999999,0.5517999999999997,0.0,0.0
86,1.054255,1.17888,1.2007649999999994,1.265215,1.0633899999999998,1.0928599999999995,1.0929749999999998,1.1434749999999998,1.0346149999999998,0.8369319999999999,1.001049,0.9881539999999998,0.970532,1.0346149999999998,0.9411429999999998,1.0346149999999998,0.91013,1.028415,0.8462299999999999,1.011866,0.8621999999999999,0.0,0.0,0.0,0.7936399999999999,0.6113499999999996,0.0,0.0
87,1.10708,1.21222,1.28964,1.27336,1.09592,1.14066,1.1164200000000002,1.18344,1.062832,0.8515040000000001,1.02326,1.010668,0.9946040000000002,1.062832,0.954488,1.062832,0.930884,1.05486,0.856992,1.0392320000000002,0.91044,0.0,0.0,0.0,0.8357400000000001,0.65732,0.0,0.0
