percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.061168,0.0,0.0,0.0,0.084992,0.0861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.07216,0.0,0.0,0.0,0.092484,0.097692,0.092684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.080016,0.0,0.0,0.0,0.101388,0.1091439999999999,0.111388,0.106752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.090308,0.125336,0.0,0.0,0.107052,0.120636,0.130852,0.128844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.09638,0.15356,0.1467,0.0,0.1151,0.12508,0.1423,0.14982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.102032,0.168,0.1660199999999999,0.1574839999999999,0.123776,0.13468,0.150476,0.159176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.106372,0.174872,0.180816,0.174844,0.128072,0.14296,0.1552,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.110968,0.1817,0.184068,0.179052,0.133136,0.1492,0.162308,0.176376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1163,0.187092,0.1857639999999999,0.185092,0.1374,0.156164,0.171,0.181964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1197,0.19096,0.18766,0.1935,0.14246,0.15996,0.17482,0.1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.124456,0.1937,0.1914,0.199356,0.146312,0.163856,0.178568,0.186456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.1277,0.195252,0.2002,0.2038,0.1491559999999999,0.1675559999999999,0.181,0.1893079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.131748,0.196744,0.206,0.207748,0.1556,0.170148,0.1851,0.191148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.135344,0.198244,0.209644,0.213488,0.1644,0.172744,0.1878,0.194432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.14048,0.20154,0.2131,0.21634,0.1701,0.17742,0.1928399999999999,0.1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.144272,0.20698,0.219144,0.2174,0.1752,0.181408,0.195872,0.202472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.147992,0.213632,0.222732,0.218732,0.178764,0.184528,0.19856,0.2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1524519999999999,0.216928,0.225256,0.223728,0.181928,0.1878,0.203584,0.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.157848,0.219524,0.227,0.226296,0.184524,0.191196,0.206148,0.2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.16126,0.22112,0.22862,0.22942,0.1886,0.19522,0.20934,0.2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.1661159999999999,0.2234,0.2299,0.230616,0.1921159999999999,0.1987,0.2117,0.2196639999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.170036,0.227524,0.2311,0.2318,0.195824,0.201736,0.214712,0.2234239999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.173108,0.230732,0.233,0.2326,0.198316,0.205208,0.219008,0.226032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.1772079999999999,0.2349,0.235004,0.233504,0.2008,0.2113159999999999,0.223212,0.2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.1812,0.2394,0.2378,0.2357,0.2045,0.2151,0.2265,0.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.1861,0.2422,0.238896,0.2369,0.2066,0.219496,0.227996,0.235296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.188992,0.243784,0.2405,0.2394,0.2085,0.222084,0.2315,0.239284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.192728,0.244688,0.241888,0.2406,0.214288,0.2272,0.2362,0.241976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.197,0.245884,0.2431839999999999,0.2412,0.2179839999999999,0.2323359999999999,0.2383839999999999,0.2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.2011599999999999,0.2473,0.2444,0.2423,0.2216,0.2346599999999999,0.24058,0.2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.2047,0.2482,0.2458,0.243,0.2260039999999999,0.2377,0.242776,0.249404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.208772,0.2493,0.246972,0.2438,0.231644,0.240516,0.246772,0.2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.212936,0.251368,0.248,0.245004,0.23604,0.242868,0.2498,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.216464,0.254128,0.2495,0.246264,0.241056,0.245264,0.252064,0.258164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.2223599999999999,0.2563,0.2507,0.2472599999999999,0.2455,0.2482199999999999,0.2556,0.26106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.226612,0.258156,0.2527,0.2487,0.2494679999999999,0.251168,0.258056,0.2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.231052,0.2613,0.2537,0.251656,0.252508,0.255104,0.262108,0.265352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.2342,0.263348,0.255548,0.253292,0.256544,0.258796,0.265796,0.268148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.2383,0.264888,0.259444,0.257332,0.2601,0.261,0.269544,0.270744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.24226,0.26614,0.2618,0.2615,0.26286,0.2635,0.27308,0.2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.2474,0.268536,0.2673359999999999,0.2659439999999999,0.265908,0.2660079999999999,0.2774439999999999,0.276036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.252432,0.2748319999999999,0.2732279999999999,0.2711,0.2697,0.2694,0.2794,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.2582279999999999,0.2814399999999999,0.278228,0.2733279999999999,0.2742279999999999,0.271928,0.2813279999999999,0.280928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.2624,0.2856,0.28292,0.277,0.278148,0.276224,0.285424,0.282824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.26678,0.2868,0.2871,0.28254,0.28202,0.27944,0.2875,0.28514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.2721,0.2893,0.2907,0.292048,0.285632,0.284216,0.290316,0.2866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.276912,0.2920719999999999,0.295,0.2957599999999999,0.2875239999999999,0.2901,0.293,0.288512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.2809319999999999,0.2962,0.3010159999999999,0.300308,0.2909,0.294508,0.296108,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.285404,0.2992,0.308432,0.306332,0.2933199999999999,0.2979279999999999,0.298904,0.293412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.2903,0.3025,0.3122,0.311,0.2974,0.3016,0.3026,0.2979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.29418,0.307896,0.315176,0.3133,0.302292,0.304896,0.306288,0.302288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.297492,0.312092,0.3172,0.316492,0.305492,0.309776,0.310592,0.306292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.3004,0.3143,0.319764,0.320064,0.311288,0.313764,0.313364,0.308776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.3052,0.3179,0.322204,0.323268,0.315584,0.3168520000000001,0.316684,0.312368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.3105,0.3218,0.3239,0.3279,0.3197,0.32094,0.31938,0.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.315076,0.324076,0.3259,0.330276,0.3227,0.324252,0.3223800000000001,0.321952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.319716,0.326644,0.3277,0.334372,0.327272,0.330972,0.324972,0.326244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.3264359999999999,0.3292,0.3291679999999999,0.3381039999999999,0.3312,0.3358679999999999,0.3285,0.3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.329864,0.3318639999999999,0.3316919999999999,0.3438279999999999,0.3357279999999999,0.3397,0.3307,0.3332919999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.33436,0.3337,0.3345,0.3471,0.33996,0.34546,0.3323,0.33716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.339056,0.336624,0.337156,0.354024,0.343168,0.348756,0.3377239999999999,0.3404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.344556,0.341256,0.345752,0.358712,0.349152,0.352652,0.343652,0.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.348392,0.346248,0.349792,0.3627,0.3555,0.357992,0.3509,0.3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.353088,0.3513,0.3613240000000002,0.364744,0.359576,0.364644,0.357364,0.353144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.35884,0.36058,0.3761,0.3697,0.3641400000000001,0.3686,0.36422,0.35596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.365636,0.3683080000000001,0.382008,0.3745800000000003,0.369236,0.3725,0.369372,0.360036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.372364,0.383164,0.386264,0.4188920000000001,0.375664,0.376532,0.375164,0.3719600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.377228,0.3995560000000001,0.4063440000000015,0.4279,0.3805,0.3807,0.3859960000000001,0.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.3836919999999998,0.4086479999999999,0.4403439999999998,0.4386239999999999,0.3849479999999999,0.3854719999999999,0.3982719999999999,0.398024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.3895,0.4171999999999989,0.4468,0.44752,0.3922,0.39242,0.4030999999999999,0.4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.395132,0.4482479999999999,0.4511159999999999,0.4527479999999999,0.3962,0.397232,0.4066,0.424764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.4018,0.454,0.452712,0.4552239999999999,0.4031,0.4033239999999999,0.411812,0.431412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
