percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.101925,0.0,0.0,0.0,0.12905,0.1150050000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.12558,0.0,0.0,0.0,0.14474,0.1603,0.1607499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.133675,0.0,0.0,0.0,0.15831,0.17542,0.188505,0.19138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1423,0.1956,0.0,0.0,0.16784,0.18094,0.20272,0.20468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1525,0.216775,0.206625,0.0,0.1781249999999999,0.1891,0.211475,0.2143749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.16013,0.22691,0.23242,0.2332199999999999,0.18733,0.20062,0.22083,0.23144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.166675,0.241855,0.242265,0.2384949999999999,0.19787,0.2066,0.23576,0.239975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1718599999999999,0.2476,0.2481,0.25084,0.20906,0.21588,0.24846,0.2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.17643,0.2593,0.2518499999999999,0.257865,0.21463,0.22522,0.25476,0.25366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.18225,0.26575,0.2611,0.26365,0.22025,0.2322,0.2593499999999999,0.25995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.188235,0.271,0.268035,0.265635,0.226375,0.242105,0.2632,0.2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.1936999999999999,0.273,0.27082,0.27042,0.2355799999999999,0.25328,0.2708,0.27316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.2035199999999999,0.277,0.276215,0.2729,0.240605,0.261625,0.27724,0.2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.21069,0.28128,0.27927,0.2793899999999999,0.249,0.26817,0.28425,0.28358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.21765,0.28765,0.283725,0.2834,0.2568,0.2742,0.29125,0.28645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.22488,0.29402,0.2963,0.2852,0.2618,0.28046,0.29952,0.29578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.2309,0.30449,0.3,0.2947,0.26739,0.28676,0.3053,0.3005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.23431,0.3115,0.3132,0.30403,0.27515,0.29312,0.31066,0.30393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.241445,0.3176799999999999,0.3188749999999999,0.3187299999999999,0.2821049999999999,0.2986899999999999,0.3156899999999999,0.321745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
