percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.159005,0.0,0.0,0.0,0.22979,0.24659,0.262115,0.0,0.369964,0.377564,0.3865,0.3865,0.386656,0.370664,0.387704,0.374968,0.387204,0.381156,0.378776,0.384808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.18021,0.0,0.0,0.0,0.24811,0.2743,0.3021,0.28306,0.3802,0.383116,0.392408,0.39192,0.392004,0.380424,0.392712,0.383312,0.393052,0.387436,0.387604,0.390304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.199075,0.348595,0.0,0.0,0.259995,0.2864899999999999,0.31499,0.34012,0.3865,0.387912,0.396656,0.397924,0.398436,0.387012,0.398212,0.387848,0.3983,0.392512,0.391924,0.394012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.21558,0.36196,0.3622200000000002,0.3689800000000003,0.26904,0.29668,0.32472,0.35634,0.39074,0.395956,0.401724,0.403524,0.402824,0.391324,0.402508,0.3927,0.401656,0.396908,0.3975,0.398724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.2278,0.3687,0.39145,0.40335,0.27815,0.306375,0.330825,0.365975,0.39526,0.40256,0.40522,0.40784,0.40822,0.39626,0.40646,0.3969,0.40534,0.40206,0.40404,0.4041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.2371,0.3766899999999999,0.39708,0.4105,0.28768,0.31178,0.34115,0.37146,0.398824,0.4072,0.410512,0.4124,0.413624,0.4004,0.4118,0.401012,0.4088239999999999,0.407472,0.408024,0.409512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.242255,0.3814099999999999,0.4022,0.4137,0.296165,0.3211549999999999,0.351675,0.3759,0.403928,0.410964,0.4158,0.416664,0.4167,0.40462,0.415728,0.406256,0.415164,0.412892,0.411728,0.414192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.2514,0.3868,0.40592,0.41632,0.30196,0.3272,0.3626399999999999,0.37806,0.408316,0.415132,0.419,0.420716,0.421,0.408716,0.419316,0.41068,0.418748,0.417264,0.416,0.418616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.260795,0.395485,0.4112,0.4199,0.307085,0.3333,0.37037,0.3829,0.4126,0.420436,0.421368,0.423068,0.4233,0.413708,0.422936,0.4144,0.421668,0.4201,0.420868,0.421168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.26885,0.4018,0.4139,0.42335,0.31465,0.33765,0.3788,0.38805,0.4171,0.4232,0.4239,0.42442,0.42572,0.41812,0.42472,0.4188,0.4238,0.4229,0.4233,0.42334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.275515,0.40673,0.41683,0.425515,0.3228149999999999,0.34446,0.385015,0.3949749999999999,0.420444,0.426944,0.4252,0.4269,0.427444,0.420772,0.427772,0.421916,0.427872,0.424972,0.427872,0.425144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.28096,0.41218,0.42124,0.4287,0.32916,0.3504,0.3884,0.4018799999999999,0.4230239999999999,0.430648,0.427324,0.4287,0.4289,0.4233,0.4305239999999999,0.4241,0.431272,0.4269239999999999,0.4315239999999999,0.4269239999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.287345,0.4163,0.4267,0.43139,0.3343,0.3561,0.39129,0.406845,0.424652,0.432876,0.429752,0.430676,0.4308,0.425,0.432876,0.426428,0.4336,0.4294759999999999,0.433876,0.429452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.29448,0.41991,0.43181,0.43495,0.33853,0.36143,0.39681,0.40925,0.4270279999999999,0.435,0.4314,0.4321279999999999,0.4327,0.427428,0.434828,0.428628,0.435912,0.4316279999999999,0.4366,0.431556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.2992,0.423775,0.43425,0.4378,0.344775,0.368,0.400975,0.412175,0.4291,0.4366,0.43366,0.4340799999999999,0.43428,0.42936,0.4367,0.43098,0.43788,0.43426,0.43838,0.4335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.30444,0.42654,0.43782,0.4395,0.35128,0.37354,0.40424,0.41624,0.4316,0.4388,0.435232,0.4365,0.436028,0.431732,0.4381319999999999,0.433332,0.4397,0.436164,0.440232,0.4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.312405,0.4295,0.4407049999999999,0.4412,0.356925,0.378915,0.410305,0.420405,0.434836,0.440284,0.437584,0.438884,0.4388,0.435,0.439784,0.4358,0.440984,0.438768,0.442568,0.438584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3171,0.4330799999999999,0.4437399999999999,0.4447,0.3617,0.382,0.41527,0.4248,0.437436,0.4426,0.4398,0.440036,0.440172,0.4375,0.441372,0.4386,0.442536,0.440036,0.444,0.439936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.320335,0.4376,0.4454,0.447835,0.36677,0.38577,0.4176,0.428235,0.4393,0.4442879999999999,0.441388,0.4416879999999999,0.442276,0.4395,0.443388,0.4406,0.4441,0.441988,0.4457879999999999,0.441388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3248,0.4417,0.4467,0.4505,0.3744,0.3894,0.4212,0.4317,0.44114,0.4462399999999999,0.44314,0.44388,0.44414,0.44114,0.4447,0.44194,0.4452399999999999,0.44368,0.44808,0.4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.32903,0.4446,0.448165,0.45343,0.3811299999999999,0.393565,0.4227,0.4350949999999999,0.4423,0.4487,0.4449,0.4456,0.4454,0.442484,0.445984,0.4433,0.446992,0.446192,0.4501,0.4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.335,0.4492299999999999,0.4507299999999999,0.45583,0.38566,0.39823,0.4246,0.44062,0.444544,0.4506,0.446644,0.4468,0.446888,0.444644,0.447688,0.445844,0.4487,0.448,0.452632,0.446544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.3389,0.45499,0.4526,0.457195,0.3901,0.4043899999999999,0.427495,0.445285,0.446988,0.453296,0.448688,0.448896,0.449396,0.447096,0.449496,0.447996,0.450196,0.449592,0.453796,0.4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.34406,0.459,0.45486,0.4592,0.39426,0.40866,0.4304,0.44846,0.448748,0.4548959999999999,0.450248,0.450948,0.451,0.4488959999999999,0.451096,0.449948,0.4528959999999999,0.451,0.4555,0.450248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.3487,0.463,0.458225,0.461,0.39915,0.41255,0.43335,0.4518,0.4508,0.4565,0.451,0.4523,0.4528,0.451,0.4534,0.4516,0.4541,0.4525,0.4568,0.4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.35404,0.46668,0.46059,0.46279,0.404,0.4186,0.4376799999999999,0.45588,0.4523,0.458152,0.453252,0.453752,0.453952,0.4525,0.454152,0.452752,0.4556,0.453752,0.4587,0.453152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
